"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Nctm Studio Legale Associato",Italy,"25000 - 49999",0,1.25,1,2012-06-26
"SALESAS TRES CENTRO DE ESTUDIOS",Spain,"25000 - 49999",1,1.75,18,2013-02-27
"TAXES GABINETE INTERNACIONAL , S.L. -",Spain,"25000 - 49999",0,2.25,0,2020-03-30
Artemisia,France,"10000 - 24999",0,0.75,0,2015-09-14
"Avv. Simona Putzu Studio Legale Internazionale",Italy,"10000 - 24999",0,1,0,2018-03-30
"BDGS Associés",France,"10000 - 24999",0,0.25,1,2015-01-06
"Bonelli Erede Lombardi Pappalardo Studio Legale",Italy,"10000 - 24999",0,0.5,2,2016-06-03
Fratini&Associati,Italy,"10000 - 24999",0,0.75,0,2014-09-24
"Giulio Marini",Italy,"10000 - 24999",0,1,0,2011-08-04
Hedeos,France,"10000 - 24999",0,0.75,0,2020-07-02
"Markus Nessler - Beratung & Recht",Germany,"10000 - 24999",0,0.25,0,2015-04-28
"P. CENTORE & ASSOCIATES",Italy,"10000 - 24999",0,1.5,0,2018-10-24
"Pappas & Associates sprl sc",Belgium,"10000 - 24999",0,0.75,0,2020-06-11
"Rechtsanwälte Reiser & Coll.",Germany,"10000 - 24999",0,0.5,0,2016-12-19
"Simmons & Simmons LLP","United Kingdom","10000 - 24999",0,0.5,0,2017-01-12
"Stikeman Elliott (London) LLP","United Kingdom","10000 - 24999",0,0.5,0,2018-02-28
"A TURQUOISE",France,"< 9,999",0,0.25,2,2015-01-22
"AGILE POWER SWITCH 3D INTEGRATION APSI3D",France,"< 9,999",0,0.25,0,2019-10-29
"Avv. Dr. Alessandro Amicarelli","United Kingdom","< 9,999",0,0.25,0,2011-12-20
"BB Rechtsanwaltsgesellschaft GmbH",Germany,"< 9,999",0,0.25,0,2020-05-26
"Cremades & Calvo-Sotelo Abogados S.L.P.",Spain,"< 9,999",0,0.25,1,2015-03-26
"Dentons Europe LLP",Belgium,"< 9,999",2,0.75,0,2018-11-21
"Eric Van Hooydonk Lawyers",Belgium,"< 9,999",0,0.25,0,2017-03-15
"Fjord Line",Denmark,"< 9,999",0,0.25,0,2016-12-16
"Jur§olution Law Firm - Rechtsanwalt Henning Krueger",Germany,"< 9,999",0,0.25,0,2019-06-17
"Keller and Heckman LLP","United States","< 9,999",0,1.5,0,2017-01-27
"Legale Genchi",Italy,"< 9,999",0,1,0,2014-08-02
"Macchi di Cellere Gangemi",Italy,"< 9,999",0,0.25,0,2016-09-14
"Parulski&Wspólnicy Szymon Parulski Wojciech Krok Doradcy Podatkowi s.c.",Poland,"< 9,999",0,0.25,0,2018-09-28
"Pillsbury Winthrop Shaw Pittman LLP","United States","< 9,999",0,0.25,1,2019-02-01
"Rasch Rechtsanwälte",Germany,"< 9,999",0,0.25,0,2017-04-19
"Rechtsanwalt Rezzo Schlauch",Germany,"< 9,999",0,0.25,2,2017-07-10
"Robert Kroplewski Kancelaria Radcy Prawnego",Poland,"< 9,999",0,0.25,0,2018-04-19
"SAGARDOY ABOGADOS",Spain,"< 9,999",0,0.5,0,2019-04-22
"SC LEGAL CONSULTING",Italy,"< 9,999",0,0.5,0,2018-01-29
"Studio Legale De Franciscis",Italy,"< 9,999",0,1,0,2018-08-06
TAJ,France,"< 9,999",0,0.25,0,2018-10-10
"Taxand EIG",Luxembourg,"< 9,999",0,0.25,0,2016-07-12
"UGGC AVOCATS",France,"< 9,999",0,0.75,0,2017-01-30
"Vieira de Almeida & Associados - Sociedade de Advogados, SP R.L.",Portugal,"< 9,999",0,0.25,1,2016-09-14
"WAN AVOCATS",France,"< 9,999",0,0.25,0,2016-09-06
ONTIER,Italy,5000,0,0.25,0,2020-05-14
"Acquis EU Law and Policy",Belgium,"no figure available",4,1,0,2020-06-29
"CDG Law & Business Srl",Italy,"no figure available",0,0.75,0,2020-10-29
"GIM Legal STA Srl",Italy,"no figure available",0,30,0,2020-12-25
"Mariacher Rechtsanwälte",Germany,"no figure available",0,0.25,0,2019-04-28
"Nicolas Angelet",Belgium,"no figure available",0,1,0,2020-06-17
"PARADIGMES cabinet d'avocats",France,"no figure available",0,0.5,0,2020-05-21
