"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Herbalife Europe Limited","United Kingdom","200000 - 299999",2,2.25,2,2011-09-13
"INCOM RECYCLE CO., LTD.",China,"200000 - 299999",0,2,0,2015-10-09
"Independent Television PLC","United Kingdom","200000 - 299999",2,1.25,8,2014-03-26
"Intuit Inc","United States","200000 - 299999",0,0.5,4,2015-01-09
KPN,Netherlands,"200000 - 299999",0,0.75,10,2009-06-29
"Kellogg Company",Ireland,"200000 - 299999",1,3,12,2010-08-27
"MEDIASET S.p.A.",Italy,"200000 - 299999",3,4.25,15,2012-05-22
"N.V. Nederlandse Gasunie",Netherlands,"200000 - 299999",2,1.75,4,2010-12-02
Neste,Finland,"200000 - 299999",1,3.25,52,2010-09-06
"Nestlé S.A.",Switzerland,"200000 - 299999",5,4.5,29,2011-02-25
"Nielsen N.V.",Netherlands,"200000 - 299999",1,0.25,12,2015-07-28
"Nike, Inc.",Netherlands,"200000 - 299999",4,2,0,2008-12-18
"Nomura International plc","United Kingdom","200000 - 299999",0,0.5,3,2015-04-29
Novozymes,Denmark,"200000 - 299999",2,3,19,2011-03-02
O-I,Belgium,"200000 - 299999",1,1,0,2011-06-01
"OMV Aktiengesellschaft",Austria,"200000 - 299999",3,2.75,14,2009-07-14
"OP Cooperative, Financial Group",Finland,"200000 - 299999",0,3.5,4,2011-08-25
"Pohjolan Voima Oy",Finland,"200000 - 299999",0,1.25,7,2015-10-07
"PostNL Holding B.V.",Netherlands,"200000 - 299999",1,2,1,2010-04-14
QED,Belgium,"200000 - 299999",0,10,2,2011-09-15
"RED ELECTRICA DE ESPAÑA, SAU",Spain,"200000 - 299999",0,1.25,8,2011-02-16
"RELX Group","United Kingdom","200000 - 299999",2,2,21,2013-05-15
"RTL Group",Luxembourg,"200000 - 299999",2,1.75,16,2011-05-05
"Royal DSM",Netherlands,"200000 - 299999",2,1.5,6,2009-12-07
"SABIC International Holdings B.V.",Netherlands,"200000 - 299999",2,4,1,2015-01-09
SCHUNK,Germany,"200000 - 299999",0,0.5,1,2015-09-15
Salesforce,"United States","200000 - 299999",0,1,25,2015-05-08
"Salzgitter AG",Germany,"200000 - 299999",0,1,5,2014-12-09
"Sky Italia",Italy,"200000 - 299999",1,1.5,2,2015-03-16
"Smart Energy Demand Coalition",Belgium,"200000 - 299999",0,3,10,2015-09-02
"Smiths Group plc","United Kingdom","200000 - 299999",0,2,4,2011-09-07
"Sodexo SA",France,"200000 - 299999",3,2,3,2012-04-13
"Standard Life plc","United Kingdom","200000 - 299999",0,1,6,2012-01-05
"Swedish Match",Sweden,"200000 - 299999",0,0.75,0,2010-06-08
"Takeda Pharmaceuticals International GmbH",Switzerland,"200000 - 299999",0,0.5,1,2015-09-17
"Telekom Austria Group",Austria,"200000 - 299999",1,2,22,2012-09-03
"TeliaSonera AB",Sweden,"200000 - 299999",0,2,40,2014-10-07
"Tetra Pak International",Switzerland,"200000 - 299999",4,1.5,22,2008-12-11
"The Carlyle Group","United States","200000 - 299999",0,0.25,0,2013-02-26
"The Premier League","United Kingdom","200000 - 299999",0,1.5,5,2010-08-30
"Trans Adriatic Pipeline",Switzerland,"200000 - 299999",3,1,37,2014-02-28
UCB,Belgium,"200000 - 299999",0,0.5,0,2015-04-24
"Verband Kommunaler Unternehmen e.V.",Germany,"200000 - 299999",3,5.75,8,2009-01-21
"Visa Europe","United Kingdom","200000 - 299999",1,0.75,14,2009-09-01
"Vorwerk & Co. KG",Germany,"200000 - 299999",2,2,0,2008-07-23
"Xerox Corporation","United States","200000 - 299999",1,1,1,2015-08-27
"ZTE Europe",Germany,"200000 - 299999",0,1,1,2015-03-17
"Merck KGaA",Germany,284446,2,0.75,4,2009-07-28
"Emergent BioSolutions","United States",275000,0,2,0,2015-05-15
"Swiss Re Ltd.",Switzerland,230000,0,1.5,11,2014-12-15
"BRAIN AG",Germany,200000,0,0.5,1,2015-03-16
"Diehl Stiftung & Co. KG",Germany,200000,2,1.25,5,2009-10-19
"EchoStar Mobile Limited",Ireland,200000,0,2,0,2014-12-18
"ING Group",Netherlands,200000,1,2.25,12,2011-05-02
"Omnitel Ltd.",Bulgaria,200000,0,1.5,0,2015-07-02
"Ragn-Sells AB",Sweden,200000,0,0.5,0,2015-08-15
"Westinghouse Electric UK Holdings Ltd.","United States",200000,3,1,1,2011-09-02
"1&1 Internet AG",Germany,"100000 - 199999",0,1.25,13,2012-08-23
"A. Menarini Industrie Farmaceutiche Riunite s.r.l.",Italy,"100000 - 199999",4,0.25,0,2015-05-19
"ACCIONA, S.A.",Spain,"100000 - 199999",0,0.25,16,2013-07-30
"AGC Glass Europe",Belgium,"100000 - 199999",1,1.75,0,2009-01-30
"AKKA Technologies",France,"100000 - 199999",1,4.25,0,2015-06-16
AMUNDI,France,"100000 - 199999",0,1.25,9,2012-10-17
"AUTOBAHNEN- UND SCHNELLSTRASSEN-FINANZIERUNGS- AKTIENGESELLSCHAFT",Austria,"100000 - 199999",0,1,0,2012-11-08
"Aareal Bank AG",Germany,"100000 - 199999",1,0.5,0,2015-03-27
"Adama Agricultural Solutions",Israel,"100000 - 199999",0,1.5,0,2014-05-15
Ahold,Netherlands,"100000 - 199999",0,1,3,2013-02-27
Alcatel-Lucent,France,"100000 - 199999",1,5.25,10,2012-03-26
"Alexion Pharmaceuticals","United States","100000 - 199999",5,1,0,2013-12-18
Alstom,France,"100000 - 199999",2,2,32,2009-07-23
"Altstoff Recycling Austria AG",Austria,"100000 - 199999",2,1.25,1,2015-03-05
"American Express Corporation","United Kingdom","100000 - 199999",0,0.75,4,2015-01-14
"Arla Foods amba",Denmark,"100000 - 199999",0,1.25,0,2014-08-04
"Assicurazioni Generali S.p.A",Italy,"100000 - 199999",5,6.75,12,2014-06-13
"Astellas Pharma Europe Limited","United Kingdom","100000 - 199999",0,0.5,0,2015-09-24
"Austrian Power Grid AG",Austria,"100000 - 199999",3,1.25,2,2013-12-10
"BAE Systems","United Kingdom","100000 - 199999",1,0.5,3,2009-06-05
"Baxter Healthcare SA",Switzerland,"100000 - 199999",1,1,1,2011-11-16
"Beaulieu International Group",Belgium,"100000 - 199999",0,1,0,2015-12-02
"Becton Dickinson","United States","100000 - 199999",0,0.5,0,2015-02-17
"Borsa Italiana",Italy,"100000 - 199999",0,1.5,1,2015-01-28
"Bundesverband deutscher Wohnungs- und Immobilienunternehmen",Germany,"100000 - 199999",3,3,2,2008-06-24
"CME Group","United States","100000 - 199999",1,4,1,2014-09-16
"Capital International Limited","United Kingdom","100000 - 199999",0,0.25,3,2015-05-07
"Carlsberg Breweries A/S",Denmark,"100000 - 199999",0,0.5,7,2013-08-19
"Cassa Depositi e Prestiti s.p.a.",Italy,"100000 - 199999",1,0.75,27,2013-10-04
"Chiesi Farmaceutici SpA",Italy,"100000 - 199999",0,0.75,2,2015-06-19
"Coloplast A/S",Denmark,"100000 - 199999",0,0.5,0,2009-10-29
"Compagnie de SAINT-GOBAIN",France,"100000 - 199999",0,1,10,2013-09-09
"Conntrack Technologies",Luxembourg,"100000 - 199999",0,1,0,2015-02-22
"Construction Products Europe",Belgium,"100000 - 199999",2,1.75,7,2010-02-01
DCNS,France,"100000 - 199999",2,7,12,2011-04-21
"DFL Deutsche Fußball Liga GmbH",Germany,"100000 - 199999",0,1.5,1,2015-10-13
"Dassault Systèmes",France,"100000 - 199999",0,0.5,3,2015-02-02
"Davide Campari-Milano Spa",Italy,"100000 - 199999",0,1,0,2015-12-16
"Deutsche Börse AG",Germany,"100000 - 199999",3,0.75,32,2009-03-11
"EDEKA Zentrale AG & Co. KG",Germany,"100000 - 199999",1,1,5,2015-01-29
"ENAGAS, S.A.",Spain,"100000 - 199999",2,1,18,2013-11-15
"EVN AG",Austria,"100000 - 199999",2,1.5,3,2015-03-04
"Elia System Operator SA",Belgium,"100000 - 199999",0,2.75,6,2010-09-17
"Erste Group Bank AG",Austria,"100000 - 199999",0,1.25,11,2014-12-29
"European Energy Exchange AG",Germany,"100000 - 199999",2,4,2,2011-07-18
"European Group of International Accounting Networks and Associations","United Kingdom","100000 - 199999",0,0.5,0,2009-09-18
"Eurostar International Ltd","United Kingdom","100000 - 199999",1,0.25,0,2012-08-14
"FINNAIR OYJ",Finland,"100000 - 199999",4,2.25,10,2015-04-14
"Federated Investors (UK) LLP","United Kingdom","100000 - 199999",2,0.5,2,2014-08-05
Fennovoima,Finland,"100000 - 199999",0,0.25,1,2010-06-28
"Fertiberia S.A.",Spain,"100000 - 199999",0,0.5,0,2013-06-26
"Fidelity Worldwide Investment","United Kingdom","100000 - 199999",0,2,6,2012-02-03
"Fitch Ratings Ltd","United Kingdom","100000 - 199999",0,0.25,1,2015-05-21
"Fokker Technologies",Netherlands,"100000 - 199999",2,2,0,2011-01-11
"France Télévisions",France,"100000 - 199999",1,1,7,2011-09-08
"Franklin Resources Inc.","United States","100000 - 199999",0,0.25,5,2015-09-18
"Frequentis AG",Austria,"100000 - 199999",0,1.25,0,2014-02-12
"GROUPE CANAL+",France,"100000 - 199999",0,1,5,2015-03-24
"Gasum Oy",Finland,"100000 - 199999",0,1,15,2014-12-03
Gatewit,Portugal,"100000 - 199999",0,1.25,0,2015-12-23
"Gaz Réseau Distribution France",France,"100000 - 199999",0,2,4,2015-10-21
"Giesecke & Devrient",Germany,"100000 - 199999",0,1,1,2015-04-28
"Glen Dimplex",Ireland,"100000 - 199999",0,1,2,2015-11-09
"Grant Thornton International Ltd","United Kingdom","100000 - 199999",0,1.5,2,2012-10-10
"Groupe EUROTUNNEL",France,"100000 - 199999",2,1.5,9,2014-11-28
"Hager Group",Germany,"100000 - 199999",0,2,0,2010-04-26
"Harley-Davidson Europe","United Kingdom","100000 - 199999",1,1.25,1,2015-03-10
"Heathrow Airport Holdings Limited","United Kingdom","100000 - 199999",0,0.75,0,2015-02-17
HeidelbergCement,Germany,"100000 - 199999",4,1.75,2,2012-05-02
"Hellenic Petroleum Group of Companies",Greece,"100000 - 199999",0,8.25,0,2015-05-12
"Hellenic Telecommuncations S.A.",Greece,"100000 - 199999",0,3,1,2015-07-06
"Henderson Group PLC","United Kingdom","100000 - 199999",0,0.75,0,2014-04-02
"ICL IBERIA LIMITED, S.C.S.",Spain,"100000 - 199999",0,1,4,2015-07-08
"INTERNATIONA PERSONAL FINANCE","United Kingdom","100000 - 199999",0,2.5,0,2015-07-16
"Individuelle Datenmanagement GmbH",Germany,"100000 - 199999",0,2,0,2015-07-17
Indra,Spain,"100000 - 199999",5,4.5,14,2013-04-04
"Ingersoll Rand",Ireland,"100000 - 199999",1,1.5,0,2015-01-20
"Intellectual Ventures","United States","100000 - 199999",0,0.5,4,2015-03-22
"Intesa Sanpaolo",Italy,"100000 - 199999",8,6,30,2009-06-03
"Ipsen Pharma",France,"100000 - 199999",3,0.5,2,2012-07-15
"JSC Russian Railways",Russia,"100000 - 199999",0,0.75,0,2015-03-19
"John Wiley & Sons","United States","100000 - 199999",0,2,4,2015-03-14
Kapsch,Austria,"100000 - 199999",1,1,8,2012-10-19
L'Oréal,France,"100000 - 199999",3,2,19,2009-04-28
"LEGO System A/S",Denmark,"100000 - 199999",0,1.25,14,2011-08-04
"La Française des Jeux",France,"100000 - 199999",0,1.25,5,2011-07-28
"Lassila & Tikanoja Oyj",Finland,"100000 - 199999",0,2.5,0,2015-06-30
Lidl,Germany,"100000 - 199999",0,1,8,2013-02-05
"MAGNESITAS DE RUBIAN, S.A.",Spain,"100000 - 199999",0,0.5,0,2015-03-11
"MAN  SE",Germany,"100000 - 199999",0,1.5,10,2009-02-24
MEDITHAU,France,"100000 - 199999",0,0.75,0,2013-05-27
MetLife,Ireland,"100000 - 199999",0,1,6,2015-02-24
"Miele & Cie. KG",Germany,"100000 - 199999",0,2.5,2,2015-12-16
"Mitsubishi Electric Europe B.V. Brussels Representative Office","United Kingdom","100000 - 199999",1,2,0,2013-04-16
"Mn Services N.V.",Netherlands,"100000 - 199999",2,0.5,1,2015-04-29
"Modern Times Group MTG AB",Sweden,"100000 - 199999",0,2.25,0,2015-05-20
"Mozilla Corporation","United States","100000 - 199999",1,1,16,2015-10-01
"Mutuelle Générale de l'Education Nationale",France,"100000 - 199999",0,0.5,1,2015-08-28
"NAFTNA INDUSTRIJA SRBIJE A.D. NOVI SAD",Serbia,"100000 - 199999",1,3,0,2015-02-24
"NN Group N.V.",Netherlands,"100000 - 199999",0,0.75,1,2015-09-28
"Nordea Bank AB (publ)",Sweden,"100000 - 199999",0,1,13,2014-06-04
"PT Portugal, SGPS, S.A.",Portugal,"100000 - 199999",0,2,1,2015-11-20
"PUBLIC POWER CORPORATION S.A.",Greece,"100000 - 199999",0,10,1,2012-01-31
"Pirelli & C. SpA",Italy,"100000 - 199999",2,1.25,0,2009-01-16
"ProSiebenSat.1 Media AG",Germany,"100000 - 199999",0,0.25,3,2015-03-27
"RHI AG",Austria,"100000 - 199999",0,0.5,5,2014-07-16
"Rockwool International A/S",Denmark,"100000 - 199999",2,2.25,12,2008-12-18
"Royal Metaalunie",Netherlands,"100000 - 199999",0,7,0,2015-01-28
"SAINT-GOBAIN ISOVER",France,"100000 - 199999",0,1,3,2011-04-04
"SCHUFA Holding AG",Germany,"100000 - 199999",0,1.5,2,2015-06-09
SICPA,Switzerland,"100000 - 199999",0,2.25,1,2015-08-19
"SOFORT GmbH",Germany,"100000 - 199999",2,1,3,2015-04-14
"Scandlines Danmark ApS",Denmark,"100000 - 199999",0,0.5,0,2015-03-06
"Sky plc","United Kingdom","100000 - 199999",1,4,44,2012-03-01
"Snam S.p.A.",Italy,"100000 - 199999",1,1,31,2014-11-07
"Société des Auteurs, Compositeurs et Editeurs de Musique",France,"100000 - 199999",3,1.25,17,2013-01-23
"Société des auteurs et compositeurs dramatiques",France,"100000 - 199999",0,1.25,12,2010-07-20
"Starbucks Coffee Company","United Kingdom","100000 - 199999",0,0.5,7,2015-03-11
Statnett,Norway,"100000 - 199999",0,5,12,2011-10-05
"Sustainable Aviation","United Kingdom","100000 - 199999",0,1.75,0,2015-06-10
"Svenska Handelsbanken AB",Sweden,"100000 - 199999",0,0.25,12,2015-05-27
"THE ESTEE LAUDER COMPANIES INC.",France,"100000 - 199999",2,1,1,2012-01-09
Technicolor,France,"100000 - 199999",0,1,0,2012-06-19
"Teollisuuden Voima Oyj",Finland,"100000 - 199999",0,0.75,16,2015-06-02
Tesco,"United Kingdom","100000 - 199999",0,0.75,5,2015-02-05
"The Western Union Company","United States","100000 - 199999",2,1.5,3,2009-02-06
"Thomson Reuters","United States","100000 - 199999",2,0.5,5,2009-09-28
"Trafigura Beheer B.V.",Netherlands,"100000 - 199999",0,1,13,2015-02-06
"Transport et Infrastructures Gaz France",France,"100000 - 199999",0,1.5,2,2015-03-09
"Travelport Worldwide Limited","United Kingdom","100000 - 199999",0,0.25,1,2015-10-22
"TÜV NORD AG",Germany,"100000 - 199999",0,0.5,0,2011-01-13
"Union Asset Management Holding AG",Germany,"100000 - 199999",5,1,1,2011-05-16
"Unipol Gruppo Finanziario",Italy,"100000 - 199999",1,0.5,0,2014-12-05
"VERSUS PRODUCTION",Belgium,"100000 - 199999",0,1,0,2014-03-04
"VMware, Inc. and VMware Intl, Ltd.","United States","100000 - 199999",1,0.25,1,2015-04-03
"VR-Group Ltd",Finland,"100000 - 199999",1,2,5,2015-02-05
"Verbundnetz Gas AG",Germany,"100000 - 199999",1,1.5,2,2011-10-27
Viacom,"United States","100000 - 199999",0,1.25,5,2015-06-19
"W.L.Gore & Associates",Germany,"100000 - 199999",0,0.75,0,2015-04-09
"WACKER CHEMIE AG",Germany,"100000 - 199999",0,0.5,13,2015-01-12
Which?,"United Kingdom","100000 - 199999",2,2.5,7,2011-09-05
"Wirtschaftsagentur Wien. Ein Fonds der Stadt Wien.",Austria,"100000 - 199999",0,1.25,0,2013-08-20
"Zalando SE",Germany,"100000 - 199999",0,0.75,11,2015-12-17
easyJet,"United Kingdom","100000 - 199999",5,0.5,25,2015-01-30
"rémy cointreau",France,"100000 - 199999",0,2.25,0,2015-12-15
"ČEZ, a.s.","Czech Republic","100000 - 199999",2,2.5,15,2013-02-26
"BHP Billiton",Australia,192000,0,0.25,0,2012-11-07
"Mead Johnson B.V.",Netherlands,175000,0,2,0,2015-04-27
"Gaelectric Energy Storage Ltd",Ireland,160000,0,1.25,1,2015-04-27
"A.P. Møller - Mærsk A/S",Denmark,150000,0,1,14,2015-08-18
"AMADEUS IT GROUP S.A.",Spain,150000,4,4,17,2014-12-22
"IG Group Holdings PLC","United Kingdom",150000,0,1.25,2,2014-09-25
"radiotaxi veneto societa cooperativa",Italy,142000,0,2,0,2015-06-17
"Barilla G. e R. Fratelli",Italy,130000,0,0.25,0,2010-03-17
"Fairy Glam Ltd","United Kingdom",120000,0,0.25,0,2015-07-13
"VINCI Concessions",France,120000,0,2,8,2015-03-13
DTEK,Ukraine,116084,0,1,10,2011-11-11
"Bundesarbeitsgemeinschaft Deutscher Kommunalversicherer",Germany,115000,0,1,0,2008-07-30
"CSC - IT Center for Science Ltd.",Finland,110000,0,2,5,2015-05-05
"Groupe IRCEM",France,108000,0,1,0,2012-07-11
"EOD Sp.z o.o.",Poland,101000,0,1,0,2013-11-05
"Österreichische Post AG",Austria,100001,1,1,3,2014-11-25
"BATS Chi-X Europe","United Kingdom",100000,0,1.75,7,2014-12-05
"Banco Popular Español",Spain,100000,0,1.25,4,2014-11-28
"Castle Craig Hospital","United Kingdom",100000,0,1,0,2015-09-16
ELMOL,Bulgaria,100000,0,2.5,0,2015-09-30
"EMC Information Systems",Belgium,100000,0,3.25,4,2014-12-03
"InterContinental Hotels Group","United Kingdom",100000,0,0.5,2,2015-12-18
"MTV Oy",Finland,100000,0,0.75,3,2015-06-12
"Nordzucker AG",Germany,100000,1,0.25,1,2012-01-27
"Real Sociedad de Fútbol, S.A.D",Spain,100000,3,0.75,1,2015-06-03
"SABMiller Europe AG",Switzerland,100000,0,0.5,7,2014-11-28
"WIND Hellas Telecommunications S.A.",Greece,100000,0,0.25,0,2015-09-03
"abertis infraestructuras",Spain,100000,2,3,7,2014-02-06
"hertz europe limited","United Kingdom",100000,0,0.75,2,2015-06-02
"ARGE Netz Gmbh & Co. KG",Germany,"50000 - 99999",1,1,2,2015-02-27
"AXA Investment Managers",France,"50000 - 99999",0,1,4,2011-07-14
"Adobe Systems Benelux bv","United States","50000 - 99999",0,0.25,12,2013-07-01
"Airbnb Ireland",Ireland,"50000 - 99999",0,1.5,24,2015-04-24
AkzoNobel,Netherlands,"50000 - 99999",0,1.5,2,2013-09-23
"Associazione Italiana Lattiero Casearia",Italy,"50000 - 99999",0,2,0,2015-06-03
Audioptic,France,"50000 - 99999",0,1.5,0,2015-05-11
"Austrian Motorcyle Association",Austria,"50000 - 99999",0,0.25,0,2015-02-23
"Avio Aero - GE Avio",Italy,"50000 - 99999",1,0.75,0,2012-03-09
"BDO/Brussels Worldwide Services BVBA",Belgium,"50000 - 99999",2,2,3,2011-08-24
"BNP Paribas Cardif",France,"50000 - 99999",0,0.75,2,2009-01-23
"Banco Comercial Português",Portugal,"50000 - 99999",0,12.5,2,2015-09-24
"Bank of Valletta Group",Malta,"50000 - 99999",0,1.75,1,2012-10-09
Beiersdorf,Germany,"50000 - 99999",0,0.25,0,2009-10-19
Bloomberg,"United States","50000 - 99999",0,0.5,7,2015-01-22
"Bouwfonds Investment Management Deutschland GmbH",Germany,"50000 - 99999",0,0.5,1,2015-08-26
"Braskem Europe GmbH",Germany,"50000 - 99999",1,0.75,0,2014-10-02
"CEMEX, S.A.B. de C.V.",Mexico,"50000 - 99999",0,1,8,2013-08-13
"CONFEDERACION EMPRESARIAL ESPAÑOLA DE LA ECONOMIA SOCIAL",Spain,"50000 - 99999",0,1.5,0,2015-03-13
"CSL Behring","United States","50000 - 99999",3,1,0,2015-02-02
Cargill,"United States","50000 - 99999",6,1.75,6,2009-06-12
"Cheniere Marketing Limited","United Kingdom","50000 - 99999",0,0.75,2,2015-05-28
Covéa,France,"50000 - 99999",1,1,0,2013-06-11
"Cuadrilla Resources","United Kingdom","50000 - 99999",0,1.25,0,2013-03-17
"Cuckmere Trug Company","United Kingdom","50000 - 99999",0,1,0,2014-07-22
"DAF Trucks N.V.",Netherlands,"50000 - 99999",0,0.5,3,2015-04-02
"Doc Morris NV",Netherlands,"50000 - 99999",2,0.5,3,2014-11-24
"Dolby Laboratories Inc","United States","50000 - 99999",0,0.25,0,2015-03-26
"Drax Group plc","United Kingdom","50000 - 99999",2,0.5,6,2013-05-22
"ECOEMBALAJES ESPAÑA, S.A.",Spain,"50000 - 99999",0,1,6,2015-03-06
"Elisa Oyj",Finland,"50000 - 99999",0,0.75,9,2015-03-24
"Emerson Electric UK Limited t/a Insinkerator","United Kingdom","50000 - 99999",0,0.5,0,2015-09-24
"Emirates Airline","United Arab Emirates","50000 - 99999",0,0.75,15,2013-12-01
Endesa,Spain,"50000 - 99999",1,1,7,2011-12-16
"Ergolines LAB",Italy,"50000 - 99999",0,1,0,2015-09-15
"Essent N.V.",Netherlands,"50000 - 99999",1,0.75,0,2014-09-22
"Etihad Airways","United Arab Emirates","50000 - 99999",3,1.5,21,2015-01-13
"Euro-Mit Staal B.V.",Netherlands,"50000 - 99999",0,0.75,1,2015-03-20
"Finanzierungsagentur für Social Entrepreneurship",Germany,"50000 - 99999",0,1.5,0,2015-03-09
"Fonterra Co-operative Group Limited","New Zealand","50000 - 99999",0,0.75,10,2015-03-16
"France Brevets",France,"50000 - 99999",0,0.5,6,2015-09-09
"GRUPPO ALCUNI SRL",Italy,"50000 - 99999",0,1,0,2013-02-13
GasTerra,Netherlands,"50000 - 99999",0,4.5,2,2011-03-21
"Gemalto SA",France,"50000 - 99999",0,0.5,4,2015-03-20
"Gesellschaft für musikalische Aufführungs- und mechanische Vervielfältigungsrechte",Germany,"50000 - 99999",1,1,8,2011-07-25
"Gestamp Automoción",Spain,"50000 - 99999",0,2.5,0,2015-02-20
"Getty Images (UK) Limited","United Kingdom","50000 - 99999",0,0.25,1,2015-12-21
"Groupe Auchan",France,"50000 - 99999",0,1,2,2015-11-06
"HomeAway Sàrl",Switzerland,"50000 - 99999",0,0.25,6,2015-12-30
"IMS Health Incorporated","United States","50000 - 99999",0,0.25,0,2014-12-17
"ITALCEMENTI GROUP",Italy,"50000 - 99999",1,0.5,0,2012-02-07
"Ineos Styrenics International SA",Switzerland,"50000 - 99999",0,0.25,2,2014-08-28
"InterDigital, Inc.","United States","50000 - 99999",1,0.25,15,2015-06-12
"International Airlines Group","United Kingdom","50000 - 99999",1,1,15,2010-08-25
"Internationale Service und Dialog GmbH",Germany,"50000 - 99999",0,1.75,0,2015-09-22
"Intrum Justitia AB",Sweden,"50000 - 99999",0,0.75,0,2015-06-29
"Investitionsbank Schleswig-Holstein",Germany,"50000 - 99999",1,0.75,0,2009-06-09
"Investor AB",Sweden,"50000 - 99999",0,0.25,34,2014-11-10
"Jaguar Land Rover Limited","United Kingdom","50000 - 99999",1,1,12,2011-05-30
"Joint Stock Company ""Latvijas Gaze""",Latvia,"50000 - 99999",0,3.75,2,2015-11-30
"KLM Royal Dutch Airlines",Netherlands,"50000 - 99999",3,2.75,26,2011-07-13
"KWS SAAT SE",Germany,"50000 - 99999",0,0.75,3,2015-10-22
"Kawasaki Motors Europe",Netherlands,"50000 - 99999",0,1,0,2015-02-27
"King Digital Entertainment",Ireland,"50000 - 99999",0,1.5,4,2015-04-08
"Kingfisher plc","United Kingdom","50000 - 99999",0,6,0,2015-02-23
"Kingspan Group PLC",Ireland,"50000 - 99999",2,1.25,0,2015-05-08
"Ligue de Football Professionnel",France,"50000 - 99999",0,0.5,4,2015-07-02
"MACIF - Mutuelle Assurance des Commerçants et Industriels de France et des cadres et salariés de l’industrie et du commerce",France,"50000 - 99999",2,1.5,0,2010-06-16
MBDA,France,"50000 - 99999",0,0.75,8,2009-02-06
"MED-EL Elektromedizinische Geräte GmbH",Austria,"50000 - 99999",1,0.5,0,2014-07-07
"MOBIVIA GROUPE",France,"50000 - 99999",0,1,9,2015-04-02
"Manifest Information Services Ltd","United Kingdom","50000 - 99999",0,0.25,0,2015-05-08
"Metsäliitto Cooperative",Finland,"50000 - 99999",1,1,39,2013-01-07
"Mexichem UK Limited","United Kingdom","50000 - 99999",0,0.5,0,2011-10-24
NRW.BANK,Germany,"50000 - 99999",4,5,9,2009-01-06
"NV Nederlandse Spoorwegen",Netherlands,"50000 - 99999",0,3.25,3,2015-04-09
"Novo Nordisk",Denmark,"50000 - 99999",0,1.5,1,2010-03-13
"OGP GAZ-SYSTEM S.A.",Poland,"50000 - 99999",2,3.75,3,2012-01-09
"Paragon Europe",Malta,"50000 - 99999",1,3.75,0,2015-03-24
"Poczta Polska",Poland,"50000 - 99999",0,1,0,2013-04-21
"Polskie Gornictwo Naftowe i Gazownictwo SA  -  Polish Oil and Gas Company",Poland,"50000 - 99999",1,1,9,2011-06-30
"Poste Italiane S.p.A.",Italy,"50000 - 99999",1,5,0,2015-06-24
"Public Enterprise Electric Power Industry of Serbia",Serbia,"50000 - 99999",0,9,1,2015-08-25
"Qatar Airways",Qatar,"50000 - 99999",0,0.5,4,2015-04-21
"Quantlab Financial, LLC","United States","50000 - 99999",0,0.25,0,2015-03-05
"Quimidroga S.A.",Spain,"50000 - 99999",0,0.25,0,2015-05-20
"RED TECHNOLOGIES",France,"50000 - 99999",0,0.5,0,2015-02-11
"Rakuten, Inc",Japan,"50000 - 99999",0,1,16,2015-09-16
Ryanair,Ireland,"50000 - 99999",1,0.25,35,2015-02-06
"S-Heltering Pte. Ltd.",Singapore,"50000 - 99999",1,0.5,0,2015-04-24
"SIDUL AÇÚCARES, UNIPESSOAL, LDA.",Portugal,"50000 - 99999",1,0.5,3,2014-12-19
"SITA Suomi Oy",Finland,"50000 - 99999",0,1,0,2015-09-04
"SSE plc","United Kingdom","50000 - 99999",1,1,2,2009-11-09
"Sage (UK) Limited (acting on behalf of The Sage Group plc)","United Kingdom","50000 - 99999",0,0.5,0,2014-12-10
"Stallergenes SA",France,"50000 - 99999",0,0.25,0,2013-02-22
TDF,France,"50000 - 99999",0,0.5,4,2015-04-17
TYCO,Ireland,"50000 - 99999",0,0.25,0,2011-10-27
"Tenneco Automotive Europe",Belgium,"50000 - 99999",0,0.25,1,2015-03-11
"The Number","United Kingdom","50000 - 99999",0,0.25,0,2015-10-13
"The Options Clearing Corporation","United States","50000 - 99999",0,0.25,0,2015-06-05
"Trina Solar (Schweiz) AG",Switzerland,"50000 - 99999",0,0.25,2,2012-10-11
Uber,"United States","50000 - 99999",1,2,71,2014-04-24
"Vanguard Asset Management Limited","United Kingdom","50000 - 99999",0,1,10,2015-04-17
"Vapo Oy",Finland,"50000 - 99999",0,0.5,1,2014-10-17
"WOW società cooperativa",Italy,"50000 - 99999",1,3,0,2014-10-27
"Westdeutsche Lotteriegesellschaft GmbH & Co. OHG",Germany,"50000 - 99999",1,1,0,2013-01-15
"Wien Energie GmbH",Austria,"50000 - 99999",0,1,0,2013-07-23
"Wydawnictwo Interaktywne Medutools Sp. z o.o.",Poland,"50000 - 99999",0,17.25,0,2014-06-30
Yelp,"United States","50000 - 99999",2,1.25,10,2014-03-14
"Yleisradio Oy",Finland,"50000 - 99999",0,0.75,1,2015-08-25
"ZODIAC AEROSAFETY SYSTEMS",France,"50000 - 99999",0,0.25,1,2015-10-22
Zattoo,Switzerland,"50000 - 99999",0,0.25,0,2015-11-25
"eustream, a.s.",Slovakia,"50000 - 99999",0,1.75,3,2015-09-16
"Yamaha Motor Europe N.V.",Netherlands,95000,0,1,0,2015-05-12
"Nord Stream AG",Switzerland,80000,0,3.5,6,2015-08-24
