"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"VTT Technical Research Centre of Finland Ltd",Finland,"1000000 - 1249999",3,4.5,2,2015-05-08
"Vlaamse Instelling voor Technologisch Onderzoek",Belgium,"1000000 - 1249999",0,10,0,2016-10-04
"Elettra - Sincrotrone Trieste S.C.p.A.",Italy,"900000 - 999999",0,10,0,2012-10-18
"Forum of European National Highway Research Laboratories",Belgium,"900000 - 999999",0,7,0,2009-09-10
"Fundación CARTIF",Spain,"900000 - 999999",0,6.25,0,2012-10-29
"Laboratório Nacional de Engenharia Civil, I.P.",Portugal,"900000 - 999999",0,8.75,1,2017-11-09
"Ústav geotechniky Slovenskej akadémie vied",Slovakia,"900000 - 999999",0,0.75,0,2016-09-26
"League of European Research Universities",Belgium,989000,0,7,6,2014-01-24
"Manifest Information Services","United Kingdom",900000,0,0.25,0,2016-05-23
"Deutsches Zentrum für Luft- und Raumfahrt e.V.",Germany,"800000 - 899999",4,11.75,12,2011-09-19
"Lietuvos mokslų akademija",Lithuania,"800000 - 899999",0,59.75,0,2008-07-11
"Science Europe",Belgium,"800000 - 899999",2,9,7,2012-04-30
"Buildings Performance Institute Europe",Belgium,"700000 - 799999",3,6.5,4,2013-01-25
"Observatoire social européen",Belgium,"700000 - 799999",0,9.5,2,2015-07-28
"ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V.",Germany,"700000 - 799999",0,8.5,1,2017-02-15
"Fundación Alternativas",Spain,740000,0,2,0,2015-10-31
"Think Tank EUROPA",Denmark,732206,1,4.5,6,2015-01-23
"Stichting Nexus Instituut",Netherlands,700000,0,5.75,0,2016-11-22
"Centro Tecnológico Naval y del Mar",Spain,"600000 - 699999",0,2.5,0,2015-02-19
"Open Europe","United Kingdom","600000 - 699999",0,8,8,2011-11-28
"Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V.",Germany,"600000 - 699999",3,3.75,5,2011-11-17
"Zentrum für Soziale Innovation",Austria,"600000 - 699999",0,13.75,0,2017-03-22
"Instytut Metali Niezelaznych",Poland,693600,0,5,0,2015-06-18
"Netherlands Institute of International Relations ‘Clingendael’",Netherlands,600000,0,6,2,2015-08-06
"BC3 BASQUE CENTRE FOR CLIMATE CHANGE -  KLIMA ALDAKETA IKERGAI",Spain,"500000 - 599999",0,12.25,0,2016-11-10
"Europäische Stabilitäts-Initiative e.V.",Germany,"500000 - 599999",0,7.75,6,2014-12-22
"Farm Europe",Belgium,"500000 - 599999",0,3.75,6,2017-05-24
"INSTITUT NATIONAL DE LA RECHERCHE AGRONOMIQUE",France,"500000 - 599999",0,5,8,2013-09-10
"Jacques Delors Institut - Berlin, gemeinnützige GmbH",Germany,"500000 - 599999",0,6.5,6,2015-05-05
"Norwegian Institute for Water Reseach",Norway,"500000 - 599999",0,9,0,2017-07-21
"Service de lutte contre la pauvreté, la précarité et l'exclusion sociale",Belgium,"500000 - 599999",0,7,0,2015-06-03
"The Class of 2020",Netherlands,"500000 - 599999",0,5.5,0,2016-04-07
"The Young Foundation","United Kingdom","500000 - 599999",0,7.5,4,2015-02-17
"Center for Transatlantic Relations Johns Hopkins University SAIS","United States",500000,0,3,3,2016-06-20
"CARES srcl - Osservatorio di Pavia",Italy,"400000 - 499999",0,3.5,0,2017-12-07
CERIC-ERIC,Italy,"400000 - 499999",0,5.25,0,2014-09-26
"European Institute for Export Compliance",Belgium,"400000 - 499999",0,7.5,0,2011-12-05
"Forum Internazionale ed Europeo di Ricerche sull'Immigrazione",Italy,"400000 - 499999",0,2,0,2016-12-06
Fraunhofer-Gesellschaft,Germany,"400000 - 499999",5,5.5,21,2011-08-31
"Geological Survey of Slovenia",Slovenia,"400000 - 499999",0,9.5,0,2010-09-18
"Global CCS Institute Ltd",Australia,"400000 - 499999",4,1.5,6,2014-08-25
"Japan Center for International Finance",Japan,"400000 - 499999",0,3.5,11,2015-02-13
"Planet Without Frontiers® Institution",Pakistan,"400000 - 499999",0,0.5,0,2017-09-07
"The Royal United Services Institute for Defence and Security Studies","United Kingdom","400000 - 499999",0,10.25,0,2015-07-14
"European Space Policy Institute",Austria,480500,0,9,1,2016-10-28
"Fondazione Studi Consulenti del Lavoro",Italy,472390,1,5.5,0,2015-10-04
"Institute for Climate Economics",France,431209,0,3,0,2016-11-23
"AGENCIA DE QUALITAT I AVALUACIO SANITARIES DE CATALUNYA",Spain,"300000 - 399999",0,9.25,0,2015-12-01
AINIA,Spain,"300000 - 399999",0,0.5,0,2016-02-19
"Atlantic Council","United States","300000 - 399999",0,2.25,39,2015-02-20
"Centar za evropske politike",Serbia,"300000 - 399999",0,13,0,2017-12-06
"European Marine Board",Belgium,"300000 - 399999",0,5,2,2015-09-08
"European Technology Platform for High Performance Computing",Netherlands,"300000 - 399999",0,4.25,0,2017-05-18
"Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.",Germany,"300000 - 399999",5,3.25,19,2011-09-07
INERIS,France,"300000 - 399999",0,1.25,0,2010-07-29
"Institut Français de la Vigne et du Vin",France,"300000 - 399999",0,8,0,2016-08-19
"OFFICE NATIONAL D’ETUDES ET DE RECHERCHES AEROSPATIALES",France,"300000 - 399999",2,32,2,2014-10-20
"The EUROREC Institute",France,"300000 - 399999",0,2,0,2015-12-01
"acatech-Deutsche Akademie der Technikwissenschaften/ National Academy of Science and Engineering",Germany,"300000 - 399999",1,3,1,2011-11-09
"KMETIJSKI INŠTITUT SLOVENIJE",Slovenia,394520,0,9.5,0,2017-11-14
"European Science Foundation",France,386791,0,5.5,4,2016-09-16
"institut français du textile et de l'habillement",France,386000,0,0.25,0,2017-03-10
"University College of Southeast Norway",Norway,374440,0,2.25,0,2016-06-08
"Agrárgazdasági Kutató Intézet",Hungary,374379,0,4.5,0,2016-10-18
"Agencia Regional da Energia e Ambiente da Região Autónoma da Madeira",Portugal,357166,0,8,0,2017-02-08
"Institut für Europäisches Medienrecht",Germany,347225,0,4.25,0,2017-12-06
"AIMPLAS - Asociación de Investigación de Materiales Plásticos y Conexas",Spain,300000,0,6.75,0,2017-07-25
"Instituto Tecnológico del Embalaje, Transporte y Logística",Spain,300000,0,4.25,0,2017-06-05
"""Athena"" Research and Innovation Center in Information, Communication and Knowledge Technologies",Greece,"200000 - 299999",0,17,0,2014-03-05
"Antall József Knowledge Center",Hungary,"200000 - 299999",5,4.5,0,2016-05-16
"Expert Forum",Romania,"200000 - 299999",0,0.25,0,2017-12-11
"Financial Markets Law Committee","United Kingdom","200000 - 299999",0,5.5,2,2015-07-01
"Internet Economy Foundation",Germany,"200000 - 299999",0,4.25,2,2017-11-13
"Kangaroo Group",Belgium,"200000 - 299999",0,2.75,3,2011-12-12
"Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung",Germany,"200000 - 299999",0,3.5,0,2016-08-18
"Migration Policy Institute Europe",Belgium,"200000 - 299999",0,1.75,14,2015-02-24
"National Research Council of Italy",Italy,"200000 - 299999",2,4.75,3,2011-09-01
"New Zealand Environmental Defence Society","New Zealand","200000 - 299999",0,1.5,0,2017-09-19
"SwissCore, Contact Office for European Research, Innovation and Education",Switzerland,"200000 - 299999",4,6,7,2012-04-05
"WIFO - Österreichisches Institut für Wirtschaftsforschung",Austria,"200000 - 299999",0,7,0,2016-05-24
"GKI Economic Research Co.",Hungary,250000,0,1,0,2013-01-28
"Observatoire de l'Epargne Européenne",France,230000,0,2.25,1,2016-10-25
"Instytut Kościuszki - Instytut Integracji Europejskiej",Poland,223957,0,12.25,2,2015-06-25
"Institut pour le Droit Européen de la Circulation",Luxembourg,200000,0,6.25,0,2015-03-11
"ASOCIACIÓN DE INVESTIGACIÓN DE LAS INDUSTRIAS CERÁMICAS",Spain,"100000 - 199999",0,1.25,0,2017-09-26
"Accademia Italiana Chef srl",Italy,"100000 - 199999",0,11,0,2017-12-14
"Airlines International Representation in Europe",Belgium,"100000 - 199999",2,1.5,8,2014-12-01
"Assembly of Scientists and Experts of Afghanistan",Germany,"100000 - 199999",0,2.5,0,2013-07-15
"Avenir Suisse",Switzerland,"100000 - 199999",0,0.75,0,2017-03-22
"Barilla Center for Food & Nutrition Foundation",Italy,"100000 - 199999",0,4.5,5,2010-03-17
"Bayerische Forschungsallianz GmbH",Germany,"100000 - 199999",2,2.25,0,2012-10-09
"Centre Maurits Coppieters",Belgium,"100000 - 199999",0,2,0,2011-02-15
"Commissariat à l'Energie atomique et aux énergies alternatives",France,"100000 - 199999",4,50,8,2011-09-26
"Deutsche Akademie der Naturforscher Leopoldina e.V. -- Nationale Akademie der Wissenschaften --",Germany,"100000 - 199999",0,2.5,7,2016-11-22
"EUROPEUM Institute for European Policy","Czech Republic","100000 - 199999",0,6,4,2017-07-17
"Elinkeinoelämän Valtuuskunta EVA ry",Finland,"100000 - 199999",0,0.75,2,2015-02-19
"European Capital Markets Institute",Belgium,"100000 - 199999",0,3,2,2011-11-23
"European Research Institute of Catalysis a.i.s.b.l.",Belgium,"100000 - 199999",2,1,0,2017-04-03
"Flanders Make",Belgium,"100000 - 199999",1,1.75,0,2017-09-29
"Forsvarets forskningsinstitutt",Norway,"100000 - 199999",0,1.25,0,2017-05-11
Friedrich-Ebert-Stiftung,Germany,"100000 - 199999",7,2.25,10,2011-09-21
"Fundacja Partnerstwa Technologicznego TECHNOLOGY PARTNERS",Poland,"100000 - 199999",5,12,0,2015-02-17
GENERATIONLIBRE,France,"100000 - 199999",0,2,0,2016-11-08
"Global Young Academy",Germany,"100000 - 199999",0,1.75,1,2014-09-29
"Határon Átnyúló Kezdeményezések Közép-európai Segítő Szolgálata",Hungary,"100000 - 199999",0,2,0,2015-12-29
IPEMED,France,"100000 - 199999",0,4.5,3,2017-12-04
"Institut de relations internationales et stratégiques",France,"100000 - 199999",0,2,0,2015-11-20
"Istituto Zooprofilattico Sperimentale del Lazio e della Toscana M. Aleandri",Italy,"100000 - 199999",0,2,0,2017-10-10
"Istituto per la Competitività",Italy,"100000 - 199999",7,7.5,14,2015-07-12
"Konsortium Deutsche Meeresforschung e.V.",Germany,"100000 - 199999",2,2,0,2011-06-06
"Mercator Research Institute on Global Commons and Climate Change",Germany,"100000 - 199999",0,3,0,2015-03-10
"OFE Limited","United Kingdom","100000 - 199999",3,3.75,6,2008-11-28
"Overseas Development Institute","United Kingdom","100000 - 199999",0,6.25,7,2015-02-06
"RISE Research Institutes of Sweden AB",Sweden,"100000 - 199999",0,7.5,0,2016-08-12
"Research Institute of Organic Agriculture (FiBL)",Switzerland,"100000 - 199999",5,4,0,2017-07-31
"SPARC Europe",Netherlands,"100000 - 199999",1,0.75,1,2014-12-22
"South Asia Democratic Forum",Belgium,"100000 - 199999",5,6.5,0,2011-11-29
"The German Marshall Fund of the United States - Transatlantic Center",Belgium,"100000 - 199999",0,9,20,2015-11-27
"The James Hutton Institute","United Kingdom","100000 - 199999",0,12.5,0,2016-06-01
"The Scotch Whisky Research Institute","United Kingdom","100000 - 199999",0,1.75,0,2016-11-16
"Topten International Services",Switzerland,"100000 - 199999",0,1,0,2015-09-17
"Trans European Policy Studies Association",Belgium,"100000 - 199999",3,1,0,2014-01-03
"WiseEuropa - Fundacja Warszawski Instytut Studiów Ekonomicznych i Europejskich",Poland,"100000 - 199999",0,14.25,0,2017-05-04
"Zentrum für Europäische Wirtschaftsforschung",Germany,"100000 - 199999",0,2,4,2016-04-22
"Stiftung Wissenschaft und Politik",Germany,160000,3,3,2,2014-01-17
"RAIZ - Instituto de Investigação da Floresta e Papel",Portugal,150854,0,2.5,0,2017-01-19
"Agora Energiewende",Germany,150000,2,2.75,8,2016-03-17
"Institut de Recerca i Tecnologia Agroalimentaria",Spain,143087,0,4.75,0,2016-06-20
"Real Instituto Elcano",Spain,104891,1,3,3,2015-10-30
"Studieförbundet Näringsliv och Samhälle",Sweden,100000,0,1,2,2017-11-21
"The Friday Group",Belgium,100000,0,0.25,0,2017-05-19
"ACM EUROPE",Belgium,"50000 - 99999",0,1,0,2015-06-04
"Austrian Institute of Technology GmbH",Austria,"50000 - 99999",0,9.5,2,2016-12-21
Bergforsk,Sweden,"50000 - 99999",0,0.25,0,2017-01-30
"British Institute of International and Comparative Law","United Kingdom","50000 - 99999",0,2.25,0,2015-11-25
"CFA Institute","United States","50000 - 99999",3,2.5,7,2009-04-08
"Center for Data Innovation","United States","50000 - 99999",1,1,1,2015-10-16
"Center for Strategic and International Studies","United States","50000 - 99999",0,5.5,2,2015-02-02
"Confrontations Europe",France,"50000 - 99999",3,8,3,2011-10-05
"Democratization Policy Council",Germany,"50000 - 99999",0,3.5,0,2015-02-18
"EUROSIF A.I.S.B.L (EUROPEAN SUSTAINABLE INVESTMENT FORUM)",Belgium,"50000 - 99999",2,0.75,12,2009-08-11
"Europe External Policy Advisors",Belgium,"50000 - 99999",2,3,1,2015-07-02
"European Centre for Public Affairs","United Kingdom","50000 - 99999",0,0.5,2,2013-01-23
"European Foundation for Democracy",Belgium,"50000 - 99999",7,2,1,2011-09-15
"European Heritage Heads Forum",Belgium,"50000 - 99999",0,1,0,2014-09-02
"European Trade Union Institute",Belgium,"50000 - 99999",0,1.75,3,2016-12-22
"FONDAZIONE BRUNO KESSLER",Italy,"50000 - 99999",0,1,0,2017-06-27
"Fundació Solidaritat UB - EUROM",Spain,"50000 - 99999",0,1.5,0,2017-02-15
"Geologian tutkimuskeskus",Finland,"50000 - 99999",0,0.5,0,2016-09-09
"IKERLAN S. COOP.",Spain,"50000 - 99999",0,2.25,0,2016-05-31
"ISTITUTO SUPERIORE DI SANITA'",Italy,"50000 - 99999",0,3.75,0,2016-07-12
"Ilmatieteen laitos",Finland,"50000 - 99999",0,1.25,0,2017-09-07
"Information Technology and Innovation Foundation","United States","50000 - 99999",0,0.5,7,2015-02-18
"Institut der deutschen Wirtschaft Köln e.V.",Germany,"50000 - 99999",2,2,10,2015-01-29
"Instytut Logistyki i Magazynowania",Poland,"50000 - 99999",0,6.25,0,2016-08-30
"Instytut Metalurgii Żelaza im. Stanisława Staszica",Poland,"50000 - 99999",0,2.25,0,2017-03-23
"Instytut Morski w Gdańsku",Poland,"50000 - 99999",0,2,0,2016-05-24
"Instytut Techniki Górniczej KOMAG",Poland,"50000 - 99999",0,0.25,0,2017-03-17
"International Institute for Middle-East and Balkan Studies",Slovenia,"50000 - 99999",0,4,0,2017-11-08
"Istituto Analisi Biostrutturale Italia",Italy,"50000 - 99999",0,2,0,2014-08-27
"Istituto Universitario di Studi Europei",Italy,"50000 - 99999",0,1,0,2010-10-05
"Magyar Tudományos Akadémia",Hungary,"50000 - 99999",0,2.5,3,2015-06-25
"Naturalis Biodiversity Center",Netherlands,"50000 - 99999",0,2.25,0,2012-10-19
"New Financial","United Kingdom","50000 - 99999",0,4,4,2014-11-19
"Progressive Policy Institute","United States","50000 - 99999",2,1.5,10,2015-12-22
"RAND Europe","United Kingdom","50000 - 99999",0,11.5,0,2015-05-06
"Stichting Nederland Kennisland",Netherlands,"50000 - 99999",3,1.25,2,2009-10-09
Synopia,France,"50000 - 99999",0,29.25,0,2013-10-23
"The Swedish Sustainable Economy Foundation",Sweden,"50000 - 99999",0,0.75,0,2015-08-20
"Think Tank Sport et Citoyenneté",France,"50000 - 99999",1,3.5,2,2009-09-30
"Tyndall National Institute, University College Cork",Ireland,"50000 - 99999",0,1.5,0,2015-05-18
"VoteWatch Europe AISBL",Belgium,"50000 - 99999",2,2,0,2013-02-18
"Accademia Italiana del Codice di Internet",Italy,90000,0,1.5,0,2015-09-28
"Commissie Meijers",Netherlands,86000,0,1,0,2017-10-26
"Stichting ElaadNL",Netherlands,77000,0,0.5,0,2016-12-21
"ARVALIS -Institut du végétal",France,70000,0,1.75,1,2017-12-21
"Alianza por la Investigación y la Innovación Energéticas",Spain,63000,0,4.5,1,2016-02-19
"Centre d'études Jacques Georgin",Belgium,63000,0,1,0,2017-03-14
"Akademie für Raumforschung und Landesplanung",Germany,"25000 - 49999",0,0.75,0,2014-08-05
"Aleksandro Stulginskio universitetas",Lithuania,"25000 - 49999",0,1.25,0,2017-04-18
"Automotive Intelligence Center",Spain,"25000 - 49999",0,0.75,0,2016-09-26
"Bayerischer Bankenverband e.V.",Germany,"25000 - 49999",0,2.25,1,2011-06-28
"Chamber of Excellence in International Affairs",Romania,"25000 - 49999",0,2.5,0,2017-11-28
"Clinica San Francesco",Italy,"25000 - 49999",0,0.75,0,2014-12-27
"Comité Colbert",France,"25000 - 49999",0,0.75,2,2009-09-14
"Council of Geopolitics",Hungary,"25000 - 49999",0,19.25,0,2008-07-01
"Deutsches Institut für Vertrauen und Sicherheit im Internet (Deutsche Post gemeinnützige Gesellschaft für sichere und vertrauliche Kommunikation im Internet mbH)",Germany,"25000 - 49999",0,0.5,0,2015-12-17
"Deutsches Zentrum für Neurodegenerative Erkrankungen e.V.",Germany,"25000 - 49999",0,0.75,0,2015-11-23
"European Cooperation in Science and Technology",Belgium,"25000 - 49999",4,1,8,2015-02-16
"European Forest Institute",Finland,"25000 - 49999",3,1.25,22,2012-10-22
"European Institute for Asian Studies",Belgium,"25000 - 49999",0,2,1,2013-07-03
"European Institute for Health",Belgium,"25000 - 49999",0,0.5,0,2015-04-21
"European Network of Scientists for Social and Environmental Responsibility",Germany,"25000 - 49999",0,3.25,1,2016-02-27
"Evropské hodnoty z.s.","Czech Republic","25000 - 49999",0,5.25,3,2015-10-27
"IFP Energies nouvelles",France,"25000 - 49999",0,4,0,2012-04-24
"IRCCS SDN SPA",Italy,"25000 - 49999",0,1.5,0,2017-01-12
"Institut ''Jožef Stefan''",Slovenia,"25000 - 49999",0,1.25,1,2016-12-16
"Institut national de recherche en informatique et en automatique",France,"25000 - 49999",0,0.25,0,2016-02-23
"Instituto de Astrofisica de Canarias",Spain,"25000 - 49999",0,0.75,2,2017-10-13
"International Bureau of Fiscal Documentation",Netherlands,"25000 - 49999",0,2.5,1,2013-05-02
"Kooperationsstelle EU der Wissenschaftsorganisationen",Germany,"25000 - 49999",8,6.75,1,2011-10-14
"Leftfield Associates Ltd","United Kingdom","25000 - 49999",0,0.25,0,2016-12-13
"Lithuanian Free Market Institute",Lithuania,"25000 - 49999",0,1.25,0,2015-10-08
"National Institute for Nuclear Physics",Italy,"25000 - 49999",1,2,0,2014-03-24
"Národné lesnícke centrum",Slovakia,"25000 - 49999",0,1,0,2016-08-23
"Národné poľnohospodárske a potravinárske centrum",Slovakia,"25000 - 49999",0,1,0,2017-05-15
"Steinbeis Advanced Risk Technologies GmbH",Germany,"25000 - 49999",0,0.75,0,2017-01-04
"Technische Informationsbibliothek (TIB) / German National Library of Science and Technology",Germany,"25000 - 49999",0,0.5,0,2017-04-06
ThinkYoung,Belgium,"25000 - 49999",9,1.25,1,2013-07-19
"Wilfried Martens Centre for European Studies",Belgium,"25000 - 49999",0,1.25,13,2015-02-19
"OSPEDALE SAN RAFFAELE",Italy,48000,0,1,0,2012-09-13
"Royal Institute of International Affairs","United Kingdom",47123,0,1.5,3,2016-09-27
"Horia Hulubei National Institute for Research & Development in Physics and Nuclear Engineering",Romania,45146,0,0.25,0,2016-04-07
"Asociación Internacional de los Movimientos Familiares de Formación Rural",Spain,45000,0,8,0,2016-02-05
"The Russell Group of Universities","United Kingdom",45000,0,0.75,14,2015-03-10
"Open Reason","United Kingdom",36517,0,0.5,1,2017-12-18
"Agora Verkehrswende",Germany,35000,0,0.5,0,2017-09-19
"Centre for Public Policy PROVIDUS",Latvia,30960,0,1.25,0,2017-11-06
"Institut für Arbeitsmarkt- und Berufsforschung der Bundesagentur für Arbeit",Germany,30000,0,0.25,0,2015-06-30
"2° Investing Initiative",France,"10000 - 24999",0,0.25,0,2017-08-02
"ASOCIACIÓN DE INVESTIGACIÓN DE LA INDUSTRIA TEXTIL",Spain,"10000 - 24999",0,0.25,0,2011-10-04
AT,Spain,"10000 - 24999",0,1,0,2017-06-06
"Association of European Research Estabishments in Aeronautics",Netherlands,"10000 - 24999",0,1.25,4,2013-07-31
"BENAKI PHYTOPATHOLOGICAL INSTITUTE",Greece,"10000 - 24999",0,19.5,0,2015-01-16
"Bundesforschungszentrum für Wald, Naturgefahren und Landschaft",Austria,"10000 - 24999",0,0.25,0,2016-09-07
"CONEDU - Verein für Bildungsforschung und -medien",Austria,"10000 - 24999",0,0.5,0,2016-12-20
CSA-INCAS,Romania,"10000 - 24999",0,2,0,2012-10-13
"Centre de Recherches Métallurgiques",Belgium,"10000 - 24999",0,1.25,0,2016-11-24
"Centre technologique international de la Terre et de la Pierre",Belgium,"10000 - 24999",0,0.25,0,2017-02-01
"Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria",Italy,"10000 - 24999",0,0.25,0,2016-11-18
"Council on Economic Policies",Switzerland,"10000 - 24999",0,0.5,0,2017-04-06
"DEMOGRAFICI ASSOCIATI",Italy,"10000 - 24999",0,0.5,0,2011-03-04
"Dr. Robert-Murjahn-Institut",Germany,"10000 - 24999",0,0.5,0,2017-10-04
"Droit & Croissance / Rules for Growth",France,"10000 - 24999",0,0.75,0,2016-04-05
"EU-China Economics and Politics Institute","Czech Republic","10000 - 24999",3,3,0,2016-06-05
EuroComment,Belgium,"10000 - 24999",0,2,6,2015-01-13
"European Privacy Association",Belgium,"10000 - 24999",0,1,0,2009-07-23
"Europäische Akademie Bozen",Italy,"10000 - 24999",0,0.5,0,2011-01-20
"FUNDACIÓN CIRCE CENTRO DE INVESTIGACIÓN DE RECURSOS Y CONSUMOS ENERGÉTICOS",Spain,"10000 - 24999",0,0.75,0,2017-01-31
"Fondazione per le Scienze Religiose Giovanni XXIII",Italy,"10000 - 24999",0,1,0,2015-04-29
"Forum Energii",Poland,"10000 - 24999",0,1.25,3,2017-02-28
"Fundación AITIIP",Spain,"10000 - 24999",0,1,0,2017-04-19
"Fundación AZTI - AZTI Fundazioa",Spain,"10000 - 24999",0,1,0,2015-04-21
"German Development Institute / Deutsches Institut für Entwicklungspolitik (DIE)",Germany,"10000 - 24999",0,20,3,2015-06-23
"Grande Loge Féminine de France (Institut Maçonnique Européen)",France,"10000 - 24999",3,1,0,2009-02-26
"Groupe de Recherche et d'Information sur la Paix et la sécurité",Belgium,"10000 - 24999",2,1,0,2015-07-07
"Groupe interprofessionnel de réflexion et de communication sur la recherche (Gircor)",France,"10000 - 24999",0,0.25,0,2016-06-27
"Główny Instytut Górnictwa",Poland,"10000 - 24999",0,0.25,1,2017-03-16
"Health Effects Institute","United States","10000 - 24999",0,0.25,0,2012-03-29
"Insitute of Research & training on European Affairs",Greece,"10000 - 24999",3,2,0,2014-10-06
"Institut Montaigne",France,"10000 - 24999",0,0.75,4,2016-07-05
"Institute for International Economic Studies",Japan,"10000 - 24999",0,1.25,0,2015-11-26
"Institute for research and policy analysis - Romalitico Skopje",Macedonia,"10000 - 24999",0,3.5,0,2017-07-25
"Institute of Professional Qualifications",Ukraine,"10000 - 24999",0,1.5,0,2016-11-29
"Institute of Soil Science, Chinese Academy of Sciences",China,"10000 - 24999",0,1,0,2017-11-15
"Instituto Español de Oceanografía",Spain,"10000 - 24999",0,3.75,0,2016-05-26
"Instituto Tecnológico Metalmecánico, Mueble, Madera, Embalaje y Afines",Spain,"10000 - 24999",0,0.25,0,2017-01-27
"Kiel Center for Eurasian Economic Law",Germany,"10000 - 24999",0,0.75,0,2016-05-17
"Kunstvallei BV",Netherlands,"10000 - 24999",0,1.25,0,2014-01-20
"Max Planck Institute Foundation Luxemburg",Luxembourg,"10000 - 24999",0,1.75,2,2017-05-24
"Max-Planck-Gesellschaft zur Förderung der Wissenschaften",Germany,"10000 - 24999",3,4,9,2014-01-21
"Mazungumzo - The African Forum in Brussels",Belgium,"10000 - 24999",0,0.5,0,2015-03-04
"Nexa Center for Internet & Society",Italy,"10000 - 24999",0,1,0,2014-01-27
"Pesticide expert",Germany,"10000 - 24999",0,1,0,2017-12-18
"Rat für Informationsinfrastrukturen",Germany,"10000 - 24999",0,0.5,1,2016-11-15
"Stichting Trimbos-instituut",Netherlands,"10000 - 24999",0,0.25,0,2017-05-08
"TECNALIA Research & Innovation",Spain,"10000 - 24999",0,5,0,2011-10-07
"The Golden Helix Foundation","United Kingdom","10000 - 24999",0,3,0,2017-01-14
"The Shift Project",France,"10000 - 24999",0,0.5,3,2014-12-17
"Universal Institute of Professional Management",Indonesia,"10000 - 24999",0,0.25,0,2017-04-12
"Verein für europäische Binnenschifffahrt und Wasserstraßen",Germany,"10000 - 24999",0,1.5,0,2017-03-15
"Women's Eco-nomic and Social Think Tank","United Kingdom","10000 - 24999",1,1,1,2013-09-19
"Gas Technology Institute","United States",22800,0,0.25,0,2017-11-07
"Biobanking and Biomolecular resources Research Infrastructure-European Research Infrastructure Consortium",Austria,20000,1,0.25,0,2015-06-23
"INSTANCE INTERNATIONALE d'ARBITRAGE et de MEDIATION des CONCESSIONS",France,19000,0,2,0,2017-02-21
"Associazione Universitaria di Studi Europei",Italy,16093,0,0.5,0,2015-07-08
