"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Bundesverband der Wertpapierfirmen e.V.",Germany,"200000 - 299999",0,1.25,0,2015-04-13
Bundesärztekammer,Germany,"200000 - 299999",1,1,3,2010-07-14
"Comité Régional des Pêches Maritimes et des Elevages Marins Nord - Pas de Calais / Picardie",France,"200000 - 299999",0,6,0,2015-09-14
"Confédération Française Démocratique du Travail",France,"200000 - 299999",0,10.75,2,2014-07-18
"Confédération des Associations Nationales de Tanneurs et Mégissiers de la Communauté Européenne",Belgium,"200000 - 299999",0,1,0,2015-03-16
"European Confederation of Directors' Associations",Belgium,"200000 - 299999",1,2,0,2011-12-13
"European Milk Board",Belgium,"200000 - 299999",11,2.75,8,2009-10-07
"European Union of Private Hospitals",Belgium,"200000 - 299999",0,1,6,2016-08-26
FIVS,France,"200000 - 299999",0,2.25,0,2015-02-05
"Federazione Italiana Tabaccai",Italy,"200000 - 299999",0,1.5,0,2012-04-18
"GIE EUMETNET",Belgium,"200000 - 299999",0,2,0,2012-07-18
"Hauptverband der Deutschen Bauindustrie",Germany,"200000 - 299999",1,1,2,2011-11-16
"International Dockworkers Council",Spain,"200000 - 299999",0,2,2,2016-11-22
"Rassemblement des Médecins Palestiniens d'Europe",France,"200000 - 299999",0,3.5,0,2015-03-18
"UNION DE PROFESIONALES Y TRABAJADORES AUTONOMOS DE ANDALUCIA",Spain,"200000 - 299999",0,17,0,2012-09-05
"Union des Industries de la Fertilisation",France,"200000 - 299999",0,4,2,2015-02-10
"Union des Ports de France",France,"200000 - 299999",0,1,0,2016-05-26
"Vágóállat és Hús Szakmaközi Szervezet és Terméktanács",Hungary,"200000 - 299999",1,0.25,0,2015-05-06
"Federatie Nederlandse Vakbeweging",Netherlands,250000,0,2,5,2015-04-10
"Vereinigung für Stadt-, Regional- und Landesplanung e.V.",Germany,250000,0,0.25,0,2014-09-09
"industriAll European Trade Union",Belgium,239000,0,9,54,2014-11-03
"Nemzeti Agrárgazdasági Kamara",Hungary,232000,1,7,0,2016-05-19
"European Union of General Practitioners / Family Physicians (Union Européenne des Médecins Omnipraticiens / Médecins de Famille)",Belgium,222982,0,0.5,4,2016-01-29
"European Council of the Liberal Professions",Belgium,220409,1,1.5,1,2015-10-01
"Confédération Européenne de la Production de Maïs",France,220000,0,2.25,4,2014-04-22
"Les entreprises du médicament",France,205382,0,0.25,1,2012-07-25
"Fédération Nationale de l'Habillement",France,200000,0,0.75,5,2015-12-18
"Vakcentrum, Beroepsorganisatie van Zelfstandige Detaillisten",Netherlands,200000,0,1.75,0,2016-10-17
"dbb beamtenbund und tarifunion",Germany,200000,0,2.5,0,2010-01-15
"ABDA-Bundesvereinigung Deutscher Apothekerverbände",Germany,"100000 - 199999",2,1.25,1,2011-11-17
"Armateurs de France",France,"100000 - 199999",0,2.75,1,2016-11-21
"COBATY International",Belgium,"100000 - 199999",2,3,11,2011-12-05
"COOP de France",France,"100000 - 199999",1,2,3,2008-10-03
"Cercle des Réseaux européens",Belgium,"100000 - 199999",0,0.5,11,2015-02-04
"Chartered Institute of Taxation","United Kingdom","100000 - 199999",0,1,0,2012-07-17
"Colegio Oficial de Agentes de la Propiedad Industrial",Spain,"100000 - 199999",0,4.75,0,2015-04-27
"Confederazione Generale Italiana del Lavoro",Italy,"100000 - 199999",0,13.5,13,2016-11-30
"Confédération Européenne des Cadres",Belgium,"100000 - 199999",2,2,3,2010-01-07
"Confédération Européenne des Entrepreneurs de Travaux Techniques Agricoles, Ruraux et Forestiers/ European Organisation of Agricultural, Rural and Forestry Contractors / Europäischer Zentralverband der Lohnunternehmer",Belgium,"100000 - 199999",0,1.25,6,2010-07-01
"Conseil National de l'Ordre des Vétérinaires",France,"100000 - 199999",0,0.5,0,2016-07-21
"Conseil supérieur du notariat",France,"100000 - 199999",4,2,2,2011-08-08
"Coordinadora de Organizaciones de Agricultores y Ganaderos - Iniciativa Rural",Spain,"100000 - 199999",0,4.5,0,2015-05-08
"Danish Trade Union Office",Denmark,"100000 - 199999",3,2.5,6,2015-09-01
"Danish Unions of Teachers",Denmark,"100000 - 199999",3,3,0,2011-09-01
"Deutscher Anwaltverein",Germany,"100000 - 199999",5,5.5,13,2009-04-14
"EUROCINEMA, Association de producteurs de cinéma et de télévision",Belgium,"100000 - 199999",1,2,2,2011-10-03
"EUROPEAN FINANCIAL PLANNING ASSOCIATION",Spain,"100000 - 199999",0,0.75,0,2015-09-27
"European Academy of Allergy and Clinical Immunology",Switzerland,"100000 - 199999",0,2,1,2014-11-24
"European Association of Geoscientists and Engineers",Netherlands,"100000 - 199999",0,1.75,0,2015-10-14
"European Association of Real Estate Professions",Belgium,"100000 - 199999",3,1.75,0,2008-11-03
"European Biosafety Network","United Kingdom","100000 - 199999",0,1,1,2015-03-05
"European Federation for Family Employment - Fédération européenne des emplois de la famille",Belgium,"100000 - 199999",3,2.25,9,2015-10-02
"European Trade Union Committee for Education",Belgium,"100000 - 199999",6,9,13,2010-01-14
FTF,Denmark,"100000 - 199999",0,5,0,2015-04-15
"Federazione Italiana Reti dei Servizi del Terziario",Italy,"100000 - 199999",0,1.5,0,2016-10-20
"Federazione nazionale unitaria dei titolari di farmacia italiani",Italy,"100000 - 199999",0,2,0,2016-08-04
"Fédération Française du Bâtiment",France,"100000 - 199999",0,1.25,1,2009-07-23
"Fédération Nationale des Agriculteurs Multiplicateurs de Semences, Graines et Plants",France,"100000 - 199999",0,2.5,0,2016-03-11
"Fédération Nationale des Syndicats d'Exploitants Agricoles",France,"100000 - 199999",0,3,16,2009-08-13
"Fédération nationale des associations gestionnaires aus service des personnes handicapées",France,"100000 - 199999",0,1.75,0,2012-12-19
"International Federation of Landscape Architects, Europe",Belgium,"100000 - 199999",0,1.5,0,2016-11-25
"Julkisten ja hyvinvointialojen liitto JHL ry",Finland,"100000 - 199999",0,2,0,2015-02-26
"Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners",Finland,"100000 - 199999",1,1.25,62,2009-05-22
"NIVD Neue Insolvenzverwaltervereinigung Deutschlands e.V.",Germany,"100000 - 199999",0,87.5,0,2016-06-14
"Société civile des auteurs multimédia",France,"100000 - 199999",0,2.5,0,2015-09-24
"Union des Industries Chimiques",France,"100000 - 199999",1,2,0,2008-11-20
"Union française des professionnels du traitement de l'eau",France,"100000 - 199999",0,1.5,0,2016-09-02
"Unione Italiana del Lavoro",Italy,"100000 - 199999",0,5.25,10,2015-02-24
"Construction Infrastructure Sidérurgie Manutention",France,170000,0,1.25,0,2016-06-29
"Federation of European Tank Storage Associations",Belgium,170000,0,0.5,0,2011-02-15
"Canadian Labour Congress",Canada,169100,0,1.5,2,2016-10-05
"Bygge-, Anlægs- og Trækartellet",Denmark,150000,0,2,0,2012-09-19
"European Confederation of Institutes of Internal Auditing",Belgium,150000,0,3,0,2014-10-21
"International Probiotics Association - Europe",Belgium,150000,0,1.5,1,2015-07-27
"Svenska Lantbruksproducenternas Centralförbund SLC r.f.",Finland,135000,0,0.5,1,2015-04-29
"European Association of National Builder's Merchants Associations and Manufacturers",Belgium,113000,0,0.75,0,2016-10-14
"Association Générale des Producteurs de Blé et autres céréales",France,100000,0,1,3,2008-12-12
"Association française du gaz",France,100000,0,0.75,2,2014-12-18
"Conseil des industries de la confiance et de la sécurité",France,100000,0,3.25,0,2016-02-18
Interchanvre,France,100000,0,0.25,0,2010-10-25
"UNIÓN PROFESIONAL",Spain,100000,0,4,0,2011-09-19
"ANTRAM - Associação Nacional de Transportadores Publicos Rodoviários de Mercadorias",Portugal,"50000 - 99999",0,5.5,0,2016-08-03
"ASOCIACION NACIONAL DE PRODUCTORES DE GANADO PORCINO",Spain,"50000 - 99999",0,0.5,0,2016-08-26
"Asociación Nacional de Productores de Vacuno de carne",Spain,"50000 - 99999",0,3,4,2015-03-05
"Association Française des investisseurs pour la croissance",France,"50000 - 99999",0,0.5,0,2013-06-27
"Authors' Licensing & Collecting Society","United Kingdom","50000 - 99999",0,0.5,2,2016-04-25
"BBDSZ Pénzügyi Ágazat szakszervezeti Szövetsége",Hungary,"50000 - 99999",0,26,0,2016-10-18
"BLOCUL NATIONAL SINDICAL",Romania,"50000 - 99999",0,14,0,2015-06-04
"Bayerischer Waldbesitzerverband e. V.",Germany,"50000 - 99999",0,0.75,0,2016-11-25
Boerenbond,Belgium,"50000 - 99999",0,1.75,9,2012-09-07
"Bundesarchitektenkammer e.V.",Germany,"50000 - 99999",4,3,0,2012-03-21
"Bundestierärztekammer e.V.",Germany,"50000 - 99999",0,1,1,2015-09-11
"Chambre européenne des huissiers de justice",Belgium,"50000 - 99999",0,1.5,0,2012-06-27
"Christelijk Nationaal Vakverbond",Netherlands,"50000 - 99999",0,1.75,0,2016-08-26
"Confederação Nacional da Agricultura",Portugal,"50000 - 99999",0,2.25,1,2015-11-17
"Confédération Européenne des Organisations Nationales de la Boulangerie et de la Pâtisserie",Spain,"50000 - 99999",0,1,0,2016-12-21
"Confédération Française du Commerce de gros et du Commerce International",France,"50000 - 99999",0,1.25,0,2013-03-04
"Confédération européenne des vignerons indépendants",France,"50000 - 99999",2,1.5,15,2016-05-09
"Conseil Supérieur de l'Ordre des Experts-Comptables",France,"50000 - 99999",0,0.25,0,2015-09-28
"Consejo General de Procuradores de España",Spain,"50000 - 99999",0,1.25,0,2016-07-06
"EUROCADRES - COUNCIL OF EUROPEAN PROFESSIONAL AND MANAGERIAL STAFF",Belgium,"50000 - 99999",3,3,8,2014-02-10
EUROM1,Belgium,"50000 - 99999",0,0.25,0,2016-10-17
"Engineering Council","United Kingdom","50000 - 99999",0,1.75,0,2016-07-29
"European Association of Electrical Contractors",France,"50000 - 99999",0,1.5,6,2008-07-10
"European Association of Fish Producers Organisations",Belgium,"50000 - 99999",0,1,3,2011-07-17
"European Cabin Crew Association",Belgium,"50000 - 99999",2,1.75,1,2014-11-20
"European Federation of Accountants and Auditors for Small and Medium-sized Enterprises",Belgium,"50000 - 99999",0,1.75,0,2015-05-05
"European Federation of Origin Wines",Belgium,"50000 - 99999",0,1,10,2010-04-23
"European Nuclear Society",Belgium,"50000 - 99999",0,0.25,0,2015-02-03
"European Society of Radiology",Austria,"50000 - 99999",0,2.75,3,2014-04-30
"Euroshore International",Belgium,"50000 - 99999",0,0.5,0,2010-03-06
"FUNZIONE PUBBLICA CGIL",Italy,"50000 - 99999",0,6.5,0,2016-12-13
"Federation of European Aquaculture Producers",Belgium,"50000 - 99999",0,2,1,2009-04-23
"Federation of European Film Directors - Fédération Européenne des Réalisateurs de l'Audiovisuel",Belgium,"50000 - 99999",1,1.5,8,2009-09-08
"Federation of European Producers of Abrasives",France,"50000 - 99999",0,0.25,0,2016-04-19
"Finnish Water Utilities Association",Finland,"50000 - 99999",0,3,0,2015-06-29
"Fédération Française des Tuiles et Briques",France,"50000 - 99999",1,0.75,0,2009-01-16
"Fédération des Entreprises du Commerce et de la Distribution",France,"50000 - 99999",2,2.75,5,2014-08-18
"Fédération nationale des Caisses d'Epargne",France,"50000 - 99999",0,0.75,0,2016-12-16
"Fédération nationale des producteurs de lait",France,"50000 - 99999",0,1,4,2016-07-07
"Független Szakszervezetek Demokratikus Ligája",Hungary,"50000 - 99999",0,1,2,2016-11-30
"GMB trade union","United Kingdom","50000 - 99999",0,2,2,2010-08-03
"Industriegewerkschaft Bergbau, Chemie, Energie",Germany,"50000 - 99999",0,1.75,0,2016-09-21
"Kaupan liitto ry - Finnish Commerce Federation",Finland,"50000 - 99999",0,1,10,2015-02-06
"Lëtzebuerger Chrëschtleche Gewerkschafts-Bond",Luxembourg,"50000 - 99999",0,2,5,2016-09-13
"Organisation Centrale des producteurs exportateurs d'Ananas et Bananes de Côte d'Ivoire","Ivory Coast","50000 - 99999",0,0.75,4,2015-11-12
"Paris EUROPLACE",France,"50000 - 99999",0,1.25,4,2015-02-13
"Platform Makers",Netherlands,"50000 - 99999",0,1,0,2016-06-06
"Suomen Journalistiliitto - Finlands Journalistförbund ry",Finland,"50000 - 99999",0,8.5,0,2015-09-23
"Suomen Satamaliitto ry",Finland,"50000 - 99999",0,1,0,2016-04-20
"Syndicat National de l'Industrie de la nutrition Animale",France,"50000 - 99999",0,1,0,2016-11-23
"Syndicat des Opticiens Entrepreneurs",France,"50000 - 99999",0,2,0,2015-09-25
"Syndicat national du caoutchouc et des polymères",France,"50000 - 99999",0,1,0,2016-05-24
"The Central Organisation of Finnish Trade Unions SAK",Finland,"50000 - 99999",0,4,7,2013-06-18
"The European Association of Hospital Pharmacists",Belgium,"50000 - 99999",1,1.5,6,2012-10-18
"UNION INTERNATIONALE DES AVOCATS",France,"50000 - 99999",0,1,0,2014-05-26
"Ulster Farmers' Union","United Kingdom","50000 - 99999",0,2.5,1,2015-09-16
"Verband Insolvenzverwalter Deutschlands",Germany,"50000 - 99999",0,1,0,2014-05-15
"Verband Österreichischer Zeitungen",Austria,"50000 - 99999",0,0.25,0,2008-07-08
"Vereniging Nederlandse Verkeersvliegers - Dutch ALPA",Netherlands,"50000 - 99999",0,1,0,2016-12-05
Voka,Belgium,"50000 - 99999",0,1.75,2,2013-06-28
"fédération du e-commerce et de la Vente à Distance",France,"50000 - 99999",0,2.75,1,2015-04-21
"groupe des entreprises du secteur cheval en agriculture",France,"50000 - 99999",0,1,0,2011-06-01
"Česká bankovní asociace","Czech Republic","50000 - 99999",0,1.5,0,2015-03-25
"European Federation of Geologists",Belgium,90000,3,2.5,0,2011-06-15
"Deutscher Gutachter und Sachverständigen Verband",Germany,85000,0,2.5,0,2011-07-05
"Commission Intersydicale des Déshydrateurs Européens",Belgium,80000,1,0.75,2,2014-04-14
"European Federation of Employees in Public Services",Belgium,70273,1,2.25,1,2013-01-21
"Association NB-RAIL",Belgium,70000,0,1.5,0,2016-07-03
"British Veterinary Association","United Kingdom",60000,0,0.5,0,2009-11-30
"Polska Federacja Rynku Nieruchomości",Poland,60000,0,0.75,0,2016-08-20
"European Association for Signal Processing",Italy,55000,0,0.5,0,2015-04-01
"Notářská komora České republiky","Czech Republic",52232,0,4,1,2015-02-03
"Association des utilisateurs de transport de fret",France,50000,0,0.25,0,2016-07-29
"Conseil national de l'Ordre des chirurgiens-dentistes",France,50000,0,1,0,2012-02-06
"ECOVIN Bundesverband ökologischer Weinbau e.V.",Germany,50000,0,1,1,2016-10-20
EUROCOPYA,France,50000,0,1.5,0,2011-11-18
"European Confederation of Independent Trade Unions",Belgium,50000,3,1,13,2012-03-28
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DEL PRINCIPADO DE ASTURIAS",Spain,50000,0,0.5,0,2009-09-03
"Groupe IRCEM",France,50000,0,1,0,2012-07-11
"Interactive Advertising Bureau Sverige",Sweden,50000,0,0.75,0,2016-07-04
"International Confederation of European Beet Growers",Belgium,50000,6,4,7,2011-08-26
"Koninklijke Federatie van Belgische Transporteurs en Logistieke Dienstverleners - Fédération Royale Belge des Transporteurs et des Prestataires de Services Logistiques",Belgium,50000,0,0.75,3,2012-02-03
"Professional Yachting Association",France,50000,0,0.75,0,2012-03-01
"Svenska Transportarbetareförbundet",Sweden,50000,0,1,0,2016-09-13
"Zentralverband der Augenoptiker und Optometristen",Germany,50000,0,0.25,0,2016-08-01
"AIRPORT SERVICES ASSOCIATION",Switzerland,"25000 - 49999",0,0.5,3,2015-05-05
"Alliance pour la Confiance Numérique",France,"25000 - 49999",0,1,0,2016-01-12
Arbetsgivarverket,Sweden,"25000 - 49999",0,0.75,0,2015-03-10
"Asociación Ecológica Sierra de Alcaraz Tierra Verde",Spain,"25000 - 49999",0,1.25,0,2010-09-15
"Association Française des Professionnels des Titres",France,"25000 - 49999",0,25,0,2015-09-02
"Association Nationale des organisations de producteurs de la pêche maritime et des cultures marines",France,"25000 - 49999",0,1,0,2016-09-16
"Association des yaourts & laits fermentés vivants",Belgium,"25000 - 49999",0,0.5,1,2015-02-10
"Association technique d'harmonisation",France,"25000 - 49999",0,0.25,1,2010-12-07
"Autonome Lokomotivführer - Gewerkschaften Europa",Spain,"25000 - 49999",0,2,0,2016-10-04
"Berufsverband Kinematografie",Germany,"25000 - 49999",0,1,0,2015-04-20
"CONFIAD - Confédération Internationale des Agents en Douane",Italy,"25000 - 49999",0,1,0,2016-08-03
"Chambre Nationale Syndicale des Intermédiaires et Mandataites - Agents Commerciaux de l'Immobilier",France,"25000 - 49999",0,2,0,2014-10-31
"Compagnie Nationale des Commissaires aux Comptes",France,"25000 - 49999",0,1.25,0,2016-08-17
"Confederatia Nationala Sindicala ""CartelALFA""",Romania,"25000 - 49999",0,30.75,0,2015-06-05
"Confédération des Syndicats Chrétiens",Belgium,"25000 - 49999",0,2,11,2010-01-12
"Conseil National du Patronat du Sénégal",Senegal,"25000 - 49999",0,0.25,0,2016-10-22
"Coordination Rurale Union Nationale",France,"25000 - 49999",0,1.5,1,2013-10-22
"EUROPEAN FEDERATION OF FINANCIAL ANALYSTS SOCIETIES",Germany,"25000 - 49999",0,1,0,2016-09-28
"European Co-Processing Association",Belgium,"25000 - 49999",0,0.75,0,2011-08-05
"European Council of Engineers Chambers",Austria,"25000 - 49999",0,3,0,2010-11-16
"European Metal Union",Belgium,"25000 - 49999",0,0.5,1,2014-06-12
"European Security Transport Association",Belgium,"25000 - 49999",0,0.25,0,2016-11-21
"FEDERAȚIA NAȚIONALĂ PENTRU ÎNVĂȚĂMÂNT ȘI FORMARE PROFESIONALĂ",Romania,"25000 - 49999",0,7.25,0,2015-05-19
"Fachverband des Schrauben-Großhandels e.V.",Germany,"25000 - 49999",0,2,0,2016-04-08
"Federation of Lithuanian Forest and Wood Workers' Trade Unions",Lithuania,"25000 - 49999",0,0.5,0,2016-12-21
Finansförbundet,Sweden,"25000 - 49999",0,0.25,0,2016-10-18
"Fédération Générale du Travail de Belgique",Belgium,"25000 - 49999",0,0.5,5,2015-05-20
"Fédération Internationale des Footballeurs Professionnelles Division Europe",Netherlands,"25000 - 49999",0,1.5,8,2013-11-29
"Fédération Nationale d'Agriculture Biologique des régions de France",France,"25000 - 49999",0,0.75,0,2014-09-25
"Fédération Nationale des Syndicats d'Agents Généraux d'assurance",France,"25000 - 49999",0,0.25,0,2013-08-20
"Fédération des entreprises internationales de la mécanique et de l'électronique",France,"25000 - 49999",0,1.5,0,2009-03-16
"Fédération française des producteurs d'Oléagineux et de Protéagineux",France,"25000 - 49999",0,0.5,0,2016-02-10
"Fédération interprofessionnelle marocaine de production et d'exportation de fruits et légumes",Morocco,"25000 - 49999",0,0.5,0,2015-09-17
"Groupement National des Entreprises de Voitures de Taxi et de Location avec Chauffeur",Belgium,"25000 - 49999",0,1.5,0,2015-09-10
"Institut der Wirtschaftsprüfer in Deutschland e.V.",Germany,"25000 - 49999",0,1,3,2015-03-16
"International Gas Union",Norway,"25000 - 49999",0,0.25,0,2012-01-24
"International Valuation Standards Council","United Kingdom","25000 - 49999",0,0.25,0,2015-02-09
"Irish Creamery Milk Suppliers Association",Ireland,"25000 - 49999",4,4.5,10,2011-04-19
"Irish Pharmacy Union",Ireland,"25000 - 49999",0,1.5,0,2011-07-18
LBC-NVK,Belgium,"25000 - 49999",1,0.75,2,2015-02-27
"Landwirtschaftskammer Österreich",Austria,"25000 - 49999",0,2.5,3,2009-04-16
"Les Pêcheurs de Bretagne",France,"25000 - 49999",0,0.5,0,2016-09-19
"Malta Business Foundation",Malta,"25000 - 49999",3,1.75,0,2015-07-27
"Mouvement des Entrepreneurs sociaux",France,"25000 - 49999",0,1.25,0,2015-03-13
"Nederlandse Chiropractoren Associatie",Netherlands,"25000 - 49999",0,0.5,0,2016-08-17
Rederscentrale,Belgium,"25000 - 49999",0,1,0,2016-11-17
"Romanian Geoexchange Society",Romania,"25000 - 49999",0,1.25,0,2012-01-19
"Romanian maize Growers Association",Romania,"25000 - 49999",0,1,0,2016-03-04
"SEAFARERS' UNION OF CROATIA/ SINDIKAT POMORACA HRVATSKE",Croatia,"25000 - 49999",0,3,0,2014-02-21
"SYNDICAT DES LABORATOIRES DE BIOLOGIE CLINIQUE",France,"25000 - 49999",0,2,0,2016-08-03
"Suomen Apteekkariliitto ry.",Finland,"25000 - 49999",0,3,1,2015-09-10
"Säveltäjät ja Sanoittajat Elvis ry",Finland,"25000 - 49999",0,3,0,2014-01-23
"The Organisation for Professionals in Regulatory Affairs","United Kingdom","25000 - 49999",0,0.75,2,2016-06-27
"UNION ARMATEURS A LA PECHE DE FRANCE",France,"25000 - 49999",0,1,0,2015-01-12
"Unie van Socialprofitondernemingen",Belgium,"25000 - 49999",0,0.5,0,2016-07-25
"Union du Mareyage Français",France,"25000 - 49999",0,0.5,0,2016-03-13
"Unione Nazionale Sindacale Imprenditori e Coltivatori",Italy,"25000 - 49999",0,9,0,2015-10-05
"World Medical Association Inc.",France,"25000 - 49999",0,0.75,0,2016-04-20
"Aircraft Engineers International",Netherlands,40000,0,1.25,0,2011-08-28
"FEDERATION FRANCAISE DE LA FRANCHISE",France,40000,0,0.25,0,2015-04-21
"Lithuanian Trade Union of Health Care Employees",Lithuania,35000,0,2.5,0,2014-05-30
"Chambre Nationale des Conseils en Investissements Financiers",France,30000,0,1.25,0,2013-04-11
"Federação Nacional da Educação",Portugal,30000,0,10.5,0,2015-06-15
"International Federation of Air Traffic Safety Electronics Associations",Germany,30000,0,1.25,0,2012-11-28
"European Association of Hearing Aid Professionals - Association Europeenne des Audioprothesistes",Belgium,26155,1,0.25,0,2015-06-25
"ENOSI ELLINIKOU VIVLIOU",Greece,25000,0,0.25,0,2016-04-01
"Engineers Ireland",Ireland,25000,0,0.25,0,2016-08-17
"Air Traffic Controllers European Unions Coordination",France,"10000 - 24999",0,3.25,4,2016-11-30
"Algemene Werkgeversvereniging Nederland",Netherlands,"10000 - 24999",0,0.25,0,2016-11-30
"Alternative Mobile",France,"10000 - 24999",0,1,0,2016-02-17
"Ammattiliitto Pro ry",Finland,"10000 - 24999",0,1,1,2014-12-02
"Asociácia nezávislých rozhlasových a televníznych staníc",Slovakia,"10000 - 24999",0,1,0,2015-09-29
"Association Européenne de Commerce d'Armes Civiles",Belgium,"10000 - 24999",0,0.75,0,2012-03-14
"Association des professionnels de la Réassurance en France",France,"10000 - 24999",0,0.25,0,2016-12-02
"Association française des Sociétés de Placement Immobilier",France,"10000 - 24999",0,1,0,2016-02-23
"Belgian Entertainment Association",Belgium,"10000 - 24999",1,0.25,0,2010-04-15
"British Academy of Songwriters, Composers & Authors","United Kingdom","10000 - 24999",0,0.5,0,2015-12-31
"Bundesverband Farbe Gestaltung Bautenschutz",Germany,"10000 - 24999",0,0.25,0,2016-08-08
"Business European Capital Cities",France,"10000 - 24999",0,10,3,2016-01-11
