"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Flora Network of expertise on resilience, gender and interconnected economics",Belgium,"350000 - 400000",0,,0,2012-02-09
"Naturschutzbund Deutschland e.V.",Germany,"350000 - 400000",0,,18,2008-12-17
"Save the Children EU Office",Belgium,"350000 - 400000",2,,36,2009-11-20
"sportvisserij nederland",Netherlands,"350000 - 400000",0,,0,2009-12-14
"Royal Society for the Protection of Birds","United Kingdom","300000 - 399999",5,,12,2009-06-05
"VCÖ - Mobilität mit Zukunft",Austria,"300000 - 399999",0,,0,2010-12-07
AquaSPE,Switzerland,"300000 - 350000",0,,0,2014-08-06
Autism-Europe,Belgium,"300000 - 350000",0,,0,2014-07-22
"CARE International EU Liaison Office",Belgium,"300000 - 350000",3,,16,2010-02-08
"CEEweb for Biodiversity",Hungary,"300000 - 350000",0,,3,2012-02-07
"CIDSE - International Alliance of Catholic development agencies",Belgium,"300000 - 350000",5,,14,2012-04-11
"CONCILE MONDIAL DE CONGRES DIPLOMATIQUES DES AUMONIERS POUR LA PAIX UNIVERSELLE DES DROITS HUMAINS ET JURIDIQUES-CMOCDAPUNDHJ",France,"300000 - 350000",0,,0,2014-04-12
"Compassion in World Farming","United Kingdom","300000 - 350000",3,,15,2011-09-01
"EUROPEAN FEDERATION OF STEEL, TUBES AND METAL DISTRIBUTION",Luxembourg,"300000 - 350000",0,,0,2014-01-17
"Energy Efficient Buildings Association",Belgium,"300000 - 350000",2,,0,2011-04-22
"Euclid Network","United Kingdom","300000 - 350000",0,,3,2008-12-18
"European Association of Institutions in Higher Education",Belgium,"300000 - 350000",0,,4,2014-04-04
"European Bureau for Conservation and Development",Belgium,"300000 - 350000",6,,0,2011-03-23
"European Road Assessment Association AISBL","United Kingdom","300000 - 350000",0,,0,2014-12-03
"Housing Europe- The European Federation of Public, Cooperative and Social Housing",Belgium,"300000 - 350000",1,,3,2008-12-16
"Human Rights Watch","United States","300000 - 350000",1,,26,2012-05-21
"International Catholic Migration Commission Europe",Switzerland,"300000 - 350000",0,,0,2013-12-19
"International Council on Clean Transportation","United States","300000 - 350000",0,,10,2010-12-14
"Stichting Lezen & Schrijven",Netherlands,"300000 - 350000",4,,7,2014-04-14
"UNIFARM User Forum for GNSS use in Agriculture",Netherlands,"300000 - 350000",0,,0,2013-06-13
"VIER PFOTEN International",Austria,"300000 - 350000",3,,3,2010-03-01
"Alzheimer Europe",Luxembourg,"250000 - 300000",1,,1,2010-06-01
"Chemicals, Health and Environment Monitoring Trust","United Kingdom","250000 - 300000",0,,16,2010-12-13
"Cojep International",France,"250000 - 300000",0,,0,2013-04-24
"Culture Action Europe",Belgium,"250000 - 300000",3,,2,2011-12-12
"EBRA ivzw/aisbl",Belgium,"250000 - 300000",0,,0,2014-03-14
"Environmental Defense Action Fund","United States","250000 - 300000",0,,3,2013-04-04
"European Anti Poverty Network",Belgium,"250000 - 300000",4,,23,2008-11-04
"European Association for the Study of the Liver",Switzerland,"250000 - 300000",0,,2,2010-09-08
"European Cancer Patient Coalition",Netherlands,"250000 - 300000",4,,7,2011-11-07
"Global Initiative Against Transnational Organized Crime",Switzerland,"250000 - 300000",0,,0,2014-03-10
"Inland Navigation Europe",Belgium,"250000 - 300000",1,,12,2008-07-14
"International Rail Transport Committee",Switzerland,"250000 - 300000",0,,0,2008-12-15
"National Patients' Organisation - Bulgaria",Bulgaria,"250000 - 300000",1,,0,2012-11-29
"North Sea Advisory Council","United Kingdom","250000 - 300000",0,,2,2010-08-17
"RECS International",Netherlands,"250000 - 300000",0,,0,2014-02-13
"Réseau euro-méditerranéen des droits de l'homme / Euro-mediterranean human rights network",Denmark,"250000 - 300000",7,,10,2011-08-25
"Seas At Risk vzw",Belgium,"250000 - 300000",4,,24,2009-08-11
"Svenska Teknik&Designföretagen",Sweden,"250000 - 300000",0,,0,2014-08-13
"Transatlantic Institute",Belgium,"250000 - 300000",4,,31,2011-10-03
"Victim Support Europe",Belgium,"250000 - 300000",0,,2,2012-06-05
"Winnipeg Heritage Association",Canada,"250000 - 300000",0,,0,2014-06-12
"Workability Europe",Belgium,"250000 - 300000",0,,0,2009-06-18
"des requins et des hommes",France,"250000 - 300000",0,,0,2014-04-09
"Klima-Bündnis Lëtzebuerg",Luxembourg,"200000 - 299999",0,,0,2013-06-27
"Stop AIDS Alliance",Belgium,"200000 - 299999",0,,2,2011-12-19
"Polska Izba Przemysłu Farmaceutycznego i Wyrobów Medycznych POLFARMED",Poland,259800,0,,0,2012-09-14
"Amigos do Protocolo de Kyoto",Italy,"200000 - 250000",0,,0,2012-09-29
"Asociatia Nationala pentru Protectia Consumatorilor si Promovarea Programelor si Strategiilor din Romania -InfoCons",Romania,"200000 - 250000",0,,0,2012-08-10
"Association Together for Community Development",Romania,"200000 - 250000",0,,0,2014-08-04
"Center for Democracy & Technology","United States","200000 - 250000",1,,25,2012-01-18
"Corporate Europe Observatory",Belgium,"200000 - 250000",5,,15,2008-09-05
"EUROPARC Federation",Germany,"200000 - 250000",0,,4,2009-09-21
"European Food Information Resource",Belgium,"200000 - 250000",4,,0,2014-07-31
"European Foundation Centre",Belgium,"200000 - 250000",1,,9,2009-04-23
"European Intermodal Association",Belgium,"200000 - 250000",0,,1,2013-03-19
"European League Against Rheumatism",Switzerland,"200000 - 250000",0,,5,2012-06-01
"European Network of Implementing Development Agencies",Belgium,"200000 - 250000",0,,0,2012-02-21
"European Network on Independent Living",Ireland,"200000 - 250000",0,,2,2014-07-24
"European Public Health Alliance",Belgium,"200000 - 250000",10,,33,2010-05-03
"European Steel Technology Platform",Belgium,"200000 - 250000",0,,1,2011-04-22
"European Volunteer Centre (CEV)",Belgium,"200000 - 250000",2,,0,2009-06-25
"Food & Water Europe","United States","200000 - 250000",2,,6,2011-08-01
"Food Supplements Europe",Belgium,"200000 - 250000",1,,6,2013-07-10
"Foundation Max van der Stoel",Netherlands,"200000 - 250000",0,,2,2014-01-23
"Global Alliance of Mental Illness Advocacy Networks",Belgium,"200000 - 250000",1,,0,2009-05-22
"Global Witness","United Kingdom","200000 - 250000",1,,16,2012-08-21
"IFPI Austria",Austria,"200000 - 250000",0,,0,2014-09-26
"International Campaign for Tibet",Belgium,"200000 - 250000",1,,0,2011-11-25
"Lithuanian Research Library Consortium",Lithuania,"200000 - 250000",0,,0,2011-09-02
"Mediterranean Protected Areas Network",France,"200000 - 250000",0,,0,2014-01-14
OCEANA,Spain,"200000 - 250000",9,,36,2010-02-18
"Quaker Council for European Affairs",Belgium,"200000 - 250000",4,,0,2008-11-14
"S.R. Institute of Development",India,"200000 - 250000",0,,0,2014-01-25
"SOS Kinderdorf-International",Austria,"200000 - 250000",0,,11,2012-10-23
"VIP (Vereinigung Institutionelle Privatanleger) eV association of institutional shareholders association des actionnaires institutionnels",Germany,"200000 - 250000",0,,0,2012-09-04
"Wild Deer Association of Ireland",Ireland,"200000 - 250000",0,,0,2012-04-17
"Alliance for Lobbying Transparency and Ethics Regulation",Belgium,"150000 - 200000",0,,1,2008-10-29
"Alliance internationale de journalistes",France,"150000 - 200000",1,,2,2011-09-06
"Bellona Europa",Norway,"150000 - 200000",0,,4,2011-08-12
"Board of European Students of Technology",Belgium,"150000 - 200000",0,,0,2012-09-15
"Bundesarbeitsgemeinschaft der Freien Wohlfahrtspflege e.V.",Germany,"150000 - 200000",1,,3,2008-09-25
"COLLECTIF STRATEGIES ALIMENTAIRES",Belgium,"150000 - 200000",0,,0,2012-10-15
EU-CORD,Belgium,"150000 - 200000",1,,0,2008-06-24
"EUROPEAN OFFICE OF CYPRUS",Cyprus,"150000 - 200000",0,,0,2012-03-05
"Environmental association Za Zemiata",Bulgaria,"150000 - 200000",0,,0,2012-09-13
Euromontana,France,"150000 - 200000",0,,5,2008-12-12
"European Association for the Study of Diabetes",Germany,"150000 - 200000",2,,0,2014-04-23
"European Carton Makers Association",Netherlands,"150000 - 200000",0,,0,2013-03-04
"European Council on Refugees and Exiles",Belgium,"150000 - 200000",0,,3,2009-08-19
"European Jewish Community Centre",Belgium,"150000 - 200000",4,,0,2012-02-29
"European NGO Alliance for Child Safety Online",Italy,"150000 - 200000",0,,2,2012-09-24
"European Network of Cultural Administration Training Centres",Belgium,"150000 - 200000",1,,0,2012-11-08
"European Network of NGOs in Afghanistan",Belgium,"150000 - 200000",2,,0,2013-06-26
"European New Towns & Pilot cities Platform",Belgium,"150000 - 200000",0,,0,2011-01-29
"Fair Trade Advocacy Office",Belgium,"150000 - 200000",6,,10,2011-01-19
"Friends of the Earth England, Wales and Northern Ireland","United Kingdom","150000 - 200000",0,,0,2014-02-17
"Front Line Defenders - The International Foundation for the Protection of Human Rights Defenders",Ireland,"150000 - 200000",2,,1,2008-12-12
"Fédération Europerse",Belgium,"150000 - 200000",0,,0,2014-04-01
"Fédération Internationale de Motocyclisme",Switzerland,"150000 - 200000",0,,0,2012-11-26
"Global Water Institute",Belgium,"150000 - 200000",0,,0,2013-05-27
"Health Care Without Harm Europe",Belgium,"150000 - 200000",1,,6,2012-07-04
"International Dalit Solidarity Network",Denmark,"150000 - 200000",0,,0,2008-11-04
"International Diabetes Federation European Region",Belgium,"150000 - 200000",0,,2,2011-12-21
"International Federation of Actors",Belgium,"150000 - 200000",4,,5,2011-07-13
"International Parliament for safety and peace",Italy,"150000 - 200000",0,,0,2014-07-23
"Koepel van de Vlaamse Noord-Zuidbeweging - 11.11.11",Belgium,"150000 - 200000",1,,0,2010-12-10
"Miljøbevægelsen NOAH",Denmark,"150000 - 200000",0,,0,2014-11-02
"Municipal Waste Europe",Belgium,"150000 - 200000",3,,8,2009-04-21
"Médecins du monde / Doctors of the World International Network Head Office",France,"150000 - 200000",1,,2,2012-08-27
"Oficina Internacional de Derechos Humanos - Acción Colombia",Belgium,"150000 - 200000",2,,0,2013-02-27
"Robert Schuman Institute for Developing Democracy in Central and Eastern Europe",Hungary,"150000 - 200000",0,,0,2012-08-22
"Réseau National de Surveillance Aérobiologique",France,"150000 - 200000",0,,0,2012-04-01
"SDRUŽENÍ PRO NADACI GALLUS RUBER","Czech Republic","150000 - 200000",0,,0,2014-02-20
"Sandbag Climate Campaign","United Kingdom","150000 - 200000",3,,5,2012-06-27
"Transatlantic Consumer Dialogue","United Kingdom","150000 - 200000",2,,6,2013-05-02
"Wetlands International - European Association",Netherlands,"150000 - 200000",2,,3,2014-07-29
"World Federalist Movement-Institute for Global Policy including Coalition for the International Criminal Court",Netherlands,"150000 - 200000",1,,3,2014-09-03
"genista research foundation",Malta,"150000 - 200000",0,,0,2012-12-14
"ΘΕΤΙΚΗ ΦΩΝΗ",Greece,"150000 - 200000",0,,0,2013-01-08
"“Great Silk Way” International Youth Union",Azerbaijan,"150000 - 200000",0,,0,2013-10-30
"AGE Platform Europe",Belgium,"100000 - 199999",8,,20,2009-07-29
"CONFEDERACION ESPAÑOLA DE COOPERATIVAS DE CONSUMIDORES Y USUARIOS",Spain,"100000 - 199999",0,,0,2013-09-27
EURODOM,France,"100000 - 199999",1,,27,2011-09-12
"Fédération Euro-Arménienne pour la Justice et la Démocratie",France,"100000 - 199999",2,,0,2012-02-13
"Luftförorenings- och klimatsekretariatet",Sweden,"100000 - 199999",0,,0,2011-01-04
"Voluntary Organisations in Cooperation in Emergencies",Belgium,"100000 - 199999",3,,21,2009-05-08
"AFRICAN-CHILD Projects",Nigeria,"100000 - 150000",0,,0,2013-10-24
"AVSI Foundation",Italy,"100000 - 150000",1,,2,2011-12-05
"Africa Europe Faith and Justice Network",Belgium,"100000 - 150000",2,,0,2009-06-11
"Associació Gràcia Territori Sonor",Spain,"100000 - 150000",0,,0,2010-12-13
"Association des régions européennes des produits d'origine",France,"100000 - 150000",1,,0,2008-10-20
"Association internationale pour la défense de la liberté religieuse",Switzerland,"100000 - 150000",1,,0,2012-04-02
"Associazione Verdi Ambiente e Società Onlus",Italy,"100000 - 150000",0,,0,2013-06-19
"BXL Puglia Europe asbl",Belgium,"100000 - 150000",2,,0,2014-06-26
"Blender Foundation",Netherlands,"100000 - 150000",0,,0,2013-12-27
"CA:s Sångskola/ Singing Across Boarders/Eva Christina Andersson",Belgium,"100000 - 150000",0,,0,2013-07-30
"Christian Aid","United Kingdom","100000 - 150000",1,,0,2012-05-11
"Climate Bonds Initiative","United Kingdom","100000 - 150000",0,,1,2011-05-23
"Coalition de la diplomatie parallèle",Morocco,"100000 - 150000",0,,0,2014-01-21
"Conservation International Europe",Belgium,"100000 - 150000",0,,13,2010-11-03
"Copenhagen Initiative for Central America and Mexico",Belgium,"100000 - 150000",3,,0,2014-01-07
"DMW - Diplomaten für internationale Verbindungen von Menschen & Wirtschaft e.V.",Germany,"100000 - 150000",0,,0,2013-01-20
"Deutscher Olympischer Sportbund",Germany,"100000 - 150000",0,,0,2014-04-28
ESRT,Belgium,"100000 - 150000",1,,0,2014-04-16
"EUROPEAN CONSUMER DEBT NETWORK TO FIGHT AND PREVENT OVERINDEBTEDNESS",Austria,"100000 - 150000",0,,0,2014-02-27
"Egyptian Energy Efficiency Federation",Egypt,"100000 - 150000",0,,0,2014-05-22
"Energy Efficiency in Industrial Processes",Belgium,"100000 - 150000",0,,3,2011-01-28
"European Alliance for Personalised Medicine",Belgium,"100000 - 150000",3,,0,2012-11-24
"European Association for Viewers Interests",Belgium,"100000 - 150000",2,,0,2011-10-05
"European Association for the Education of Adults",Belgium,"100000 - 150000",3,,5,2008-11-26
"European Association of Zoos and Aquaria",Netherlands,"100000 - 150000",2,,0,2013-09-18
"European COPD Coalition",Belgium,"100000 - 150000",1,,2,2011-09-29
"European Cultural Foundation",Netherlands,"100000 - 150000",2,,4,2012-07-31
"European Elite Athletes Association",Netherlands,"100000 - 150000",0,,1,2013-12-06
"European Forum of technical and Vocational Education and Training",Belgium,"100000 - 150000",0,,6,2013-08-12
"European Friends of Armenia",Belgium,"100000 - 150000",4,,0,2011-08-03
"European Heart Network",Belgium,"100000 - 150000",4,,13,2008-07-09
"European Kidney Health Alliance",Belgium,"100000 - 150000",0,,0,2014-11-21
"European Network Against Racism",Belgium,"100000 - 150000",4,,14,2009-12-14
"European Network of National Civil Society Associations",Belgium,"100000 - 150000",0,,0,2011-05-20
"European Parkinson's Disease Association","United Kingdom","100000 - 150000",0,,0,2011-10-12
"European Transport Safety Council",Belgium,"100000 - 150000",2,,14,2009-03-04
"FUNDACIÓN NUEVA CULTURA DEL AGUA",Spain,"100000 - 150000",0,,0,2012-05-08
"Federazione Italiana Aerobica e Fitness",Italy,"100000 - 150000",0,,0,2013-03-12
"Financial Future","United Kingdom","100000 - 150000",0,,3,2014-12-10
"Fonds Roberto Cimetta",France,"100000 - 150000",0,,0,2014-10-30
"Freedom House","United States","100000 - 150000",2,,0,2012-03-07
"Fundación Miguel Ángel Blanco",Spain,"100000 - 150000",0,,0,2010-09-29
"Health & Environment Alliance",Belgium,"100000 - 150000",7,,20,2010-07-28
"Hilfe für Wasserkopfkinder in Rumänien",Germany,"100000 - 150000",0,,0,2009-04-30
"Human Rights House Foundation",Norway,"100000 - 150000",2,,1,2014-08-13
InnovaWood,Belgium,"100000 - 150000",0,,0,2011-05-03
"Instituto Portuario de Estudios y Cooperación de la Comunidad Valenciana",Spain,"100000 - 150000",0,,0,2012-11-23
"International Commission of Jurists",Switzerland,"100000 - 150000",2,,0,2013-05-13
"International Drug Policy Consortium","United Kingdom","100000 - 150000",0,,0,2011-11-01
"International Peacebuilding Alliance",Switzerland,"100000 - 150000",0,,0,2014-08-29
"International Rehabilitation Council for Torture victims",Denmark,"100000 - 150000",3,,0,2010-12-21
"International Services Association",India,"100000 - 150000",0,,0,2010-10-21
"National Cleaner Production Office-Cambodia",Cambodia,"100000 - 150000",0,,0,2011-03-09
"National Democratic Institute","United States","100000 - 150000",2,,0,2012-01-10
"Nature Code",Austria,"100000 - 150000",5,,16,2012-04-11
"Parentstop Ltd",Ireland,"100000 - 150000",0,,0,2011-07-25
"Programme for the Endorsement of Forest Certification (PEFC)",Switzerland,"100000 - 150000",0,,0,2014-06-13
"Promotion Jeunesse Unie pour le Développement",Benin,"100000 - 150000",0,,0,2011-12-10
"ROTARY INTERNATIONAL","United States","100000 - 150000",0,,9,2014-03-11
"Réseau des Chambres des Experts Européens Département Afrique de l'Ouest",Belgium,"100000 - 150000",0,,0,2013-07-22
SOLIDAR,Belgium,"100000 - 150000",9,,1,2011-05-09
"Sicurezza e Cooperazione Diplomatica Internazionale",Italy,"100000 - 150000",1,,0,2012-03-12
"Slow Food",Italy,"100000 - 150000",1,,17,2010-11-29
"Stichting Health Action International",Netherlands,"100000 - 150000",3,,4,2009-11-30
"The Smoke Free Partnership",Belgium,"100000 - 150000",3,,5,2008-10-31
"The South-East Europe Change Net Foundation (Fondacija Mreža za promjene Jugoistočne Evrope)",Bosnia-Herzegovina,"100000 - 150000",0,,4,2013-11-12
"World Youth Alliance Europe",Belgium,"100000 - 150000",9,,0,2010-08-18
"Deutscher Juristinnenbund e.V.",Germany,100500,0,,0,2008-06-30
"""Hope For Children"" UNCRC Policy Center",Cyprus,"50000 - 100000",0,,2,2014-12-05
"ACADEMY OF ENTREPRENEURSHIP",Greece,"50000 - 100000",0,,0,2013-11-12
"APRITEL - Associação dos Operadores de Comunicações Eletrónicas/Electronic Communication Operators Association (Portugal)",Portugal,"50000 - 100000",0,,0,2014-01-31
"ASOCIACION SOCIO-CULTURAL CABALLEROS DE LA ORDEN ATLANTICA DE SAN BORODON",Spain,"50000 - 100000",0,,0,2011-03-09
"ASSOCIATION OF CERTIFIED COMMERCIAL DIPLOMATS","United Kingdom","50000 - 100000",0,,0,2012-11-02
Access,"United States","50000 - 100000",2,,4,2012-01-11
"Alternative Europee",Italy,"50000 - 100000",1,,0,2014-09-24
"Animal Task Force",Netherlands,"50000 - 100000",0,,9,2013-03-12
"Arab Federation of Arbitration Judges",Egypt,"50000 - 100000",0,,0,2014-01-01
Arbeiter-Samariter-Bund,Germany,"50000 - 100000",1,,0,2012-03-16
