"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Philip Morris International Inc.",Switzerland,"900000 - 999999",6,2.25,5,2009-07-07
"QUALCOMM Inc.","United States","900000 - 999999",4,10,49,2009-12-21
"SUZUKI DEUTSCHLAND GMBH",Japan,"900000 - 999999",0,2.5,0,2016-03-08
"Sidenor Investigación y Desarrollo S.A.",Spain,"900000 - 999999",0,0.75,0,2016-12-05
"The Linde Group",Germany,"900000 - 999999",2,6,3,2016-03-25
"Universal Music Group International","United Kingdom","900000 - 999999",0,1.5,33,2015-01-14
Vattenfall,Sweden,"900000 - 999999",5,3.5,23,2010-09-03
"EnBW Energie Baden-Württemberg AG",Germany,967000,4,3.25,13,2009-06-23
"Accenture PLC",Ireland,"800000 - 899999",0,1.25,15,2009-03-09
"Commerzbank AG",Germany,"800000 - 899999",3,5.5,31,2010-01-18
"E.ON SE",Germany,"800000 - 899999",2,6.75,44,2011-12-06
Euronext,France,"800000 - 899999",4,4,14,2010-12-16
"IKEA Services B.V.",Netherlands,"800000 - 899999",4,6,23,2008-12-19
"KPMG EMA",Switzerland,"800000 - 899999",1,5,15,2012-05-09
"Koninklijke Philips",Netherlands,"800000 - 899999",2,2.5,27,2014-06-18
"Manufacture Française des Pneumatiques Michelin",France,"800000 - 899999",5,3,17,2008-12-18
"Morgan Stanley","United Kingdom","800000 - 899999",0,0.75,13,2009-07-23
"Netflix International B.V.",Netherlands,"800000 - 899999",0,2,23,2015-02-09
Oracle,"United States","800000 - 899999",2,1.5,17,2009-03-31
"PERNOD RICARD",France,"800000 - 899999",4,5.75,26,2008-06-23
SUEZ,France,"800000 - 899999",3,5.75,30,2009-10-12
"Society for Worldwide Interbank Financial Telecommunication",Belgium,"800000 - 899999",2,2.25,12,2013-08-20
"Symantec Corporation","United States","800000 - 899999",2,2,30,2008-12-18
"The Bank of New York Mellon","United States","800000 - 899999",0,1.5,4,2014-07-10
Veolia,France,"800000 - 899999",5,7,6,2009-02-25
"thyssenkrupp AG",Germany,"800000 - 899999",2,3.25,17,2013-03-14
"AIR LIQUIDE",France,"700000 - 799999",0,3.25,10,2011-05-02
"Algaenergy S.A",Spain,"700000 - 799999",0,25,0,2012-10-18
"Astellas Pharma Europe Limited","United Kingdom","700000 - 799999",0,1,0,2015-09-24
"Aviva Plc","United Kingdom","700000 - 799999",0,2.75,26,2009-04-08
"BSH Hausgeräte GmbH",Germany,"700000 - 799999",3,2.25,0,2015-12-30
"Citigroup Inc.","United States","700000 - 799999",6,2.25,36,2012-01-02
"DEKRA e.V.",Germany,"700000 - 799999",6,7.5,9,2011-03-21
"EWE Aktiengesellschaft",Germany,"700000 - 799999",3,1,11,2012-02-06
"Eli Lilly and Company","United States","700000 - 799999",2,1.75,14,2010-04-02
"Henkel AG & Co. KGaA",Germany,"700000 - 799999",2,2,8,2009-12-22
"METRO AG",Germany,"700000 - 799999",4,3.25,5,2013-01-29
Nokia,Finland,"700000 - 799999",2,5,59,2011-02-21
"Repsol, S.A.",Spain,"700000 - 799999",3,3,27,2011-02-01
SANOFI,France,"700000 - 799999",4,2.75,17,2009-12-11
"SHV Energy NV",Netherlands,"700000 - 799999",1,2.5,2,2015-01-15
Salesforce,"United States","700000 - 799999",0,2,25,2015-05-08
"Sennheiser electronic",Germany,"700000 - 799999",0,8.75,2,2015-06-24
"State Street Corporation","United States","700000 - 799999",3,1.25,1,2008-12-31
"Tata Consultancy Services",India,"700000 - 799999",0,1.75,9,2015-05-21
"The Royal Bank of Scotland","United Kingdom","700000 - 799999",3,1.25,6,2014-11-27
"UPS Europe SPRL/BVBA",Belgium,"700000 - 799999",6,3.75,19,2011-09-01
Uber,"United States","700000 - 799999",3,1.75,71,2014-04-24
"YARA S.A.",Belgium,"700000 - 799999",1,4,0,2010-11-26
ATMOSPHERE,France,700000,0,0.25,0,2017-03-02
AXA,France,"600000 - 699999",2,2.25,11,2009-02-09
"Assicurazioni Generali S.p.A",Italy,"600000 - 699999",4,2.25,12,2014-06-13
AstraZeneca,"United Kingdom","600000 - 699999",0,1,2,2011-06-07
"Banco Santander, S.A.",Spain,"600000 - 699999",1,5,69,2014-11-20
Continental,Germany,"600000 - 699999",2,3,5,2012-08-23
"Deutsche Bahn AG",Germany,"600000 - 699999",2,4,31,2008-10-08
ENEDIS,France,"600000 - 699999",1,6.5,13,2012-02-01
"Fiat Chrysler Automobiles","United Kingdom","600000 - 699999",3,2,7,2008-12-30
GoodFuels,Netherlands,"600000 - 699999",0,13,0,2017-01-20
"Harland and Wolff Heavy Industries Limited","United Kingdom","600000 - 699999",0,2.5,0,2014-02-19
"Hyundai Motor Company Brussels Office",Belgium,"600000 - 699999",5,2,12,2010-03-15
"Ilustre Colegio Oficial de Geólogos",Spain,"600000 - 699999",0,0.25,0,2017-01-25
"Infraestruturas de Portugal S.A.",Portugal,"600000 - 699999",0,3.75,0,2016-09-09
"Kerry Group",Ireland,"600000 - 699999",0,3.75,0,2017-05-17
"LA POSTE",France,"600000 - 699999",3,3.25,10,2011-08-16
NATIXIS,France,"600000 - 699999",0,0.75,4,2017-12-22
"NEW AREVA HOLDING SA",France,"600000 - 699999",3,3.75,11,2009-11-06
"NXP Semiconductors Netherlands B.V.",Netherlands,"600000 - 699999",0,4,9,2015-09-02
"Opel Automobile GmbH",Germany,"600000 - 699999",1,1.5,4,2008-12-17
"Procter & Gamble","United States","600000 - 699999",5,2,5,2008-12-11
"R9 TV Austria",Austria,"600000 - 699999",0,3.5,0,2015-09-25
"REDES ENERGÉTICAS NACIONAIS, SGPS",Portugal,"600000 - 699999",0,5,3,2012-06-15
"Spotify AB",Sweden,"600000 - 699999",1,2.75,61,2015-03-15
"Standard Chartered Bank","United Kingdom","600000 - 699999",0,2.75,11,2009-06-04
"Teva Pharmaceuticals Europe BV",Netherlands,"600000 - 699999",3,2.75,2,2011-12-14
"The Coca-Cola Company","United States",672000,1,2.5,12,2009-04-23
Merck,Germany,610724,7,0.25,4,2009-07-28
3M,"United States","500000 - 599999",3,2.25,16,2011-12-15
ABB,Belgium,"500000 - 599999",2,2,15,2008-11-04
"Anheuser-Busch InBev nv/sa",Belgium,"500000 - 599999",0,1.75,15,2013-02-08
"Arconic Europe",Switzerland,"500000 - 599999",0,1,6,2008-12-09
"Aurubis AG",Germany,"500000 - 599999",6,6.5,9,2012-08-16
"BANCO BILBAO VIZCAYA ARGENTARIA",Spain,"500000 - 599999",4,5,37,2014-02-15
"BIOAZUL SL",Spain,"500000 - 599999",0,8.75,0,2016-03-29
"BOUYGUES EUROPE",Belgium,"500000 - 599999",4,2.25,18,2009-12-08
"CAISSE DES DEPOTS",France,"500000 - 599999",5,4,16,2011-12-13
"DONG Energy A/S",Denmark,"500000 - 599999",3,2,19,2015-01-06
"Dods Group PLC","United Kingdom","500000 - 599999",18,15.5,0,2011-08-09
"Eni S.p.A.",Italy,"500000 - 599999",8,3,50,2011-11-29
"European Federation of Local Energy Companies",Belgium,"500000 - 599999",4,2.25,11,2009-09-03
"Ford Motor Company",Germany,"500000 - 599999",5,2.25,19,2011-01-28
"Goodyear Dunlop Tires Europe B.V.",Netherlands,"500000 - 599999",2,3.25,2,2011-03-30
"Honeywell Europe NV",Belgium,"500000 - 599999",1,2.5,9,2010-02-18
IBERDROLA,Spain,"500000 - 599999",5,3.75,58,2012-02-17
"Intercontinental Exchange","United States","500000 - 599999",4,1.75,19,2014-12-04
"Knauf Insulation",Belgium,"500000 - 599999",5,3.5,6,2013-07-12
"Legal & General Group Plc","United Kingdom","500000 - 599999",0,1.25,3,2015-04-08
"Lubrizol Limited (Hazelwood)","United Kingdom","500000 - 599999",0,0.5,1,2016-10-25
"Moody's Shared Services UK Ltd.","United Kingdom","500000 - 599999",0,1,12,2012-05-10
"Norsk Hydro",Norway,"500000 - 599999",3,3,8,2010-02-08
Novozymes,Denmark,"500000 - 599999",2,2.25,19,2011-03-02
"OMV Aktiengesellschaft",Austria,"500000 - 599999",1,2,14,2009-07-14
"Organisation de Producteur Cooperative Maritime Etaploise Manche Mer du Nord",France,"500000 - 599999",0,7,0,2016-09-20
"PANASONIC EUROPE LTD","United Kingdom","500000 - 599999",4,2,8,2012-02-07
PensionDanmark,Denmark,"500000 - 599999",0,2.5,0,2017-03-20
PepsiCo,Belgium,"500000 - 599999",3,2.75,13,2012-12-10
"Peugeot S.A.",France,"500000 - 599999",2,2,4,2011-12-13
"Prudential plc","United Kingdom","500000 - 599999",0,0.75,13,2009-12-11
QED,Belgium,"500000 - 599999",3,11,2,2011-09-15
SNCF,France,"500000 - 599999",4,2.5,22,2009-01-28
"Schneider Electric",France,"500000 - 599999",3,3.75,60,2010-11-25
"T&L Sugars Limited","United Kingdom","500000 - 599999",3,1.25,9,2012-10-25
"Technocorp Holding S.A",Switzerland,"500000 - 599999",0,2.5,0,2012-08-14
UniCredit,Italy,"500000 - 599999",3,3.75,29,2009-04-30
"Verband Kommunaler Unternehmen e.V.",Germany,"500000 - 599999",5,5.25,8,2009-01-21
"Wintershall Holding GmbH",Germany,"500000 - 599999",2,2,5,2011-07-26
ZOETIS,"United States","500000 - 599999",1,0.5,0,2013-04-24
"ePassi Payments Oy",Finland,"500000 - 599999",0,20,0,2017-06-05
"Fortum Oyj",Finland,588000,1,5.5,50,2011-12-07
Shire,Ireland,557000,2,2.25,0,2011-04-28
"ABN AMRO Bank N.V.",Netherlands,"400000 - 499999",0,1,4,2014-02-05
AbbVie,"United States","400000 - 499999",0,1.25,4,2014-01-20
"Becton Dickinson","United States","400000 - 499999",0,1,0,2016-04-19
"Bristol-Myers Squibb Company","United States","400000 - 499999",3,1,2,2011-09-26
CELGENE,"United States","400000 - 499999",4,2.5,7,2011-04-14
"Caterpillar Belgium SA",Belgium,"400000 - 499999",2,2,4,2009-07-06
"Cooperatie SURF U.A.",Netherlands,"400000 - 499999",0,0.5,0,2017-02-22
"Covestro AG",Germany,"400000 - 499999",2,3,5,2015-09-02
"Danfoss A/S",Denmark,"400000 - 499999",4,3.25,9,2014-11-07
Danone,France,"400000 - 499999",3,3.5,14,2011-07-08
"Dell Inc.","United States","400000 - 499999",2,3.25,21,2009-10-23
"Depository Trust & Clearing Corporation","United States","400000 - 499999",0,2.75,13,2014-08-27
"Deutsche Börse AG",Germany,"400000 - 499999",4,2,32,2009-03-11
"Dun & Bradstreet Marketing Services N.V.",France,"400000 - 499999",0,3.75,3,2015-10-12
"Eastman Chemical Company","United States","400000 - 499999",0,3,1,2015-04-13
"European Association of Paritarian Institutions of Social Protection",Belgium,"400000 - 499999",1,4,2,2012-08-21
"Expedia Group","United States","400000 - 499999",1,1,3,2017-03-16
"FERROVIE DELLO STATO ITALIANE S.p.A.",Italy,"400000 - 499999",1,2.25,21,2008-09-25
"Funka Nu AB",Sweden,"400000 - 499999",0,2.5,0,2017-01-30
"Gaz Réseau Distribution France",France,"400000 - 499999",2,4,4,2015-10-21
"Giventis International B.V.",Netherlands,"400000 - 499999",0,4.75,0,2010-05-25
"Heineken N.V.",Netherlands,"400000 - 499999",2,1.5,19,2015-01-30
"Hewlett Packard Enterprise","United States","400000 - 499999",1,0.75,15,2015-12-11
"Hubert Burda Media Holding Kommanditgesellschaft",Germany,"400000 - 499999",2,0.5,21,2015-04-18
"ING Group",Netherlands,"400000 - 499999",2,3,12,2011-05-02
"Imperial Brands PLC","United Kingdom","400000 - 499999",4,5.5,0,2011-02-08
"Intesa Sanpaolo",Italy,"400000 - 499999",8,2.25,30,2009-06-03
"John Deere GmbH&Co.Kg",Germany,"400000 - 499999",2,2.5,4,2015-11-19
LUKOIL,Russia,"400000 - 499999",4,2,0,2011-07-28
"Laboratory Corporation of America Holdings","United States","400000 - 499999",0,1.5,0,2016-08-17
Lhoist,Belgium,"400000 - 499999",0,1.5,5,2015-04-28
"Liberty Mutual Group","United States","400000 - 499999",0,1,0,2017-08-09
"London Stock Exchange Group","United Kingdom","400000 - 499999",5,3.5,39,2014-11-28
"MICROELECTRONICA S.A.",Romania,"400000 - 499999",0,0.75,2,2014-12-10
"MOL Hungarian Oil and Gas Company",Hungary,"400000 - 499999",0,6,6,2011-07-22
"Mars Incorporated","United States","400000 - 499999",3,3,13,2012-07-02
"Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen",Germany,"400000 - 499999",0,2,3,2011-04-20
NASDAQ,Sweden,"400000 - 499999",3,2.75,33,2011-04-18
"NISSAN INTERNATIONAL",Switzerland,"400000 - 499999",1,1.75,0,2015-04-24
"Nord Stream 2 AG",Switzerland,"400000 - 499999",3,1.75,16,2016-06-20
"Novabase Digital, S.A.",Portugal,"400000 - 499999",0,3,1,2017-06-09
"Polskie Koleje Państwowe S.A.",Poland,"400000 - 499999",1,3.5,0,2010-05-12
RENAULT,France,"400000 - 499999",2,1.75,17,2008-06-26
"REWE ZENTRALFINANZ eG",Germany,"400000 - 499999",1,1.75,5,2014-05-02
"Raiffeisen Bank International AG",Austria,"400000 - 499999",3,3,21,2011-08-23
"S&P Global","United States","400000 - 499999",1,1.25,30,2014-12-05
"SANOFI GENZYME","United States","400000 - 499999",0,1,0,2008-10-17
"Scania AB (publ)",Sweden,"400000 - 499999",0,3,41,2009-01-05
"Société Générale",France,"400000 - 499999",1,2.75,29,2009-04-30
"Statkraft AS",Norway,"400000 - 499999",1,2,8,2011-07-26
"Swiss Federal Railways",Switzerland,"400000 - 499999",0,1.5,1,2012-03-23
"TIM S.p.A.",Italy,"400000 - 499999",0,1.75,19,2015-07-30
"TOYOTA MOTOR EUROPE",Belgium,"400000 - 499999",5,1.25,9,2008-12-10
"TUI AG",Germany,"400000 - 499999",2,3,10,2017-01-03
Telenor,Belgium,"400000 - 499999",2,2.25,20,2010-02-02
"The R&A","United Kingdom","400000 - 499999",0,0.75,0,2017-01-09
"Time Warner Inc.","United States","400000 - 499999",2,2,9,2014-12-17
"Visa Europe","United Kingdom","400000 - 499999",2,2.5,14,2009-09-01
"Volvo AB",Sweden,"400000 - 499999",2,3,23,2009-02-12
"WACKER CHEMIE AG",Germany,"400000 - 499999",0,0.5,13,2015-01-12
"Zurich Insurance Company Ltd",Switzerland,"400000 - 499999",1,3.25,15,2014-04-07
"adidas AG",Germany,"400000 - 499999",0,3,0,2014-02-05
"eBay EU liaison office",Switzerland,"400000 - 499999",4,1.5,33,2009-09-21
Safran,France,495000,3,5.5,11,2009-03-13
"Société Coopérative Maritime de Sete",France,451162,0,3,0,2016-03-31
"Philips Lighting",Netherlands,440000,1,1,2,2016-12-07
Servier,France,403806,4,2,1,2009-04-07
"INFOnline GmbH",Germany,400000,0,4,0,2016-07-04
Rabobank,Netherlands,400000,0,1.25,4,2015-01-09
"AT&T, Inc.","United States","300000 - 399999",5,3.25,52,2012-03-29
"Air France-KLM",France,"300000 - 399999",1,3.25,9,2017-04-05
"Alpiq Holding AG",Switzerland,"300000 - 399999",0,0.75,1,2015-05-07
"AlzChem AG",Germany,"300000 - 399999",0,3.75,0,2016-05-20
"Archer Daniels Midland Company",Switzerland,"300000 - 399999",1,1.5,4,2011-06-06
"Axpo Holding AG",Switzerland,"300000 - 399999",1,0.5,4,2011-10-13
"Bacardi-Martini BV",Netherlands,"300000 - 399999",0,0.5,1,2015-06-22
"Bell Helicopter","United States","300000 - 399999",0,1.5,3,2014-02-18
"Biogen Inc.","United States","300000 - 399999",3,1,1,2013-03-26
"Boehringer Ingelheim",Germany,"300000 - 399999",4,0.5,5,2015-09-10
"Bridgestone Europe",Belgium,"300000 - 399999",1,1.75,0,2016-09-09
"Bulgarian Telecommunication Company",Bulgaria,"300000 - 399999",0,3,1,2015-12-07
"CA Technologies","United States","300000 - 399999",1,1,22,2014-07-18
"CNH Industrial","United Kingdom","300000 - 399999",2,2,3,2015-04-16
"COMPAÑIA ESPAÑOLA DE PETROLEOS SAU",Spain,"300000 - 399999",0,1.25,2,2015-02-26
"Centrica plc","United Kingdom","300000 - 399999",4,1.5,9,2015-04-24
"Coca-Cola European Partners","United Kingdom","300000 - 399999",0,1.5,1,2014-11-25
"DELOITTE CONSEIL",France,"300000 - 399999",0,2.5,2,2017-12-20
"DNV GL",Norway,"300000 - 399999",0,2,7,2014-12-04
"Deutsche Postbank AG",Germany,"300000 - 399999",0,2.5,0,2016-05-24
Dexia,Belgium,"300000 - 399999",0,3,0,2015-07-06
Dropbox,"United States","300000 - 399999",0,0.75,4,2016-03-24
"Edison Spa",Italy,"300000 - 399999",4,2,16,2008-06-25
"Eesti Energia Aktsiaselts",Estonia,"300000 - 399999",0,5,4,2017-03-20
"Electrolux Home Products",Sweden,"300000 - 399999",0,2,1,2008-07-01
"Emerson Electric Co.",Switzerland,"300000 - 399999",0,0.5,10,2015-02-17
"Essity Aktiebolag (publ)",Sweden,"300000 - 399999",0,0.25,1,2016-02-09
"Federal Express European Services Inc",Belgium,"300000 - 399999",0,3,0,2017-07-03
"Fidelity International","United Kingdom","300000 - 399999",1,1.25,6,2012-02-03
"FireEye Ireland Limited",Ireland,"300000 - 399999",0,1,1,2016-04-11
"First Solar, Inc","United States","300000 - 399999",2,2.25,0,2009-02-20
"Gofio La Molineta, SL",Spain,"300000 - 399999",0,8,0,2015-07-24
"GreenWay Infrastructure s.r.o.",Slovakia,"300000 - 399999",0,5,1,2016-11-15
"Groupe Avril",France,"300000 - 399999",0,0.75,3,2015-01-07
"Grünenthal GmbH",Germany,"300000 - 399999",2,0.75,0,2010-11-14
"HISPASAT, S.A.",Spain,"300000 - 399999",0,1.5,0,2015-12-04
"HP Inc","United States","300000 - 399999",1,1.75,11,2009-09-25
"HaCon Ingenieurgesellschaft mbH",Germany,"300000 - 399999",0,7,0,2016-11-08
"Heathrow Airport Holdings Limited","United Kingdom","300000 - 399999",0,0.75,0,2015-02-17
"ICL IBERIA LIMITED, S.C.A.",Spain,"300000 - 399999",0,1,4,2015-07-08
"INEOS Olefins and Polymers Europe",Switzerland,"300000 - 399999",0,1,0,2014-07-03
"Infineon Technologies AG",Germany,"300000 - 399999",0,2,18,2012-04-26
"Jaguar Land Rover Limited","United Kingdom","300000 - 399999",4,1.5,12,2011-05-30
"KARELIA TOBACCO COMPANY INC",Greece,"300000 - 399999",0,2.25,0,2016-10-31
Kaufland,Germany,"300000 - 399999",1,1,5,2011-09-28
"Koch Companies Public Sector, LLC","United States","300000 - 399999",0,4.75,1,2013-03-19
"Kosmos Energy Ltd.","United States","300000 - 399999",0,0.75,5,2015-01-20
"LANXESS AG",Germany,"300000 - 399999",0,1.5,2,2011-01-13
LEXMARK,"United States","300000 - 399999",0,1,2,2015-06-01
"Leonardo S.p.A.",Italy,"300000 - 399999",3,3,47,2009-09-30
"Lloyds Banking Group","United Kingdom","300000 - 399999",0,1,3,2012-03-02
"Lufthansa Group",Germany,"300000 - 399999",2,3,41,2008-11-21
Maggioli,Italy,"300000 - 399999",1,2,0,2014-07-23
"McD Europe Franchising LLC","United Kingdom","300000 - 399999",1,1,8,2008-12-19
Medtronic,Ireland,"300000 - 399999",0,1.75,5,2014-04-29
Monsanto,"United States","300000 - 399999",0,1.25,5,2013-05-14
"Moët Hennessy",France,"300000 - 399999",0,1.25,3,2015-02-13
"NATS Ltd","United Kingdom","300000 - 399999",2,3.25,4,2010-07-09
NEX,"United Kingdom","300000 - 399999",1,1.5,2,2009-03-20
"National Grid Commercial Holdings Limited",Belgium,"300000 - 399999",5,2,14,2011-09-15
"Nordic Public Service Broadcasters",Belgium,"300000 - 399999",1,2,6,2009-01-13
"PKP Polskie Linie Kolejowe S.A.",Poland,"300000 - 399999",0,0.5,1,2016-12-05
"PayPal Se Belgian Branch",Luxembourg,"300000 - 399999",0,1.5,13,2011-09-14
"Public Power Corporation S.A.",Greece,"300000 - 399999",1,6.75,1,2016-06-21
"RELX Group","United Kingdom","300000 - 399999",3,2,21,2013-05-15
"Red Hat Limited",Ireland,"300000 - 399999",1,1,7,2015-03-23
"Rheinmetall Group",Germany,"300000 - 399999",0,3,1,2015-09-23
"Royal Mail Group","United Kingdom","300000 - 399999",2,1,5,2014-03-04
"SAS Institute","United States","300000 - 399999",0,1,14,2015-02-23
"Schroders plc","United Kingdom","300000 - 399999",0,1,10,2014-10-16
