"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Conseil National de l'Ordre des Médecins",France,"200000 - 299999",0,1.25,0,2009-12-28
"Conseil supérieur du notariat",France,"200000 - 299999",5,2,2,2011-08-08
"Deutscher Steuerberaterverband e.V.",Germany,"200000 - 299999",3,2,2,2013-04-29
"EUROCADRES - COUNCIL OF EUROPEAN PROFESSIONAL AND MANAGERIAL STAFF",Belgium,"200000 - 299999",3,3,8,2014-02-10
"European Trade Union Committee for Education",Belgium,"200000 - 299999",5,4,13,2010-01-14
"International Association of Privacy Professionals","United States","200000 - 299999",0,6,5,2015-09-18
"Kaupan liitto ry - Finnish Commerce Federation",Finland,"200000 - 299999",1,1.75,10,2015-02-06
"Malta Chamber of SMEs",Malta,"200000 - 299999",0,7,0,2017-07-21
"Nordic Logistics Association",Belgium,"200000 - 299999",2,2,2,2012-08-28
"UNION DE PROFESIONALES Y TRABAJADORES AUTONOMOS DE ANDALUCIA",Spain,"200000 - 299999",0,9,0,2012-09-05
"Union Professionnelle des Industries Privées du Gaz",France,"200000 - 299999",0,1,1,2012-03-08
"Union des Industries de la Fertilisation",France,"200000 - 299999",0,2,2,2015-02-10
"Union des Ports de France",France,"200000 - 299999",0,1,0,2016-05-26
"Union des Transports Publics et ferroviaires",France,"200000 - 299999",2,1.75,3,2009-06-05
"União Geral de Trabalhadores",Portugal,"200000 - 299999",0,1.5,0,2018-01-16
"Vágóállat és Hús Szakmaközi Szervezet és Terméktanács",Hungary,"200000 - 299999",1,0.25,0,2015-05-06
"World Association of Newspapers and News Publishers",France,"200000 - 299999",0,0.75,1,2017-12-11
"Federatie Nederlandse Vakbeweging",Netherlands,250000,0,2,5,2015-04-10
"Nemzeti Agrárgazdasági Kamara",Hungary,232000,0,7,0,2016-05-19
"European Union of General Practitioners / Family Physicians (Union Européenne des Médecins Omnipraticiens / Médecins de Famille)",Belgium,222982,0,0.5,4,2016-01-29
"Confédération Européenne de la Production de Maïs",France,220000,0,2.25,4,2014-04-22
Travail.Suisse,Switzerland,200000,0,0.25,0,2018-03-05
"Weinbauverband Württemberg e.V.",Germany,200000,0,3.75,1,2017-03-09
"dbb beamtenbund und tarifunion",Germany,200000,0,2.5,0,2010-01-15
"ABDA-Bundesvereinigung Deutscher Apothekerverbände",Germany,"100000 - 199999",2,2.25,1,2011-11-17
"ASOCIACION PROFESIONAL DE PRODUCTORES DE SUSTRATO Y HONGOS DE LA RIOJA NAVARRA Y ARAGON",Spain,"100000 - 199999",0,0.5,0,2017-08-23
"Abogacía Española, Delegación en Bruselas",Belgium,"100000 - 199999",3,1,0,2014-05-12
"Armateurs de France",France,"100000 - 199999",0,1.25,1,2016-11-21
"Asociación Española de la Economía Digital",Spain,"100000 - 199999",0,2.75,1,2015-09-30
"Association des utilisateurs et des distributeurs de l'agrochimie européenne",France,"100000 - 199999",0,2.75,0,2018-01-12
"Association of Language Testers in Europe","United Kingdom","100000 - 199999",0,2.5,0,2018-03-23
"Association of Nordic Engineers",Denmark,"100000 - 199999",0,5.5,0,2018-04-03
"BENELUXVERENIGING VOOR MERKEN- EN MODELLENRECHT/ASSOCIATION BENELUX POUR LE DROIT DES MARQUES ET MODELES.",Netherlands,"100000 - 199999",0,3.5,0,2017-08-23
Boerenbond,Belgium,"100000 - 199999",1,1.75,9,2012-09-07
CABLEBEL,Belgium,"100000 - 199999",0,1,0,2018-03-29
"CEC European Managers - Confédération Européenne des Cadres",Belgium,"100000 - 199999",4,3.5,3,2010-01-07
"COOP de France",France,"100000 - 199999",1,2,3,2008-10-03
"Cercle des Réseaux européens",Belgium,"100000 - 199999",0,0.5,11,2015-02-04
"Confederazione Europea Associazioni Professioni Olistiche",Italy,"100000 - 199999",0,3.75,0,2015-05-23
"Confederazione Generale Italiana del Lavoro",Italy,"100000 - 199999",0,13.5,13,2016-11-30
"Confederazione Nazionale Coldiretti",Italy,"100000 - 199999",4,5.5,9,2012-07-27
"Confédération Européenne des Entrepreneurs de Travaux Techniques Agricoles, Ruraux et Forestiers/ European Organisation of Agricultural, Rural and Forestry Contractors / Europäischer Zentralverband der Lohnunternehmer",Belgium,"100000 - 199999",2,3,6,2010-07-01
"Confédération Fiscale Européenne",Belgium,"100000 - 199999",2,6,1,2008-11-17
"Conseil National de l'Ordre des Vétérinaires",France,"100000 - 199999",0,0.5,0,2016-07-21
"Conseil des industries de la confiance et de la sécurité",France,"100000 - 199999",0,3.25,0,2016-02-18
"Conseil national des administrateurs judiciaires et des mandataires judiciaires",France,"100000 - 199999",0,0.25,0,2016-05-23
"Consejo Superior de los Colegios de Arquitectos de España",Spain,"100000 - 199999",0,1,0,2017-03-09
"Coordinadora de Organizaciones de Agricultores y Ganaderos - Iniciativa Rural",Spain,"100000 - 199999",0,4.25,0,2015-05-08
"Danish Transport and Logistics Association",Denmark,"100000 - 199999",0,2,0,2008-09-25
"Danish Unions of Teachers",Denmark,"100000 - 199999",0,2,0,2011-09-01
"Deutscher Anwaltverein (German Bar Association)",Germany,"100000 - 199999",5,5.75,13,2009-04-14
"EUROCINEMA, Association de producteurs de cinéma et de télévision",Belgium,"100000 - 199999",1,2,2,2011-10-03
"EUROPEAN HOTEL FORUM",France,"100000 - 199999",1,0.75,5,2016-04-18
"Euroheat & Power",Belgium,"100000 - 199999",1,5.75,24,2011-10-26
"European Academy of Allergy and Clinical Immunology",Switzerland,"100000 - 199999",0,1.75,1,2014-11-24
"European Association of Corporate Treasurers",France,"100000 - 199999",0,1.25,8,2008-08-20
"European Association of Electrical Contractors",Belgium,"100000 - 199999",2,0.5,6,2008-07-10
"European Association of Geoscientists and Engineers",Netherlands,"100000 - 199999",0,1.5,0,2015-10-14
"European Association of Real Estate Professions",Belgium,"100000 - 199999",3,2.25,0,2008-11-03
"European Biosafety Network","United Kingdom","100000 - 199999",0,0.75,1,2015-03-05
"European Cockpit Association",Belgium,"100000 - 199999",6,6.25,27,2012-01-13
"European Federation for Family Employment - Fédération européenne des emplois de la famille",Belgium,"100000 - 199999",0,0.5,9,2015-10-02
"European Federation of Food, Agriculture and Tourism Trade Unions",Belgium,"100000 - 199999",4,6,28,2009-02-03
"European Group of International Accounting Networks and Associations",Belgium,"100000 - 199999",0,0.5,0,2009-09-18
"European Startup Network",Belgium,"100000 - 199999",0,2.25,0,2018-09-10
"FEDERACION DE COFRADIAS DE PESCADORES DE GIPUZKOA",Spain,"100000 - 199999",0,1.5,0,2018-11-02
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DE BIZKAIA",Spain,"100000 - 199999",0,0.5,0,2009-09-03
"Federación Provincial de Agricultores, ganaderos y empresarios forestales de Castellón.",Spain,"100000 - 199999",0,0.75,0,2017-04-21
"Federation of European Film Directors - Fédération Européenne des Réalisateurs de l'Audiovisuel",Belgium,"100000 - 199999",1,1.5,8,2009-09-08
"Federazione Italiana Reti dei Servizi del Terziario",Italy,"100000 - 199999",0,1.75,0,2016-10-20
"Federazione Italiana Tabaccai",Italy,"100000 - 199999",5,2.25,0,2012-04-18
"Federazione nazionale unitaria dei titolari di farmacia italiani",Italy,"100000 - 199999",1,2,0,2016-08-04
"France Chimie",France,"100000 - 199999",0,2,0,2008-11-20
"Fédération Française d'Equitation",France,"100000 - 199999",2,1.25,4,2011-05-31
"Fédération Française du Bâtiment",France,"100000 - 199999",0,1.25,1,2009-07-23
"Fédération Nationale des Syndicats d'Exploitants Agricoles",France,"100000 - 199999",0,3,16,2009-08-13
"Groupement des Industries Françaises Aéronautiques et Spatiales",France,"100000 - 199999",1,0.75,1,2018-03-12
"International Trade Union Confederation",Belgium,"100000 - 199999",1,1.25,3,2009-04-27
"Julkisten ja hyvinvointialojen liitto JHL ry",Finland,"100000 - 199999",0,2,0,2015-02-26
"Law Society of Scotland","United Kingdom","100000 - 199999",0,3.5,0,2011-10-27
"Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners",Finland,"100000 - 199999",2,1.25,62,2009-05-22
Nexem,France,"100000 - 199999",0,1.5,0,2012-12-19
"Norges Lastbileier-Forbund",Norway,"100000 - 199999",0,1.5,0,2012-03-16
"ORGANIZACIÓN DE PRODUCTORES DE PESCA DE BAJURA DE BIZKAIA",Spain,"100000 - 199999",0,0.5,0,2009-09-04
"S2E2 competitiveness cluster - Smart Electricity Cluster",France,"100000 - 199999",0,0.25,0,2018-02-08
"Suomen apteekkariliitto - Finlands apotekareförbund r.y.",Finland,"100000 - 199999",0,3.75,1,2015-09-10
"Swedish Association of Road Transport Companies",Sweden,"100000 - 199999",0,1.5,0,2012-02-20
"Syndicat national des compléments alimentaires",France,"100000 - 199999",2,0.5,2,2018-03-12
"The Bureau of European Design Associations",Belgium,"100000 - 199999",0,3.75,1,2010-04-20
"Trades Union Congress (UK)","United Kingdom","100000 - 199999",0,1,10,2009-02-10
"UNION DES MAISONS ET MARQUES DE VIN",France,"100000 - 199999",0,0.5,0,2014-12-11
"Union française des professionnels du traitement de l'eau",France,"100000 - 199999",0,1.5,0,2016-09-02
"Union of Greek Shipowners - ΕΝΩΣΙΣ ΕΛΛΗΝΩΝ ΕΦΟΠΛΙΣΤΩΝ",Greece,"100000 - 199999",1,4.75,5,2018-01-08
"Unione Italiana del Lavoro",Italy,"100000 - 199999",0,5.25,10,2015-02-24
"Élelmiszer-feldolgozók Országos Szövetsége",Hungary,"100000 - 199999",0,2,0,2017-10-11
"Les entreprises du médicament",France,191620,0,0.5,1,2012-07-25
"Deutscher Gutachter und Sachverständigen Verband",Germany,190000,0,2.5,0,2011-07-05
"European Association of Public Sector Pension Institutions",Germany,179094,0,1,0,2018-04-06
"Federation of European Tank Storage Associations",Belgium,170000,0,0.5,0,2011-02-15
"Federimpreseitalia Associazione Datoriale della PMI",Italy,153000,0,15.25,0,2017-01-17
"Bygge-, Anlægs- og Trækartellet",Denmark,150000,0,2,0,2012-09-19
"European Confederation of Institutes of Internal Auditing",Belgium,150000,0,3,0,2014-10-21
"European Confederation of Police",Luxembourg,150000,3,1.5,8,2014-05-07
"Group of Flemish Trade Publishers",Belgium,150000,1,0.5,0,2018-07-19
"International Probiotics Association - Europe",Belgium,150000,0,1.5,1,2015-07-27
"European Council of the Liberal Professions",Belgium,147000,0,3.25,0,2017-09-26
"Polska Izba Gospodarki Odpadami",Poland,146592,0,1.25,0,2017-05-22
"Kassenärztliche Bundesvereinigung",Germany,135000,1,2,2,2009-07-14
"Chartered Institute of Taxation","United Kingdom",127018,0,1,0,2012-07-17
"de Mediafederatie",Netherlands,125000,0,0.75,0,2018-08-29
"Bundesverband der Freien Berufe",Germany,120000,1,1.25,2,2008-10-02
"Fédération Nationale de l'Habillement",France,120000,0,0.75,5,2015-12-18
"Asociacion Sindical de Trabajadores Agricolas bananeros y Campesinos",Ecuador,100000,0,9.5,0,2017-11-10
"Association Générale des Producteurs de Blé et autres céréales",France,100000,1,1,3,2008-12-12
"Association NB-RAIL",Belgium,100000,0,1.5,0,2016-07-03
"Association française du gaz",France,100000,0,0.75,2,2014-12-18
"Associação Nacional de Farmácias",Portugal,100000,1,2,0,2017-11-28
"European Federation of Geologists",Belgium,100000,0,5.5,0,2011-06-15
"European Federation of Osteopaths",Belgium,100000,0,1.5,0,2017-02-20
"Fédération des Industries Ferroviaires",France,100000,2,1.75,0,2014-03-28
"Pan-European Organisation of Personal Injury Lawyers","United Kingdom",100000,0,1,0,2018-05-23
"UNIÓN PROFESIONAL",Spain,100000,0,4,0,2011-09-19
"ANTRAM - Associação Nacional de Transportadores Publicos Rodoviários de Mercadorias",Portugal,"50000 - 99999",0,5.5,0,2016-08-03
"ASSOCIAZIONE ITALIANA BIBLIOTECHE",Italy,"50000 - 99999",0,2.75,0,2016-09-15
"Association of Corporate Counsel","United States","50000 - 99999",0,0.25,0,2017-04-24
"Association of Czech Railway Industry","Czech Republic","50000 - 99999",0,2,0,2018-02-01
"Authors' Licensing & Collecting Society","United Kingdom","50000 - 99999",1,0.75,2,2016-04-25
"Bayerischer Waldbesitzerverband e. V.",Germany,"50000 - 99999",0,0.75,0,2016-11-25
"Bundesarchitektenkammer e.V.",Germany,"50000 - 99999",3,5.5,0,2012-03-21
Bundessteuerberaterkammer,Germany,"50000 - 99999",3,2,0,2013-10-14
"Bundestierärztekammer e.V.",Germany,"50000 - 99999",0,1,1,2015-09-11
"CONSEIL NATIONAL DES GREFFIERS DES TRIBUNAUX DE COMMERCE",France,"50000 - 99999",0,1.25,0,2018-06-28
"Comité Interdépartemental des Pêches Maritimes et des Elevages Marins Pyrénées-Atlantiques/Landes",France,"50000 - 99999",0,3.75,0,2017-03-15
"Comité Régional des Pêches et des Elevages Marins Hauts-de-France",France,"50000 - 99999",0,1.5,0,2018-09-20
"Confederatia Sindicala Nationala MERIDIAN",Romania,"50000 - 99999",0,6,0,2015-03-26
"Confederação Nacional da Agricultura",Portugal,"50000 - 99999",0,2.25,1,2015-11-17
"Confédération Européenne des Organisations Nationales de la Boulangerie et de la Pâtisserie",Spain,"50000 - 99999",0,1,0,2016-12-21
"Confédération Française du Commerce de gros et du Commerce International",France,"50000 - 99999",0,1.25,0,2013-03-04
"Confédération des Syndicats Chrétiens",Belgium,"50000 - 99999",0,2,11,2010-01-12
"Confédération européenne des vignerons indépendants",France,"50000 - 99999",2,1.5,15,2016-05-09
"Conseil National des Professions de l'Automobile",France,"50000 - 99999",0,0.5,0,2009-08-03
"Conseil Supérieur de l'Ordre des Experts-Comptables",France,"50000 - 99999",0,0.25,0,2015-09-28
"Consejo General de Colegios Médicos de España",Spain,"50000 - 99999",3,2,0,2011-12-23
"Consejo General de Colegios Oficiales de Farmacéuticos de España",Spain,"50000 - 99999",0,1.5,1,2011-04-04
"Consejo General de Procuradores de España",Spain,"50000 - 99999",0,1.25,0,2016-07-06
"Consejo General del Notariado",Spain,"50000 - 99999",0,0.75,0,2017-03-10
"Construction Infrastructure Sidérurgie Manutention",France,"50000 - 99999",0,1.25,0,2016-06-29
"Croatian Crop Protection association",Croatia,"50000 - 99999",0,1,0,2016-07-24
"Deutscher Weinbauverband e.V.",Germany,"50000 - 99999",0,1.5,3,2016-10-21
EUROM1,Italy,"50000 - 99999",0,0.25,0,2016-10-17
"Engineering Council","United Kingdom","50000 - 99999",0,1.75,0,2016-07-29
"European Association of Fish Producers Organisations",Belgium,"50000 - 99999",0,1,3,2011-07-17
"European Boating Industry",Belgium,"50000 - 99999",2,2,9,2010-02-01
"European Cabin Crew Association",Belgium,"50000 - 99999",0,1.75,1,2014-11-20
"European Commitee of Electrical Installation Equipment Manufacturers",Spain,"50000 - 99999",0,1,0,2013-05-28
"European Federation of Origin Wines",Belgium,"50000 - 99999",0,1,10,2010-04-23
"European Hematology Association",Netherlands,"50000 - 99999",0,1.5,0,2012-02-23
"European Society of Radiology",Austria,"50000 - 99999",1,1.75,3,2014-04-30
"European Tax Adviser Federation",Belgium,"50000 - 99999",1,2,7,2016-01-21
"Euroshore International",Belgium,"50000 - 99999",0,0.5,0,2010-03-06
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DEL PRINCIPADO DE ASTURIAS",Spain,"50000 - 99999",0,1,0,2009-09-03
"FEDERATION DES EXPORTATEURS DE VINS ET SPIRITUEUX DE FRANCE",France,"50000 - 99999",0,1,0,2014-12-11
"Federation of Aluminium Consumers in Europe",Belgium,"50000 - 99999",0,1.75,3,2018-08-31
"Federation of European Aquaculture Producers",France,"50000 - 99999",0,2.5,1,2009-04-23
"Federation of European Producers of Abrasives",France,"50000 - 99999",0,0.25,0,2016-04-19
"Finnish Water Utilities Association",Finland,"50000 - 99999",0,3,0,2015-06-29
"France Invest",France,"50000 - 99999",0,0.5,0,2013-06-27
"Fédération Française des Tuiles et Briques",France,"50000 - 99999",1,1.25,0,2009-01-16
"Fédération des Entreprises du Commerce et de la Distribution",France,"50000 - 99999",1,2,5,2014-08-18
"Fédération du e-commerce et de la vente à distance",France,"50000 - 99999",0,2,1,2015-04-21
"Fédération nationale des Caisses d'Epargne",France,"50000 - 99999",0,0.5,0,2016-12-16
"Független Szakszervezetek Demokratikus Ligája",Hungary,"50000 - 99999",0,1,2,2016-11-30
"GMB trade union","United Kingdom","50000 - 99999",0,1.25,2,2010-08-03
"Go4Circle vzw/asbl",Belgium,"50000 - 99999",0,0.75,0,2013-04-22
"Industriegewerkschaft Bergbau, Chemie, Energie",Germany,"50000 - 99999",0,1.75,0,2016-09-21
"Instituto de Actuarios Españoles, Colegio Profesional",Spain,"50000 - 99999",0,0.75,0,2018-07-11
"International Council of Shopping Centers/Europe LLC","United Kingdom","50000 - 99999",1,1.25,0,2017-10-05
"Irish Road Haulage Association",Ireland,"50000 - 99999",0,1,3,2015-09-15
"LANDSORGANISASJONEN I NORGE",Norway,"50000 - 99999",2,2,0,2016-11-14
"La Guilde des Artistes de la Musique",France,"50000 - 99999",0,1.5,0,2015-03-24
"Landwirtschaftskammer Österreich",Austria,"50000 - 99999",0,2.5,3,2009-04-16
"Lietuvos profesinių sąjungų konfederacija",Lithuania,"50000 - 99999",0,0.25,0,2017-02-24
"Lëtzebuerger Chrëschtleche Gewerkschafts-Bond",Luxembourg,"50000 - 99999",0,2,5,2016-09-13
"Organisation Centrale des producteurs exportateurs d'Ananas et Bananes de Côte d'Ivoire","Ivory Coast","50000 - 99999",0,0.75,4,2015-11-12
"Paris EUROPLACE",France,"50000 - 99999",0,2.25,4,2015-02-13
"Portuguese Renewable Energy Association",Portugal,"50000 - 99999",0,4.5,0,2011-03-31
"Royal Institution of Chartered Surveyors","United Kingdom","50000 - 99999",0,1,0,2009-03-12
"SYNDICAT DES LABORATOIRES DE BIOLOGIE CLINIQUE",France,"50000 - 99999",0,2,0,2016-08-03
"Suomen Journalistiliitto - Finlands Journalistförbund ry",Finland,"50000 - 99999",0,3.25,0,2015-09-23
"Suomen Satamaliitto ry",Finland,"50000 - 99999",0,1,0,2016-04-20
"Syndicat National de l'Industrie de la nutrition Animale",France,"50000 - 99999",0,1,0,2016-11-23
"Syndicat National des Producteurs d'Alcool Agricole",France,"50000 - 99999",0,0.75,0,2017-03-28
"The Central Organisation of Finnish Trade Unions SAK",Finland,"50000 - 99999",0,4,7,2013-06-18
"The European Association of Hospital Pharmacists",Belgium,"50000 - 99999",2,3,6,2012-10-18
"Tjänstemännens centralorganisation",Sweden,"50000 - 99999",0,3,5,2012-09-19
"UNION ARMATEURS A LA PECHE DE FRANCE",France,"50000 - 99999",0,1.5,0,2015-01-12
"UNION FRANCAISE DU COMMERCE CHIMIQUE",France,"50000 - 99999",0,1.25,0,2017-01-17
"UNIONE NAZIONALE REVISORI LEGALI",Italy,"50000 - 99999",0,2,0,2017-07-28
"UNISON Northern Ireland","United Kingdom","50000 - 99999",0,0.5,0,2017-11-29
"Union Europeenne des Huissiers de Justice",Belgium,"50000 - 99999",0,2,1,2017-01-09
"Union Internationale des Entrepreneurs de Peinture",Luxembourg,"50000 - 99999",2,2.75,0,2012-03-01
"Union de la Presse en Région",France,"50000 - 99999",0,0.75,1,2011-01-31
"Verband Insolvenzverwalter Deutschlands",Germany,"50000 - 99999",3,1,0,2014-05-15
"Verband Sächsisch-Thüringischer Zuckerrübenanbauer e.V",Germany,"50000 - 99999",0,2.25,1,2017-12-21
"Verband Österreichischer Zeitungen",Austria,"50000 - 99999",0,0.25,0,2008-07-08
