"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Fundatia ADEPT Transilvania",Romania,"900000 - 999999",0,12,1,2010-12-18
"Instytut Auschwitz Na Rzecz Pokoju I Pojednania",Poland,"900000 - 999999",0,0.75,0,2015-03-04
"OXFAM INTERNATIONAL EU ADVOCACY OFFICE",Belgium,"900000 - 999999",9,12.25,87,2009-04-28
"Verbraucherzentrale Bundesverband",Germany,"900000 - 999999",5,35,16,2008-12-09
"WO=MEN Dutch Gender Platform",Netherlands,977000,0,1,0,2016-02-04
"Liga para a Protecção da Natureza",Portugal,956292,0,30.75,1,2015-05-19
"Greenpeace European Unit",Belgium,952627,11,7.25,119,2008-10-29
"Asociación de Empresas de Energías Renovables",Spain,929538,0,1,1,2013-07-02
"Europäisches Zentrum für Arbeitnehmerfragen",Germany,928925,2,10.5,6,2015-04-20
"The Smile of the Child",Greece,926044,0,6.5,4,2012-04-18
"ACT Alliance Advocacy to the European Union",Belgium,"800000 - 899999",7,8.75,25,2008-12-01
"Amnesty International European Institutions Office",Belgium,"800000 - 899999",6,7.75,54,2012-02-29
"Arbeitsgemeinschaft Online Forschung e.V.",Germany,"800000 - 899999",0,8.5,0,2016-07-25
"Association of Issuing Bodies","United Kingdom","800000 - 899999",0,3.5,3,2015-07-20
"Baltic Organisations' Network for Funding Science EEIG",Finland,"800000 - 899999",0,4.5,0,2008-12-29
"Climate Action Network Europe",Belgium,"800000 - 899999",13,15.75,103,2009-02-11
"Cyprus Neuroscience & Technology Institute",Cyprus,"800000 - 899999",1,27.5,0,2016-01-19
"Heinrich Böll Stiftung e.V.",Germany,"800000 - 899999",5,6.5,2,2012-02-17
"Missing Children Europe",Belgium,"800000 - 899999",4,8,5,2012-10-10
"Slow Food",Italy,"800000 - 899999",1,10,17,2010-11-29
"CEEP - European Centre of Employers and Enterprises providing Public Services and Services of General Interest",Belgium,873143,5,6.75,73,2009-03-27
"European co-operation for Accreditation",France,870000,0,0.25,0,2015-09-11
"Foundation of European Nurses in Diabetes","United Kingdom",857343,0,0.25,0,2016-05-29
"Fundacion CitizenGO",Spain,856639,0,24,0,2015-12-02
"Nordisk Folkecenter for Vedvarende Energi",Denmark,845638,0,2.25,0,2016-02-09
"Dianova International",Spain,832455,0,1.75,0,2015-10-29
"Friends of the Earth Europe",Belgium,830736,14,6.5,70,2008-09-12
"European Peacebuilding Liaison Office",Belgium,829891,0,8.25,3,2009-01-02
"Sociale InnovatieFabriek",Belgium,824000,0,8.25,0,2015-03-15
"Biogas Norr",Sweden,812000,0,2,0,2016-04-29
"EUROPEAN ORGANISATION FOR RARE DISEASES",France,"700000 - 799999",3,8,14,2011-08-30
EuroHealthNet,Belgium,"700000 - 799999",3,11,5,2009-12-02
"Europa Nostra",Netherlands,"700000 - 799999",4,9,16,2012-12-21
"HELLENIC HEALTH FOUNDATION",Greece,"700000 - 799999",0,32,0,2016-11-09
"International Drug Policy Consortium","United Kingdom","700000 - 799999",0,4.25,0,2011-11-01
"The Energy Saving Trust Ltd","United Kingdom","700000 - 799999",0,5.5,0,2016-11-21
"World Ocean Council","United States","700000 - 799999",0,0.25,3,2016-10-14
"European Patients’ Forum",Luxembourg,776925,4,4.25,24,2011-12-07
"Front Line Defenders",Ireland,756998,2,3,2,2016-05-02
"Association pour le Développement des Initiatives Citoyennes et Européennes",France,740000,0,8.5,0,2015-08-05
"The University of Birmingham","United Kingdom",732701,0,14,0,2015-03-12
"Transatlantic Policy Network",Belgium,724674,0,1.5,5,2015-01-27
"APOYO POSITIVO",Spain,"600000 - 699999",0,22.75,0,2016-12-17
"ASSOCIAZIONE ITALIANA BIBLIOTECHE",Italy,"600000 - 699999",0,2.25,0,2016-09-15
"CARE International (EU Office)",Belgium,"600000 - 699999",5,6.75,16,2010-02-08
"Digital Research Infrastructure for the Arts and Humanities",France,"600000 - 699999",0,0.25,0,2016-08-09
"European Council on Refugees and Exiles",Belgium,"600000 - 699999",5,8.5,3,2009-08-19
"European Network on Debt and Development",Belgium,"600000 - 699999",14,16,15,2009-10-12
"European Olympic Committees EU Office",Belgium,"600000 - 699999",5,7,15,2012-12-18
"European Union National Institutes of Culture",Belgium,"600000 - 699999",0,2.5,1,2015-07-14
"Friedrich-Naumann-Stiftung für die Freiheit",Germany,"600000 - 699999",8,4.75,2,2011-09-16
"Fundación Secretariado Gitano",Spain,"600000 - 699999",0,30,0,2014-07-30
"IFAW Internationaler Tierschutz-Fonds gGmbH",Germany,"600000 - 699999",3,4,9,2009-09-25
"Initiatives et Changement",France,"600000 - 699999",2,9,0,2011-12-14
"International Consumer Product Health and Safety Organization","United States","600000 - 699999",0,1,0,2016-08-26
SOLIDAR,Belgium,"600000 - 699999",7,12,1,2011-05-09
"Stichting PSI-Europe",Netherlands,"600000 - 699999",0,7.75,2,2015-03-31
"The Mentor Group","United States","600000 - 699999",0,8,1,2016-09-14
"The Secretariat of the Steering Committee of the Eastern Partnership Civil Society Forum",Belgium,"600000 - 699999",4,3.5,3,2014-01-10
"The society for gas as a marine fuel","United Kingdom","600000 - 699999",0,3,0,2016-12-02
"DERECHOS DE AUTOR DE MEDIOS AUDIOVISUALES ENTIDAD DE GESTION",Spain,678550,0,0.5,0,2015-10-01
"LeasePlan Supply Services AG",Switzerland,620000,0,2,1,2016-11-04
"Társaság a Szabadságjogokért",Hungary,600000,0,0.25,0,2016-12-09
"""Hope For Children"" UNCRC Policy Center",Cyprus,"500000 - 599999",0,37.5,2,2014-12-05
"Academia Europaea [The Academy of Europe]","United Kingdom","500000 - 599999",0,1.5,1,2015-06-24
"Association Européenne pour l’Information sur le Développement Local",Belgium,"500000 - 599999",1,15,0,2016-03-10
Bodensee-Stiftung,Germany,"500000 - 599999",0,7.75,0,2015-01-09
"CONCORD Europe",Belgium,"500000 - 599999",0,5.5,31,2012-09-21
"Centre National de Coopération au Développement- 11 11 11",Belgium,"500000 - 599999",4,3.75,2,2011-10-24
"DSW (Deutsche Stiftung Weltbevoelkerung)",Germany,"500000 - 599999",8,6.25,19,2011-01-04
"EUROPA DONNA-The European Breast Cancer Coalition",Italy,"500000 - 599999",0,3.75,1,2009-02-13
"EUROPARC Federation",Germany,"500000 - 599999",1,2,4,2009-09-21
"EuroGeoSurveys - The Geological Surveys of Europe",Belgium,"500000 - 599999",1,6,8,2010-09-27
"European Chamber of Commerce in Vietnam",Vietnam,"500000 - 599999",0,4.75,14,2016-10-31
"European Festivals Association",Belgium,"500000 - 599999",0,5,11,2015-03-04
"European Money Markets Institute",Belgium,"500000 - 599999",2,0.5,1,2010-09-17
FERN,Belgium,"500000 - 599999",8,15.25,33,2011-01-25
GEODE,Belgium,"500000 - 599999",4,3,12,2011-09-07
"International Cooperative Alliance-Asia and Pacific",Belgium,"500000 - 599999",0,3.25,0,2016-12-01
"Plan International EU Office",Belgium,"500000 - 599999",3,7,18,2009-05-27
"Platform for International Cooperation on Undocumented Migrants",Belgium,"500000 - 599999",7,6,8,2010-07-08
"Stichting Expertisebureau Online Kindermisbruik",Netherlands,"500000 - 599999",0,7.5,0,2015-09-30
"The NHS Confederation","United Kingdom","500000 - 599999",3,5,0,2011-09-23
"Transatlantic Institute",Belgium,"500000 - 599999",6,4,31,2011-10-03
"Transports Développement Intermodalité Environnement - Voyageurs et Marchandises",France,"500000 - 599999",0,0.25,1,2015-11-27
"Unie van Turkse Verenigingen vzw",Belgium,594659,3,4,0,2016-03-10
"IDAY International",Belgium,573352,2,5.5,0,2015-06-17
"Nederlands Olympisch Comité * Nederlandse Sport Federatie",Netherlands,539502,0,0.75,0,2016-12-15
"European Cancer Patient Coalition",Belgium,505173,5,3.75,7,2011-11-07
"Beheers- en belangenvennootschap van Audiovisuele Producenten cvba",Belgium,502000,0,2,0,2015-11-12
"Euroepan Association of Distance Teaching Universities","Netherlands Antilles",500000,0,1.25,0,2016-02-29
"Europe Unlimited",Belgium,500000,0,1.25,3,2015-06-18
"SGF International e.V.",Germany,500000,0,0.75,0,2015-11-24
"Zero Vision Tool",Sweden,500000,0,3.75,0,2016-11-22
"ADF International",Austria,"400000 - 499999",8,11.25,0,2010-08-20
"Association of Cities and Regions for Recycling and Sustainable Resource Management",Belgium,"400000 - 499999",6,7,0,2014-12-22
"ECDL Foundation",Ireland,"400000 - 499999",1,3,4,2009-10-07
"Eurodesk Brussels Link",Belgium,"400000 - 499999",1,7,1,2014-08-12
"European Climate Foundation",Netherlands,"400000 - 499999",9,3.75,100,2009-04-14
"European Federation of National Organisations working with the Homeless",Belgium,"400000 - 499999",0,3,27,2011-07-06
"European Internet Forum",Belgium,"400000 - 499999",3,3,1,2013-06-27
"European Network on Independent Living",Ireland,"400000 - 499999",3,5,2,2014-07-24
"European University Foundation - Campus Europae",Luxembourg,"400000 - 499999",2,16.5,0,2014-10-03
"Fair Trade Advocacy Office",Belgium,"400000 - 499999",7,4.5,10,2011-01-19
"Finance Watch",Belgium,"400000 - 499999",8,2.75,12,2011-10-05
"Fonds Croix-Rouge française",France,"400000 - 499999",0,3,0,2016-02-23
"Health Care Without Harm Europe",Belgium,"400000 - 499999",0,9,6,2012-07-04
"Human Rights Watch","United States","400000 - 499999",1,4,26,2012-05-21
"International Financial Reporting Standards (IFRS) Foundation","United Kingdom","400000 - 499999",0,12.25,8,2015-04-07
"International POPs Elimination Network",Sweden,"400000 - 499999",0,1,0,2016-10-07
"Magyar Közúti Fuvarozók Egyesülete (The Hungarian Road Transport Association)",Hungary,"400000 - 499999",0,24.75,2,2016-11-30
"Nature Code",Austria,"400000 - 499999",10,4.75,16,2012-04-11
ONE,Belgium,"400000 - 499999",12,6.25,30,2011-12-06
"Open Dialog Foundation",Poland,"400000 - 499999",4,2.25,1,2014-09-09
"Telecentre Europe aisbl",Belgium,"400000 - 499999",1,3.25,1,2016-09-05
"The Mossawa Center",Israel,"400000 - 499999",0,0.5,2,2015-05-03
"Traveller Information Services Association",Belgium,"400000 - 499999",0,1.25,0,2016-11-15
"WILDLIFE CONSERVATION SOCIETY-EUROPE","United Kingdom","400000 - 499999",0,1.5,1,2011-02-17
WorldLoop,Belgium,"400000 - 499999",0,2.25,1,2016-06-23
"Mind the Bridge Foundation",Italy,499930,0,7.5,15,2015-06-29
"European Distance and E-Learning Network",Hungary,498905,0,7,0,2016-09-15
"European Federation of Nurses Associations",Belgium,495239,3,3,10,2010-01-06
"Krajowa Rada Izb Rolniczych",Poland,476000,0,12,0,2016-01-27
"Kofi Annan Foundation",Switzerland,454000,0,2.5,9,2015-03-05
"European Bureau for Conservation and Development",Belgium,453762,6,6,2,2016-10-26
"European Society for Paediatric Oncology",Belgium,450364,5,2.5,6,2015-03-13
"Agência Piaget para o Desenvolvimento",Portugal,448838,0,2,0,2016-12-17
"International Dalit Solidarity Network",Denmark,417302,0,0.25,0,2015-08-17
"Ethical Journalism Network","United Kingdom",415000,0,1,0,2016-07-03
"G.S. Europractices Ltd",Cyprus,415000,0,7.5,0,2016-07-18
"fems3 Sutainable Social Solutions",Italy,406624,0,2.75,0,2015-03-13
"Centre européen Robert Schuman",France,400000,1,11.5,1,2016-06-02
"Aldersgate Group","United Kingdom","300000 - 399999",0,4,15,2015-05-20
"CEE Bankwatch Network","Czech Republic","300000 - 399999",1,2.75,21,2010-06-30
"CEEweb for Biodiversity",Hungary,"300000 - 399999",0,9,3,2012-02-07
"CEJI - A Jewish Contribution to an Inclusive Europe",Belgium,"300000 - 399999",0,5.5,1,2012-09-28
"Deutscher Caritasverband e. V.",Germany,"300000 - 399999",5,2.75,0,2009-02-25
"Environmental Investigation Agency","United Kingdom","300000 - 399999",3,2.75,4,2012-02-07
"European Network Against Racism",Belgium,"300000 - 399999",8,5.25,14,2009-12-14
"European Parliamentary Financial Services Forum",Belgium,"300000 - 399999",3,2.5,1,2010-04-07
"European Respiratory Society",Switzerland,"300000 - 399999",6,5.5,5,2012-02-24
"European Theatre Convention",France,"300000 - 399999",0,3.75,3,2015-03-10
"Feedback Global Ltd.","United Kingdom","300000 - 399999",0,6,0,2015-08-19
"Forbrugerrådet Tænk (the Danish Consumer Council)",Denmark,"300000 - 399999",0,2.25,1,2009-03-20
GS1,Belgium,"300000 - 399999",0,2,1,2016-07-27
"Hepatitis B and C Public Policy Association ASBL",Luxembourg,"300000 - 399999",0,1.25,0,2016-01-20
"Independent Diplomat","United States","300000 - 399999",5,1.75,1,2011-10-21
"Internet Society","United States","300000 - 399999",2,1.5,2,2015-11-05
"Movimento difesa del cittadino",Italy,"300000 - 399999",0,1.75,0,2016-10-11
"Naturschutzbund Deutschland e.V.",Germany,"300000 - 399999",2,17.25,18,2008-12-17
"Platform of European Social NGOs",Belgium,"300000 - 399999",5,5,30,2009-02-20
"Royal Society for the Protection of Birds","United Kingdom","300000 - 399999",7,6.25,12,2009-06-05
"Réseau des Chambres des Experts Européens Département Afrique de l'Ouest",Belgium,"300000 - 399999",1,1.25,0,2015-08-22
"SOS Kinderdorf-International",Austria,"300000 - 399999",7,5.5,11,2012-10-23
"Save the Children International",Belgium,"300000 - 399999",2,5.75,36,2009-11-20
"TRAFFIC International","United Kingdom","300000 - 399999",0,4,0,2016-10-11
"Verkehrsclub Deutschland e.V.",Germany,"300000 - 399999",0,1,0,2011-12-24
"Versicherungsombudsmann e. V.",Germany,"300000 - 399999",0,45,0,2016-08-23
"World Vision Brussels & EU Representation ivzw/aisbl",Belgium,"300000 - 399999",6,9.75,17,2009-12-09
"World Wide Fund for Nature - Greece",Greece,"300000 - 399999",0,7.25,1,2015-04-14
"Jesuit Refugee Service - Europe",Belgium,390521,0,4.75,0,2016-12-05
"European Regions Research and Innovation Network",Belgium,390000,0,4,8,2015-10-19
"Collaborative Labelling and Appliance Standards Program","United States",388700,0,1.75,0,2015-12-01
"European Alcohol Policy Alliance",Belgium,382423,3,2,16,2011-09-13
"International Center for Transitional Justice Brussels","United States",379672,0,1,2,2015-11-18
"Poradna při finanční tísni, o.p.s.","Czech Republic",370370,0,10,0,2016-01-22
"European Cities Against Drugs",Sweden,341005,0,3.25,0,2016-12-08
"EuroMed Rights / EuroMed Droits",Denmark,340000,9,8,10,2011-08-25
"European Law Institute",Austria,328766,0,6.5,10,2013-10-03
"Federació Valenciana d'Associacions de Familiars de Persones amb Alzheimer",Spain,320668,0,0.5,0,2015-12-30
"WeForest (asbl)",Belgium,312061,0,10,0,2015-06-17
"Association des Etats Généraux des Etudiants de l'Europe",Belgium,305590,7,3.75,0,2016-07-04
"Associazione Italiana per la Gestione Forestale Responsabile",Italy,300000,0,5,0,2016-02-29
AIDES,France,"200000 - 299999",0,4.25,0,2016-09-15
"ASSOCIATION FEDERATION HANDICAP INTERNATIONAL",France,"200000 - 299999",0,1.75,0,2015-04-21
"Alianza Cooperativa Internacional para las Americas","Costa Rica","200000 - 299999",0,0.25,0,2016-11-30
"Alzheimer Europe",Luxembourg,"200000 - 299999",2,2.5,1,2010-06-01
"Asociación Latinoamericana de Organizaciones de Promoción al Desarrollo",Mexico,"200000 - 299999",0,6,0,2016-10-13
"Associação Portuguesa para a Defesa do Consumidor",Portugal,"200000 - 299999",0,7.5,0,2016-05-17
"Avaaz Foundation","United States","200000 - 299999",0,2.5,24,2015-05-27
"Budapesti Vállalkozásfejlesztési Közalapítvány",Hungary,"200000 - 299999",0,1,0,2016-02-12
"Center for Democracy & Technology","United States","200000 - 299999",2,1.75,25,2012-01-18
"Centre for Cross Border Studies","United Kingdom","200000 - 299999",0,7,0,2015-11-04
ClientEarth,"United Kingdom","200000 - 299999",12,3,39,2011-12-21
"DYNAMO INTERNATIONAL",Belgium,"200000 - 299999",0,3,0,2012-05-01
"Deutscher Juristinnenbund e.V.",Germany,"200000 - 299999",0,0.5,0,2008-06-30
"EUROPEAN ENERGY RESEARCH ALLIANCE EERA AISBL",Belgium,"200000 - 299999",0,5,0,2016-01-18
"East African Civil Society",Tanzania,"200000 - 299999",0,5,0,2016-12-04
"EurAc | European Network for Central Africa",Belgium,"200000 - 299999",3,3,1,2013-01-24
Euromontana,France,"200000 - 299999",1,1,5,2008-12-12
"European Conservation Agriculture Federation",Spain,"200000 - 299999",0,2,3,2015-09-23
"European Council of Young farmers",Belgium,"200000 - 299999",2,2.75,22,2013-09-20
"European Federation of Investors and Financial Services Users",Belgium,"200000 - 299999",5,1,13,2011-08-11
"European Forum on Nature Conservation and Pastoralism","United Kingdom","200000 - 299999",0,0.75,0,2016-12-23
"European Haemophilia Consortium",Belgium,"200000 - 299999",4,3.5,0,2014-05-27
"European Health Telematics Association",Belgium,"200000 - 299999",0,2.75,1,2014-06-30
"European Land Registry Association",Belgium,"200000 - 299999",0,27,1,2013-10-29
"European Landowners'  Organization asbl",Belgium,"200000 - 299999",4,15,24,2009-02-25
"European Liver Patients' Association",Belgium,"200000 - 299999",0,0.25,7,2012-09-13
"European Molecular Biology Organization",Germany,"200000 - 299999",0,2.25,0,2016-02-28
"European Network for Cyber Security",Netherlands,"200000 - 299999",0,1,0,2016-03-11
"European Network of Cultural Administration Training Centres",Belgium,"200000 - 299999",0,4,0,2012-11-08
"European Public Health Alliance",Belgium,"200000 - 299999",10,6.5,33,2010-05-03
"European Transport Safety Council",Belgium,"200000 - 299999",3,8.25,14,2009-03-04
"FIABA Onlus",Italy,"200000 - 299999",0,1,0,2012-03-21
"GLOBAL HEALTH ADVOCATES",France,"200000 - 299999",3,3,11,2012-02-28
"Global Network for Rights and Development",Norway,"200000 - 299999",0,3.25,0,2013-09-22
"Global Witness","United Kingdom","200000 - 299999",6,2,16,2012-08-21
"Humane Society International/Europe","United States","200000 - 299999",6,4.25,7,2009-12-18
ICCBBA,"United States","200000 - 299999",0,0.5,0,2016-12-30
"IETM international network for contemporary performing arts",Belgium,"200000 - 299999",0,5,5,2010-12-14
IHE-EUROPE,Belgium,"200000 - 299999",0,1.75,0,2016-01-20
"Institutional Investors Group on Climate Change","United Kingdom","200000 - 299999",0,2,11,2013-02-28
"International Campaign for Tibet",Netherlands,"200000 - 299999",2,2,0,2011-11-25
"International Chemical Secretariat",Sweden,"200000 - 299999",0,3,6,2011-05-12
"International Commission of Jurists",Switzerland,"200000 - 299999",2,3.5,0,2013-05-13
"International Yehudi Menuhin Foundation",Belgium,"200000 - 299999",0,1.5,2,2011-12-12
"Israel Allies Foundation","United States","200000 - 299999",1,1,0,2012-10-16
"JSC ""Inter RAO UES"" Representative office in the territory of the Kingdom of Belgium",Russia,"200000 - 299999",1,1,0,2012-01-25
"Klima-Bündnis Lëtzebuerg",Luxembourg,"200000 - 299999",0,4,0,2013-06-27
"Koninklijke Nederlandse Toeristenbond ANWB",Netherlands,"200000 - 299999",0,1,0,2009-05-27
"MEDITERRANEAN SOS Network",Greece,"200000 - 299999",0,6.5,0,2016-05-26
"Mediterranean Information Office for Environment, Culture and Sustainable Development",Greece,"200000 - 299999",0,7.5,0,2009-04-14
"Mental Health Europe - Santé Mentale Europe",Belgium,"200000 - 299999",3,1,3,2014-07-18
"Organisation Internationale pour le Droit à l'Education et la Liberté d'Enseignement",Switzerland,"200000 - 299999",3,3,1,2015-04-24
"Sandbag Climate Campaign","United Kingdom","200000 - 299999",6,7.5,5,2012-06-27
"Seas At Risk vzw",Belgium,"200000 - 299999",5,6.25,24,2009-08-11
"Stichting Lezen & Schrijven",Netherlands,"200000 - 299999",4,2,7,2014-04-14
"Stop AIDS Alliance",Belgium,"200000 - 299999",2,1.5,2,2011-12-19
"Suomen Nuorisoyhteistyö Allianssi ry - The Finnish Youth Co-operation Allianssi",Finland,"200000 - 299999",5,7.5,0,2015-11-04
"Sveriges Konsumenter, The Swedish Consumers' Association",Sweden,"200000 - 299999",0,24.5,0,2016-12-12
"The International Motor Vehicle Inspection Committee",Belgium,"200000 - 299999",1,3,0,2015-04-09
"Transgender Europe",Germany,"200000 - 299999",0,1.75,1,2013-12-09
"UK Health Forum","United Kingdom","200000 - 299999",0,6.75,0,2015-09-28
"United European Gastroenterology",Austria,"200000 - 299999",0,1.25,3,2015-06-01
"Veikkauksen edunvälittäjät ja SOSTE - The Beneficiaries of Finnish Lottery and SOSTE Finnish Federation for Social Affairs and Health",Finland,"200000 - 299999",0,1,1,2013-02-27
Volonteurope,"United Kingdom","200000 - 299999",0,4,0,2015-09-11
"Využij svůj talent, Nadační fond","Czech Republic","200000 - 299999",0,3.25,0,2016-12-06
"Wetlands International - European Association",Netherlands,"200000 - 299999",2,3.75,3,2014-07-29
"World Obesity Federation","United Kingdom","200000 - 299999",0,3,2,2015-09-25
"Zero Waste Europe",Netherlands,"200000 - 299999",2,3,11,2012-02-29
"biosaxony e.V.",Germany,"200000 - 299999",0,1.5,0,2015-08-24
"Varna Economic Development Agency",Bulgaria,283256,0,9.75,0,2015-05-28
"Deutsche AIDS-Hilfe",Germany,276405,0,4.5,2,2016-09-29
"Centro de Comunicación Virginia Woolf",Uruguay,273624,0,0.25,0,2016-11-17
"Corporate Europe Observatory",Belgium,267134,5,5.25,15,2008-09-05
"Iberian Association of natural gas for mobility",Spain,265540,0,3,0,2015-11-18
"European Roma Information Office",Belgium,260209,0,3,0,2015-05-18
"Finnwatch ry",Finland,260000,0,4,1,2015-09-03
"Office de Communication de l'Azerbaïdjan",Belgium,257355,2,4,0,2016-04-04
"Women´s Organisations Committee on Alcohol and Drug Issues",Sweden,255920,0,1.75,0,2016-09-22
"Maritime Development Center of Europe",Denmark,252617,0,3.5,0,2016-05-31
"EUROPEAN PLATFORM FOR PATIENTS, ORGANISATIONS, SCIENCE AND INDUSTRY - EUROPEES PLATFORM VOOR PATIENTENORGANISATIES, WETENSCHAP EN INDUSTRIE",Belgium,250000,0,3,0,2016-12-12
"Woodland Trust","United Kingdom",250000,0,0.5,0,2016-12-03
"European Social Insurance Platform AISBL",Belgium,246800,3,3.25,7,2008-06-27
"National Patients' Organization",Bulgaria,246526,0,18.5,0,2016-11-01
"Organising Bureau of European School Student Unions",Belgium,245833,2,2,2,2010-01-14
"Zväz slovenských vedeckotechnických spoločností",Slovakia,240000,0,0.25,0,2015-09-10
"Ukrainian World Congress",Canada,239498,1,2,7,2016-02-10
"Fondazione Easy Care",Italy,237536,0,2,0,2016-02-04
"European Association for the Study of the Liver",Switzerland,235000,1,2.25,2,2010-09-08
"Fundació privada per a la Xarxa Oberta, Lliure i Neutral, guifi.net",Spain,234887,0,5,0,2015-12-08
"Japan Machinery Center for Trade and Investment",Japan,230000,3,0.75,12,2015-05-13
