"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Royal Automobile Club Spa",Belgium,"1000000 - 1249999",0,0.25,0,2017-10-17
"Save the Children International","United Kingdom","1000000 - 1249999",5,7.5,36,2009-11-20
"Sociedade Portuguesa para o Estudo das Aves",Portugal,"1000000 - 1249999",0,2,1,2015-02-19
"Terre des Hommes International Federation",Switzerland,"1000000 - 1249999",0,6.5,4,2015-04-22
"The European Region of the International Lesbian, Gay, Bisexual, Trans and Intersex Association",Belgium,"1000000 - 1249999",4,4,21,2011-09-14
"The Pew Charitable Trusts","United States","1000000 - 1249999",4,23,43,2011-10-21
"Transport and Environment (European Federation for Transport and Environment)",Belgium,"1000000 - 1249999",20,15.75,162,2010-02-22
"Unión Nacional de Instituciones para el Trabajo de Acción Social",Bolivia,"1000000 - 1249999",0,23,0,2016-11-11
"Verbraucherzentrale Bundesverband",Germany,"1000000 - 1249999",25,43,16,2008-12-09
"WWF Deutschland",Germany,"1000000 - 1249999",0,5.75,3,2013-09-04
"Wemos Foundation",Netherlands,"1000000 - 1249999",0,7.25,0,2012-02-22
"Organización Mundial de Ciudades y Gobiernos Locales Unidos - United Cities and Local Governments",Spain,1075000,0,35,1,2016-11-10
"Foreningen Danske Olieberedskabslagre",Denmark,1000000,0,0.25,0,2017-03-29
"AAL Assocation",Belgium,"900000 - 999999",1,0.25,0,2018-03-08
"Association of Cities and Regions for sustainable Resource management",Belgium,"900000 - 999999",9,11.25,0,2014-12-22
Bodensee-Stiftung,Germany,"900000 - 999999",0,10.25,0,2015-01-09
"Carbon Market Watch – Zentrum für Entwicklung & Umwelt",Austria,"900000 - 999999",9,7,16,2012-04-11
"Council of European Energy Regulators",Belgium,"900000 - 999999",3,8,9,2011-10-25
"Ecologistas en Accion",Spain,"900000 - 999999",0,1,2,2012-04-18
"European Endowment for Democracy",Belgium,"900000 - 999999",10,2.5,5,2015-04-24
"European Network of National Human Rights Institutions",Belgium,"900000 - 999999",2,9,3,2015-05-19
"Funding Fish","United Kingdom","900000 - 999999",0,2.5,16,2017-05-12
"International Crisis Group",Belgium,"900000 - 999999",3,11.75,12,2009-05-10
"Linking Environment And Farming","United Kingdom","900000 - 999999",0,3.5,0,2011-01-23
"MESOLAVITIS TRAPEZIKON - EPENDITIKON YPIRESION",Greece,"900000 - 999999",0,4,0,2016-09-22
"OXFAM INTERNATIONAL EU ADVOCACY OFFICE",Belgium,"900000 - 999999",11,12.25,87,2009-04-28
"Platform for International Cooperation on Undocumented Migrants",Belgium,"900000 - 999999",8,8,8,2010-07-08
"Royal Society for the Prevention of Cruelty to Animals","United Kingdom","900000 - 999999",0,6.5,0,2017-03-03
"The Guild of European Research-Intensive Universities",Belgium,"900000 - 999999",4,7,9,2016-09-09
"Europäisches Zentrum für Arbeitnehmerfragen",Germany,974499,2,11.25,6,2015-04-20
"CEEP - European Centre of Employers and Enterprises providing Public Services and Services of General Interest",Belgium,964500,6,6.75,73,2009-03-27
"Instituto Padre António Vieira",Portugal,962431,0,9.5,1,2018-05-31
"Association Internationale Villes et Ports",France,950690,0,0.25,0,2016-06-16
"European co-operation for Accreditation",France,950000,0,0.25,0,2015-09-11
"ACT Alliance Advocacy to the European Union",Belgium,"800000 - 899999",6,6.5,25,2008-12-01
APPRO-Europe,Belgium,"800000 - 899999",0,0.5,0,2016-02-07
"Amnesty International European Association",Belgium,"800000 - 899999",8,9.75,54,2012-02-29
"BirdLife Malta",Malta,"800000 - 899999",0,10,0,2015-01-08
"BirdLife Suomi - BirdLife Finland",Finland,"800000 - 899999",0,0.25,5,2015-02-06
"CEEweb for Biodiversity",Hungary,"800000 - 899999",0,6.25,3,2012-02-07
"EUROPEAN ORGANISATION FOR RARE DISEASES",France,"800000 - 899999",6,8,14,2011-08-30
"European Association for Quality Assurance in Higher Education",Belgium,"800000 - 899999",0,6,0,2014-05-21
"European Festivals Association",Belgium,"800000 - 899999",0,6,11,2015-03-04
"European Multiple Sclerosis Platform",Belgium,"800000 - 899999",2,5,1,2013-11-29
"European University Association",Belgium,"800000 - 899999",3,10.75,18,2010-01-12
"Federation of Associations for Hunting & Conservation of the EU",Belgium,"800000 - 899999",6,6,22,2009-02-20
"Film- och TV-branschens Samarbetskommitté",Sweden,"800000 - 899999",0,1,2,2014-03-04
"Heinrich Böll Stiftung e.V.",Germany,"800000 - 899999",6,6,2,2012-02-17
"International POPs Elimination Network",Sweden,"800000 - 899999",0,1,0,2016-10-07
LADAPT,France,"800000 - 899999",0,6.75,0,2017-10-09
"Norwegian Refugee Council Europe",Belgium,"800000 - 899999",3,9,48,2014-12-18
"Slow Food",Italy,"800000 - 899999",3,10,17,2010-11-29
"Swedish Gas Association/Energigas Sverige",Sweden,"800000 - 899999",0,2,0,2016-05-29
"European Cyber Security Organisation",Belgium,887441,0,8,24,2016-07-27
"FONDATION KRIIBSKRANK KANNER, en français FONDATION ENFANTS ATTEINTS DE CANCER ou FONDATION HELLEF FIR KRIIBSKRANK KANNER, en français AIDE AUX ENFANTS ATTEINTS DE CANCER",Luxembourg,872164,0,12,0,2018-02-19
"Fundación Alborada",Spain,854551,0,1.75,0,2018-07-19
"Sociale InnovatieFabriek",Belgium,850000,0,9,0,2015-03-15
"Japan Automobile Standards Internationalization Center",Japan,840470,0,0.5,0,2017-02-08
"Academic Cooperation Association",Belgium,825964,1,5,1,2015-07-13
"Federal Union of European Nationalities",Germany,808231,0,5,1,2014-05-15
"The Smile of the Child",Greece,801570,0,11,4,2012-04-18
"Fundación Corporación Tecnológica de Andalucía",Spain,800000,0,5,0,2016-06-21
"Allgemeiner Deutscher Automobil-Club e.V.",Germany,"700000 - 799999",1,4.25,2,2010-07-28
"Associazione Luca Coscioni",Italy,"700000 - 799999",0,4.5,4,2011-07-21
"BULGARIAN NATIONAL HORTICULTURAL UNION",Bulgaria,"700000 - 799999",0,1.25,1,2018-03-23
"Baltic Organisations' Network for Funding Science EEIG",Finland,"700000 - 799999",0,5.5,0,2008-12-29
"Digital Research Infrastructure for the Arts and Humanities",France,"700000 - 799999",0,1.5,0,2016-08-09
"European Olympic Committees EU Office",Belgium,"700000 - 799999",5,5.75,15,2012-12-18
Fern,Belgium,"700000 - 799999",7,14,33,2011-01-25
"International Consumer Product Health and Safety Organization","United States","700000 - 799999",0,1,0,2016-08-26
"KulturLife g GmbH",Germany,"700000 - 799999",0,7.25,0,2017-02-06
"Mediterranean Protected Areas Network",France,"700000 - 799999",0,8,0,2014-01-14
"Seas At Risk vzw",Belgium,"700000 - 799999",4,7.5,24,2009-08-11
"Stichting PSI-Europe",Netherlands,"700000 - 799999",0,7.75,2,2015-03-31
"The Energy Saving Trust Ltd","United Kingdom","700000 - 799999",0,5.5,0,2016-11-21
"Transatlantic Institute",Belgium,"700000 - 799999",4,4.75,31,2011-10-03
"DERECHOS DE AUTOR DE MEDIOS AUDIOVISUALES ENTIDAD DE GESTION",Spain,787530,0,11,0,2015-10-01
"Federcja Polskich Banków Żywnosci",Poland,756200,0,2.5,0,2017-07-17
"Associação de Melhoramentos e Bem Estar Social de Pias",Portugal,751748,0,5,0,2015-04-28
"Friends of the Earth Europe",Belgium,744943,17,5.75,70,2008-09-12
"European Patients’ Forum",Luxembourg,743849,6,4.75,24,2011-12-07
"Association pour le Développement des Initiatives Citoyennes et Européennes",France,740000,0,9.75,0,2015-08-05
"Europa Nostra",Netherlands,740000,3,10,16,2012-12-21
"Harm Reduction International","United Kingdom",730485,0,7.25,0,2016-11-29
"SOCIEDAD ESPAÑOLA DE DIABETES",Spain,725816,0,3,0,2017-01-24
"Civil Liberties Union for Europe",Germany,724091,0,6.25,3,2017-06-08
"Plastic Soup Foundation",Netherlands,715697,0,12,0,2013-12-11
"Centro de Comunicación Virginia Woolf",Uruguay,715000,0,0.25,0,2016-11-17
"The University of Birmingham","United Kingdom",709761,2,14,0,2015-03-12
"WO=MEN Dutch Gender Platform",Netherlands,708707,0,1,0,2016-02-04
"Cooperativa Agrícola de San Nicolás de Tolentino",Spain,708276,0,0.25,0,2017-03-09
"Europäisches Verbraucherzentrum Österreich",Austria,700000,0,7,0,2015-08-05
"AGE Platform Europe",Belgium,"600000 - 699999",7,13.25,20,2009-07-29
"APOYO POSITIVO",Spain,"600000 - 699999",0,22.75,0,2016-12-17
"Coalition Clean Baltic",Sweden,"600000 - 699999",0,6.5,4,2014-08-19
"DSW (Deutsche Stiftung Weltbevoelkerung)",Germany,"600000 - 699999",7,7.25,19,2011-01-04
"EUROPEAN NETWORK ON INDEPENDENT LIVING BRUSSELS",Belgium,"600000 - 699999",4,6,2,2014-07-24
"EuroGeoSurveys - The Geological Surveys of Europe",Belgium,"600000 - 699999",1,6.75,8,2010-09-27
"European Liver Patients' Association",Belgium,"600000 - 699999",0,4,7,2012-09-13
"European Union National Institutes of Culture",Belgium,"600000 - 699999",0,2.5,1,2015-07-14
Federculture,Italy,"600000 - 699999",0,0.75,0,2011-01-11
"Friedrich-Naumann-Stiftung für die Freiheit",Germany,"600000 - 699999",7,4.75,2,2011-09-16
"Global Social Economy Forum","South Korea","600000 - 699999",0,5.25,0,2018-03-09
"Health Care Without Harm Europe",Belgium,"600000 - 699999",0,10,6,2012-07-04
"IFAW Internationaler Tierschutz-Fonds gGmbH",Germany,"600000 - 699999",4,7,9,2009-09-25
"Instytut Auschwitz Na Rzecz Pokoju I Pojednania",Poland,"600000 - 699999",0,5.5,0,2015-03-04
"International Federation of Red Cross and Red Crescent Societies",Switzerland,"600000 - 699999",12,17,19,2014-12-01
"Natagora asbl",Belgium,"600000 - 699999",0,1,0,2016-08-18
"Plan International EU Office","United Kingdom","600000 - 699999",5,9,18,2009-05-27
SOLIDAR,Belgium,"600000 - 699999",11,10,1,2011-05-09
"Stichting Center for Democracy and Reconciliation in Southeast Europe",Greece,"600000 - 699999",0,4.5,2,2016-02-10
"The Born Free Foundation","United Kingdom","600000 - 699999",0,0.75,2,2011-09-20
"The Mentor Group","United States","600000 - 699999",0,8,1,2016-09-14
"The Secretariat of the Steering Committee of the Eastern Partnership Civil Society Forum",Belgium,"600000 - 699999",6,6.25,3,2014-01-10
"The society for gas as a marine fuel","United Kingdom","600000 - 699999",0,3,0,2016-12-02
"Vlaams - Europees verbindingsagentschap",Belgium,"600000 - 699999",1,9,2,2012-02-24
"Dianova International",Spain,686735,0,1.5,0,2015-10-29
"Institute for Security Studies","South Africa",650000,0,1.5,0,2018-05-17
"AquaTT UETP CLG",Ireland,641741,0,0.5,0,2017-05-04
"Antigone Onlus",Italy,627678,0,8.5,0,2017-08-08
"LeasePlan Supply Services AG",Switzerland,620000,0,2,1,2016-11-04
"Jesuit Refugee Service - Europe",Belgium,613184,0,5.75,0,2016-12-05
"Greenpeace European Unit",Belgium,606532,14,7,119,2008-10-29
"COMITÉ ESPAÑOL DE REPRESENTANTES DE PERSONAS CON DISCAPACIDAD",Spain,600000,0,2,0,2018-06-04
"""Hope For Children"" CRC Policy Center",Cyprus,"500000 - 599999",0,35,2,2014-12-05
"AGRICORD vzw",Belgium,"500000 - 599999",0,7.5,2,2011-01-31
"CONCORD Europe",Belgium,"500000 - 599999",1,5,31,2012-09-21
"Centre National de Coopération au Développement- 11 11 11",Belgium,"500000 - 599999",2,3.25,2,2011-10-24
"Children's Rights Alliance Ireland",Ireland,"500000 - 599999",0,0.25,0,2010-08-06
"EUROPA DONNA-The European Breast Cancer Coalition",Italy,"500000 - 599999",0,3.75,1,2009-02-13
"EUROPARC Federation",Germany,"500000 - 599999",4,2.5,4,2009-09-21
"European Bureau for Conservation and Development",Belgium,"500000 - 599999",6,6,2,2016-10-26
"European Chamber of Commerce in Vietnam",Vietnam,"500000 - 599999",0,4.5,14,2016-10-31
"European Climate Foundation",Netherlands,"500000 - 599999",7,3.75,100,2009-04-14
"European Money Markets Institute",Belgium,"500000 - 599999",0,0.5,1,2010-09-17
"European Union Road Federation",Belgium,"500000 - 599999",2,4,0,2013-09-02
"Finance Watch",Belgium,"500000 - 599999",9,2.25,12,2011-10-05
"Fundación Secretariado Gitano",Spain,"500000 - 599999",0,7.5,0,2014-07-30
"Housing Europe",Belgium,"500000 - 599999",0,6.75,13,2017-07-24
"International Association for the Evaluation of Educational Achievement",Netherlands,"500000 - 599999",0,11.25,1,2015-05-11
"International Financial Reporting Standards (IFRS) Foundation","United Kingdom","500000 - 599999",0,1.25,8,2015-04-07
"Landsrådet för Sveriges Ungdomsorganisationer",Sweden,"500000 - 599999",0,17,0,2017-07-14
"Réseau National de Surveillance Aérobiologique",France,"500000 - 599999",0,4,0,2012-04-01
"STICHTING AHF GLOBAL IMMUNITY",Netherlands,"500000 - 599999",0,1,0,2017-02-17
"The Mossawa Center",Israel,"500000 - 599999",0,0.5,2,2015-05-03
"Transports Développement Intermodalité Environnement - Voyageurs et Marchandises",France,"500000 - 599999",0,0.25,1,2015-11-27
"Wetlands International - European Association",Netherlands,"500000 - 599999",1,5,3,2014-07-29
"World Animal Protection","United Kingdom","500000 - 599999",1,7,0,2017-05-03
"World Obesity Federation","United Kingdom","500000 - 599999",0,3,2,2015-09-25
"Zero Waste Europe",Netherlands,"500000 - 599999",4,3.5,11,2012-02-29
"European Association of Distance Teaching universities",Netherlands,572006,0,4.5,2,2017-01-16
"European Cancer Patient Coalition",Belgium,561574,7,6.25,7,2011-11-07
"Zentralrat Deutscher Sinti und Roma",Germany,558000,2,7,0,2017-02-23
"GREEK FORUM OF REFUGEES",Greece,550000,0,0.25,2,2017-07-11
Neth-ER,Belgium,543582,5,5.5,10,2011-10-20
"Nederlands Olympisch Comité * Nederlandse Sport Federatie",Netherlands,541000,0,0.75,0,2016-12-15
"AGENZIA PER LA PROMOZIONE DELLA RICERCA EUROPEA",Italy,538165,5,2.25,3,2015-10-29
"Thetiki Foni",Greece,525344,0,0.75,0,2016-10-06
"Transatlantic Policy Network",Belgium,516433,0,1.5,5,2015-01-27
"European Educational Research Association",Germany,513000,0,3,0,2018-01-23
"ActionAid Italia International Onlus",Italy,500000,0,9,0,2015-09-14
"Kinnegad Combined Community Employment Scheme CLG",Ireland,500000,0,19.5,0,2018-05-25
"ADF International",Austria,"400000 - 499999",8,11.25,0,2010-08-20
"Agência Piaget para o Desenvolvimento",Portugal,"400000 - 499999",0,4.5,0,2016-12-17
"Aspen Institute Deutschland e.V.",Germany,"400000 - 499999",0,11,1,2017-08-01
"C.R.E.A.M. Europe PPP Alliance",Germany,"400000 - 499999",0,18,0,2011-10-16
"CARE International Aisbl",Belgium,"400000 - 499999",6,7,16,2010-02-08
"Euro Coop - European Community of Consumer Co-operatives",Belgium,"400000 - 499999",3,3.5,4,2008-07-28
"EuroTech Universities Alliance",Belgium,"400000 - 499999",0,2,4,2014-07-15
"Eurodesk Brussels Link",Belgium,"400000 - 499999",2,7,1,2014-08-12
"European Federation of Investors and Financial Services Users",Belgium,"400000 - 499999",8,7,13,2011-08-11
"European Federation of National Organisations working with the Homeless",Belgium,"400000 - 499999",1,3,27,2011-07-06
"European Internet Forum",Belgium,"400000 - 499999",4,4,1,2013-06-27
"European Network on Debt and Development",Belgium,"400000 - 499999",10,5,15,2009-10-12
"European University Foundation - Campus Europae",Luxembourg,"400000 - 499999",5,8,0,2014-10-03
"FEMNET - African Women's Development and Communication Network",Kenya,"400000 - 499999",0,3.75,0,2018-02-21
"Flemish Peace Institute",Belgium,"400000 - 499999",0,8.5,0,2018-07-03
"Fédération Nature et Progrès",France,"400000 - 499999",0,8,0,2017-02-15
"Human Rights Watch","United States","400000 - 499999",3,4,26,2012-05-21
IVR,Netherlands,"400000 - 499999",0,3.5,0,2017-03-27
"Independent Regulators Group",Belgium,"400000 - 499999",2,1.5,0,2013-07-08
"International Cooperative Alliance-Asia and Pacific",Belgium,"400000 - 499999",0,5,0,2016-12-01
"Jordan Media Institute",Jordan,"400000 - 499999",0,1.5,0,2017-12-10
"Mediterranean Working Groups on Electricity and Gas regulation",Italy,"400000 - 499999",0,7.5,2,2011-03-04
"NGO Juventas",Montenegro,"400000 - 499999",0,16.75,0,2018-04-13
ONE,Belgium,"400000 - 499999",13,6.25,30,2011-12-06
"Partnership for Social Development",Croatia,"400000 - 499999",0,6,0,2010-11-24
SIDNfonds,Netherlands,"400000 - 499999",0,0.75,0,2017-02-22
"Stichting Health Action International",Netherlands,"400000 - 499999",2,3.75,4,2009-11-30
"Tax Justice Network Ltd","United Kingdom","400000 - 499999",0,3.25,1,2013-05-02
"Telecentre Europe aisbl",Belgium,"400000 - 499999",2,3.25,1,2016-09-05
"The NHS Confederation","United Kingdom","400000 - 499999",2,4,0,2011-09-23
"Traveller Information Services Association",Belgium,"400000 - 499999",0,1.75,0,2016-11-15
"Voluntary Services Overseas","United Kingdom","400000 - 499999",0,13.75,0,2013-03-18
"WWF Adria - Udruga za zaštitu prirode i očuvanje biološke raznolikosti",Croatia,"400000 - 499999",0,2.5,0,2015-10-19
"World Resources Forum Association",Switzerland,"400000 - 499999",0,2.25,0,2017-03-13
WorldLoop,Belgium,"400000 - 499999",0,1,1,2016-06-23
"Hrvatska zajednica županija",Croatia,473578,0,2,0,2015-08-27
"European Digital Reading Lab",France,466000,0,0.25,0,2016-01-01
"European Law Institute",Austria,463328,0,4.5,10,2013-10-03
"Belgische Volleybal Liga",Belgium,460000,0,0.5,1,2017-11-16
"Fondation Internationale pour les Défenseurs des Droits de l'Homme",Belgium,454883,4,5,0,2016-05-17
"Kofi Annan Foundation",Switzerland,454000,0,12,9,2015-03-05
"European Federation of Nurses Associations",Belgium,443601,2,3,10,2010-01-06
"Fundacja ePaństwo",Poland,443541,0,2.75,0,2017-04-26
"European Society for Paediatric Oncology",Belgium,437119,10,6.75,6,2015-03-13
"Centre for Process Innovation Limited","United Kingdom",410434,0,0.5,0,2016-12-20
"WeForest (asbl)",Belgium,402818,0,10,0,2015-06-17
"Centre européen Robert Schuman",France,400000,0,9,1,2016-06-02
"European Business Council in Japan",Japan,400000,0,3,3,2016-09-07
"ADRA - Adventist Development and Relief Agency - EUROPE REGIONAL Office",Belgium,"300000 - 399999",2,3,2,2011-01-31
"Academia Europaea [The Academy of Europe]","United Kingdom","300000 - 399999",0,1.5,1,2015-06-24
"Agrifood Campus of International Excellence",Spain,"300000 - 399999",0,4.5,0,2017-09-01
"Aldersgate Group","United Kingdom","300000 - 399999",0,5,15,2015-05-20
"Asociaciòn Coordinaciòn de ONG y Cooperativas",Guatemala,"300000 - 399999",0,0.5,0,2017-12-07
"Associazione Italiana per la Gestione Forestale Responsabile",Italy,"300000 - 399999",0,5.25,0,2016-02-29
"Atomium-European Institute for Science, Media and Democracy",Belgium,"300000 - 399999",0,8,2,2018-03-01
"B. & M. THEOCHARAKIS FOUNDATION FOR THE FINE ARTS AND MUSIC",Greece,"300000 - 399999",0,18,0,2016-07-05
"CEJI - A Jewish Contribution to an Inclusive Europe",Belgium,"300000 - 399999",5,5,1,2012-09-28
"Center for Democracy & Technology","United States","300000 - 399999",1,2.5,25,2012-01-18
"Centre for Cross Border Studies","United Kingdom","300000 - 399999",0,7,0,2015-11-04
ClientEarth,"United Kingdom","300000 - 399999",16,5.25,39,2011-12-21
"Conselho Empresarial para o Desenvolvimento Sustentável",Portugal,"300000 - 399999",0,7,0,2016-08-11
"Deutscher Caritasverband e. V.",Germany,"300000 - 399999",6,2.75,0,2009-02-25
"ENCATC, the European network on cultural management and policy",Belgium,"300000 - 399999",0,4,0,2012-11-08
"East African Civil Society Organisations' Forum",Tanzania,"300000 - 399999",0,4.25,0,2018-02-06
"Eesti Toiduainetööstuse Liit",Estonia,"300000 - 399999",0,0.25,0,2015-07-07
"Environmental Defense Fund, Incorporated","United States","300000 - 399999",0,0.5,3,2018-06-26
"EuroMed Rights / EuroMed Droits",Denmark,"300000 - 399999",6,11,10,2011-08-25
"Europe Israel Public Affairs",Belgium,"300000 - 399999",3,4,1,2016-02-22
"European Centre for Information on Marine Science and Technology",Portugal,"300000 - 399999",0,6,0,2018-03-06
"European Health Telematics Association",Belgium,"300000 - 399999",0,2.5,1,2014-06-30
"European Institute of Peace",Belgium,"300000 - 399999",0,18.75,9,2015-05-07
"European Landowners'  Organization asbl",Belgium,"300000 - 399999",4,11.75,24,2009-02-25
"European Molecular Biology Organization",Germany,"300000 - 399999",0,2.75,0,2016-02-28
"European Network Against Racism",Belgium,"300000 - 399999",9,9,14,2009-12-14
"European Parliamentary Financial Services Forum",Belgium,"300000 - 399999",4,2.5,1,2010-04-07
"European Public Health Alliance",Belgium,"300000 - 399999",8,3.5,33,2010-05-03
"European Respiratory Society",Switzerland,"300000 - 399999",4,3.5,5,2012-02-24
"European Transport Safety Council",Belgium,"300000 - 399999",8,8.25,14,2009-03-04
"European University Continuing Education Network",Spain,"300000 - 399999",0,1.5,2,2009-07-03
"Fair Trade Advocacy Office",Belgium,"300000 - 399999",9,3.75,10,2011-01-19
"Forbrugerrådet Tænk (the Danish Consumer Council)",Denmark,"300000 - 399999",0,2.25,1,2009-03-20
GS1,Belgium,"300000 - 399999",0,2,1,2016-07-27
"Hitachi Europe Ltd","United Kingdom","300000 - 399999",0,8.25,0,2018-11-01
"Humane Society International/Europe","United States","300000 - 399999",4,3.25,7,2009-12-18
IIGCC,"United Kingdom","300000 - 399999",0,1.5,11,2013-02-28
"IKV, Fondation pour le Développement Economique",Turkey,"300000 - 399999",0,2,4,2011-09-28
"Independent Diplomat","United States","300000 - 399999",1,4,1,2011-10-21
"International Yehudi Menuhin Foundation",Belgium,"300000 - 399999",0,1.5,2,2011-12-12
"Internet Society","United States","300000 - 399999",0,1.5,2,2015-11-05
"Keep Northern Ireland Beautiful","United Kingdom","300000 - 399999",0,1,0,2013-10-09
"Mersey Maritime","United Kingdom","300000 - 399999",0,5,0,2016-12-14
"Microfinance Centre",Poland,"300000 - 399999",0,4.75,0,2018-03-09
"Médecins Sans Frontières International",Switzerland,"300000 - 399999",3,3,24,2017-06-07
"Naturefriends International",Austria,"300000 - 399999",0,1.5,1,2011-10-25
"Naturschutzbund Deutschland e.V.",Germany,"300000 - 399999",2,11.5,18,2008-12-17
OCEANA,Spain,"300000 - 399999",3,3,36,2010-02-18
"Organisation internationale pour le droit à l'education et la liberté d'enseignement",Switzerland,"300000 - 399999",1,3,1,2015-04-24
RIWA,Netherlands,"300000 - 399999",0,5.5,0,2012-07-19
"SOS Kinderdorf-International",Austria,"300000 - 399999",1,5,11,2012-10-23
"Sandbag Climate Campaign","United Kingdom","300000 - 399999",3,4.5,5,2012-06-27
"Stichting Advisory Council for pelagic stocks",Netherlands,"300000 - 399999",0,1.75,1,2016-12-01
"TRAFFIC International","United Kingdom","300000 - 399999",0,4,0,2016-10-11
"The ""Roza Otunbayeva Initiative"" International Public Foundation",Kyrgyzstan,"300000 - 399999",0,20,0,2015-02-19
"Think Beyond Plastic","United States","300000 - 399999",0,10,3,2017-10-05
"Ukrainian World Congress",Canada,"300000 - 399999",1,3.5,7,2016-02-10
"United European Gastroenterology",Austria,"300000 - 399999",2,2,3,2015-06-01
"Verkehrsclub Deutschland e.V.",Germany,"300000 - 399999",0,0.75,0,2011-12-24
"Vienna Economic Forum",Austria,"300000 - 399999",0,3,2,2014-12-15
"World Vision Brussels & EU Representation ivzw/aisbl",Belgium,"300000 - 399999",2,12,17,2009-12-09
"World Wide Fund for Nature - Greece",Greece,"300000 - 399999",0,8.75,1,2015-04-14
"European Regions Research and Innovation Network",Belgium,390000,2,5,8,2015-10-19
"Automóvel Club de Portugal",Portugal,388000,0,6,1,2016-03-18
"Deutsche AIDS-Hilfe",Germany,382337,0,4.5,2,2016-09-29
"Polska Federacja Rynku Nieruchomości",Poland,381500,0,6.5,0,2017-04-14
"LAG Bornholm",Denmark,378000,0,0.25,0,2016-10-26
"Japan Machinery Center for Trade and Investment",Japan,375000,2,3,12,2015-05-13
"Inclusión, Ciudadanía, Diversidad y Educación",Spain,348000,0,12.75,0,2018-02-09
