"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Netherlands Chamber of Commerce (Kamer van Koophandel)",Netherlands,"100000 - 199999",0,2.25,0,2017-06-02
"Public Institution Development Agency of Osijek-Baranja County, Croatia",Croatia,"100000 - 199999",0,1.5,0,2019-12-02
"RWTH Aachen University",Germany,"100000 - 199999",0,11,0,2015-10-15
"Research Council of Norway",Norway,"100000 - 199999",1,7.25,1,2017-03-09
"Stichting STC-Group",Netherlands,"100000 - 199999",0,1.75,0,2016-06-06
"Suomen itsenäisyyden juhlarahasto",Finland,"100000 - 199999",0,5,10,2017-05-24
"The Portuguese Platform for Defence Industries",Portugal,"100000 - 199999",0,2,0,2017-10-12
"Ufficio Coordinamento Servizio Aereo",Italy,"100000 - 199999",0,2,0,2018-06-20
"Békéscsabai Városfejlesztési Beruházó és Szolgáltató Nonprofit Kft.",Hungary,141920,0,4,0,2019-12-17
"National Railway Company CFR S.A.",Romania,129060,0,1,0,2016-12-22
"Conseil national de l'Ordre des pharmaciens",France,128000,0,1.25,0,2012-02-27
"Bundesarbeitsgemeinschaft Deutscher Kommunalversicherer",Germany,125000,0,1,0,2008-07-30
"CSC – IT CENTER FOR SCIENCE LTD.",Finland,120000,0,2,2,2019-08-20
"European Historic Thermal Towns Association",Italy,119000,0,3.5,1,2016-12-28
"Consejo General de Colegios Oficiales de Ingenieros Agrónomos",Spain,100000,0,2.75,0,2017-02-14
"GAL TIRRENICO MARE MONTI E BORGHI CLLD",Italy,100000,0,2,0,2019-05-31
"AB Amber Grid",Lithuania,"50000 - 99999",0,2.5,0,2018-02-09
"APDL - Administracao dos Portos do Douro, Leixoes e Viana do Castelo, SA",Portugal,"50000 - 99999",0,0.75,1,2015-02-06
"ARTISTAS INTÉRPRETES O EJECUTANTES, SOCIEDAD DE GESTIÓN DE ESPAÑA",Spain,"50000 - 99999",0,1.5,0,2015-11-16
"ASSOCIAZIONE CULTURALE MITTELEUROPA",Italy,"50000 - 99999",0,2.75,2,2017-01-12
"Aix-Marseille Université",France,"50000 - 99999",0,1,2,2016-02-02
"Beheersmaatschappij Antwerpen Mobiel",Belgium,"50000 - 99999",0,3.25,0,2015-07-13
"CONSEJO AUDIOVISUAL DE ANDALUCÍA",Spain,"50000 - 99999",0,0.75,0,2015-09-25
"Centre Antipoisons-Antigifcentrum",Belgium,"50000 - 99999",0,0.5,0,2016-08-22
"Consiglio Nazionale degli Ingegneri",Italy,"50000 - 99999",0,0.25,0,2019-07-01
"Deutscher Fussball-Bund e.V.",Germany,"50000 - 99999",1,1,1,2011-08-23
"Distretto Ligure delle Tecnologie Marine",Italy,"50000 - 99999",0,1.5,0,2016-06-08
"EURES Cyprus NCO",Cyprus,"50000 - 99999",0,3,0,2018-01-16
"European Film Agency Directors",Belgium,"50000 - 99999",1,1,16,2014-12-22
"FONDAZIONE UGO BORDONI",Italy,"50000 - 99999",0,0.25,0,2018-12-05
"FSD Fahrzeugsystemdaten GmbH - Zentrale Stelle nach StVG",Germany,"50000 - 99999",0,0.5,0,2019-09-26
"FrankfurtrheinMain GmbH International Marketing of the Region",Germany,"50000 - 99999",0,0.75,0,2018-06-15
"GAL XLOKK Foundation",Malta,"50000 - 99999",0,2,0,2018-09-25
"Hrvatska agencija za hranu (Croatian Food Agency)",Croatia,"50000 - 99999",0,2.75,0,2018-01-30
"ICE-Agenzia per la promozione all'estero e l'internazionalizzazione delle imprese italiane",Italy,"50000 - 99999",0,2,0,2012-02-08
"INSTITUT NATIONAL DE L'AUDIOVISUEL",France,"50000 - 99999",0,1,1,2015-07-16
"International VAT Conference Club e.V.",Germany,"50000 - 99999",0,0.25,0,2018-08-28
"Japan External Trade Organization",Japan,"50000 - 99999",0,1.5,3,2018-05-03
"LEADER Noordoost Twente",Netherlands,"50000 - 99999",0,0.25,0,2018-02-19
"Sisä-Suomen kalatalousryhmä",Finland,"50000 - 99999",0,0.25,0,2018-02-05
Solutions&co,France,"50000 - 99999",0,1.25,0,2016-05-23
"Stara Zagora Regional Economic Development Agency",Bulgaria,"50000 - 99999",0,3.5,0,2017-07-26
"The National Library of Finland",Finland,"50000 - 99999",0,1.5,0,2016-04-14
"Umweltbundesamt GmbH - Environment Agency Austria",Austria,"50000 - 99999",1,0.75,4,2019-09-19
"Verband der Landwirtschaftskammern e. V.",Germany,"50000 - 99999",0,1,0,2014-05-26
"Île-de-France Mobilités / Syndicat des transports d'Île-de-France",France,"50000 - 99999",0,1.5,0,2012-12-17
"Narodne centrum zdravotnickych informacii",Slovakia,98000,0,4.5,0,2018-06-04
"Chambres de Métiers et de l'Artisanat France",France,88433,1,1.25,0,2011-09-27
"Galway Harbour Comapany DAC",Ireland,60000,0,0.25,0,2019-07-15
"ORGANIZACIÓN LATINOAMERICANA DE ALCALDES",Spain,60000,1,3.75,0,2019-04-23
"Verband für Landentwicklung und Flurneuordnung Brandenburg",Germany,60000,0,0.5,0,2017-02-22
"Magyar Rektori Konferencia",Hungary,57496,0,1.25,0,2017-05-11
"Institut Català de la Vinya i el Vi",Spain,54800,0,1,0,2019-12-02
"Zero Waste Scotland","United Kingdom",50000,0,1.75,0,2015-08-18
"Associazione Nazionale Consorzi Gestione e Tutela del Territorio e Acque irrigue",Italy,"25000 - 49999",0,1.25,0,2016-07-05
"Autoridad Portuaria de la Bahía de Algeciras",Spain,"25000 - 49999",0,1.75,0,2019-12-03
"Barcelona de Serveis Municipals S.A.",Spain,"25000 - 49999",0,2.25,0,2016-11-28
"Bristol & Bath Brussels Office",Belgium,"25000 - 49999",3,3,0,2019-03-15
"CONSIGLIO NAZIONALE PERITI INDUSTRIALI E PERITI INDUSTRIALI LAUREATI",Italy,"25000 - 49999",2,1.5,0,2014-05-15
"CYPRUS INVESTMENT PROMOTION AGENCY",Cyprus,"25000 - 49999",0,0.5,0,2019-05-29
"Cassa nazionale di previdenza e assistenza Forense",Italy,"25000 - 49999",0,1,0,2018-10-31
"Comunicare Digitale",Italy,"25000 - 49999",0,1,0,2015-11-27
"Conseil national de l'ordre des masseurs kinésithérapeutes",France,"25000 - 49999",0,1,1,2015-11-06
"Consorzio Bonifica di secondo grado per il canale Emiliano Romagnolo - CER",Italy,"25000 - 49999",0,0.5,0,2016-07-04
"Deutsche Welle",Germany,"25000 - 49999",1,1.25,13,2017-12-14
"Etablissement français du sang",France,"25000 - 49999",2,0.75,3,2018-01-18
"Fachverband Unternehmensberatung, Buchhaltung und Informationstechnologie",Austria,"25000 - 49999",0,0.75,0,2016-01-28
Francéclat,France,"25000 - 49999",0,0.75,0,2017-01-26
"HELLENIC HYDROCARBONS RESOURCES MANAGMENT S.A.",Greece,"25000 - 49999",0,1.5,0,2017-09-12
"Institut National de l'Economie Circulaire",France,"25000 - 49999",0,1,0,2017-08-16
"Lithuanian RDI Liaison Office LINO",Lithuania,"25000 - 49999",0,1.5,2,2018-05-04
"Ordine Nazionale dei Biologi",Italy,"25000 - 49999",0,1.25,0,2019-07-23
Ruhrverband,Germany,"25000 - 49999",0,0.25,0,2018-10-19
"Società Italiana Italiana degli Autori ed Editori",Italy,"25000 - 49999",0,0.25,1,2018-01-08
"Syndicat Mixte des Transports en Commun de l'agglomération toulousaine",France,"25000 - 49999",0,1,0,2012-12-03
"Unione Regionale delle Camere di Commercio del Veneto",Italy,"25000 - 49999",5,4.5,0,2011-10-04
"Junta Central de Regantes de La Mancha Oriental",Spain,30000,0,0.75,0,2019-03-05
"Sdružení pro výstavbu komunikace I/11-I/57","Czech Republic",30000,0,0.25,0,2019-07-17
Taalunie,Netherlands,25500,0,1,0,2016-04-04
"FEDERACIÓN REGIONAL DE COFRADÍAS DE PESCADORES DE CANARIAS",Spain,25200,0,0.75,0,2019-10-07
"Ombudsman for Children's Office",Ireland,25000,0,1,0,2018-03-08
"Air Navigation Services Finland Oy",Finland,"10000 - 24999",0,1,1,2018-03-19
"Az-buki National Publishing House",Bulgaria,"10000 - 24999",0,1,0,2017-12-04
"Biobanking and Biomolecular resources Research Infrastructure-European Research Infrastructure Consortium",Austria,"10000 - 24999",0,1.5,0,2015-06-23
"Bundesministerium für Nachhaltigkeit und Tourismus (Tourismus-Servicestelle)",Austria,"10000 - 24999",0,4,0,2018-07-18
"CORPORACION DE RESERVAS ESTRATEGICAS DE PRODUCTOS PETROLIFEROS",Spain,"10000 - 24999",0,1.25,0,2017-06-12
Certisys,Belgium,"10000 - 24999",0,43.75,1,2016-11-16
"Consejo de Estudiantes de Medicina",Spain,"10000 - 24999",0,2.5,0,2016-02-16
"Corpul Experților Contabili și Contabililor Autorizați din România",Romania,"10000 - 24999",0,1.5,0,2019-01-16
"ENTE NAZIONALE RISI",Italy,"10000 - 24999",0,0.75,2,2016-12-21
"Elering AS",Estonia,"10000 - 24999",0,0.25,0,2017-07-03
"European Network of Agricultural Protection Systems",Germany,"10000 - 24999",0,0.75,0,2019-04-03
"Fachagentur Nachwachsende Rohstoffe e.V.",Germany,"10000 - 24999",0,1.25,0,2013-07-17
"Federazione Nazionale degli Ordini dei Chimici e dei Fisici",Italy,"10000 - 24999",0,0.75,0,2011-08-31
"Fédération des Entreprises Publiques Locales",France,"10000 - 24999",1,1,0,2019-04-16
"General Lighthouse Authorities Research and Development","United Kingdom","10000 - 24999",0,0.5,0,2015-06-01
"Gál Ferenc Főiskola Békési Szakképző Iskola, Gimnázium és Kollégium",Hungary,"10000 - 24999",0,0.25,0,2017-02-21
"Historic Environment Scotland","United Kingdom","10000 - 24999",0,1,0,2019-05-22
"Institut national de l'information géographique et forestière",France,"10000 - 24999",0,0.5,0,2018-03-30
"Instytut Europejskiej Sieci Pamięć i Solidarność",Poland,"10000 - 24999",0,0.75,1,2016-09-19
"Kmetijsko gozdarska zbornica Slovenije",Slovenia,"10000 - 24999",0,1.25,0,2015-01-15
"NATIONAL ORGANIZATION FOR HEALTH CARE SERVICE PROVISION",Greece,"10000 - 24999",0,1.25,0,2018-11-15
"Natural History Museum","United Kingdom","10000 - 24999",0,0.25,0,2016-10-17
"Ordine degli Ingegneri della provincia di Roma",Italy,"10000 - 24999",0,0.25,0,2019-09-09
"Polish Air Navigation Services Agency",Poland,"10000 - 24999",0,1,0,2017-04-13
"Public Institution Lithuanian Agricultural Advisory Service",Lithuania,"10000 - 24999",0,1,0,2016-10-27
"SOCIETE DU GRAND PARIS",France,"10000 - 24999",0,0.25,2,2018-08-09
"Sociedad de gestión de activos procedentes de la reestructuración bancaria, S.A.",Spain,"10000 - 24999",0,0.5,1,2017-05-03
"Stadtwerke Karlsruhe",Germany,"10000 - 24999",0,0.25,0,2018-07-18
"The Professional Standards Authority for Health and Social Care","United Kingdom","10000 - 24999",0,0.25,0,2016-08-19
"via donau - Österreichische Wasserstraßen-Gesellschaft mbH",Austria,"10000 - 24999",0,1,0,2017-07-04
"Komora reštaurátorov",Slovakia,22000,0,2.25,0,2019-05-16
"Banc de Sang i Teixits",Spain,18000,0,0.25,0,2017-07-12
"CONSIGLIO NAZIONALE DELL'ORDINE DEI DOTTORI AGRONOMI E DEI DOTTORI FORESTALI",Italy,10000,0,1,0,2016-12-19
"Conseil des ventes volontaires de meubles aux enchères publiques",France,10000,0,0.5,0,2017-12-01
"ASOCIATIA ROMANA A CARNII",Romania,"< 9,999",0,0.5,0,2018-04-16
"ASSOCIAZIONE FORESTALE ITALIANA",Italy,"< 9,999",0,0.25,0,2019-02-11
"Active Assisted Living Programme",Belgium,"< 9,999",0,0.25,2,2019-12-09
"Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail",France,"< 9,999",0,0.25,8,2013-01-04
"An tÚdarás um Ard-Oideachas",Ireland,"< 9,999",0,0.25,0,2016-12-12
"Austria Wirtschaftsservice Gesellschaft mbH",Austria,"< 9,999",0,0.5,1,2015-03-10
"AustriaTech - Gesellschaft des Bundes für technologiepolitische Maßnahmen GmbH",Austria,"< 9,999",0,1.25,0,2014-09-12
"Autorità di Sistema Portuale del Mar Ligure Orientale",Italy,"< 9,999",0,0.5,0,2018-10-26
"Banc Sang i Teixits",Spain,"< 9,999",0,0.25,0,2017-02-15
"Borsa Merci Telematica Italiana S.c.p.A.",Italy,"< 9,999",0,0.5,0,2019-04-30
"British Geological Survey","United Kingdom","< 9,999",0,2.5,0,2016-10-19
"Bulgarian Ports Infrastructure Company",Bulgaria,"< 9,999",0,0.75,0,2016-12-28
"Business Metropole Ruhr GmbH",Germany,"< 9,999",0,0.25,2,2017-08-24
"Centre for Environment, Fisheries and Aquaculture Science","United Kingdom","< 9,999",0,0.25,0,2017-07-24
"Charleroi Entreprendre",Belgium,"< 9,999",0,2,0,2016-11-24
"Clinica Oculistica, Ospedale Policlinico San Martino",Italy,"< 9,999",0,0.25,0,2018-03-19
"Comité consultatif du secteur financier",France,"< 9,999",0,1,0,2019-01-16
"Consip SPA",Italy,"< 9,999",0,1.25,0,2017-10-27
"Consumer Council for Water","United Kingdom","< 9,999",0,0.25,0,2010-10-19
"Dental Council of Ireland",Ireland,"< 9,999",0,0.25,0,2016-07-27
EUROGIP,France,"< 9,999",0,0.25,0,2016-11-21
Energinet.dk,Denmark,"< 9,999",0,0.75,1,2016-02-19
"European Federation for Managers in Technologies of Information and Communication",France,"< 9,999",0,0.5,0,2013-03-07
"European Organisation for Technical Assessment",Belgium,"< 9,999",0,0.25,0,2019-03-05
"Finavia Corporation",Finland,"< 9,999",0,0.75,15,2012-06-07
"Fischereischutzverband Schleswig-Holstein",Germany,"< 9,999",0,1.5,0,2018-07-20
"Fondation Rurale de Wallonie",Belgium,"< 9,999",0,0.25,0,2011-01-27
"Hrvatski centar za razminiranje - Centar za testiranje, razvoj i obuku",Croatia,"< 9,999",0,0.5,0,2016-11-17
"INSTITUTO VALENCIANO DE INVESTIGACIONES AGRARIAS",Spain,"< 9,999",0,0.5,0,2016-07-25
"Institut des Experts-comptables et des Conseils fiscaux - Instituut van de Accountants en de Belastingconsulenten",Belgium,"< 9,999",0,0.25,0,2017-12-15
"Institute of  Communication and Computer Systems",Greece,"< 9,999",0,0.25,0,2018-11-23
"International Tree Protection Commission",Italy,"< 9,999",0,0.25,0,2016-04-26
"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise G. Caporale",Italy,"< 9,999",0,0.25,0,2017-02-23
KommuneKredit,Denmark,"< 9,999",0,0.25,0,2018-04-16
"LESVOS LOCAL DEVELOPMENT COMPANY S.A. - ETAL S.A.",Greece,"< 9,999",0,0.25,0,2018-03-02
"Letove prevadzkove sluzby Slovenskej republiky, statny podnik",Slovakia,"< 9,999",0,0.5,1,2015-06-30
"Liechtenstein E-Invoicing Forum",Liechtenstein,"< 9,999",0,0.25,0,2016-12-21
"National and University Library",Slovenia,"< 9,999",0,0.5,0,2014-03-04
"Nederlandse Publieke Omroep",Netherlands,"< 9,999",0,0.5,0,2008-06-24
"Norges Bank Investment Management",Norway,"< 9,999",0,0.25,1,2018-11-20
"Ombudsfin, Service de médiation des services financiers",Belgium,"< 9,999",0,0.25,0,2016-08-25
"Partnership for Aflatoxin Control in Africa",Ethiopia,"< 9,999",0,0.25,1,2016-08-26
"Pôle métropolitain Loire Bretagne",France,"< 9,999",0,0.25,0,2019-07-11
"Red Ibérica de Entidades Transfronterizas",Portugal,"< 9,999",0,0.5,0,2015-05-20
"Rundfunkrat des Westdeutschen Rundfunks",Germany,"< 9,999",0,0.5,2,2015-09-29
"SE Lithuanian airports",Lithuania,"< 9,999",0,0.5,0,2019-07-19
"SKL Kommentus AB",Sweden,"< 9,999",0,0.25,0,2019-01-11
"Samenwerkingsorganisatie Beroepsonderwijs Bedrijfsleven",Netherlands,"< 9,999",0,0.25,0,2016-12-31
"Schweizerische Beratungsstelle für Unfallverhütung bfu",Switzerland,"< 9,999",0,0.25,0,2017-10-19
"Service de médiation des Assurances",Belgium,"< 9,999",0,0.25,0,2016-07-29
"Suomen metsäkeskus",Finland,"< 9,999",0,0.25,0,2016-10-20
"Syndicat des Eaux et de l'Assainissement Alsace-Moselle",France,"< 9,999",0,0.5,0,2018-09-05
"Sächsische Energieagentur - SAENA GmbH",Germany,"< 9,999",0,0.25,0,2016-08-25
"Telekommunikationsgesellschaft Südwestfalen mbH",Germany,"< 9,999",0,0.25,0,2015-11-19
Umweltgutachterausschuss,Germany,"< 9,999",0,0.5,0,2019-05-09
"Verband für Landentwicklung und Flurneuordnung Thueringen",Germany,"< 9,999",0,0.5,0,2017-03-21
"Zentrum Digitalisierung.Bayern",Germany,"< 9,999",0,0.5,0,2017-02-14
"eHealth Suisse / Kompetenz- und Koordinationsstelle von Bund und Kantonen (Schweiz)",Switzerland,"< 9,999",0,0.25,0,2019-09-20
"Øresundsbro Konsortiet",Denmark,"< 9,999",0,0.25,0,2016-12-20
"Česká obchodní inspekce","Czech Republic","< 9,999",0,0.5,0,2018-07-18
"OZ Bez bariéry - Národná platforma proti bariéram",Slovakia,8000,0,12,0,2016-11-05
"EPIMELITIRIO ACHAIAS",Greece,5000,0,3,0,2019-01-16
"STERREBEEK 2000 vzw",Belgium,4230,0,0.75,0,2019-03-13
"ASTER Società Consortile per Azioni",Italy,4000,0,0.25,0,2017-01-17
"Fundación Empresarial Comunidad Europea Chile",Chile,3500,0,1,3,2016-09-21
"Finnish Food Safety Authority Evira",Finland,0,0,627,0,2017-03-02
"An Fóram Uisce - the Water Forum",Ireland,"no figure available",0,0.25,0,2019-01-29
"Hermann Ammerstorfer",Austria,"no figure available",0,1,0,2019-12-31
"Irrigants d'Europe",Belgium,"no figure available",0,1,0,2018-06-07
"Land Ressources Initiatives",Belgium,"no figure available",0,6.25,0,2017-11-01
"Liikenne- ja viestintävirasto",Finland,"no figure available",0,3,0,2018-04-22
"Malta Development Bank",Malta,"no figure available",0,3.75,0,2019-01-22
"South and East Cornwall Local Action Group","United Kingdom","no figure available",0,0.25,0,2019-01-07
"WorldLife Foundation",Netherlands,"no figure available",0,1.75,1,2019-12-17
