"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Verband Deutscher Maschinen- und Anlagenbau e.V.",Germany,"4000000 - 4249999",4,23.25,21,2008-11-28
"Asociación para la Defensa de la Naturaleza",Spain,4240961,0,39.75,3,2015-09-25
"European Environmental Bureau",Belgium,"3750000 - 3999999",17,20,101,2009-03-06
"European Road Transport Telematics Implementation Coordination Organisation-Intelligent Transport Systems & Services Europe",Belgium,"3750000 - 3999999",1,34.25,4,2009-11-18
"Irish Congress Trade Unions",Ireland,"3750000 - 3999999",0,17.5,2,2014-07-02
Kreab,Sweden,"3750000 - 3999999",31,30,65,2008-10-15
"Bayer AG",Germany,3925000,6,15,38,2008-12-17
"Friends of Europe",Belgium,3765491,1,28.5,44,2011-09-23
"Brunswick Group LLP","United Kingdom","3500000 - 3749000",26,14.25,17,2010-11-02
"Facebook Ireland Limited",Ireland,"3500000 - 3749000",6,10,164,2012-01-25
"HaCon Ingenieurgesellschaft mbH",Germany,"3500000 - 3749000",0,7,0,2016-11-08
"Siemens AG",Germany,3522448,9,12.5,52,2008-12-12
"ExxonMobil Petroleum & Chemical",Belgium,"3250000 - 3499999",8,5.25,31,2009-01-06
"IBON International Foundation, Inc.",Philippines,"3250000 - 3499999",0,9,0,2016-12-08
"ASOCIACIÓN DE INVESTIGACIÓN DE LAS INDUSTRIAS CERÁMICAS",Spain,3446154,0,11.25,0,2017-09-26
"EUROPEAN MAR II, LDA. & COMANDITA (ZONA FRANCA DA MADEIRA)",Portugal,3350000,0,3,1,2016-02-29
"BASF SE",Germany,3300000,12,11.75,35,2008-12-16
"Deutsche Bank AG",Germany,3287000,4,4.5,75,2013-05-30
"DAB Italia s.c.p.a.",Italy,"3000000 - 3249999",0,0.25,0,2015-12-05
"European Fund and Asset Management Association",Belgium,"3000000 - 3249999",10,10.25,6,2008-11-28
"Hill & Knowlton International Belgium",Belgium,"3000000 - 3249999",13,11.25,7,2008-12-22
"SESAR Deployment Alliance",Belgium,"3000000 - 3249999",0,45,0,2017-05-22
"The Joint Institute for Innovation Policy",Belgium,"3000000 - 3249999",0,6,0,2018-06-18
"Association des Constructeurs Européens d'Automobiles",Belgium,"2750000 - 2999999",17,13,142,2008-12-18
"BDEW Bundesverband der Energie- und Wasserwirtschaft e. V.",Germany,"2750000 - 2999999",7,13.75,27,2009-03-16
"Bundesverband der Deutschen Industrie e.V.",Germany,"2750000 - 2999999",11,20,112,2008-12-10
"Bundesverband Öffentlicher Banken Deutschlands",Germany,"2750000 - 2999999",6,19,21,2009-01-07
"Dow Europe GmbH",Switzerland,"2750000 - 2999999",1,5.5,51,2009-02-05
"European Youth Forum",Belgium,"2750000 - 2999999",15,29,36,2012-01-18
"Volkswagen Aktiengesellschaft",Germany,"2750000 - 2999999",5,17,77,2009-01-15
"Huawei Technologies",China,2835000,14,16,63,2013-06-25
"APCO Worldwide","United States","2500000 - 2749000",26,8.5,15,2009-02-06
"BP p.l.c.","United Kingdom","2500000 - 2749000",3,6,43,2008-11-14
"BVI Bundesverband Investment und Asset Management e.V.",Germany,"2500000 - 2749000",9,10,18,2010-09-14
"Bureau Européen des Unions de Consommateurs",Belgium,"2500000 - 2749000",29,26.25,196,2008-10-29
"EUTOP Europe GmbH",Germany,"2500000 - 2749000",25,16,0,2016-12-22
"Equinor ASA",Norway,"2500000 - 2749000",4,7.5,51,2009-01-19
"European Institute of Peace",Belgium,"2500000 - 2749000",1,25.5,9,2015-05-07
"European Policy Centre",Belgium,"2500000 - 2749000",0,28.5,49,2009-01-22
"G Plus Ltd","United Kingdom","2500000 - 2749000",23,20.5,44,2008-12-15
"Gesamtverband der Deutschen Versicherungswirtschaft e.V.",Germany,"2500000 - 2749000",7,11,29,2008-08-01
Grayling,Belgium,"2500000 - 2749000",10,22,6,2010-04-27
"Stiftung Mercator",Germany,"2500000 - 2749000",0,2.25,1,2015-02-25
"Implement a European-wide coordination of research and innovation programs on raw materials to strengthen the industry competitiveness and the shift to a circular economy",Portugal,2732032,0,2,0,2016-10-18
"Ancitel Energia e Ambiente S.p.a.",Italy,2729929,0,9,0,2017-06-09
"AFEW International",Netherlands,2627812,0,2.5,0,2016-07-11
Concawe,Belgium,2564000,0,5.25,2,2011-07-26
"Deutscher Industrie- und Handelskammertag e.V.",Germany,2551000,17,16.5,56,2009-02-20
"British American Tobacco","United Kingdom","2250000 - 2499999",6,2.75,2,2009-01-21
"Centro Tecnológico del Mar - Fundación CETMAR",Spain,"2250000 - 2499999",0,39,0,2016-05-31
"Daimler Aktiengesellschaft",Germany,"2250000 - 2499999",5,8.25,41,2008-12-18
"European Cyclists' Federation",Belgium,"2250000 - 2499999",3,16.75,17,2011-04-27
FuelsEurope,Belgium,"2250000 - 2499999",11,7.75,35,2010-12-08
"Novartis International AG",Switzerland,"2250000 - 2499999",7,5.75,22,2009-04-27
"WWF European Policy Programme",Belgium,"2250000 - 2499999",20,21,156,2008-09-23
"Weber Shandwick, Current Global, Golin brand names of CMGRP Belgium SCRL",Belgium,"2250000 - 2499999",19,22.25,22,2009-05-29
"Carnegie Climate Governance Initiative","United States",2354500,0,16,3,2019-10-16
"Climate Action Network Europe",Belgium,2255005,11,28.5,103,2009-02-11
AENEAS,France,"2000000 - 2249999",0,5,0,2012-02-24
"Apple Inc.","United States","2000000 - 2249999",5,3.75,60,2013-06-20
"Association pour les Transferts de Technologies du Mans",France,"2000000 - 2249999",0,22.5,0,2018-02-01
"Bundesverband deutscher Banken e.V.",Germany,"2000000 - 2249999",3,14.25,51,2008-09-05
"Conseil des Communes et Régions d'Europe",Belgium,"2000000 - 2249999",13,21.25,10,2009-05-15
"ELECTRICITE DE FRANCE",France,"2000000 - 2249999",11,10,49,2009-06-12
"ENEL SpA",Italy,"2000000 - 2249999",8,6.25,75,2008-07-17
ENGIE,France,"2000000 - 2249999",6,11,71,2011-12-13
"International Swaps and Derivatives Association","United States","2000000 - 2249999",2,6,10,2009-02-08
"PROMONTORY FINANCIAL GROUP",Italy,"2000000 - 2249999",0,29.25,1,2019-02-28
"RIMES Technologies Limited","United Kingdom","2000000 - 2249999",0,1,0,2016-03-24
"Accountancy Europe",Belgium,2200000,5,12,5,2008-09-16
"Malaysian Employers Federation",Malaysia,2188510,0,0.75,0,2016-11-25
"Deutsche Post DHL Group",Germany,2032036,10,6,20,2011-01-27
Airbus,Netherlands,"1750000 - 1999999",6,4.75,202,2008-11-26
"Amazon Europe Core SARL",Luxembourg,"1750000 - 1999999",6,4.25,85,2014-09-15
"Associazione Bancaria Italiana",Italy,"1750000 - 1999999",7,7.5,21,2013-07-12
"Bundesvereinigung der Deutschen Arbeitgeberverbände e.V.",Germany,"1750000 - 1999999",5,14,47,2008-12-01
"City of London Corporation","United Kingdom","1750000 - 1999999",5,11.25,11,2015-09-25
"FIPRA International Limited","United Kingdom","1750000 - 1999999",34,41.25,45,2010-10-06
"Finance Denmark",Denmark,"1750000 - 1999999",4,10,13,2012-02-29
"GEIE des Utilisateurs d'ERTMS",Belgium,"1750000 - 1999999",0,8.5,0,2013-09-03
"General Electric Company","United States","1750000 - 1999999",4,3.5,88,2008-12-24
"IBM Corporation","United States","1750000 - 1999999",4,5.75,115,2009-01-08
"Instituut voor Bestuurders / L'Institut des Administrateurs",Belgium,"1750000 - 1999999",0,15.25,0,2010-08-31
"LOGOS Public Affairs",Belgium,"1750000 - 1999999",16,25,3,2008-12-16
NOVETHIC,France,"1750000 - 1999999",0,15,0,2016-11-24
PlasticsEurope,Belgium,"1750000 - 1999999",4,9.5,19,2013-09-24
"TOTAL S.A.",France,"1750000 - 1999999",7,3.5,28,2008-12-16
"The Brookings Institution","United States","1750000 - 1999999",0,11,6,2015-05-18
"Transparency International",Germany,"1750000 - 1999999",14,18.75,47,2008-06-23
"Vereniging FME-CWM",Netherlands,"1750000 - 1999999",0,12.5,0,2017-06-01
"Vodafone Belgium SA",Belgium,"1750000 - 1999999",6,5.5,117,2010-04-20
"Wirtschaftskammer Österreich",Austria,"1750000 - 1999999",0,15,36,2010-01-07
"EUREKA Association AISBL",Belgium,1947501,0,15,0,2019-01-04
"Synodalverband Südliches Ostfriesland",Germany,1892000,0,31,0,2018-01-29
"Deutscher Sparkassen-und Giroverband",Germany,1800000,5,9,39,2011-01-06
"Telefonica, S.A.",Spain,1800000,6,6,89,2008-06-23
ArcelorMittal,Luxembourg,"1500000 - 1749000",4,5.5,84,2009-06-10
"Bundesverband der Deutschen Volksbanken und Raiffeisenbanken",Germany,"1500000 - 1749000",1,13,16,2011-09-05
"Centre for European Reform","United Kingdom","1500000 - 1749000",0,15.75,36,2015-01-19
GlaxoSmithKline,"United Kingdom","1500000 - 1749000",6,5.25,11,2009-01-06
"Intel Corporation","United States","1500000 - 1749000",7,7,22,2008-12-31
"Japan Bank for International Cooperation",Japan,"1500000 - 1749000",0,1,1,2018-11-16
Konrad-Adenauer-Stiftung,Germany,"1500000 - 1749000",4,11,13,2017-05-24
"Open Society European Policy Institute",Belgium,"1500000 - 1749000",5,19,61,2008-08-21
"Rolls-Royce plc","United Kingdom","1500000 - 1749000",2,2.5,21,2010-01-26
"Scotland Europa",Belgium,"1500000 - 1749000",7,8,3,2011-07-11
"Syngenta Crop Protection AG",Switzerland,"1500000 - 1749000",4,2.5,18,2009-09-25
"The Royal United Services Institute for Defence and Security Studies","United Kingdom","1500000 - 1749000",0,12.25,0,2015-07-14
"Klaipėdos turizmo mokykla",Lithuania,1714809,0,12.5,0,2017-04-26
"EUROCHAMBRES – Association of European Chambers of Commerce and Industry",Belgium,1700000,5,18.5,71,2008-12-04
"Deutsche Telekom",Germany,1690000,5,8,114,2009-11-06
Museumvereniging,Netherlands,1672418,0,0.25,0,2016-12-02
"Sieć Badawcza Łukasiewicz - Instytut Metali Niezelaznych",Poland,1657900,0,16,0,2015-06-18
"Organización Mundial de Ciudades y Gobiernos Locales Unidos - United Cities and Local Governments",Spain,1610000,0,34.75,1,2016-11-10
"South Denmark European office",Denmark,1607874,0,13,0,2017-10-11
"Zentralverband des Deutschen Handwerks e.V.",Germany,1550000,8,14,57,2008-12-15
"Kon. BLN-Schuttevaer",Netherlands,1500000,0,19.75,0,2019-03-10
"Landmark Public Policy Advisers Europe Ltd","United Kingdom",1500000,12,11.25,1,2011-10-27
"SNOMED International","United Kingdom",1500000,0,2,0,2019-08-05
"Verband der Automobilindustrie",Germany,1500000,4,14,50,2010-12-14
"Agora Energiewende",Germany,"1250000 - 1499999",0,6,8,2016-03-17
"Airlines for Europe",Belgium,"1250000 - 1499999",8,8,40,2016-03-14
"Amgen Inc","United States","1250000 - 1499999",2,2.75,1,2011-02-07
"Asociación Empresarial de Investigación Centro Tecnológico del Mármol, Piedra y Materiales",Spain,"1250000 - 1499999",0,1.5,0,2016-12-07
"Association of British Insurers","United Kingdom","1250000 - 1499999",0,1.75,4,2008-06-26
"Associazione Intermediari Mercati Finanziari - ASSOSIM",Italy,"1250000 - 1499999",0,4.5,0,2013-07-10
"Bank of America Merrill Lynch",Ireland,"1250000 - 1499999",2,2.75,33,2011-01-19
"Bayerische Motoren Werke Aktiengesellschaft",Germany,"1250000 - 1499999",3,4.5,52,2008-12-17
BlackRock,"United States","1250000 - 1499999",5,2.75,35,2010-11-09
"Credit Suisse Group AG",Switzerland,"1250000 - 1499999",0,1.75,8,2015-04-28
"Eni S.p.A.",Italy,"1250000 - 1499999",10,4,50,2011-11-29
Ericsson,Sweden,"1250000 - 1499999",6,6.25,54,2010-01-22
EuroCommerce,Belgium,"1250000 - 1499999",16,9,137,2009-02-19
"Eurochild AISBL",Belgium,"1250000 - 1499999",6,12.25,11,2009-02-18
"European Environmental Citizens' Organisation for Standardisation",Belgium,"1250000 - 1499999",4,14.5,7,2010-05-21
"European Telecommunications Standards Institute",France,"1250000 - 1499999",1,4.5,6,2015-03-09
"HSBC Holdings PLC","United Kingdom","1250000 - 1499999",2,3,47,2014-11-27
"Hanover Communications International",Belgium,"1250000 - 1499999",12,16,4,2014-10-10
Ibec,Ireland,"1250000 - 1499999",3,10.75,33,2014-06-03
"Inserm Transfert",France,"1250000 - 1499999",0,16.75,0,2017-03-22
"Institut Jacques Delors / Jacques Delors Institute",France,"1250000 - 1499999",3,11,26,2015-05-12
"JT International",Switzerland,"1250000 - 1499999",5,3,1,2011-06-14
"King Baudouin Foundation",Belgium,"1250000 - 1499999",0,2,0,2015-05-29
"Managed Funds Association","United States","1250000 - 1499999",0,3,23,2014-12-05
NOVE,Belgium,"1250000 - 1499999",13,10,14,2014-01-14
"NRD CS",Lithuania,"1250000 - 1499999",0,4.5,0,2016-01-02
Orange,France,"1250000 - 1499999",6,6,76,2009-12-07
"Philip Morris International Inc.",Switzerland,"1250000 - 1499999",6,2.5,5,2009-07-07
"QUALCOMM Incorporated","United States","1250000 - 1499999",2,5,49,2009-12-21
"RPP Group",Belgium,"1250000 - 1499999",19,20,5,2010-10-01
"Solvay SA",Belgium,"1250000 - 1499999",0,1,9,2009-02-19
"Stichting BirdLife Europe",Netherlands,"1250000 - 1499999",5,14,72,2008-12-04
"Stiftung Ordnungspolitik - Centrum für Europäische Politik",Germany,"1250000 - 1499999",8,19,10,2013-03-08
"Syndicat national des entreprises artistiques et culturelles",France,"1250000 - 1499999",0,9.75,0,2010-07-29
"The Applied Research Institute - Jerusalem","Palestinian Territories","1250000 - 1499999",0,19.75,0,2016-03-23
"The Investment Association","United Kingdom","1250000 - 1499999",3,9.25,17,2008-06-30
"UBS Group AG",Switzerland,"1250000 - 1499999",0,1.5,16,2014-12-12
"University of Warwick","United Kingdom","1250000 - 1499999",0,86,3,2015-01-30
"The Lisbon Council for Economic Competitiveness and Social Renewal asbl",Belgium,1489592,0,8,16,2008-10-05
"SMEunited aisbl",Belgium,1425205,4,15,114,2009-02-20
"Fédération Internationale de l'Automobile",France,1285048,5,3.25,32,2011-02-22
"""Athena"" Research and Innovation Center in Information, Communication and Knowledge Technologies",Greece,"1000000 - 1249999",0,22.5,0,2014-03-05
"ANIMA Investment Network",France,"1000000 - 1249999",0,9.25,0,2016-02-03
"ARCTURUS GROUP",Belgium,"1000000 - 1249999",12,15,14,2011-09-16
"Airports Council International - European Region",Belgium,"1000000 - 1249999",5,11.25,56,2010-04-22
"Ajuntament de Barcelona",Spain,"1000000 - 1249999",0,20,0,2018-02-08
"Algaenergy S.A",Spain,"1000000 - 1249999",0,41.25,0,2012-10-18
"Allianz SE",Germany,"1000000 - 1249999",3,5.5,19,2009-07-03
"American Chamber of Commerce to the European Union",Belgium,"1000000 - 1249999",8,9.75,151,2008-10-14
"Assembly of European Regions",France,"1000000 - 1249999",7,8.5,20,2014-02-26
"Associazione Volontari Italiani del Sangue Sede Nazionale",Italy,"1000000 - 1249999",0,1,1,2015-09-28
"Autorità di Sistema portuale del Mar Tirreno Settentrionale",Italy,"1000000 - 1249999",0,3,0,2019-01-30
"Avisa Partners",Belgium,"1000000 - 1249999",4,11.5,41,2009-05-07
"Bankia S.A.",Spain,"1000000 - 1249999",0,1.75,0,2017-06-08
"Bodensee-Stiftung (Lake Constance Foundation)",Germany,"1000000 - 1249999",0,12,0,2015-01-09
"British Council","United Kingdom","1000000 - 1249999",1,11,12,2012-06-19
"Bundesinnungsverband für Orthopädie-Technik",Germany,"1000000 - 1249999",0,1,1,2019-09-10
CERIC-ERIC,Italy,"1000000 - 1249999",0,4,0,2014-09-26
"COBRA INSTALACIONES Y SERVICIOS,S.A.",Spain,"1000000 - 1249999",0,16,0,2015-01-21
"Caritas Europa",Belgium,"1000000 - 1249999",10,19.75,24,2009-01-06
"Carnegie Europe",Belgium,"1000000 - 1249999",0,13.5,14,2015-09-24
"Center for the Study of Democracy",Bulgaria,"1000000 - 1249999",0,20.25,2,2010-11-17
"Centre for European Policy Studies",Belgium,"1000000 - 1249999",1,1,63,2011-09-16
"Centre for Fine Arts",Belgium,"1000000 - 1249999",0,5,20,2015-07-07
"Chevron Belgium BVBA","United States","1000000 - 1249999",4,3.25,4,2012-05-22
"Cisco Systems Inc.","United States","1000000 - 1249999",2,3.75,59,2014-12-08
ClearVAT,Germany,"1000000 - 1249999",0,9.25,1,2018-06-12
"Community of European Railway and Infrastructure Companies",Belgium,"1000000 - 1249999",18,6,47,2008-07-02
"Confederation of Danish Industry",Denmark,"1000000 - 1249999",9,5.5,31,2008-09-22
"Conference of Peripheral Maritime Regions (CRPM)",France,"1000000 - 1249999",5,13,26,2008-11-28
"Conseil des Notariats de l'Union Européenne",Belgium,"1000000 - 1249999",5,8,4,2011-08-26
"Coompanion Sverige ekonomisk förening",Sweden,"1000000 - 1249999",0,0.25,0,2017-09-27
"Cooperatie Kottervisserij Nederland (VisNed)",Netherlands,"1000000 - 1249999",3,8.75,3,2014-05-12
"Council of European Energy Regulators",Belgium,"1000000 - 1249999",5,8.25,9,2011-10-25
"Covington & Burling LLP","United States","1000000 - 1249999",6,11,11,2015-05-15
"DIRECCIÓN DE ENERGÍA (COMISIÓN NACIONAL DE LOS MERCADOS Y LA COMPETENCIA)",Spain,"1000000 - 1249999",0,10,0,2017-07-06
"Dods Group PLC","United Kingdom","1000000 - 1249999",19,21.75,0,2011-08-09
"EBU-UER (European Broadcasting Union)",Belgium,"1000000 - 1249999",5,7.75,41,2009-04-30
"EPS biotechnology, s.r.o.","Czech Republic","1000000 - 1249999",0,40.75,0,2016-08-26
EURALIA,Belgium,"1000000 - 1249999",10,9.5,1,2009-12-31
EUROALLIAGES,Belgium,"1000000 - 1249999",4,5,12,2011-03-17
"EUROPEAN TRADE UNION CONFEDERATION",Belgium,"1000000 - 1249999",8,22.25,195,2009-02-02
"EVONIK INDUSTRIES AG",Germany,"1000000 - 1249999",8,5.5,6,2008-12-23
"European Association Automotive Suppliers",Belgium,"1000000 - 1249999",3,5.25,50,2011-05-06
"European Chamber of Commerce in Korea","South Korea","1000000 - 1249999",0,1.25,12,2015-09-22
"European Council on Refugees and Exiles",Belgium,"1000000 - 1249999",5,5.5,3,2009-08-19
"European Crop Protection Association",Belgium,"1000000 - 1249999",6,3.75,29,2008-10-29
"European Disability Forum",Belgium,"1000000 - 1249999",10,14,30,2010-07-19
"European Federation for Welding Joining and Cutting AISBL",Portugal,"1000000 - 1249999",0,11.25,3,2014-06-05
"European Festivals Association",Belgium,"1000000 - 1249999",0,5.75,11,2015-03-04
"European Health Forum Gastein",Austria,"1000000 - 1249999",0,6.75,8,2014-05-28
"European Mortgage Federation - European Covered Bond Council",Belgium,"1000000 - 1249999",6,8,7,2011-10-19
"European Partnership for Democracy",Belgium,"1000000 - 1249999",3,5,7,2014-08-18
"European Telecommunications Network Operators' Association",Belgium,"1000000 - 1249999",7,3,74,2009-06-26
"European Women's Lobby",Belgium,"1000000 - 1249999",11,10,21,2011-09-16
"European agri-cooperatives",Belgium,"1000000 - 1249999",10,18,127,2009-02-25
"European farmers",Belgium,"1000000 - 1249999",12,18,149,2009-02-25
"F. Hoffmann-La Roche Ltd",Switzerland,"1000000 - 1249999",1,3.5,1,2009-05-20
"FERROVIAL AGROMAN S.A.",Spain,"1000000 - 1249999",0,8,0,2014-01-31
"FOUNDATION FOR RESEARCH AND TECHNOLOGY - HELLAS",Greece,"1000000 - 1249999",0,7.25,0,2019-09-17
"FUNDACION TOMILLO",Spain,"1000000 - 1249999",0,6,0,2018-05-29
"Fair Trials","United Kingdom","1000000 - 1249999",5,7,3,2015-03-04
"Finnish Energy - Energiateollisuus ry",Finland,"1000000 - 1249999",2,6.5,21,2009-06-26
"First Draft","United States","1000000 - 1249999",0,0.75,0,2018-01-18
"Frequentis AG",Austria,"1000000 - 1249999",0,1.25,0,2014-02-12
"Fundació Institut d’ Investigació en Ciències de la Salut Germans Trias i Pujol",Spain,"1000000 - 1249999",0,5,0,2016-11-09
"Funding Fish","United Kingdom","1000000 - 1249999",0,4,16,2017-05-12
"GCA HOUDAN",France,"1000000 - 1249999",0,3,0,2019-09-10
"GSMA Europe","United Kingdom","1000000 - 1249999",7,6.75,56,2011-12-22
"Granta Design Ltd","United Kingdom","1000000 - 1249999",0,10,0,2016-09-19
"Greater Copenhagen EU Office",Denmark,"1000000 - 1249999",0,15,4,2009-08-04
"GroentenFruit Huis",Netherlands,"1000000 - 1249999",0,0.25,0,2018-03-28
"Hitachi Corporate Office, Europe",Japan,"1000000 - 1249999",3,5,11,2009-04-24
"Hume Brophy",Ireland,"1000000 - 1249999",18,23,28,2009-01-07
"IDIADA Automotive Technology, S.A",Spain,"1000000 - 1249999",0,6.75,0,2016-11-02
"IFPI Representing recording industry worldwide","United Kingdom","1000000 - 1249999",8,8.5,65,2009-06-29
"INOVYN ChlorVinyls","United Kingdom","1000000 - 1249999",0,4,0,2015-07-03
"INTERNATIONAL SYNERGIES LIMITED","United Kingdom","1000000 - 1249999",0,15,0,2013-12-12
"Instinctif Partners","United Kingdom","1000000 - 1249999",8,11,0,2011-01-06
"Institut für Weltwirtschaft",Germany,"1000000 - 1249999",0,6,0,2015-06-11
"International Council on Clean Transportation","United States","1000000 - 1249999",0,9,10,2010-12-14
"International Step by Step Association",Netherlands,"1000000 - 1249999",0,1.75,0,2018-11-05
"International Union for Conservation of Nature EU Representative Office",Belgium,"1000000 - 1249999",3,13.25,29,2012-04-03
"Invest Europe",Belgium,"1000000 - 1249999",5,3,15,2009-04-28
"Italian National Agency for New Technologies, Energy and Sustainable Economic Development",Italy,"1000000 - 1249999",8,5,0,2012-11-28
"Johnson & Johnson","United States","1000000 - 1249999",12,5,10,2009-03-06
"LVMH Publica",Belgium,"1000000 - 1249999",4,3.25,33,2009-09-22
"Liberty Global BV",Netherlands,"1000000 - 1249999",4,2.5,32,2012-02-02
LightingEurope,Belgium,"1000000 - 1249999",6,5.25,2,2010-06-08
"Mediterranean Protected Areas Network",France,"1000000 - 1249999",0,8.5,0,2014-01-14
"Montanuniversitaet Leoben",Austria,"1000000 - 1249999",0,21.25,0,2016-09-02
"Mémorial de la Shoah",France,"1000000 - 1249999",0,3.75,0,2017-04-07
NATIXIS,France,"1000000 - 1249999",0,2.25,4,2017-12-22
"Navigant Netherlands B.V.",Netherlands,"1000000 - 1249999",0,6,8,2017-10-10
"Non Profit Enterprise and Self-sustainability Team","United States","1000000 - 1249999",0,1,0,2015-03-02
"O'BROTHER DISTRIBUTION",Belgium,"1000000 - 1249999",0,2,0,2014-03-04
Oracle,"United States","1000000 - 1249999",4,1.5,17,2009-03-31
"Organisation de Producteurs ""FROM Nord""",France,"1000000 - 1249999",0,9.75,0,2016-09-27
"Pen & Tec Consulting SLU",Spain,"1000000 - 1249999",0,6.25,0,2017-10-24
"Platform for International Cooperation on Undocumented Migrants",Belgium,"1000000 - 1249999",10,10,8,2010-07-08
"Politechnika Wrocławska",Poland,"1000000 - 1249999",0,2,0,2017-10-27
"Political Intelligence",Belgium,"1000000 - 1249999",14,10,8,2011-11-29
"Pro-tukipiste ry",Finland,"1000000 - 1249999",0,0.75,0,2017-02-16
"Qualcomm Communications SARL",France,"1000000 - 1249999",0,2,1,2019-07-26
"RINA CONSULTING-Centro Sviluppo Materiali",Italy,"1000000 - 1249999",0,10,0,2016-12-02
Rante,"United States","1000000 - 1249999",0,8.5,0,2018-04-20
"Reform Society i Stockholm AB",Sweden,"1000000 - 1249999",0,40,0,2016-02-01
"Robert Bosch GmbH",Germany,"1000000 - 1249999",4,10.25,42,2008-10-24
"Royal Automobile Club Spa",Belgium,"1000000 - 1249999",0,0.25,0,2017-10-17
SANOFI,France,"1000000 - 1249999",2,3,17,2009-12-11
SAP,Germany,"1000000 - 1249999",3,2.5,29,2013-07-22
"STARCH EUROPE",Belgium,"1000000 - 1249999",5,7,11,2011-09-01
"Samenwerkingsverband Noord-Nederland",Netherlands,"1000000 - 1249999",0,4,1,2019-09-20
"Samsung Electronics Europe","United Kingdom","1000000 - 1249999",6,3.75,24,2011-11-30
"Save the Children Europe",Belgium,"1000000 - 1249999",4,8.5,19,2019-08-12
"Secretariat of COMECE (Commission of the Episcopates of the European Union)",Belgium,"1000000 - 1249999",6,7.5,10,2011-10-07
"Sociedade Portuguesa para o Estudo das Aves",Portugal,"1000000 - 1249999",0,2,1,2015-02-19
"Stowarzyszenie Producentów Ryb Łososiowatych/Polish Trout Breeders Association",Poland,"1000000 - 1249999",0,4.5,0,2009-09-26
"Swedish Association of Local Authorities and Regions",Sweden,"1000000 - 1249999",0,10.5,3,2016-06-13
"THE NATURE CONSERVANCY IN EUROPE gemeinnützige GmbH",Germany,"1000000 - 1249999",7,0.75,9,2014-02-06
"TYVAK INTERNATIONAL SRL",Italy,"1000000 - 1249999",0,15,0,2017-03-29
"Takeda Pharmaceuticals International GmbH",Switzerland,"1000000 - 1249999",2,1.75,1,2015-09-17
"The European Region of the International Lesbian, Gay, Bisexual, Trans and Intersex Association",Belgium,"1000000 - 1249999",5,4,21,2011-09-14
"The German Marshall Fund of the United States - The Transatlantic Foundation",Belgium,"1000000 - 1249999",2,10.75,20,2015-11-27
"The Goldman Sachs Group, Inc.","United States","1000000 - 1249999",1,2,57,2014-11-24
"The Pew Charitable Trusts","United States","1000000 - 1249999",9,33,43,2011-10-21
"The R&A","United Kingdom","1000000 - 1249999",0,0.75,0,2017-01-09
"The Regulatory Assistance Project","United States","1000000 - 1249999",0,6.75,2,2012-12-06
"Toimihenkilökeskusjärjestö STTK",Finland,"1000000 - 1249999",0,15,5,2016-12-20
"UK Finance Limited","United Kingdom","1000000 - 1249999",2,4,5,2018-08-10
"UK Research Office",Belgium,"1000000 - 1249999",8,10,3,2013-04-03
