"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"International VAT Conference Club e.V.",Germany,"50000 - 99999",0,0.25,0,2018-08-28
"Internet Corporation for Assigned Names and Numbers","United States","50000 - 99999",4,1,10,2015-07-03
"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise G. Caporale",Italy,"50000 - 99999",0,2.75,0,2017-02-23
"Japan External Trade Organization",Japan,"50000 - 99999",1,1.5,3,2018-05-03
"LEADER Noordoost Twente",Netherlands,"50000 - 99999",0,0.25,0,2018-02-19
"Nursing and Midwifery Council","United Kingdom","50000 - 99999",0,1,0,2018-09-10
"Ordem dos Farmacêuticos",Portugal,"50000 - 99999",1,2,0,2017-04-12
"Sisä-Suomen kalatalousryhmä",Finland,"50000 - 99999",0,0.25,0,2018-02-05
"The National Library of Finland",Finland,"50000 - 99999",0,1.5,0,2016-04-14
"Ufficio Coordinamento Soccorso Aereo",Italy,"50000 - 99999",0,2,0,2018-06-20
"Verband der Landwirtschaftskammern e. V.",Germany,"50000 - 99999",1,1,0,2014-05-26
"Narodne centrum zdravotnickych informacii",Slovakia,95000,0,3.5,0,2018-06-04
"Holland Circular Hotspot",Netherlands,90000,0,4.25,0,2017-08-28
"Asociación para el Apoyo Integral de las Comarcas del Interior",Spain,80000,0,1.5,0,2018-04-25
"Forum Hungaricum Nonprofit kft.",Hungary,76000,0,2.25,0,2018-07-31
"ACHAIA S.A. – DEVELOPMENT AGENCY SOCIETE ANONYME LOCAL AUTHORITY",Greece,69000,0,8,0,2017-02-17
"AGENZIA NAZIONALE PER I SERVIZI SANITARI REGIONALI",Italy,66211,0,1.5,0,2018-05-31
"Bundesverband ANUAS e.V. - Hilfsorganisation für Angehörige von Mord-, Tötungs-, Suizid- und Vermisstenfällen",Germany,61718,0,4,0,2017-03-06
"Verband für Landentwicklung und Flurneuordnung Brandenburg",Germany,60000,0,0.5,0,2017-02-22
"Anzyz Technologies AS",Norway,"25000 - 49999",0,0.25,2,2018-10-12
"Associazione Nazionale Consorzi Gestione e Tutela del Territorio e Acque irrigue",Italy,"25000 - 49999",0,1.25,0,2016-07-05
"Barcelona de Serveis Municipals S.A.",Spain,"25000 - 49999",0,2.25,0,2016-11-28
"Cassa nazionale di previdenza e assistenza Forense",Italy,"25000 - 49999",0,1,0,2018-10-31
"Comité Francéclat",France,"25000 - 49999",0,0.75,0,2017-01-26
"Conseil national de l'ordre des masseurs kinésithérapeutes",France,"25000 - 49999",0,1,1,2015-11-06
"Consorzio Bonifica di secondo grado per il canale Emiliano Romagnolo - CER",Italy,"25000 - 49999",0,0.5,0,2016-07-04
"Deutsche Welle",Germany,"25000 - 49999",1,1,13,2017-12-14
"European Conference of Transport Research Institutes",Belgium,"25000 - 49999",1,1,0,2010-10-12
"FUNDACIÓN FUNDECYT PARQUE CIENTIFICO Y TECNOLOGICO DE EXTREMADURA",Spain,"25000 - 49999",0,38,0,2014-08-04
"Fachverband Unternehmensberatung, Buchhaltung und Informationstechnologie",Austria,"25000 - 49999",0,0.75,0,2016-01-28
"ICE-Agenzia per la promozione all'estero e l'internazionalizzazione delle imprese italiane",Italy,"25000 - 49999",0,3,0,2012-02-08
ID4Car,France,"25000 - 49999",0,1,0,2015-12-07
"Interreg CENTRAL EUROPE",Austria,"25000 - 49999",0,1,0,2011-12-15
Ruhrverband,Germany,"25000 - 49999",0,0.25,0,2018-10-19
"SOCIETE DU GRAND PARIS",France,"25000 - 49999",0,1,2,2018-08-09
"Società Italiana Italiana degli Autori ed Editori",Italy,"25000 - 49999",0,0.25,1,2018-01-08
"Stara Zagora Regional Economic Development Agency",Bulgaria,"25000 - 49999",0,3.25,0,2017-07-26
"Syndicat Mixte des Transports en Commun de l'agglomération toulousaine",France,"25000 - 49999",0,1,0,2012-12-03
"VIP (Vereinigung Institutionelle Privatanleger) eV association of institutional shareholders association des actionnaires institutionnels",Germany,"25000 - 49999",0,6.75,0,2012-09-04
"Võrtsjärve Kalanduspiirkond MTÜ",Estonia,"25000 - 49999",0,2,0,2016-03-16
"Île-de-France Mobilités / Syndicat des transports d'Île-de-France",France,"25000 - 49999",0,1.25,0,2012-12-17
"Ombudsman for Children's Office",Ireland,45000,0,1,0,2018-03-08
"Georg-August Universität Göttingen, Inst. für Kriminalwissenschaften",Germany,36000,0,0.5,0,2016-10-07
RDW,Netherlands,30000,0,0.75,0,2016-12-09
"Magyar Rektori Konferencia",Hungary,27267,0,0.75,0,2017-05-11
Taalunie,Netherlands,25500,0,1,0,2016-04-04
"OZ Bez bariéry - Národná platforma proti bariéram",Slovakia,25000,0,9,0,2016-11-05
"Radio Télévison Belge Francophone",Belgium,25000,0,0.25,2,2016-12-19
"České centrum Brusel","Czech Republic",25000,0,2,0,2017-11-22
"Agence de l'environnement et de la maîtrise de l'énergie",France,"10000 - 24999",0,3.75,3,2016-12-06
"Air Navigation Services Finland Oy",Finland,"10000 - 24999",2,1,1,2018-03-19
"Az-buki National Publishing House",Bulgaria,"10000 - 24999",0,1,0,2017-12-04
"Biobanking and Biomolecular resources Research Infrastructure-European Research Infrastructure Consortium",Austria,"10000 - 24999",2,1.5,0,2015-06-23
"Bundesministerium für Nachhaltigkeit und Tourismus (Tourismus-Servicestelle)",Austria,"10000 - 24999",0,4,0,2018-07-18
"CONSIGLIO NAZIONALE DEI CHIMICI",Italy,"10000 - 24999",0,0.5,0,2011-08-31
"CORPORACION DE RESERVAS ESTRATEGICAS DE PRODUCTOS PETROLIFEROS",Spain,"10000 - 24999",0,1,0,2017-06-12
"Consejo de Estudiantes de Medicina",Spain,"10000 - 24999",0,2.5,0,2016-02-16
EMICERT,Greece,"10000 - 24999",0,2,0,2016-10-27
"ENTE NAZIONALE RISI",Italy,"10000 - 24999",0,0.75,2,2016-12-21
"Elering AS",Estonia,"10000 - 24999",0,0.25,0,2017-07-03
"Fachagentur Nachwachsende Rohstoffe e.V.",Germany,"10000 - 24999",4,16.5,0,2013-07-17
"General Lighthouse Authorities Research and Radionavigation Directorate","United Kingdom","10000 - 24999",0,0.75,0,2015-06-01
"Institut national de l'information géographique et forestière",France,"10000 - 24999",0,0.5,0,2018-03-30
"Instytut Europejskiej Sieci Pamięć i Solidarność",Poland,"10000 - 24999",0,0.75,1,2016-09-19
"Materialprüfanstalt für das Bauwesen Braunschweig",Germany,"10000 - 24999",0,0.75,0,2018-04-09
"Natural History Museum","United Kingdom","10000 - 24999",0,0.25,0,2016-10-17
"Polish Air Navigation Services Agency",Poland,"10000 - 24999",1,1,0,2017-04-13
"Public Institution Lithuanian Agricultural Advisory Service",Lithuania,"10000 - 24999",0,0.75,0,2016-10-27
"RICERCA SUL SISTEMA ENERGETICO - RSE SPA",Italy,"10000 - 24999",0,0.25,0,2017-03-16
"Red Ibérica de Entidades Transfronterizas",Portugal,"10000 - 24999",0,0.5,0,2015-05-20
"Sociedad de gestión de activos procedentes de la reestructuración bancaria, S.A.",Spain,"10000 - 24999",0,0.5,1,2017-05-03
"Stadtwerke Karlsruhe",Germany,"10000 - 24999",0,0.25,0,2018-07-18
"Telewizja Polska S.A.",Poland,"10000 - 24999",0,1.25,0,2015-04-07
"The Professional Standards Authority for Health and Social Care","United Kingdom","10000 - 24999",0,0.25,0,2016-08-19
"via donau - Österreichische Wasserstraßen-Gesellschaft mbH",Austria,"10000 - 24999",0,1,0,2017-07-04
"Zero Waste Scotland","United Kingdom",20000,0,1.25,0,2015-08-18
bresciatourism,Italy,20000,0,1,0,2017-11-30
"Banc de Sang i Teixits",Spain,18000,0,0.25,0,2017-07-12
"Dieter und Bettina Wulkow Stiftung",Germany,14716,0,1.25,0,2017-08-18
"CONSIGLIO NAZIONALE DELL'ORDINE DEI DOTTORI AGRONOMI E DEI DOTTORI FORESTALI",Italy,10000,0,1,0,2016-12-19
"Conseil des ventes volontaires de meubles aux enchères publiques",France,10000,0,0.5,0,2017-12-01
"ABERYSTWYTH UNIVERSITY","United Kingdom","< 9,999",0,0.25,0,2017-05-04
ARAMIS,France,"< 9,999",0,0.25,0,2012-10-16
"AdP Internacional",Portugal,"< 9,999",0,0.25,1,2014-12-05
"Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail",France,"< 9,999",0,2.5,8,2013-01-04
"An tÚdarás um Ard-Oideachas",Ireland,"< 9,999",0,0.25,0,2016-12-12
"Arts Council of Wales","United Kingdom","< 9,999",0,0.5,0,2017-06-15
"Associazione Alto Bellunese",Italy,"< 9,999",0,0.25,0,2016-10-24
"Austria Wirtschaftsservice Gesellschaft mbH",Austria,"< 9,999",0,0.5,1,2015-03-10
"AustriaTech - Gesellschaft des Bundes für technologiepolitische Maßnahmen GmbH",Austria,"< 9,999",0,1.25,0,2014-09-12
"Autorità di Sistema Portuale del Mar Ligure Orientale",Italy,"< 9,999",0,0.5,0,2018-10-26
"Banc Sang i Teixits",Spain,"< 9,999",0,0.25,0,2017-02-15
"British Geological Survey","United Kingdom","< 9,999",0,2.5,0,2016-10-19
"Bulgarian Ports Infrastructure Company",Bulgaria,"< 9,999",0,1.25,0,2016-12-28
"Business Metropole Ruhr GmbH",Germany,"< 9,999",0,0.25,2,2017-08-24
"Business Sweden",Sweden,"< 9,999",0,0.25,0,2014-11-24
"CONSUMERS INSTITUTE OF CRETA",Greece,"< 9,999",0,2.5,0,2017-04-04
"Cambra Oficial de Comerç, Industria, Serveis i Navegació de Mallorca",Spain,"< 9,999",1,7.5,0,2014-10-03
"Centre for Environment, Fisheries and Aquaculture Science","United Kingdom","< 9,999",0,0.25,0,2017-07-24
Certisys,Belgium,"< 9,999",0,0.5,1,2016-11-16
"Climate and Clean Air Coalition",France,"< 9,999",0,0.25,0,2018-10-02
"Clinica Oculistica, Ospedale Policlinico San Martino",Italy,"< 9,999",0,0.25,0,2018-03-19
"Col·legi Professional de l'Audiovisual de Catalunya",Spain,"< 9,999",0,4,0,2010-07-23
"Congress of Local Authorities from Moldova",Moldova,"< 9,999",0,1,0,2016-10-31
"Conseil Consultatif des Eaux Occidentales Austrlales",France,"< 9,999",0,2,0,2011-10-04
"Consiglio Nazionale Architetti, Pianificatori, Paesaggisti e Conservatori",Italy,"< 9,999",0,2.5,0,2012-05-30
"Consip SPA",Italy,"< 9,999",0,1.25,0,2017-10-27
"Consumer Council for Water","United Kingdom","< 9,999",0,0.25,0,2010-10-19
"Coordinadora Estatal de Ciencias Ambientales",Spain,"< 9,999",0,5.75,0,2015-09-30
"Cámara Oficial de Comercio, Industria, Servicios y Navegación de Barcelona",Spain,"< 9,999",0,0.25,0,2009-04-30
"Deutscher Feuerwehrverband",Germany,"< 9,999",0,0.25,0,2008-08-21
"Distretto Ligure delle Tecnologie Marine",Italy,"< 9,999",0,0.5,0,2016-06-08
EUROGIP,France,"< 9,999",0,0.25,0,2016-11-21
Energinet.dk,Denmark,"< 9,999",0,0.75,1,2016-02-19
"Etablissement français du sang",France,"< 9,999",0,0.25,3,2018-01-18
"European Organisation for Technical Assessment",Belgium,"< 9,999",0,4,0,2015-03-25
"Finavia Corporation",Finland,"< 9,999",0,0.75,15,2012-06-07
"GAFM Global Academy of Finance and Management Standards Council",Italy,"< 9,999",0,1.25,0,2014-08-05
"Gál Ferenc Főiskola Békési Szakképző Iskola, Gimnázium és Kollégium",Hungary,"< 9,999",0,0.25,0,2017-02-21
"HELLENIC HYDROCARBONS RESOURCES MANAGMENT S.A.",Greece,"< 9,999",0,0.25,0,2017-09-12
HERACLES,Belgium,"< 9,999",0,2,0,2016-11-24
"Havenbedrijf Antwerpen NV van publiek recht",Belgium,"< 9,999",0,1.25,4,2014-12-08
"Hrvatski centar za razminiranje - Centar za testiranje, razvoj i obuku",Croatia,"< 9,999",0,0.5,0,2016-11-17
"INNOVARS - ASSOCIAZIONE DI REALTA' INNOVATIVE",Italy,"< 9,999",0,0.5,0,2014-11-13
"INSTITUTO VALENCIANO DE INVESTIGACIONES AGRARIAS",Spain,"< 9,999",0,0.5,0,2016-07-25
"Innova Camera - Azienda Speciale della Camera di Commercio di Roma",Italy,"< 9,999",0,0.25,0,2016-01-22
"Institut des Experts-comptables et des Conseils fiscaux - Instituut van de Accountants en de Belastingconsulenten",Belgium,"< 9,999",0,0.25,0,2017-12-15
"International Tree Protection Commission",Italy,"< 9,999",0,0.25,0,2016-04-26
"JSC DELFI",Lithuania,"< 9,999",0,0.25,1,2018-09-21
"Javno podjetje Energetika Maribor d.o.o.",Slovenia,"< 9,999",0,0.25,1,2018-10-09
"KOMAN PRODUCTION",Poland,"< 9,999",0,0.25,0,2014-01-29
"KS Enterprises",Norway,"< 9,999",0,0.75,0,2012-09-03
KommuneKredit,Denmark,"< 9,999",0,0.25,0,2018-04-16
"Korea Deposit Insurance Corporation","South Korea","< 9,999",0,0.5,0,2017-11-13
"LESVOS LOCAL DEVELOPMENT COMPANY S.A. - ETAL S.A.",Greece,"< 9,999",0,0.25,0,2018-03-02
"Letove prevadzkove sluzby Slovenskej republiky, statny podnik",Slovakia,"< 9,999",0,0.5,1,2015-06-30
"Local Government Denmark",Denmark,"< 9,999",0,4.75,2,2011-09-15
"Luchtverkeersleiding Nederland",Netherlands,"< 9,999",0,2,0,2014-02-14
"Museum national d'Histoire naturelle",France,"< 9,999",0,1,0,2016-08-01
"National and University Library",Slovenia,"< 9,999",0,0.5,0,2014-03-04
"Oficina Española de Ciencia y Tecnología E.P.E. (CDTI)",Belgium,"< 9,999",0,4,0,2016-03-04
"Ombudsfin, Service de médiation des services financiers",Belgium,"< 9,999",0,0.25,0,2016-08-25
"Order of Nurses, Midwives and Medical Assistants in Romania",Romania,"< 9,999",0,0.25,0,2014-06-04
"Partnership for Aflatoxin Control in Africa",Ethiopia,"< 9,999",0,0.25,1,2016-08-26
"Rundfunkrat des Westdeutschen Rundfunks",Germany,"< 9,999",0,0.5,2,2015-09-29
"SA Tartu Ülikooli Kliinikum",Estonia,"< 9,999",0,0.5,4,2017-02-07
"SOCIEDADE MEMORIAL VISCONDE DE MAUÁ",Brazil,"< 9,999",0,1.25,0,2012-08-26
"Samenwerkingsorganisatie Beroepsonderwijs Bedrijfsleven",Netherlands,"< 9,999",0,0.25,0,2016-12-31
"Service de médiation des Assurances",Belgium,"< 9,999",0,0.25,0,2016-07-29
"Statistics Norway",Norway,"< 9,999",0,0.25,0,2016-12-20
"Suomen Asianajajaliitto",Finland,"< 9,999",0,0.5,0,2018-03-08
"Suomen metsäkeskus",Finland,"< 9,999",0,0.25,0,2016-10-20
"Syndicat des Eaux et de l'Assainissement Alsace-Moselle",France,"< 9,999",0,0.5,0,2018-09-05
"Sächsische Energieagentur - SAENA GmbH",Germany,"< 9,999",0,0.25,0,2016-08-25
"Telekommunikationsgesellschaft Südwestfalen mbH",Germany,"< 9,999",0,0.25,0,2015-11-19
"VPE Vasúti Pályakapacitás-elosztó Kft.",Hungary,"< 9,999",0,0.75,0,2016-09-06
"Verband für Landentwicklung und Flurneuordnung Thueringen",Germany,"< 9,999",0,0.5,0,2017-03-21
"Verdens Skove",Denmark,"< 9,999",0,0.5,0,2010-11-14
VisitScotland,"United Kingdom","< 9,999",0,0.25,0,2018-04-23
"Všeobecná zdravotní pojišťovna České republiky","Czech Republic","< 9,999",0,0.25,0,2017-01-26
Wissenschaftsrat,Germany,"< 9,999",0,0.5,0,2014-04-25
"Zentrum Digitalisierung.Bayern",Germany,"< 9,999",0,0.5,0,2017-02-14
"Österreichische Agentur für Gesundheit und Ernährungssicherheit GmbH",Austria,"< 9,999",0,0.5,0,2014-12-01
"Øresundsbro Konsortiet",Denmark,"< 9,999",0,0.25,0,2016-12-20
"Česká obchodní inspekce","Czech Republic","< 9,999",0,0.5,0,2018-07-18
"ASTER Società Consortile per Azioni",Italy,3000,0,0.25,0,2017-01-17
"Finnish Food Safety Authority Evira",Finland,0,0,627,0,2017-03-02
"Artediem z.s.","Czech Republic","no figure available",0,2.5,0,2018-03-08
"Irrigants d'Europe",Belgium,"no figure available",1,1,0,2018-06-07
"Liechtenstein E-Invoicing Forum",Liechtenstein,"no figure available",0,0.25,0,2016-12-21
"Limerick Local Community Development Committee - LAG",Ireland,"no figure available",0,10.5,0,2017-10-13
"Lithuanian RDI Liaison Office LINO",Lithuania,"no figure available",0,4,2,2018-05-04
"Progresso APM Consulting Sprl",Germany,"no figure available",2,2.5,0,2017-11-23
"Westmeath Local Community Development Committee (LAG)",Ireland,"no figure available",0,6.25,0,2016-12-21
