"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Sveriges Akademikers Centralorganisation",Sweden,450000,0,1.75,6,2016-12-19
"OP COOPERATIVE PECHEURS D'AQUITAINE",France,407962,0,6.5,0,2017-02-15
ASSOTIR,Italy,"300000 - 399999",0,10,0,2016-07-06
"Actuarial Association of Europe",Belgium,"300000 - 399999",2,10,4,2013-05-15
"Akava ry",Finland,"300000 - 399999",0,2.5,11,2012-09-26
"Architects' Council of Europe",Belgium,"300000 - 399999",3,3.75,1,2009-03-10
"BREIZ EUROPE",France,"300000 - 399999",2,2.25,4,2019-05-06
"Bundesverband der Wertpapierfirmen e.V.",Germany,"300000 - 399999",0,1.75,0,2015-04-13
"Bureau Européen de l'Agriculture Française",Belgium,"300000 - 399999",5,3.25,5,2011-08-04
"Bureau Telematica Binnenvaart",Netherlands,"300000 - 399999",0,3,1,2016-04-13
CAOBISCO,Belgium,"300000 - 399999",0,2.25,1,2016-04-15
"Confédération Générale du Travail Force Ouvrière",France,"300000 - 399999",0,0.75,0,2016-12-06
"Danish Trade Union Office",Denmark,"300000 - 399999",3,2.5,6,2015-09-01
"European Federation of Accountants and Auditors for Small and Medium-sized Enterprises",Belgium,"300000 - 399999",3,1.25,0,2015-05-05
"European Milk Board",Belgium,"300000 - 399999",12,3,8,2009-10-07
"European Society for Medical Oncology",Switzerland,"300000 - 399999",3,1.25,4,2016-12-08
"European Society of Cardiology",France,"300000 - 399999",3,5,12,2011-10-20
FEANI,Belgium,"300000 - 399999",0,1.25,5,2010-09-03
"FEDERATION FRANCAISE DES VINS D'APERITIF",France,"300000 - 399999",0,1.5,1,2012-05-11
FIVS,France,"300000 - 399999",0,2.25,0,2015-02-05
"Fagbevægelsens Hovedorganisation",Denmark,"300000 - 399999",4,2.75,8,2010-08-27
"Fagligt Fælles Forbund",Denmark,"300000 - 399999",6,4.25,9,2016-07-25
"Finnish trade union representation to the EU",Belgium,"300000 - 399999",2,2,5,2015-01-28
"Food Supplements Europe",Belgium,"300000 - 399999",0,1.5,6,2013-07-10
"Hauptverband der Deutschen Bauindustrie",Germany,"300000 - 399999",1,3.5,2,2011-11-16
"Industriegewerkschaft Metall",Germany,"300000 - 399999",1,4,20,2014-03-13
"International Association of Privacy Professionals","United States","300000 - 399999",0,11.75,5,2015-09-18
"Irish Creamery Milk Suppliers Association",Ireland,"300000 - 399999",0,6.75,10,2011-04-19
"Service Employees International Union","United States","300000 - 399999",0,0.25,0,2018-03-29
"Vereinte Dienstleistungsgewerkschaft",Germany,"300000 - 399999",3,4,3,2012-09-04
"Österreichischer Gewerkschaftsbund",Austria,"300000 - 399999",0,4,12,2010-10-17
"Norwegian Confedration of Trade Unions",Norway,350000,0,2,2,2019-11-05
"Notářská komora České republiky","Czech Republic",350000,0,4,1,2015-02-03
"Vereinigung für Stadt-, Regional- und Landesplanung e.V.",Germany,350000,0,0.25,0,2014-09-09
"industriAll European Trade Union",Belgium,310691,12,9,54,2014-11-03
"European Federation of Geologists",Belgium,300000,0,4,0,2011-06-15
"Vakcentrum beroepsorganisatie van zelfstandige detaillisten",Netherlands,300000,1,1.5,0,2019-03-26
"Asociación Agraria-Jóvenes Agricultores",Belgium,"200000 - 299999",2,6,1,2018-11-09
"Association Nationale des Sociétés par Actions",France,"200000 - 299999",0,1.25,1,2015-05-28
"Brussels Office of the Swedish Trade Unions",Belgium,"200000 - 299999",2,2.75,8,2011-07-05
Bundesärztekammer,Germany,"200000 - 299999",2,2,3,2010-07-14
"Confedratia Nationala a Sindicatelor libere din Romania - Fratia",Romania,"200000 - 299999",0,1,0,2017-02-19
"Confédération Française Démocratique du Travail",France,"200000 - 299999",0,5,0,2019-05-17
"Confédération des Associations Nationales de Tanneurs et Mégissiers de la Communauté Européenne",Belgium,"200000 - 299999",0,1,0,2015-03-16
"Conseil National de l'Ordre des Médecins",France,"200000 - 299999",3,1.25,0,2009-12-28
"Conseil supérieur du notariat",France,"200000 - 299999",5,2,2,2011-08-08
"Deutscher Steuerberaterverband e.V.",Germany,"200000 - 299999",4,3,2,2013-04-29
"EUROCADRES - COUNCIL OF EUROPEAN PROFESSIONAL AND MANAGERIAL STAFF",Belgium,"200000 - 299999",3,3,8,2014-02-10
"Euroheat & Power",Belgium,"200000 - 299999",5,6.75,24,2011-10-26
"European Trade Union Committee for Education",Belgium,"200000 - 299999",4,4,13,2010-01-14
"European Union of Private Hospitals",Belgium,"200000 - 299999",1,1,6,2016-08-26
"Fédération du e-commerce et de la vente à distance",France,"200000 - 299999",0,1.25,1,2015-04-21
"Koninklijke Belgische Vereniging van de Chocolade-, Praline-, Biscuit- en Suikergoedindustrie",Belgium,"200000 - 299999",0,1.5,0,2018-01-30
"Malta Chamber of SMEs",Malta,"200000 - 299999",0,7,0,2017-07-21
"Nordic Logistics Association",Belgium,"200000 - 299999",2,2,2,2012-08-28
"SOCIEDAD GENERAL DE AUTORES Y EDITORES",Spain,"200000 - 299999",0,3.75,0,2019-07-09
"UNIÓN DE PEQUEÑOS AGRICULTORES Y GANADEROS",Spain,"200000 - 299999",0,4.75,0,2019-03-18
"Union Professionnelle des Industries Privées du Gaz",France,"200000 - 299999",0,1,1,2012-03-08
"Union des Industries de la Fertilisation",France,"200000 - 299999",0,3.25,2,2015-02-10
"Union des Ports de France",France,"200000 - 299999",0,1,0,2016-05-26
"Union des Transports Publics et ferroviaires",France,"200000 - 299999",1,1.75,3,2009-06-05
"União Geral de Trabalhadores",Portugal,"200000 - 299999",0,1.5,0,2018-01-16
"Vágóállat és Hús Szakmaközi Szervezet és Terméktanács",Hungary,"200000 - 299999",1,0.25,0,2015-05-06
"Federatie Nederlandse Vakbeweging",Netherlands,250000,0,2,5,2015-04-10
"Nemzeti Agrárgazdasági Kamara",Hungary,232000,1,7,0,2016-05-19
"Confédération Européenne de la Production de Maïs",France,220000,0,2.25,4,2014-04-22
"Bundesverband Schauspiel e.V. (BFFS)",Germany,200000,0,0.25,0,2019-08-16
"Industri Energi",Norway,200000,1,1.75,0,2019-09-30
"dbb beamtenbund und tarifunion",Germany,200000,0,2.5,0,2010-01-15
"ABDA - Bundesvereinigung Deutscher Apothekerverbände e.V.",Germany,"100000 - 199999",2,2.25,1,2011-11-17
"ASOCIACION PROFESIONAL DE PRODUCTORES DE SUSTRATO Y HONGOS DE LA RIOJA NAVARRA Y ARAGON",Spain,"100000 - 199999",0,0.5,0,2017-08-23
"Abogacía Española, Delegación en Bruselas",Belgium,"100000 - 199999",3,1,0,2014-05-12
"Association of Language Testers in Europe","United Kingdom","100000 - 199999",0,2.5,0,2018-03-23
"Association of Nordic Engineers",Denmark,"100000 - 199999",0,5.5,0,2018-04-03
"BENELUXVERENIGING VOOR MERKEN- EN MODELLENRECHT/ASSOCIATION BENELUX POUR LE DROIT DES MARQUES ET MODELES.",Netherlands,"100000 - 199999",0,3.5,0,2017-08-23
"BLOCUL NATIONAL SINDICAL",Romania,"100000 - 199999",0,4,0,2015-06-04
"Boerenbond vzw",Belgium,"100000 - 199999",2,1.75,9,2012-09-07
"Brazilian Sugarcane Industry Association",Brazil,"100000 - 199999",0,0.5,0,2018-02-26
"Bundesarchitektenkammer e.V.",Germany,"100000 - 199999",6,5.5,0,2012-03-21
"CEC European Managers - Confédération Européenne des Cadres",Belgium,"100000 - 199999",4,3.5,3,2010-01-07
"CONSEJO GENERAL DE AGENTES COMISIONISTAS DE ADUANA DE ESPAÑA",Spain,"100000 - 199999",0,0.75,0,2018-09-21
"COOP de France",France,"100000 - 199999",0,2,3,2008-10-03
Cablebel,Belgium,"100000 - 199999",0,1,0,2018-03-29
"Cercle des Réseaux européens",Belgium,"100000 - 199999",0,0.5,11,2015-02-04
"Cia - Agricoltori italiani",Italy,"100000 - 199999",5,5.5,9,2013-01-31
"Comité National des Interprofessions des Vins à appellation d’origine et à indication géographique",France,"100000 - 199999",0,1,4,2016-07-28
"Comité national de la conchyliculture",France,"100000 - 199999",0,2,0,2019-01-22
"Confederazione Europea Associazioni Professioni Olistiche",Italy,"100000 - 199999",0,3.75,0,2015-05-23
"Confederazione Nazionale Coldiretti",Italy,"100000 - 199999",4,4.5,9,2012-07-27
"Confédération Européenne des Entrepreneurs de Travaux Techniques Agricoles, Ruraux et Forestiers/ European Organisation of Agricultural, Rural and Forestry Contractors / Europäischer Zentralverband der Lohnunternehmer",Belgium,"100000 - 199999",1,3,6,2010-07-01
"Confédération Fiscale Européenne",Belgium,"100000 - 199999",2,6,1,2008-11-17
"Confédération Générale des Cadres CFE-CGC",France,"100000 - 199999",0,5,1,2010-08-10
"Conseil des industries de la confiance et de la sécurité",France,"100000 - 199999",0,3.25,0,2016-02-18
"Consejo Superior de los Colegios de Arquitectos de España",Spain,"100000 - 199999",0,1,0,2017-03-09
"Coordinadora de Organizaciones de Agricultores y Ganaderos - Iniciativa Rural",Spain,"100000 - 199999",0,4.25,0,2015-05-08
"Danish Transport and Logistics Association",Denmark,"100000 - 199999",0,2,0,2008-09-25
"Danish Unions of Teachers",Denmark,"100000 - 199999",1,2,0,2011-09-01
"Deutscher Anwaltverein (German Bar Association)",Germany,"100000 - 199999",6,5.75,13,2009-04-14
"EUROCINEMA, Association de producteurs de cinéma et de télévision",Belgium,"100000 - 199999",2,2,2,2011-10-03
"EUROPEAN HOTEL FORUM",France,"100000 - 199999",0,0.75,5,2016-04-18
EUROSPACE,France,"100000 - 199999",0,2.5,0,2019-01-17
"European Academy of Allergy and Clinical Immunology",Switzerland,"100000 - 199999",0,3,1,2014-11-24
"European Association of Corporate Treasurers",France,"100000 - 199999",0,1.25,8,2008-08-20
"European Association of Electrical Contractors",Belgium,"100000 - 199999",1,0.5,6,2008-07-10
"European Association of Real Estate Professions",Belgium,"100000 - 199999",0,3.25,0,2008-11-03
"European Biosafety Network",Belgium,"100000 - 199999",0,0.75,1,2015-03-05
"European Cockpit Association",Belgium,"100000 - 199999",5,6.25,27,2012-01-13
"European Federation for Family Employment - Fédération européenne des emplois de la famille",Belgium,"100000 - 199999",3,2,9,2015-10-02
"European Federation of Food, Agriculture and Tourism Trade Unions",Belgium,"100000 - 199999",0,6,28,2009-02-03
"European Federation of the Associations of Dietitians",Netherlands,"100000 - 199999",0,1.5,0,2011-09-19
"European Startup Network",Belgium,"100000 - 199999",0,2.75,0,2018-09-10
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DE BIZKAIA",Spain,"100000 - 199999",0,1.75,0,2009-09-03
"Federación Provincial de Agricultores, ganaderos y empresarios forestales de Castellón.",Spain,"100000 - 199999",0,0.75,0,2017-04-21
"Federazione Italiana Reti dei Servizi del Terziario",Italy,"100000 - 199999",0,2,0,2016-10-20
"Federazione Italiana Tabaccai",Italy,"100000 - 199999",3,4,0,2012-04-18
"Federazione nazionale unitaria dei titolari di farmacia italiani",Italy,"100000 - 199999",1,2,0,2016-08-04
"France Chimie",France,"100000 - 199999",2,0.75,0,2008-11-20
"France Fintech",France,"100000 - 199999",0,2.25,0,2018-01-25
"Fédération Française du Bâtiment",France,"100000 - 199999",0,1.25,1,2009-07-23
"Fédération Nationale de l'Artisanat Automobile",France,"100000 - 199999",0,2.25,2,2017-01-12
"Fédération Nationale des Syndicats d'Exploitants Agricoles",France,"100000 - 199999",0,3,16,2009-08-13
"Fédération Unie de Groupements d'Eleveurs et d'Agriculteurs",Belgium,"100000 - 199999",0,2,0,2017-04-07
"Groupement des Industries Françaises Aéronautiques et Spatiales",France,"100000 - 199999",1,1.25,1,2018-03-12
"Győr-Moson-Sopron Megyei Kereskedelmi és Iparkamara",Hungary,"100000 - 199999",0,3.75,0,2019-10-28
"International Council of Shopping Centers/Europe LLC","United Kingdom","100000 - 199999",0,1.25,0,2017-10-05
"International Trade Union Confederation",Belgium,"100000 - 199999",0,1.25,3,2009-04-27
"Julkisten ja hyvinvointialojen liitto JHL ry",Finland,"100000 - 199999",0,2,0,2015-02-26
"Kaupan liitto ry - Finnish Commerce Federation",Finland,"100000 - 199999",1,1.75,10,2015-02-06
"Law Society of Scotland","United Kingdom","100000 - 199999",0,2,0,2011-10-27
"Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners",Finland,"100000 - 199999",3,1.25,62,2009-05-22
"Norges Lastbileier-Forbund",Norway,"100000 - 199999",0,1.5,0,2012-03-16
"Norwegian Oil and Gas Association",Norway,"100000 - 199999",1,1,3,2011-05-02
"ORGANIZACIÓN DE PRODUCTORES DE PESCA DE BAJURA DE BIZKAIA",Spain,"100000 - 199999",0,1.5,0,2009-09-04
"S2E2 competitiveness cluster - Smart Electricity Cluster",France,"100000 - 199999",0,0.25,0,2018-02-08
"SYNDICAT DES LABORATOIRES DE BIOLOGIE CLINIQUE",France,"100000 - 199999",0,2,0,2016-08-03
"Société des Gens de Lettres",France,"100000 - 199999",0,1.25,0,2014-01-23
"Suomen apteekkariliitto - Finlands apotekareförbund r.y.",Finland,"100000 - 199999",0,3.75,1,2015-09-10
"Swedish Association of Road Transport Companies",Sweden,"100000 - 199999",0,1.5,0,2012-02-20
"The Bureau of European Design Associations",Belgium,"100000 - 199999",0,3.75,1,2010-04-20
"Trades Union Congress (UK)","United Kingdom","100000 - 199999",0,1,10,2009-02-10
"UNION DES MAISONS ET MARQUES DE VIN",France,"100000 - 199999",0,0.5,0,2014-12-11
"UNIÓN ESPAÑOLA DE ENTIDADES ASEGURADORAS Y REASEGURADORAS",Spain,"100000 - 199999",1,4.5,3,2013-02-01
"Union française des professionnels du traitement de l'eau",France,"100000 - 199999",0,0.75,0,2016-09-02
"Union of Greek Shipowners - ΕΝΩΣΙΣ ΕΛΛΗΝΩΝ ΕΦΟΠΛΙΣΤΩΝ",Greece,"100000 - 199999",1,4.75,5,2018-01-08
"Unione Italiana del Lavoro",Italy,"100000 - 199999",0,5.25,10,2015-02-24
"Verbond van Belgische Tuinbouwcoöperaties",Belgium,"100000 - 199999",0,0.75,0,2017-12-13
"World Association of Newspapers and News Publishers",France,"100000 - 199999",0,1.25,1,2017-12-11
"Zentralverband des Deutschen Bäckerhandwerks e.V.",Germany,"100000 - 199999",0,8.25,0,2012-12-19
"Élelmiszer-feldolgozók Országos Szövetsége",Hungary,"100000 - 199999",0,2,0,2017-10-11
"Önkéntes Pénztárak Országos Szövetsége",Hungary,"100000 - 199999",0,1,0,2015-04-27
"Les entreprises du médicament",France,193050,0,0.5,1,2012-07-25
"European Association of Public Sector Pension Institutions",Germany,156000,0,1,0,2018-04-06
"Bygge-, Anlægs- og Trækartellet",Denmark,150000,0,2,0,2012-09-19
"EUROCORD AiSBL",Belgium,150000,0,0.5,0,2018-04-24
"European Confederation of Institutes of Internal Auditing",Belgium,150000,0,3,0,2014-10-21
"European Confederation of Police",Luxembourg,150000,3,2,8,2014-05-07
"Groep Algemene Uitgevers (Group of Flemish Trade Publishers)",Belgium,150000,1,0.25,0,2018-07-19
"International Probiotics Association - Europe",Belgium,150000,1,1.5,1,2015-07-27
"European Council of the Liberal Professions",Belgium,147000,2,3.25,0,2017-09-26
"Polska Izba Gospodarki Odpadami",Poland,146592,0,1.25,0,2017-05-22
"Kassenärztliche Bundesvereinigung",Germany,135000,2,2,2,2009-07-14
"de Mediafederatie",Netherlands,125000,0,0.75,0,2018-08-29
"Bundesverband der Freien Berufe",Germany,120000,1,1,2,2008-10-02
"Association NB-RAIL",Belgium,115000,1,1.5,0,2016-07-03
"Asociatia Generala a Inginerilor din Romania",Romania,112000,0,0.75,0,2019-07-15
"European Writers’ Council-Féderation des associations européennes d’écrivains",Belgium,105761,3,1.5,4,2012-09-15
"Arbeitsgemeinschaft berufsständischer Versorgungseinrichtungen e.V.",Germany,100000,1,2,0,2018-12-05
"Association Générale des Producteurs de Blé et autres céréales",France,100000,0,1,3,2008-12-12
"Association française du gaz",France,100000,0,0.75,2,2014-12-18
"CONFEDERATION GENERALE DES ENTREPRISES DU MAROC",Morocco,100000,0,3,0,2019-06-13
"Commission Intersyndicale des Déshydrateurs Européens",Belgium,100000,0,0.75,2,2014-04-14
"Deutsche Aktuarvereinigung e.V.",Germany,100000,0,1.25,0,2014-10-27
"Fédération des Industries Ferroviaires",France,100000,1,1.5,0,2014-03-28
"Pan-European Organisation of Personal Injury Lawyers","United Kingdom",100000,0,1,0,2018-05-23
"UNIÓN PROFESIONAL",Spain,100000,0,4,0,2011-09-19
"ANTRAM - Associação Nacional de Transportadores Publicos Rodoviários de Mercadorias",Portugal,"50000 - 99999",0,5.5,0,2016-08-03
"ASSOCIATION NATIONALE DES INDUSTRIES AGROALIMENTAIRES",France,"50000 - 99999",0,1.25,0,2019-11-08
"ASSOCIATION PROFESSIONNELLE AUTOROUTES ET OUVRAGES ROUTIERS A PEAGE",France,"50000 - 99999",0,1,0,2012-11-02
"Association du Réseau Européen des Registres Testamentaires / European Network of Registers of Wills Association",Belgium,"50000 - 99999",0,0.75,0,2012-09-06
"Association of Corporate Counsel","United States","50000 - 99999",0,0.25,0,2017-04-24
"Association of Czech Railway Industry","Czech Republic","50000 - 99999",0,2,0,2018-02-01
"Authors' Licensing & Collecting Society","United Kingdom","50000 - 99999",0,0.75,2,2016-04-25
"BioForum Vlaanderen",Belgium,"50000 - 99999",0,0.5,0,2013-09-05
Bundessteuerberaterkammer,Germany,"50000 - 99999",3,2.5,0,2013-10-14
"Bundestierärztekammer e.V.",Germany,"50000 - 99999",0,1,1,2015-09-11
"Bundesverband Berufsschäfer e. V.",Germany,"50000 - 99999",1,0.75,0,2016-11-22
"CONSEIL NATIONAL DES GREFFIERS DES TRIBUNAUX DE COMMERCE",France,"50000 - 99999",0,1.25,0,2018-06-28
"Comité Interdépartemental des Pêches Maritimes et des Elevages Marins Pyrénées-Atlantiques/Landes",France,"50000 - 99999",0,3.75,0,2017-03-15
"Comité Régional des Pêches et des Elevages Marins Hauts-de-France",France,"50000 - 99999",0,1.5,0,2018-09-20
"Confederação Nacional da Agricultura",Portugal,"50000 - 99999",0,2.25,1,2015-11-17
"Confédération Européenne des Organisations Nationales de la Boulangerie et de la Pâtisserie",Spain,"50000 - 99999",0,1.5,0,2016-12-21
"Confédération Française du Commerce de gros et du Commerce International",France,"50000 - 99999",0,1.25,0,2013-03-04
"Confédération des Syndicats Chrétiens",Belgium,"50000 - 99999",0,2,11,2010-01-12
"Confédération européenne des vignerons indépendants",France,"50000 - 99999",3,2.25,15,2016-05-09
"Conseil Supérieur de l'Ordre des Experts-Comptables",France,"50000 - 99999",0,0.25,0,2015-09-28
"Consejo General de Colegios Médicos de España",Spain,"50000 - 99999",3,2,0,2011-12-23
"Consejo General de Colegios Oficiales de Farmacéuticos de España",Spain,"50000 - 99999",0,1.5,1,2011-04-04
"Consejo General de Procuradores de España",Spain,"50000 - 99999",0,1.25,0,2016-07-06
"Consejo General del Notariado",Spain,"50000 - 99999",0,0.75,0,2017-03-10
"Consiglio Nazionale del Notariato",Italy,"50000 - 99999",5,0.75,0,2019-09-17
"Construction Infrastructure Sidérurgie Manutention",France,"50000 - 99999",0,1.25,0,2016-06-29
"Croatian Crop Protection association",Croatia,"50000 - 99999",0,1,0,2016-07-24
"Deutscher Weinbauverband e.V.",Germany,"50000 - 99999",0,1.5,3,2016-10-21
EUROM1,Italy,"50000 - 99999",0,0.25,0,2016-10-17
"Engineering Council","United Kingdom","50000 - 99999",0,1.75,0,2016-07-29
"European Association of Fish Producers Organisations",Belgium,"50000 - 99999",0,1,3,2011-07-17
"European Boating Industry",Belgium,"50000 - 99999",1,2,9,2010-02-01
"European Cabin Crew Association",Belgium,"50000 - 99999",2,1.75,1,2014-11-20
"European Commitee of Electrical Installation Equipment Manufacturers",Spain,"50000 - 99999",0,1,0,2013-05-28
"European Federation of Origin Wines",Belgium,"50000 - 99999",0,1.25,10,2010-04-23
"European Hematology Association",Netherlands,"50000 - 99999",0,1.5,0,2012-02-23
"European Skippers Organisation",Belgium,"50000 - 99999",0,1.5,6,2011-05-20
"European Society of Radiology",Austria,"50000 - 99999",2,1.25,3,2014-04-30
"European Tax Adviser Federation",Belgium,"50000 - 99999",2,2,7,2016-01-21
"Euroshore International",Belgium,"50000 - 99999",0,0.5,0,2010-03-06
"FEDERACIÓN DE COFRADÍAS DE PESCADORES DEL PRINCIPADO DE ASTURIAS",Spain,"50000 - 99999",0,2,0,2009-09-03
"FEDERATION DES EXPORTATEURS DE VINS ET SPIRITUEUX DE FRANCE",France,"50000 - 99999",0,1,0,2014-12-11
"FRANCE INVEST",France,"50000 - 99999",0,0.5,0,2013-06-27
"Federation of Aluminium Consumers in Europe",Belgium,"50000 - 99999",0,1.75,3,2018-08-31
"Federation of European Risk Management Associations",Belgium,"50000 - 99999",3,1,2,2013-01-11
"Federation of Screenwriters in Europe",Belgium,"50000 - 99999",0,1,3,2015-05-26
"Fedoweb - Federazione Operatori web",Italy,"50000 - 99999",0,1,0,2017-09-11
"Finnish Water Utilities Association",Finland,"50000 - 99999",0,3,0,2015-06-29
"Fédération Française des Tuiles et Briques",France,"50000 - 99999",1,1.25,0,2009-01-16
"Fédération Nationale des Syndicats d'Agents Généraux d'assurance",France,"50000 - 99999",0,0.25,0,2013-08-20
"Fédération des Entreprises du Commerce et de la Distribution",France,"50000 - 99999",1,1,5,2014-08-18
"Független Szakszervezetek Demokratikus Ligája",Hungary,"50000 - 99999",0,1,2,2016-11-30
"GMB trade union","United Kingdom","50000 - 99999",0,1,2,2010-08-03
"Gewerkschaft der Polizei",Germany,"50000 - 99999",1,2,0,2019-03-19
"Go4Circle vzw/asbl",Belgium,"50000 - 99999",0,0.75,0,2013-04-22
"Industriegewerkschaft Bergbau, Chemie, Energie",Germany,"50000 - 99999",0,1.75,0,2016-09-21
"Instituto de Actuarios Españoles, Colegio Profesional",Spain,"50000 - 99999",0,0.75,0,2018-07-11
"Irish Road Haulage Association",Ireland,"50000 - 99999",0,1,3,2015-09-15
