"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"VDE Prüf- und Zertifizierungsinstitut GmbH",Germany,"100000 - 199999",0,1,0,2017-08-23
"VDE Verband der Elektrotechnik Elektronik Informationstechnik",Germany,"100000 - 199999",0,2,1,2008-10-29
"Verband österreichischer Banken und Bankiers",Austria,"100000 - 199999",0,6.75,0,2015-04-24
"Federation of Irish Beekeepers Associations",Ireland,160000,0,0.75,0,2017-12-27
"Lithuanian Business Representation to the EU",Belgium,100000,0,1,11,2009-03-16
"Swarco Nederland BV",Netherlands,100000,0,0.25,0,2020-02-27
"Aedes vereniging van woningcorporaties",Netherlands,"50000 - 99999",0,0.25,3,2012-02-01
"Arbeitsgemeinschaft kommunale und kirchliche Altersversorgung e.V.",Germany,"50000 - 99999",0,1,0,2018-03-28
"Asociación de Empresas Investigadoras, Extractoras, Transformadoras Minero-Metalúrgicas, Auxiliares y de Servicios",Spain,"50000 - 99999",0,3.5,0,2017-03-22
"BXL Europe asbl",Belgium,"50000 - 99999",2,2.5,0,2014-06-26
"Betaalvereniging Nederland",Netherlands,"50000 - 99999",0,0.25,0,2016-06-23
"Bildupphovsrätt i Sverige (Visual Copyright in Sweden)",Sweden,"50000 - 99999",0,0.5,0,2015-10-16
"Biodynamic Federation - Demeter International",Germany,"50000 - 99999",0,1,0,2018-09-26
"British Broadcasting Corporation","United Kingdom","50000 - 99999",1,2,11,2014-11-13
"Citizens Advice","United Kingdom","50000 - 99999",0,1,0,2017-06-05
"Comité National Olympique et Sportif Français",France,"50000 - 99999",0,0.75,0,2020-06-26
"Conseil International du Notariat Belge /Internationale Raad van het Belgisch Notariaat",Belgium,"50000 - 99999",0,0.75,1,2013-11-29
"Conseil National de l'Ordre des Sages-femmes",France,"50000 - 99999",0,1,1,2011-06-23
"Convention of National Associations of Electrical Engineers of Europe",Belgium,"50000 - 99999",0,0.5,0,2014-01-07
"Copyright for Creativity",Belgium,"50000 - 99999",0,1,3,2014-02-04
"European Advertising Standards Alliance",Belgium,"50000 - 99999",0,1.75,2,2014-01-30
"European CIO Association",Belgium,"50000 - 99999",0,1,14,2011-04-05
"European Captive Insurance and Reinsurance Owners Association",Luxembourg,"50000 - 99999",0,1,0,2011-01-26
"European Hydrogen and Fuel Cell Association",Belgium,"50000 - 99999",0,1.5,0,2009-02-26
"European Silver Task Force",Belgium,"50000 - 99999",0,0.5,0,2019-03-08
"European Tech Alliance",Belgium,"50000 - 99999",0,1.25,7,2015-10-26
"Forest Stewardship Council Asociación Civil",Mexico,"50000 - 99999",0,1.5,1,2011-04-12
"Forum per la Finanza Sostenibile",Italy,"50000 - 99999",0,2.25,0,2017-02-15
"Gemeinsame Schlichtungsstelle der Österreichischen Kreditwirtschaft",Austria,"50000 - 99999",0,1.5,0,2016-09-20
"Hrvatska poljoprivredna komora",Croatia,"50000 - 99999",0,3,0,2020-12-16
"Instituut van de Bedrijfsrevisoren - Institut des Réviseurs d'Entreprises",Belgium,"50000 - 99999",0,1,0,2013-01-11
"International Plasma and Fractionation Association",Netherlands,"50000 - 99999",0,0.5,0,2017-03-28
"Kammer der Steuerberater und Wirtschaftsprüfer",Austria,"50000 - 99999",0,0.25,0,2020-04-03
Koda,Denmark,"50000 - 99999",0,1.5,1,2015-02-27
"Koninklijke Notariële Beroepsorganisatie",Netherlands,"50000 - 99999",0,1,0,2019-03-27
"Lombardy Energy Cleantech Cluster",Italy,"50000 - 99999",0,0.5,0,2018-10-30
"Network of European Financial Institutions for Small and Medium Sized Enterprises",Belgium,"50000 - 99999",0,0.75,4,2010-01-12
"PRIVATE INSTITUTION OF ATOMIC ENERGY POWER CORPORATION “RUSATOM INTERNATIONAL NETWORK”",Russia,"50000 - 99999",0,3,0,2018-03-27
"Panathlon International",Italy,"50000 - 99999",0,4.25,1,2016-02-09
"SAE International","United States","50000 - 99999",0,1.5,0,2017-08-07
"Seafish Industry Authority","United Kingdom","50000 - 99999",0,6,0,2013-10-14
"Sisä-Suomen kalatalousryhmä",Finland,"50000 - 99999",0,0.25,0,2018-02-05
"The European Interactive Digital Advertising Alliance",Belgium,"50000 - 99999",0,1,3,2016-11-22
"The Initiative for a Competitive Online Marketplace","United Kingdom","50000 - 99999",0,0.5,0,2009-03-23
"Verwertungsgesellschaft Bild-Kunst",Germany,"50000 - 99999",0,1.5,0,2014-01-08
"Österreichische Notariatskammer",Austria,"50000 - 99999",1,3,1,2008-12-04
"Kalatalouden Keskusliitto, Centralförbundet för Fiskerihushållning",Finland,90000,0,1.25,0,2018-06-19
"ACCADEMIA AUGE",Italy,56000,0,3.25,0,2018-07-30
"Fédération Internationale du Recyclage",Netherlands,50000,0,0.75,0,2020-01-20
"Association of Professional Wireless Production Technologies",Germany,"25000 - 49999",0,1,2,2014-01-10
"Associazione Italia-ASEAN",Italy,"25000 - 49999",0,2,0,2020-11-30
"COMPAGNIA DELLE OPERE",Italy,"25000 - 49999",0,1.75,0,2016-12-12
"COOPÉRATION BANCAIRE POUR L’EUROPE - GEIE",Belgium,"25000 - 49999",0,0.5,0,2015-10-08
"Car-Pass asbl",Belgium,"25000 - 49999",0,0.25,4,2015-03-10
"Cercle Europe et technologies du Futur",Belgium,"25000 - 49999",0,0.5,1,2018-01-22
"Confederation of the German Textile and Fashion Industry",Germany,"25000 - 49999",1,1,3,2015-09-07
"Consorzio di tutela della DOC Prosecco",Italy,"25000 - 49999",0,0.5,0,2012-05-17
"Deutsche Messe AG",Germany,"25000 - 49999",0,1,13,2011-08-10
"Deutscher Imkerbund e. V.",Germany,"25000 - 49999",0,1,0,2016-02-16
"Digital Policy Roundtable",Belgium,"25000 - 49999",0,0.5,1,2019-07-04
"E.N.D.A.S. ENTE NAZIONALE DEMOCRATICO DI AZIONE SOCIALE",Italy,"25000 - 49999",0,1.5,0,2013-10-18
"EU Ukraine Business Council aisbl",Belgium,"25000 - 49999",0,0.5,1,2008-07-10
"FEDERATION OF EUROPEAN DENTAL COMPETENT AUTHORITIES AND REGULATORS",Belgium,"25000 - 49999",0,0.5,0,2016-04-13
"FONDAZIONE CENTRO SAN RAFFELE",Italy,"25000 - 49999",0,1,0,2012-09-13
"Federation of European Social Employers",Belgium,"25000 - 49999",1,2,1,2018-04-18
"Finnish Composers' Copyright Society Teosto",Finland,"25000 - 49999",2,1,1,2013-09-09
"Fire Safe Europe",Belgium,"25000 - 49999",0,1.75,1,2015-02-13
"Fédération Agir pour le fluvial",France,"25000 - 49999",0,1,0,2020-05-03
"Global Fashion Agenda",Denmark,"25000 - 49999",0,1.5,2,2018-07-05
"Golf People Associazione Sportiva Dilettantistica",Italy,"25000 - 49999",0,2,0,2020-01-06
"Gran suino italiano",Italy,"25000 - 49999",0,0.75,0,2018-05-29
"Japan Bioindustry Association",Japan,"25000 - 49999",0,0.25,0,2015-11-25
NETINVET,France,"25000 - 49999",0,0.5,0,2016-07-29
"Nota Bene",Belgium,"25000 - 49999",0,1,1,2019-02-20
PHRENOS,Belgium,"25000 - 49999",0,0.75,0,2019-04-05
POLLENIZ,France,"25000 - 49999",0,1.25,1,2016-12-15
RDW,Netherlands,"25000 - 49999",1,2.5,0,2016-12-09
"SAW-B (solidarité des alternatives wallonnes et bruxelloises)",Belgium,"25000 - 49999",0,1,0,2011-08-24
SESVanderHave,Belgium,"25000 - 49999",0,1,0,2018-05-28
"Sociedade Portuguesa de Autores C.R.L.",Portugal,"25000 - 49999",0,1.25,0,2015-10-29
"UNIO D'ENTITATS DE RETAIL DE CATALUNYA RETAILcat Federacio",Spain,"25000 - 49999",0,1,0,2017-10-06
"VERTECH GROUP",France,"25000 - 49999",0,0.25,0,2017-06-07
"VG Media Gesellschaft zur Verwertung der Urheber- und Leistungsschutzrechte von Sendeunternehmen und Presseverlegern mbH",Germany,"25000 - 49999",0,0.5,0,2015-09-29
"VISDA - Visuelle Rettigheder i Danmark S/I",Denmark,"25000 - 49999",0,0.5,0,2015-12-17
"Verband Privater Bauherren e.V.",Germany,"25000 - 49999",0,0.25,0,2018-10-31
"Verband der Versicherungsvereine a.G.",Germany,"25000 - 49999",0,2,0,2018-04-18
"Verein zur Förderung des Bergmannstages, der Rohstoffinitiative sowie der Aus- und Weiterbildung auf dem Gebiet der Rohstoffe",Austria,"25000 - 49999",1,0.5,7,2016-07-20
"Wirtschaftsprüferkammer (Chamber of Public Accountants)",Germany,"25000 - 49999",0,0.5,2,2016-07-05
"Österreichischer Verband für Fischereiwirtschaft und Aquakultur",Austria,40000,0,1,0,2018-07-12
"Consorzio nazionale per la raccolta il riciclaggio e il recupero degli imballaggi in plastica",Italy,30000,0,1.25,0,2020-05-15
"PGE Ekoserwis sp. z o.o.",Poland,25500,0,0.5,0,2015-08-03
"ASSOCIAZIONE SOS UTENTI",Italy,25000,0,1.75,0,2020-03-24
"4C Services GmbH",Germany,"10000 - 24999",0,0.25,0,2020-11-26
AMISA2,Belgium,"10000 - 24999",0,0.25,7,2014-10-13
"Ankenævnet for Fondsmæglerselskaber",Denmark,"10000 - 24999",0,0.25,0,2016-09-21
"Asociación de Víctimas de la Ley de Violencia de Género Madrid",Spain,"10000 - 24999",0,1.5,0,2018-06-11
"Association Hellenique des Commercants  et Exportareurs de cereales et d' aliments de betail",Greece,"10000 - 24999",0,0.25,0,2013-10-21
"Autorité de Régulation Professionnelle de la Publicité",France,"10000 - 24999",0,0.75,0,2010-08-03
"CONSORZIO NAZIONALE IMBALLAGGI",Italy,"10000 - 24999",0,0.5,1,2014-11-25
"CRV Holding BV",Netherlands,"10000 - 24999",0,0.25,1,2016-12-16
"Centro Español de Derechos Reprográficos EGDPI",Spain,"10000 - 24999",0,0.75,0,2016-06-14
ChinaEU,Belgium,"10000 - 24999",0,0.5,10,2015-01-26
"Danske Maskinstationer og Entreprenører",Denmark,"10000 - 24999",0,0.75,0,2020-10-20
"Det finansielle ankenævn",Denmark,"10000 - 24999",0,0.25,0,2016-09-21
Digimind,France,"10000 - 24999",0,1,0,2020-12-23
"Euro-Toques International",Belgium,"10000 - 24999",0,0.75,0,2020-03-18
"European Cement Research Academy GmbH",Germany,"10000 - 24999",0,0.5,0,2018-03-21
"European Chess Union",Switzerland,"10000 - 24999",0,1,0,2020-09-08
"European Institute for Health",Belgium,"10000 - 24999",0,0.5,0,2015-04-21
"European Signature Dialog (VSiT) - Associated European Trust Centers",Austria,"10000 - 24999",0,0.5,1,2019-02-13
"FINE Vakuutus- ja rahoitusneuvonta",Finland,"10000 - 24999",0,0.5,0,2016-09-09
"FederFauna, Confederazione Sindacale degli Allevatori, Commercianti e Detentori di Animali",Italy,"10000 - 24999",0,0.75,0,2011-10-06
GRESB,Netherlands,"10000 - 24999",0,33,0,2019-01-04
GasINDUSTRIAL,Spain,"10000 - 24999",0,1,1,2016-03-18
"HYDROGEN EUROPE RESEARCH",Belgium,"10000 - 24999",0,0.25,3,2017-09-20
"Haus & Grund Deutschland, e.V.",Germany,"10000 - 24999",0,0.75,0,2017-12-04
"IK Interessengemeinschaft Kreditkarten",Germany,"10000 - 24999",0,0.5,0,2015-08-18
"L'ENTE ITALIANO DI ACCREDITAMENTO",Italy,"10000 - 24999",0,0.25,0,2018-04-16
"Libertad y justicia de género",Spain,"10000 - 24999",0,1.5,0,2017-09-13
"Lindholmen Science Park AB",Sweden,"10000 - 24999",0,0.5,0,2020-02-25
"Mediation Centre at the Croatian Insurance Bureau",Croatia,"10000 - 24999",0,0.5,0,2016-09-14
"Progress in European Union - Istituto per lo Sviluppo",Italy,"10000 - 24999",0,0.75,0,2017-09-07
"Réseau Entreprendre",France,"10000 - 24999",0,0.5,0,2020-03-09
"Simply Europe",Germany,"10000 - 24999",1,1.5,3,2011-09-06
"Slovenský ochranný zväz autorský pre práva k hudobným dielam",Slovakia,"10000 - 24999",0,1.5,0,2014-03-03
Snuskommissionen,Sweden,"10000 - 24999",0,1.25,0,2020-06-02
"TONO SA",Norway,"10000 - 24999",0,0.75,0,2015-11-16
ThinkAct,Spain,"10000 - 24999",0,3,0,2017-01-11
"WINE DISTILLERIES EUROPEAN NETWORK",Italy,"10000 - 24999",0,0.25,0,2020-09-17
"association pour l'unification du droit des affaires en Europe",France,"10000 - 24999",0,1.25,1,2020-06-23
"Österreichische Apothekerkammer",Austria,"10000 - 24999",0,1,0,2020-09-14
"European Society for Paediatric Gastroenterology Hepatology and Nutrtition",Switzerland,20000,0,0.25,0,2015-06-13
"International Meat Secretariat",France,20000,0,0.25,0,2017-02-09
Europro,France,10000,0,0.5,0,2016-08-04
"GDA - Cooperativa de Gestão dos Direitos dos Artistas Intérpretes ou Executantes, CRL,",Portugal,10000,0,0.75,0,2015-08-31
"ACI France",France,"< 9,999",0,0.25,0,2016-01-31
"Accademia Internazionale Partenopea ""Federico II""",Italy,"< 9,999",0,0.25,0,2017-06-22
"Ad-Hoc Industry Natural Resource Management Group",Belgium,"< 9,999",0,0.25,0,2011-05-11
"Advisory Group on Market Infrastructures for Securities and Collateral",Germany,"< 9,999",0,5,0,2016-11-29
"Allianz pro Schiene",Germany,"< 9,999",0,0.25,1,2012-11-01
"Asociación Nacional de Armadores de Buques Congeladores de Pesca de Merluza",Spain,"< 9,999",0,0.5,0,2010-05-06
"Asociación Nacional de Armadores de Buques Congeladores de Pesquerías Varias",Spain,"< 9,999",0,0.5,0,2010-05-06
"Asociación Nacional de Armadores de Buques Palangreros de Altura",Spain,"< 9,999",0,0.5,0,2009-10-07
"Asociación Nacional de Armadores de Buques de Pesca de Bacalao",Spain,"< 9,999",0,0.5,0,2010-05-06
"Asociación Provincial de Armadores de Buques de Cerco de Pontevedra",Spain,"< 9,999",0,0.5,0,2015-05-21
"Asociación Provincial de Armadores de Buques de Pesca del Litoral Español y Sur de Portugal de Pontevedra",Spain,"< 9,999",0,0.5,0,2015-05-21
"Asociación de Armadores de Buques de Pesca en el Gran Sol",Spain,"< 9,999",0,0.5,0,2010-05-11
"Asociación de Empresas Comunitarias en Sociedades Mixtas de Pesca",Spain,"< 9,999",0,0.5,0,2011-02-07
"Association Force Ouvrière Consommateurs",France,"< 9,999",0,0.25,0,2010-11-10
"Association Killiphile Francophone de Belgique",Belgium,"< 9,999",0,0.25,0,2017-02-22
"Association pour la coordination des horaires",France,"< 9,999",0,0.25,0,2016-07-01
"Belgium e-Invoicing Forum",Belgium,"< 9,999",0,1.5,0,2016-12-09
"Betapress Quotidiano Online",Italy,"< 9,999",0,0.25,0,2020-03-11
"Bulgarian Hydrogen, Fuel Cell and Energy Storage Association",Bulgaria,"< 9,999",0,0.25,0,2020-06-18
"Bund Getränkeverpackungen der Zukunft GbR",Germany,"< 9,999",0,0.25,0,2015-08-20
"Bundesarbeitsgemeinschaft der Aufgabenträger des SPNV",Germany,"< 9,999",0,0.25,0,2015-05-22
"Business Upper Austria - OÖ Wirtschaftsagentur GmbH",Austria,"< 9,999",0,0.25,0,2017-09-01
"CEWE Stiftung & Co. KGaA",Germany,"< 9,999",0,0.5,1,2018-04-24
"COMITE POUR LA LIAISON EUROPEENNE TRANSALPINE LYON-TURIN",France,"< 9,999",1,0.25,0,2009-04-28
"CONSEIL NATIONAL DE L'EMBALLAGE",France,"< 9,999",0,0.25,0,2013-09-23
"CONSORZIO DEL MARCHIO DIVALENZA",Italy,"< 9,999",0,0.25,0,2020-04-18
"CSONGRAD COUNTY CHAMBER OF COMMERCE AND INDUSTRY - ENTERPRISE EUROPE NETWORK OFFICE",Hungary,"< 9,999",0,0.5,0,2019-07-08
"Caravan and Motorhome Club","United Kingdom","< 9,999",0,0.5,0,2017-04-26
"Cercle des Délégués Permanents Français",Belgium,"< 9,999",0,0.5,4,2014-11-28
"Circular Economy Coalition for Europe",Austria,"< 9,999",0,0.5,3,2015-06-24
"Cluster Viooikonomias kai Perivallontos Dytikis Makedonias",Greece,"< 9,999",0,0.25,0,2020-07-28
"Combient AB",Sweden,"< 9,999",0,0.25,0,2019-01-08
"Comité Départemental des Pêches Maritimes et des Elevages Marins du Morbihan",France,"< 9,999",0,0.25,0,2017-08-24
"Compagnie Nationale des Conseils en Propriété Industrielle",France,"< 9,999",0,0.25,1,2018-04-13
"Conseil National de l'Ordre des Pédicures-Podologues",France,"< 9,999",0,0.25,0,2014-05-22
"Cooperativa de Armadores de Pesca del Puerto de Vigo, Sociedad Cooperativa Gallega",Spain,"< 9,999",0,0.5,0,2010-05-05
"Copyswede ek. för.",Sweden,"< 9,999",0,0.5,0,2015-11-16
"DILIA, divadelní, literární, audiovizuální agentura, z.s.","Czech Republic","< 9,999",0,0.5,0,2015-11-16
"Deutscher Feuerwehrverband",Germany,"< 9,999",0,0.25,0,2008-08-21
"Deutscher Forstwirtschaftsrat e.V.",Germany,"< 9,999",0,0.5,0,2019-04-25
"Digital Policy Alliance (EURIM)","United Kingdom","< 9,999",0,0.25,1,2015-12-03
"Dynniq Nederland BV",Netherlands,"< 9,999",0,0.25,0,2016-11-21
"ECA Foundation",Germany,"< 9,999",0,1,0,2019-01-31
"EIT Digital",Belgium,"< 9,999",0,0.25,4,2018-10-19
"EU Validators´Association for Aviation Security",France,"< 9,999",0,1.25,0,2015-11-16
"EURAMET e.V.",Germany,"< 9,999",0,0.75,0,2012-05-17
EURHODIP,Belgium,"< 9,999",0,0.25,1,2020-06-12
"Elif Lab",Italy,"< 9,999",0,0.5,0,2016-11-11
"Estonian E-residents international chamber association",Estonia,"< 9,999",0,0.25,0,2020-07-27
"European Fund Management Consulting",Estonia,"< 9,999",0,0.25,0,2018-01-26
"European General Counsel Association","United Kingdom","< 9,999",0,0.25,0,2015-06-03
"European Institute for Financial Regulation",France,"< 9,999",0,0.25,0,2016-10-06
"European Network for Accreditation of Engineering Education",Belgium,"< 9,999",0,0.25,0,2010-11-30
"European centre for development, execution and management of projects",Bulgaria,"< 9,999",0,0.5,0,2018-02-07
"Europäische ARGE Landentwicklung und Dorferneuerung",Austria,"< 9,999",0,0.25,0,2009-03-18
"FEDERACION GALLEGA DE COFRADIAS DE PESCADORES",Spain,"< 9,999",0,0.25,0,2020-12-22
"Federacja Związków Pracodawców-Dzierżawców i Właścicieli Rolnych",Poland,"< 9,999",0,0.25,0,2020-10-30
"Fellowship of European Broadcasters","United Kingdom","< 9,999",0,2,0,2015-07-13
"Fischereischutzverband Schleswig-Holstein",Germany,"< 9,999",0,1.5,0,2018-07-20
"Forum pour l'Investissement Responsable - French SIF",France,"< 9,999",0,0.25,1,2011-07-06
"Fédération Internationale de Tourisme Equestre",France,"< 9,999",0,0.25,0,2020-03-17
"Fédération Internationale de Tourisme Equestre",France,"< 9,999",0,0.25,0,2016-02-26
"Fédération nationale des sociétés d'aménagement foncier et d'établissement rural",France,"< 9,999",0,0.25,1,2018-06-20
"GEDIPE- Audiovisual Producers Collective Rights Management",Portugal,"< 9,999",0,0.5,0,2020-09-04
"GROUPE DES TRANSPORTEURS FRANCAIS",France,"< 9,999",0,0.25,0,2018-11-23
"Groupement national de défense des porteurs de titres anciens",France,"< 9,999",0,0.25,0,2019-09-27
"IARU - International Amateur Radio Union Region 1",Switzerland,"< 9,999",0,1.75,0,2009-03-30
"Industrie-Club Hannover e. V.",Germany,"< 9,999",0,0.25,0,2019-04-09
"Institut der Norddeutschen Wirtschaft e. V.",Germany,"< 9,999",0,3.75,0,2014-03-24
"International Network for Health Workforce Education",Spain,"< 9,999",0,0.75,0,2017-03-15
"Irish Islands Marine Resource Organisation",Ireland,"< 9,999",0,0.25,1,2015-12-11
"LA MEDIATION DE L'ASSURANCE",France,"< 9,999",0,0.75,0,2016-08-29
LNRD,France,"< 9,999",0,0.5,0,2020-05-24
"Lateinamerika Verein e.V.",Germany,"< 9,999",0,0.25,0,2020-07-14
"Messe Berlin GmbH",Germany,"< 9,999",0,0.25,0,2016-01-25
"Minoils Media Ltd",Canada,"< 9,999",0,0.5,0,2015-05-06
"Organización de Productores de Buques Congeladores de Merlúcidos, Cefalópodos y Especies Varias",Spain,"< 9,999",0,0.5,0,2015-05-20
"Organización de Productores de Pesca Fresca del Puerto de Vigo",Spain,"< 9,999",0,0.5,0,2015-05-20
"Payment Card Industry Security Standards Council","United States","< 9,999",0,0.25,0,2017-11-13
"Państwowe Gospodarstwo Leśne Lasy Państwowe",Poland,"< 9,999",0,0.5,0,2017-02-17
"Porcel - Industria Portuguesa de Porcelanas, SA",Portugal,"< 9,999",0,0.25,0,2019-05-02
"ProTerra Foundation",Netherlands,"< 9,999",0,1.75,0,2020-05-05
Prolegal,Germany,"< 9,999",0,0.25,0,2016-03-18
"RIBARSKA ZADRUGA FRIŠKA RIBA",Croatia,"< 9,999",0,0.25,0,2016-10-11
"Railforum Nederland",Netherlands,"< 9,999",0,0.25,1,2020-12-22
"Rettighedsalliancen/Rightholders Association",Denmark,"< 9,999",0,0.5,0,2018-01-26
"SOCIETA' GENERALE DI MUTUO SOCCORSO BASIS ASSISTANCE",Italy,"< 9,999",0,0.25,0,2019-08-21
"Savanorystės rėmėjų asociacija",Lithuania,"< 9,999",0,0.25,0,2020-04-14
"Science Business International SRL",Belgium,"< 9,999",0,2,7,2016-04-01
"Shortsea Promotion Centre Spain",Spain,"< 9,999",0,0.5,0,2013-03-20
"Società Professionale Operatori in Psicologia dello Sport e delle Attività Motorie",Italy,"< 9,999",0,0.75,0,2016-04-20
"Société Française des Analystes Financiers",France,"< 9,999",0,0.25,0,2020-02-19
Sparkassen-Prüfungsverband,Austria,"< 9,999",0,0.25,0,2019-10-28
"Svenska Stadsnätsföreningen",Sweden,"< 9,999",0,0.25,0,2015-11-28
"Tandem Travel OOD",Bulgaria,"< 9,999",0,0.25,3,2020-10-24
