"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Svenska Naturskyddsföreningen",Sweden,"1500000 - 1749000",0,2.5,1,2016-03-08
"The Pew Charitable Trusts","United States","1500000 - 1749000",7,15,43,2011-10-21
"European AIDS Treatment Group",Germany,1622874,1,7,4,2012-02-13
"Construction Products Association","United Kingdom",1600000,0,0.25,0,2016-09-08
"Eurochild AISBL",Belgium,"1250000 - 1499999",3,10,11,2009-02-18
"European Social Network","United Kingdom","1250000 - 1499999",0,14,7,2009-04-14
"International Crisis Group",Belgium,"1250000 - 1499999",0,11.75,12,2009-05-10
"International Union for Conservation of Nature EU Representative Office",Belgium,"1250000 - 1499999",3,13.25,29,2012-04-03
"King Baudouin Foundation",Belgium,"1250000 - 1499999",0,2,0,2015-05-29
"Stichting BirdLife Europe",Netherlands,"1250000 - 1499999",7,18,72,2008-12-04
"The Applied Research Institute - Jerusalem","Palestinian Territories","1250000 - 1499999",0,19.75,0,2016-03-23
"European Environmental Citizens' Organisation for Standardisation",Belgium,1340656,0,11.25,7,2010-05-21
"Caritas Europa",Belgium,"1000000 - 1249999",9,9.25,24,2009-01-06
"European Chamber of Commerce in Korea","South Korea","1000000 - 1249999",0,1.25,12,2015-09-22
"European Council on Refugees and Exiles",Belgium,"1000000 - 1249999",1,8.5,3,2009-08-19
"European Partnership for Democracy",Belgium,"1000000 - 1249999",1,4,7,2014-08-18
"European University Association",Belgium,"1000000 - 1249999",7,10.75,18,2010-01-12
"European Women's Lobby",Belgium,"1000000 - 1249999",7,4,21,2011-09-16
"Federação Portuguesa de Golfe",Portugal,"1000000 - 1249999",0,1.5,0,2017-01-04
"International Council on Clean Transportation","United States","1000000 - 1249999",0,8.75,10,2010-12-14
"Istituto Sindacale per la Cooperazione allo Sviluppo",Italy,"1000000 - 1249999",0,0.5,0,2011-01-14
"MESOLAVITIS TRAPEZIKON - EPENDITIKON YPIRESION",Greece,"1000000 - 1249999",0,4,0,2016-09-22
"Mémorial de la Shoah",France,"1000000 - 1249999",0,3.75,0,2017-04-07
"Plataforma per la Llengua",Spain,"1000000 - 1249999",0,21.25,1,2016-06-09
"Save the Children International",Belgium,"1000000 - 1249999",3,7,36,2009-11-20
"The European Region of the International Lesbian, Gay, Bisexual, Trans and Intersex Association",Belgium,"1000000 - 1249999",5,4,21,2011-09-14
"Unión Nacional de Instituciones para el Trabajo de Acción Social",Bolivia,"1000000 - 1249999",0,25,0,2016-11-11
"WWF Deutschland",Germany,"1000000 - 1249999",0,5.75,3,2013-09-04
GLOBSEC,Slovakia,1245467,0,14,10,2016-09-26
"Deutsches Rotes Kreuz e.V.",Germany,1174000,0,1.25,4,2016-08-16
Neth-ER,Belgium,1086221,6,7.25,10,2011-10-20
"Liga para a Protecção da Natureza",Portugal,1019080,0,30.75,1,2015-05-19
"ACT Alliance Advocacy to the European Union",Belgium,"900000 - 999999",6,7.25,25,2008-12-01
"Council of European Energy Regulators",Belgium,"900000 - 999999",4,8,9,2011-10-25
"Ecologistas en Accion",Spain,"900000 - 999999",0,1,2,2012-04-18
"European Centre for Nature Conservation",Netherlands,"900000 - 999999",0,4.75,1,2016-03-15
"European Disability Forum",Belgium,"900000 - 999999",8,10,30,2010-07-19
"European Endowment for Democracy",Belgium,"900000 - 999999",5,2.5,5,2015-04-24
"Federation of Associations for Hunting & Conservation of the EU",Belgium,"900000 - 999999",5,6,22,2009-02-20
Hamburg@work,Germany,"900000 - 999999",0,7,0,2017-08-14
"Linking Environment And Farming","United Kingdom","900000 - 999999",0,3.5,0,2011-01-23
"OXFAM INTERNATIONAL EU ADVOCACY OFFICE",Belgium,"900000 - 999999",14,12.25,87,2009-04-28
"Platform for International Cooperation on Undocumented Migrants",Belgium,"900000 - 999999",7,8,8,2010-07-08
"Royal Society for the Prevention of Cruelty to Animals","United Kingdom","900000 - 999999",0,6.5,0,2017-03-03
"Verbraucherzentrale Bundesverband",Germany,"900000 - 999999",22,35,16,2008-12-09
"CEEP - European Centre of Employers and Enterprises providing Public Services and Services of General Interest",Belgium,964500,5,6.75,73,2009-03-27
"The Smile of the Child",Greece,926044,0,12,4,2012-04-18
"European co-operation for Accreditation",France,900000,0,0.25,0,2015-09-11
"Amnesty International European Association",Belgium,"800000 - 899999",8,7.75,54,2012-02-29
"Arbeitsgemeinschaft Online Forschung e.V.",Germany,"800000 - 899999",0,8.5,0,2016-07-25
"Association of Cities and Regions for sustainable Resource management",Belgium,"800000 - 899999",7,11.25,0,2014-12-22
"Association of Issuing Bodies","United Kingdom","800000 - 899999",0,3.5,3,2015-07-20
"Baltic Organisations' Network for Funding Science EEIG",Finland,"800000 - 899999",0,4.5,0,2008-12-29
"BirdLife Suomi - BirdLife Finland",Finland,"800000 - 899999",0,0.25,5,2015-02-06
"Climate Action Network Europe",Belgium,"800000 - 899999",12,15.75,103,2009-02-11
"Cyprus Neuroscience & Technology Institute",Cyprus,"800000 - 899999",0,27.5,0,2016-01-19
"Europa Nostra",Netherlands,"800000 - 899999",4,10,16,2012-12-21
"European Festivals Association",Belgium,"800000 - 899999",0,6,11,2015-03-04
"Film- och TV-branschens Samarbetskommitté",Sweden,"800000 - 899999",0,1,2,2014-03-04
"Heinrich Böll Stiftung e.V.",Germany,"800000 - 899999",6,6,2,2012-02-17
"International Drug Policy Consortium","United Kingdom","800000 - 899999",0,6.25,0,2011-11-01
LADAPT,France,"800000 - 899999",0,6.75,0,2017-10-09
"Slow Food",Italy,"800000 - 899999",2,10,17,2010-11-29
"Europäisches Zentrum für Arbeitnehmerfragen",Germany,872829,2,11.25,6,2015-04-20
"Japan Automobile Standards Internationalization Center",Japan,840470,0,0.5,0,2017-02-08
"European Peacebuilding Liaison Office",Belgium,829891,10,8.75,3,2009-01-02
"Academic Cooperation Association",Belgium,825964,4,5,1,2015-07-13
"Sociale InnovatieFabriek",Belgium,824000,0,9,0,2015-03-15
"Federal Union of European Nationalities",Germany,808231,1,5,1,2014-05-15
"Associação de Melhoramentos e Bem Estar Social de Pias",Portugal,800000,0,52,0,2015-04-28
"Third Generation Environmentalism Ltd","United Kingdom",800000,5,37,61,2012-01-11
"Allgemeiner Deutscher Automobil-Club e.V.",Germany,"700000 - 799999",2,4.5,2,2010-07-28
"Association Française de la Gestion financière",France,"700000 - 799999",3,3,13,2008-07-10
"EUROPEAN ORGANISATION FOR RARE DISEASES",France,"700000 - 799999",6,8,14,2011-08-30
"EuroGeoSurveys - The Geological Surveys of Europe",Belgium,"700000 - 799999",0,6.75,8,2010-09-27
EuroHealthNet,Belgium,"700000 - 799999",3,11.5,5,2009-12-02
"European Olympic Committees EU Office",Belgium,"700000 - 799999",3,7,15,2012-12-18
"Fundación Secretariado Gitano",Spain,"700000 - 799999",0,31,0,2014-07-30
"Stichting PSI-Europe",Netherlands,"700000 - 799999",0,7.75,2,2015-03-31
"The Energy Saving Trust Ltd","United Kingdom","700000 - 799999",0,5.5,0,2016-11-21
"Verbraucherzentrale Nordrhein-Westfalen e.V.",Germany,"700000 - 799999",0,8,0,2017-08-14
"Friends of the Earth Europe",Belgium,764961,16,5.75,70,2008-09-12
"Front Line Defenders",Ireland,756998,2,3,2,2016-05-02
"Federcja Polskich Banków Żywnosci",Poland,756200,0,2.5,0,2017-07-17
"European Patients’ Forum",Luxembourg,743849,6,4.75,24,2011-12-07
"Association pour le Développement des Initiatives Citoyennes et Européennes",France,740000,0,9.5,0,2015-08-05
"Harm Reduction International","United Kingdom",730485,0,7.25,0,2016-11-29
"SOCIEDAD ESPAÑOLA DE DIABETES",Spain,725816,0,3,0,2017-01-24
"The University of Birmingham","United Kingdom",709761,2,14,0,2015-03-12
"WO=MEN Dutch Gender Platform",Netherlands,708707,0,1,0,2016-02-04
"Cooperativa Agrícola de San Nicolás de Tolentino",Spain,708276,0,0.25,0,2017-03-09
"APOYO POSITIVO",Spain,"600000 - 699999",0,22.75,0,2016-12-17
"CARE International (EU Office)",Belgium,"600000 - 699999",3,4,16,2010-02-08
"Carbon Market Watch – Zentrum für Entwicklung & Umwelt",Austria,"600000 - 699999",8,4,16,2012-04-11
"Digital Research Infrastructure for the Arts and Humanities",France,"600000 - 699999",0,0.25,0,2016-08-09
"European Liver Patients' Association",Belgium,"600000 - 699999",0,4,7,2012-09-13
"European Union National Institutes of Culture",Belgium,"600000 - 699999",0,2.5,1,2015-07-14
"Finance Watch",Belgium,"600000 - 699999",8,1.5,12,2011-10-05
"Friedrich-Naumann-Stiftung für die Freiheit",Germany,"600000 - 699999",8,4.75,2,2011-09-16
"IFAW Internationaler Tierschutz-Fonds gGmbH",Germany,"600000 - 699999",4,4,9,2009-09-25
"Instytut Auschwitz Na Rzecz Pokoju I Pojednania",Poland,"600000 - 699999",0,6,0,2015-03-04
"International Consumer Product Health and Safety Organization","United States","600000 - 699999",0,1,0,2016-08-26
"International Federation of Red Cross and Red Crescent Societies",Switzerland,"600000 - 699999",13,17,19,2014-12-01
"Plan International EU Office","United Kingdom","600000 - 699999",3,8,18,2009-05-27
SOLIDAR,Belgium,"600000 - 699999",6,10,1,2011-05-09
"The Mentor Group","United States","600000 - 699999",0,8,1,2016-09-14
"The Secretariat of the Steering Committee of the Eastern Partnership Civil Society Forum",Belgium,"600000 - 699999",4,4.25,3,2014-01-10
"The society for gas as a marine fuel","United Kingdom","600000 - 699999",0,3,0,2016-12-02
"Vlaams - Europees verbindingsagentschap",Belgium,"600000 - 699999",7,9,2,2012-02-24
"Dianova International",Spain,693623,0,1.75,0,2015-10-29
"FILMJUS Hungarian Society for the Protection of Audio-visual Authors’ and Producers’ Rights",Hungary,685000,0,2,0,2015-10-26
"GREEK FORUM OF REFUGEES",Greece,662217,0,0.25,2,2017-07-11
"Fundación Corporación Tecnológica de Andalucía",Spain,654000,0,5,0,2016-06-21
"EMERGENZA SORRISI - DOCTORS FOR SMILING CHILDREM",Italy,632637,0,3.75,0,2017-07-25
"Allileggie SolidarityNow",Greece,628698,0,10,0,2016-08-10
"LeasePlan Supply Services AG",Switzerland,620000,0,2,1,2016-11-04
"DERECHOS DE AUTOR DE MEDIOS AUDIOVISUALES ENTIDAD DE GESTION",Spain,619322,0,0.5,0,2015-10-01
"Jesuit Refugee Service - Europe",Belgium,613184,0,5.75,0,2016-12-05
"Társaság a Szabadságjogokért",Hungary,600452,0,27,0,2016-12-09
"European Federation of Animal Science",Italy,600000,0,2.5,0,2017-10-09
"Media Reforms Center",Ukraine,600000,0,19.5,0,2017-12-06
"""Hope For Children"" CRC Policy Center",Cyprus,"500000 - 599999",0,37.5,2,2014-12-05
"Academia Europaea [The Academy of Europe]","United Kingdom","500000 - 599999",0,1.5,1,2015-06-24
Bodensee-Stiftung,Germany,"500000 - 599999",0,8.75,0,2015-01-09
"CEE Bankwatch Network","Czech Republic","500000 - 599999",1,1.75,21,2010-06-30
"CONCORD Europe",Belgium,"500000 - 599999",2,5,31,2012-09-21
"Centre National de Coopération au Développement- 11 11 11",Belgium,"500000 - 599999",3,3.75,2,2011-10-24
ClientEarth,"United Kingdom","500000 - 599999",12,11.75,39,2011-12-21
"DSW (Deutsche Stiftung Weltbevoelkerung)",Germany,"500000 - 599999",7,7.25,19,2011-01-04
"EUROPA DONNA-The European Breast Cancer Coalition",Italy,"500000 - 599999",0,3.75,1,2009-02-13
"EUROPARC Federation",Germany,"500000 - 599999",3,2,4,2009-09-21
"Euro Coop - European Community of Consumer Co-operatives",Belgium,"500000 - 599999",3,3.5,4,2008-07-28
"European Chamber of Commerce in Vietnam",Vietnam,"500000 - 599999",0,4.75,14,2016-10-31
"European Money Markets Institute",Belgium,"500000 - 599999",0,0.5,1,2010-09-17
FERN,Belgium,"500000 - 599999",8,13,33,2011-01-25
"Housing Europe",Belgium,"500000 - 599999",1,6.75,13,2017-07-24
"International Financial Reporting Standards (IFRS) Foundation","United Kingdom","500000 - 599999",0,11.25,8,2015-04-07
"STICHTING AHF GLOBAL IMMUNITY",Netherlands,"500000 - 599999",0,1,0,2017-02-17
"Special Olympics Europe Eurasia",Ireland,"500000 - 599999",0,11.5,3,2014-12-18
"The NHS Confederation","United Kingdom","500000 - 599999",3,4,0,2011-09-23
"Transatlantic Institute",Belgium,"500000 - 599999",5,5.75,31,2011-10-03
"Transports Développement Intermodalité Environnement - Voyageurs et Marchandises",France,"500000 - 599999",0,0.25,1,2015-11-27
"AquaTT UETP Ltd",Ireland,598072,0,0.5,0,2017-05-04
"Greenpeace European Unit",Belgium,594233,13,7,119,2008-10-29
"Unie van Turkse Verenigingen vzw",Belgium,594185,2,4.5,0,2016-03-10
"Transatlantic Policy Network",Belgium,579401,0,1.5,5,2015-01-27
"Nordisk Folkecenter for Vedvarende Energi",Denmark,574496,0,3.25,0,2016-02-09
"European Association of Distance Teaching universities",Netherlands,572006,0,4.5,2,2017-01-16
"European Cancer Patient Coalition",Belgium,561574,4,6.25,7,2011-11-07
"Thetiki Foni",Greece,560406,0,0.75,0,2016-10-06
"Zentralrat Deutscher Sinti und Roma",Germany,558000,2,7,0,2017-02-23
"Nederlands Olympisch Comité * Nederlandse Sport Federatie",Netherlands,541000,0,0.75,0,2016-12-15
"Global Utmaning",Sweden,538678,0,11.5,1,2017-11-07
"Seldia - The European Direct Selling Association",Belgium,533000,2,3,3,2008-10-03
"European Network of Living Labs",Belgium,508025,0,5,0,2017-04-20
"Landsrådet för Sveriges Ungdomsorganisationer",Sweden,504801,0,14.5,0,2017-07-14
"ActionAid Italia International Onlus",Italy,500000,0,9,0,2015-09-14
"FUNDAÇÃO CALOUSTE GULBENKIAN",Portugal,500000,0,6.75,3,2017-09-11
"ADF International",Austria,"400000 - 499999",10,11.25,0,2010-08-20
"Agência Piaget para o Desenvolvimento",Portugal,"400000 - 499999",0,4.5,0,2016-12-17
"Aspen Institute Deutschland e.V.",Germany,"400000 - 499999",0,11,1,2017-08-01
"C.R.E.A.M. Europe PPP Alliance",Germany,"400000 - 499999",0,18,0,2011-10-16
"Coalition Clean Baltic",Sweden,"400000 - 499999",1,6,4,2014-08-19
"EUROPEAN NETWORK ON INDEPENDENT LIVING BRUSSELS",Belgium,"400000 - 499999",5,6,2,2014-07-24
"Eurodesk Brussels Link",Belgium,"400000 - 499999",2,7,1,2014-08-12
"European Bureau for Conservation and Development",Belgium,"400000 - 499999",5,6,2,2016-10-26
"European Climate Foundation",Netherlands,"400000 - 499999",4,3.75,100,2009-04-14
"European Federation of National Organisations working with the Homeless",Belgium,"400000 - 499999",2,3,27,2011-07-06
"European Internet Forum",Belgium,"400000 - 499999",3,3,1,2013-06-27
"European Network on Debt and Development",Belgium,"400000 - 499999",14,5,15,2009-10-12
"European University Continuing Education Network",Spain,"400000 - 499999",0,1.5,2,2009-07-03
"Fonds Croix-Rouge française",France,"400000 - 499999",0,3,0,2016-02-23
"Fédération Nature et Progrès",France,"400000 - 499999",0,8,0,2017-02-15
"HELLENIC HEALTH FOUNDATION",Greece,"400000 - 499999",0,15.25,0,2016-11-09
"Health Care Without Harm Europe",Belgium,"400000 - 499999",3,10,6,2012-07-04
"Human Rights Watch","United States","400000 - 499999",4,5,26,2012-05-21
"Icelandic Financial Services Association",Iceland,"400000 - 499999",0,2.5,1,2017-06-26
"Independent Regulators Group",Belgium,"400000 - 499999",2,1.5,0,2013-07-08
"Initiatives et Changement",France,"400000 - 499999",2,9,0,2011-12-14
"International Cooperative Alliance-Asia and Pacific",Belgium,"400000 - 499999",0,5,0,2016-12-01
"International Juvenile Justice Observatory",Belgium,"400000 - 499999",0,5.75,0,2011-01-10
"International POPs Elimination Network",Sweden,"400000 - 499999",0,1,0,2016-10-07
"Jordan Media Institute",Jordan,"400000 - 499999",0,1.5,0,2017-12-10
ONE,Belgium,"400000 - 499999",10,5.75,30,2011-12-06
"Plastic Soup Foundation",Netherlands,"400000 - 499999",0,9,0,2013-12-11
"Tax Justice Network Ltd","United Kingdom","400000 - 499999",0,3.25,1,2013-05-02
"Telecentre Europe aisbl",Belgium,"400000 - 499999",0,3.25,1,2016-09-05
"The Mossawa Center",Israel,"400000 - 499999",0,0.5,2,2015-05-03
"Traveller Information Services Association",Belgium,"400000 - 499999",0,1.75,0,2016-11-15
"World Obesity Federation","United Kingdom","400000 - 499999",0,3,2,2015-09-25
"World Ocean Council","United States","400000 - 499999",0,0.25,3,2016-10-14
"World Resources Forum Association",Switzerland,"400000 - 499999",0,2.25,0,2017-03-13
WorldLoop,Belgium,"400000 - 499999",0,1.5,1,2016-06-23
"European Federation of Nurses Associations",Belgium,494388,3,4,10,2010-01-06
"Hrvatska zajednica županija",Croatia,473578,0,2,0,2015-08-27
"European Digital Reading Lab",France,466000,0,0.25,0,2016-01-01
"Fondation Internationale pour les Défenseurs des Droits de l'Homme",Belgium,454883,0,5,0,2016-05-17
"Kofi Annan Foundation",Switzerland,454000,0,5,9,2015-03-05
"LAG Bornholm",Denmark,450911,0,0.25,0,2016-10-26
"IDAY International",Belgium,445338,0,1,0,2015-06-17
"Asociación de Empresas de Energías Renovables",Spain,444232,0,1,1,2013-07-02
"Fundacja ePaństwo",Poland,443541,0,2.75,0,2017-04-26
"European Law Institute",Austria,438349,0,7.5,10,2013-10-03
"European Society for Paediatric Oncology",Belgium,437119,9,4,6,2015-03-13
"G.S. Europractices Ltd",Cyprus,415000,0,7.5,0,2016-07-18
"Centre for Process Innovation Limited","United Kingdom",410434,0,0.5,0,2016-12-20
"WeForest (asbl)",Belgium,402818,0,10,0,2015-06-17
"Centre européen Robert Schuman",France,400000,1,9,1,2016-06-02
"Aldersgate Group","United Kingdom","300000 - 399999",0,5,15,2015-05-20
"Animals' Angels e.V.",Germany,"300000 - 399999",0,2.5,0,2016-08-17
"Asociaciòn Coordinaciòn de ONG y Cooperativas",Guatemala,"300000 - 399999",0,0.5,0,2017-12-07
"Association of Mediterranean Energy Regulators",Italy,"300000 - 399999",0,2.75,2,2011-03-04
"Associazione Italiana per la Gestione Forestale Responsabile",Italy,"300000 - 399999",0,5.25,0,2016-02-29
BLEU-BLANC-COEUR,France,"300000 - 399999",0,18,0,2015-09-28
"CEELI Institute","Czech Republic","300000 - 399999",0,12.5,0,2017-10-18
"CEEweb for Biodiversity",Hungary,"300000 - 399999",0,9,3,2012-02-07
"CEJI - A Jewish Contribution to an Inclusive Europe",Belgium,"300000 - 399999",4,5,1,2012-09-28
"Climate Bonds Initiative","United Kingdom","300000 - 399999",0,20,1,2011-05-23
"Confederation of Organisations in Road Transport Enforcement",Belgium,"300000 - 399999",0,0.5,0,2016-07-04
"Conselho Empresarial para o Desenvolvimento Sustentável",Portugal,"300000 - 399999",0,3.75,0,2016-08-11
"Deutscher Caritasverband e. V.",Germany,"300000 - 399999",6,2.75,0,2009-02-25
"ECDL Foundation",Ireland,"300000 - 399999",2,2,4,2009-10-07
"ENCATC, the European network on cultural management and policy",Belgium,"300000 - 399999",0,4.25,0,2012-11-08
"EuroMed Rights / EuroMed Droits",Denmark,"300000 - 399999",12,8,10,2011-08-25
"Europe Israel Public Affairs",Belgium,"300000 - 399999",3,4,1,2016-02-22
"European Health Telematics Association",Belgium,"300000 - 399999",0,2.5,1,2014-06-30
"European Institute of Peace",Belgium,"300000 - 399999",3,11.25,9,2015-05-07
"European Molecular Biology Organization",Germany,"300000 - 399999",0,3.25,0,2016-02-28
"European Network Against Racism",Belgium,"300000 - 399999",9,6.5,14,2009-12-14
"European Parliamentary Financial Services Forum",Belgium,"300000 - 399999",3,2.5,1,2010-04-07
"European Respiratory Society",Switzerland,"300000 - 399999",5,5.5,5,2012-02-24
"European Theatre Convention",France,"300000 - 399999",0,2,3,2015-03-10
"Fair Trade Advocacy Office",Belgium,"300000 - 399999",8,3.75,10,2011-01-19
"Forbrugerrådet Tænk (the Danish Consumer Council)",Denmark,"300000 - 399999",0,2.25,1,2009-03-20
GS1,Belgium,"300000 - 399999",0,2,1,2016-07-27
"Hepatitis B and C Public Policy Association ASBL",Luxembourg,"300000 - 399999",0,0.75,0,2016-01-20
"Humane Society International/Europe","United States","300000 - 399999",4,3.25,7,2009-12-18
"Independent Diplomat","United States","300000 - 399999",5,4,1,2011-10-21
"International Yehudi Menuhin Foundation",Belgium,"300000 - 399999",0,1.5,2,2011-12-12
"Internet Society","United States","300000 - 399999",1,1.5,2,2015-11-05
"Mersey Maritime","United Kingdom","300000 - 399999",0,5,0,2016-12-14
"Naturschutzbund Deutschland e.V.",Germany,"300000 - 399999",2,13.5,18,2008-12-17
"Non-Profit Partnership ESVERO",Russia,"300000 - 399999",0,0.5,0,2017-01-26
OCEANA,Spain,"300000 - 399999",4,3,36,2010-02-18
"Organisation internationale pour le droit à l'education et la liberté d'enseignement",Switzerland,"300000 - 399999",2,3,1,2015-04-24
"Réseau des Chambres des Experts Européens Département Afrique de l'Ouest",Belgium,"300000 - 399999",0,1.25,0,2015-08-22
"SOS Kinderdorf-International",Austria,"300000 - 399999",4,5,11,2012-10-23
"Stichting Advisory Council for pelagic stocks",Netherlands,"300000 - 399999",0,1.75,1,2016-12-01
"TRAFFIC International","United Kingdom","300000 - 399999",0,4,0,2016-10-11
"The ""Roza Otunbayeva Initiative"" International Public Foundation",Kyrgyzstan,"300000 - 399999",0,20,0,2015-02-19
"Ukrainian World Congress",Canada,"300000 - 399999",2,3.5,7,2016-02-10
"Verkehrsclub Deutschland e.V.",Germany,"300000 - 399999",0,0.75,0,2011-12-24
"World Vision Brussels & EU Representation ivzw/aisbl",Belgium,"300000 - 399999",4,12,17,2009-12-09
"World Wide Fund for Nature - Greece",Greece,"300000 - 399999",0,7.25,1,2015-04-14
"Zero Waste Europe",Netherlands,"300000 - 399999",3,3,11,2012-02-29
"European Regions Research and Innovation Network",Belgium,390000,0,5,8,2015-10-19
"Mind the Bridge Foundation",Italy,389000,0,7.5,15,2015-06-29
"Automóvel Club de Portugal",Portugal,388000,0,6,1,2016-03-18
"Polska Federacja Rynku Nieruchomości",Poland,381500,0,6.5,0,2017-04-14
"Ensemble contre la peine de mort",France,380000,0,6.25,1,2015-07-09
"Japan Machinery Center for Trade and Investment",Japan,375000,1,3,12,2015-05-13
"International Publishers Association",Switzerland,374444,0,1,0,2017-01-26
"European Distance and E-Learning Network",Hungary,357019,0,8,0,2016-09-15
"Finnwatch ry",Finland,347000,0,4,1,2015-09-03
"Federació Valenciana d'Associacions de Familiars de Persones amb Alzheimer",Spain,340310,0,0.5,0,2015-12-30
"European Alliance for Personalised Medicine",Belgium,339346,2,3.75,2,2016-03-21
"European Alcohol Policy Alliance",Belgium,338955,3,1.5,16,2011-09-13
"AIDS Action Europe",Germany,332574,0,3.75,0,2017-03-06
"International Co-operative Alliance-Africa",Kenya,329303,0,0.75,0,2016-10-12
"Fondazione Centro Produttività Veneto",Italy,323000,0,6,0,2016-12-29
"European Association for the Study of the Liver",Switzerland,313357,1,2.25,2,2010-09-08
"Deutsche AIDS-Hilfe",Germany,309504,0,4.5,2,2016-09-29
"Belgische Federatie Groenvoorzieners",Belgium,300000,0,0.25,0,2012-12-17
"Deutsches CSR-Forum",Germany,300000,0,3,0,2016-03-08
"International Development Alliance",Bulgaria,300000,0,8.25,0,2017-02-10
AIDES,France,"200000 - 299999",0,4.5,0,2016-09-15
"ASSOCIATION FEDERATION HANDICAP INTERNATIONAL",France,"200000 - 299999",3,1.75,0,2015-04-21
"Agrifood Campus of International Excellence",Spain,"200000 - 299999",0,4.5,0,2017-09-01
"Alzheimer Europe",Luxembourg,"200000 - 299999",2,2.5,1,2010-06-01
"Asociación Latinoamericana de Organizaciones de Promoción al Desarrollo",Mexico,"200000 - 299999",0,6,0,2016-10-13
"Association Belge de recherche et d'expertise des organisations de consommateurs",Belgium,"200000 - 299999",0,6.25,0,2015-09-17
"Associação Portuguesa para a Defesa do Consumidor",Portugal,"200000 - 299999",0,7.5,0,2016-05-17
"Center for Democracy & Technology","United States","200000 - 299999",2,2,25,2012-01-18
"Centre for Cross Border Studies","United Kingdom","200000 - 299999",0,7,0,2015-11-04
"Coalition of European Organisations on Innovation and Industrial Property",Belgium,"200000 - 299999",0,2.25,13,2015-09-02
"Confederation of Family Organisations in the European Union",Belgium,"200000 - 299999",8,3,15,2011-09-26
"DYNAMO INTERNATIONAL",Belgium,"200000 - 299999",0,3,0,2012-05-01
"Directors' Institute Finland - Hallitusammattilaiset ry",Finland,"200000 - 299999",0,2,0,2011-07-22
"Environmental Investigation Agency","United Kingdom","200000 - 299999",2,2.5,4,2012-02-07
"EurAc | European Network for Central Africa",Belgium,"200000 - 299999",4,3,1,2013-01-24
Eurodiaconia,Belgium,"200000 - 299999",5,9,13,2008-11-27
"European Chess Union",Switzerland,"200000 - 299999",0,6.5,2,2015-06-01
"European Citizen Science Association",Germany,"200000 - 299999",0,5,0,2015-07-21
"European Conservation Agriculture Federation",Spain,"200000 - 299999",0,2,3,2015-09-23
"European Council of Young farmers",Belgium,"200000 - 299999",4,2.75,22,2013-09-20
"European Federation of Agencies and Regions for Energy and the Environment",Belgium,"200000 - 299999",0,4,4,2011-07-05
