"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Fundación CARTIF",Spain,"900000 - 999999",0,6.25,0,2012-10-29
"Institut für Weltwirtschaft",Germany,"900000 - 999999",0,43.25,0,2015-06-11
"League of European Research Universities",Belgium,903000,4,6,6,2014-01-24
"Manifest Information Services","United Kingdom",900000,0,0.25,0,2016-05-23
"Film- och TV-branschens Samarbetskommitté",Sweden,"800000 - 899999",0,1,2,2014-03-04
"Vlaamse Instelling voor Technologisch Onderzoek",Belgium,"800000 - 899999",0,5,0,2016-10-04
"Academic Cooperation Association",Belgium,825964,3,5,1,2015-07-13
"Kompetenzzentrum - Das virtuelle Fahrzeug, Forschungsgesellschaft mbH",Austria,800000,0,1,0,2016-12-22
"Lietuvos mokslų akademija",Lithuania,"700000 - 799999",0,58,0,2008-07-11
"Observatoire social européen",Belgium,"700000 - 799999",0,10,2,2015-07-28
"Fundación Alternativas",Spain,700000,0,1.5,0,2015-10-31
"Stichting Nexus Instituut",Netherlands,700000,0,6,0,2016-11-22
"Centro Tecnológico Naval y del Mar",Spain,"600000 - 699999",0,2.5,0,2015-02-19
"Deutsches Zentrum für Luft- und Raumfahrt e.V.",Germany,"600000 - 699999",4,27.5,12,2011-09-19
"Open Europe","United Kingdom","600000 - 699999",0,8,8,2011-11-28
"Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V.",Germany,"600000 - 699999",6,3.75,5,2011-11-17
"CASE – Centrum Analiz Społeczno-Ekonomicznych – Fundacja Naukowa",Poland,657743,0,27,0,2015-07-03
"Research in Advanced Medical Informatics and Telematics (vzw - asbl)",Belgium,616000,0,2.75,0,2015-12-01
"BC3 BASQUE CENTRE FOR CLIMATE CHANGE -  KLIMA ALDAKETA IKERGAI",Spain,"500000 - 599999",0,12.25,0,2016-11-10
"HELLENIC FOUNDATION FOR EUROPEAN AND FOREIGN POLICY",Greece,"500000 - 599999",0,36.5,0,2016-06-16
"Service de lutte contre la pauvreté, la précarité et l'exclusion sociale",Belgium,"500000 - 599999",0,6.5,0,2015-06-03
"The Young Foundation","United Kingdom","500000 - 599999",0,7.5,4,2015-02-17
"Center for Transatlantic Relations Johns Hopkins University SAIS","United States",500000,0,3,3,2016-06-20
CERIC-ERIC,Italy,"400000 - 499999",0,0.25,0,2014-09-26
"European Space Policy Institute",Austria,"400000 - 499999",0,9,1,2016-10-28
"Geological Survey of Slovenia",Slovenia,"400000 - 499999",0,14,0,2010-09-18
"Global CCS Institute Ltd",Australia,"400000 - 499999",4,8,6,2014-08-25
"Japan Center for International Finance",Japan,"400000 - 499999",0,3.5,11,2015-02-13
"Joint Institute for Innovation Policy",Belgium,"400000 - 499999",4,8,0,2015-04-30
"Migration Policy Institute Europe",Belgium,"400000 - 499999",0,0.75,14,2015-02-24
"ROAMER [A roadmap for mental health research in Europe] project",Spain,"400000 - 499999",0,15,0,2014-07-02
"The EUROREC Institute",France,"400000 - 499999",0,2.25,0,2015-12-01
AINIA,Spain,"300000 - 399999",0,0.5,0,2016-02-19
"Atlantic Council","United States","300000 - 399999",0,2.25,39,2015-02-20
"FUNDACION EUROPEA SOCIEDAD Y EDUCACION",Spain,"300000 - 399999",1,5,0,2010-07-02
"Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.",Germany,"300000 - 399999",7,3.25,19,2011-09-07
"Institut Français de la Vigne et du Vin",France,"300000 - 399999",0,8,0,2016-08-19
"Italian National Agency for New Technologies, Energy and Sustainable Economic Development",Italy,"300000 - 399999",5,5,0,2012-11-28
"Jacques Delors Institut - Berlin, gemeinnützige GmbH",Germany,"300000 - 399999",0,6.5,6,2015-05-05
"OFFICE NATIONAL D’ETUDES ET DE RECHERCHES AEROSPATIALES",France,"300000 - 399999",1,30,2,2014-10-20
"acatech-Deutsche Akademie der Technikwissenschaften/ National Academy of Science and Engineering",Germany,"300000 - 399999",3,2.75,1,2011-11-09
"t2i - trasferimento tecnologico e innovazione",Italy,"300000 - 399999",0,1.5,0,2015-06-16
"European Science Foundation",France,386791,0,5.5,4,2016-09-16
"Fondazione Studi Consulenti del Lavoro",Italy,365470,1,5.5,0,2015-10-04
"Agrárgazdasági Kutató Intézet",Hungary,363624,0,0.75,0,2016-10-18
"Brussels Metropolitan",Belgium,308799,0,1.25,0,2013-10-22
"""Athena"" Research and Innovation Center in Information, Communication and Knowledge Technologies",Greece,"200000 - 299999",0,13.75,0,2014-03-05
"European Marine Board",Belgium,"200000 - 299999",0,5,2,2015-09-08
"Financial Markets Law Committee","United Kingdom","200000 - 299999",0,5.5,2,2015-07-01
"Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture",France,"200000 - 299999",0,5.5,0,2016-08-26
"Kangaroo Group",Belgium,"200000 - 299999",0,2.75,3,2011-12-12
"Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung",Germany,"200000 - 299999",0,3.5,0,2016-08-18
"South Asia Democratic Forum",Belgium,"200000 - 299999",4,5.75,0,2011-11-29
"SwissCore, Contact Office for European Research, Innovation and Education",Switzerland,"200000 - 299999",4,4,7,2012-04-05
"WIFO - Österreichisches Institut für Wirtschaftsforschung",Austria,"200000 - 299999",0,7.25,0,2016-05-24
"Instytut Metali Niezelaznych",Poland,296000,0,2.75,0,2015-06-18
"FONDATION POUR LA RECHERCHE SUR LA BIODIVERSITE",France,272000,0,5.5,0,2015-12-04
"Observatoire de l'Epargne Européenne",France,230000,0,3,1,2016-10-25
"Institut pour le Droit Européen de la Circulation",Luxembourg,200000,0,6.25,0,2015-03-11
"Bayerische Forschungsallianz GmbH",Germany,"100000 - 199999",2,1.25,0,2012-10-09
"Buildings Performance Institute Europe",Belgium,"100000 - 199999",0,6.5,4,2013-01-25
"Centre Maurits Coppieters",Belgium,"100000 - 199999",0,2,0,2011-02-15
"Commissariat à l'Energie atomique et aux énergies alternatives",France,"100000 - 199999",2,50,8,2011-09-26
"Confrontations Europe",France,"100000 - 199999",1,11,3,2011-10-05
"Deutsche Akademie der Naturforscher Leopoldina e.V. -- Nationale Akademie der Wissenschaften --",Germany,"100000 - 199999",0,2.5,7,2016-11-22
"Elinkeinoelämän Valtuuskunta EVA ry",Finland,"100000 - 199999",0,0.75,2,2015-02-19
"Fundacja Partnerstwa Technologicznego TECHNOLOGY PARTNERS",Poland,"100000 - 199999",5,12,0,2015-02-17
"Global Young Academy",Germany,"100000 - 199999",0,1.75,1,2014-09-29
"Határon Átnyúló Kezdeményezések Közép-európai Segítő Szolgálata",Hungary,"100000 - 199999",0,2,0,2015-12-29
"Institut de relations internationales et stratégiques",France,"100000 - 199999",0,1.5,0,2015-11-20
"International Air Carrier Association",Belgium,"100000 - 199999",4,1.5,8,2014-12-01
"Istituto per la Competitività",Italy,"100000 - 199999",7,7,14,2015-07-12
"Mercator Research Institute on Global Commons and Climate Change",Germany,"100000 - 199999",0,3,0,2015-03-10
"OFE Limited","United Kingdom","100000 - 199999",3,3,6,2008-11-28
"Overseas Development Institute","United Kingdom","100000 - 199999",0,6.25,7,2015-02-06
"The German Marshall Fund of the United States - Transatlantic Center",Belgium,"100000 - 199999",0,9,20,2015-11-27
"The Scotch Whisky Research Institute","United Kingdom","100000 - 199999",0,3,0,2016-11-16
"Topten International Services",Switzerland,"100000 - 199999",0,1,0,2015-09-17
"Zentrum für Europäische Wirtschaftsforschung",Germany,"100000 - 199999",0,2,4,2016-04-22
"wmp consult - Wilke Maack GmbH",Germany,"100000 - 199999",0,1,1,2016-07-19
"Stiftung Wissenschaft und Politik",Germany,160000,3,2.75,2,2014-01-17
"Royal Institute of International Affairs","United Kingdom",159418,0,1,3,2016-09-27
"Agora Energiewende",Germany,150000,0,1.25,8,2016-03-17
"Institut de Recerca i Tecnologia Agroalimentaria",Spain,149376,0,4.75,0,2016-06-20
"Instytut Kościuszki - Instytut Integracji Europejskiej",Poland,126764,0,10.75,2,2015-06-25
"Instituto de Telecomunicações",Portugal,112688,0,12.5,0,2016-09-06
"Intergenerational Foundation","United Kingdom",107000,0,1.5,0,2016-04-15
"Real Instituto Elcano",Spain,106727,0,3,3,2015-10-30
"The Royal United Services Institute for Defence and Security Studies","United Kingdom",100000,0,10.25,0,2015-07-14
"ACM EUROPE",Belgium,"50000 - 99999",1,1,0,2015-06-04
"Austrian Institute of Technology GmbH",Austria,"50000 - 99999",0,9.5,2,2016-12-21
"British Institute of International and Comparative Law","United Kingdom","50000 - 99999",0,2.25,0,2015-11-25
"Center for Data Innovation","United States","50000 - 99999",1,1,1,2015-10-16
"Center for Strategic and International Studies","United States","50000 - 99999",0,5.75,2,2015-02-02
"Consorzio per l'Area di ricerca scientifica e tecnologica di Trieste",Italy,"50000 - 99999",0,3,0,2016-09-07
"EUROSIF A.I.S.B.L (EUROPEAN SUSTAINABLE INVESTMENT FORUM)",Belgium,"50000 - 99999",2,0.75,12,2009-08-11
"Europe External Policy Advisors",Belgium,"50000 - 99999",3,3,1,2015-07-02
"European Horizons","United States","50000 - 99999",0,6.25,1,2016-06-30
"European Industrial Research Management Association",Belgium,"50000 - 99999",0,0.25,1,2016-07-04
"European Institute for Health",Belgium,"50000 - 99999",0,0.5,0,2015-04-21
"European Trade Union Institute",Belgium,"50000 - 99999",0,1.75,3,2016-12-22
"Geologian tutkimuskeskus",Finland,"50000 - 99999",0,0.5,0,2016-09-09
"ISTITUTO SUPERIORE DI SANITA'",Italy,"50000 - 99999",1,3.75,0,2016-07-12
"Information Technology and Innovation Foundation","United States","50000 - 99999",0,0.5,7,2015-02-18
"Instytut Morski w Gdańsku",Poland,"50000 - 99999",0,2,0,2016-05-24
"Istituto Universitario di Studi Europei",Italy,"50000 - 99999",0,1,0,2010-10-05
"Magyar Tudományos Akadémia",Hungary,"50000 - 99999",0,2.5,3,2015-06-25
"National Institute for Nuclear Physics",Italy,"50000 - 99999",1,2,0,2014-03-24
"National Research Council of Italy",Italy,"50000 - 99999",1,4.75,3,2011-09-01
"Naturalis Biodiversity Center",Netherlands,"50000 - 99999",0,2.25,0,2012-10-19
"Official Monetary and Financial Institutions Forum","United Kingdom","50000 - 99999",0,1.25,2,2016-05-26
"Progressive Policy Institute","United States","50000 - 99999",0,1.5,10,2015-12-22
"RAND Europe","United Kingdom","50000 - 99999",0,13.75,0,2015-05-06
"Renaissance Numérique",France,"50000 - 99999",0,2.25,0,2016-01-05
"SP Sveriges tekniska forskningsinstitut",Sweden,"50000 - 99999",0,7.5,0,2016-08-12
"SPARC Europe",Netherlands,"50000 - 99999",0,0.75,1,2014-12-22
"Sport et Citoyenneté",France,"50000 - 99999",1,2.25,2,2009-09-30
Synopia,France,"50000 - 99999",0,29.25,0,2013-10-23
"Tyndall National Institute, University College Cork",Ireland,"50000 - 99999",0,2,0,2015-05-18
"Ukrainian Think Tanks Liaison Office in Brussels",Belgium,90000,0,2.75,0,2015-07-31
"Deutsches Institut für angewandtes Insolvenzrecht e.V.",Germany,60000,0,3,0,2016-06-02
"Club Europeu para a Governaça dos Sistemas de Informação",Portugal,50000,0,0.25,0,2016-04-29
"Bayerischer Bankenverband e.V.",Germany,"25000 - 49999",0,2.25,1,2011-06-28
"CONSORCI INSTITUT D'INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER",Spain,"25000 - 49999",0,0.5,0,2015-12-03
"Clinica San Francesco",Italy,"25000 - 49999",0,0.75,0,2014-12-27
"Comité Colbert",France,"25000 - 49999",0,0.75,2,2009-09-14
"Comunicare Digitale",Italy,"25000 - 49999",0,1,0,2015-11-27
"Democratization Policy Council",Germany,"25000 - 49999",0,3.5,0,2015-02-18
"Deutsches Institut für Vertrauen und Sicherheit im Internet (Deutsche Post gemeinnützige Gesellschaft für sichere und vertrauliche Kommunikation im Internet mbH)",Germany,"25000 - 49999",0,0.5,0,2015-12-17
"European Centre for Economic and Social Policy Analysis and Affairs",Belgium,"25000 - 49999",2,0.5,0,2013-06-23
"European Cooperation in Science and Technology",Belgium,"25000 - 49999",6,2,8,2015-02-16
"Evropské hodnoty z.s.","Czech Republic","25000 - 49999",0,32.75,3,2015-10-27
"Fondation Prospective et Innovation",France,"25000 - 49999",0,1.25,3,2015-12-17
"Fondation pour le droit continental / Foundation for romano-germanic law",France,"25000 - 49999",0,0.75,0,2016-05-04
"Fondazione FORMIT",Italy,"25000 - 49999",0,1.5,0,2016-09-15
"IFP Energies nouvelles",France,"25000 - 49999",0,4,0,2012-04-24
"INNO SMART CLINICAL OOD",Bulgaria,"25000 - 49999",0,0.25,0,2016-01-26
"IRBM Science Park",Italy,"25000 - 49999",1,0.75,2,2015-04-21
"Institut der deutschen Wirtschaft Köln e.V.",Germany,"25000 - 49999",2,2,10,2015-01-29
"Institut für Europäische Politik e.V.",Germany,"25000 - 49999",0,1,1,2009-12-03
"Institut national de recherche en informatique et en automatique",France,"25000 - 49999",0,0.25,0,2016-02-23
"Institute for Advanced Sustainability Studies e.V.",Germany,"25000 - 49999",0,15,1,2015-04-28
"Instytut Logistyki i Magazynowania",Poland,"25000 - 49999",0,6.25,0,2016-08-30
"Leftfield Associates Ltd","United Kingdom","25000 - 49999",0,0.25,0,2016-12-13
"Národné lesnícke centrum",Slovakia,"25000 - 49999",0,1,0,2016-08-23
"The Class of 2020",Netherlands,"25000 - 49999",0,4.75,0,2016-04-07
ThinkYoung,Belgium,"25000 - 49999",7,1,1,2013-07-19
"Virtual Physiological Human Institute for Integrative Biomedical Research",Italy,"25000 - 49999",0,1.5,0,2014-07-03
"World Resources Institute","United States","25000 - 49999",0,2.25,14,2015-01-15
"The Russell Group of Universities","United Kingdom",45000,0,0.75,14,2015-03-10
"Institute Mihajlo Pupin",Serbia,42000,0,0.5,0,2016-11-22
"Associazione Universitaria di Studi Europei",Italy,34889,0,0.5,0,2015-07-08
"Accademia Italiana del Codice di Internet",Italy,33084,0,9,0,2015-09-28
"Art is Open Source",Italy,32000,0,2,0,2015-09-26
"Institut für Arbeitsmarkt- und Berufsforschung der Bundesagentur für Arbeit",Germany,30000,0,0.25,0,2015-06-30
IDEFIE,France,27173,0,30,0,2015-05-04
"ASOCIACIÓN DE INVESTIGACIÓN DE LA INDUSTRIA TEXTIL",Spain,"10000 - 24999",0,0.25,0,2011-10-04
"Association ISNET",Italy,"10000 - 24999",0,2,0,2016-04-14
"Association of European Research Estabishments in Aeronautics",Netherlands,"10000 - 24999",0,1.25,4,2013-07-31
"Bundesforschungszentrum für Wald, Naturgefahren und Landschaft",Austria,"10000 - 24999",0,0.25,0,2016-09-07
"CIONET International",Belgium,"10000 - 24999",0,0.75,2,2015-09-16
"CONEDU - Verein für Bildungsforschung und -medien",Austria,"10000 - 24999",0,0.5,0,2016-12-20
"Centre de Recherches Métallurgiques",Belgium,"10000 - 24999",0,1.25,0,2016-11-24
"CircularSociety AG",Switzerland,"10000 - 24999",0,0.75,1,2015-02-16
"Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria",Italy,"10000 - 24999",0,0.25,0,2016-11-18
"DEMOGRAFICI ASSOCIATI",Italy,"10000 - 24999",0,0.5,0,2011-03-04
EuroComment,Belgium,"10000 - 24999",0,2,6,2015-01-13
"European Bureau for Innovation and Science",Belgium,"10000 - 24999",1,0.5,0,2014-07-04
"European Network of Scientists for Social and Environmental Responsibility",Germany,"10000 - 24999",0,2.75,1,2016-02-27
"European Privacy Association",Belgium,"10000 - 24999",0,1.25,0,2009-07-23
"Fundación AZTI - AZTI Fundazioa",Spain,"10000 - 24999",0,0.75,0,2015-04-21
"German Development Institute / Deutsches Institut für Entwicklungspolitik (DIE)",Germany,"10000 - 24999",0,20,3,2015-06-23
"Grande Loge Féminine de France (Institut Maçonnique Européen)",France,"10000 - 24999",3,3500,0,2009-02-26
"Groupe interprofessionnel de réflexion et de communication sur la recherche (Gircor)",France,"10000 - 24999",0,0.25,0,2016-06-27
"Institut Montaigne",France,"10000 - 24999",0,0.75,4,2016-07-05
"Instituto Español de Oceanografía",Spain,"10000 - 24999",0,3.75,0,2016-05-26
"Konsortium Deutsche Meeresforschung e.V.",Germany,"10000 - 24999",2,2,0,2011-06-06
"Kunstvallei BV",Netherlands,"10000 - 24999",0,2.75,0,2014-01-20
"Max-Planck-Gesellschaft zur Förderung der Wissenschaften",Germany,"10000 - 24999",3,4,9,2014-01-21
"Mazungumzo - The African Forum in Brussels",Belgium,"10000 - 24999",0,1.25,0,2015-03-04
"Rat für Informationsinfrastrukturen",Germany,"10000 - 24999",0,0.5,1,2016-11-15
"SD-M GmbH",Germany,"10000 - 24999",0,1.25,0,2015-07-14
"Stichting Nederland Kennisland",Netherlands,"10000 - 24999",2,0.75,2,2009-10-09
"Stiftung Ordnungspolitik - Centrum für Europäische Politik",Germany,"10000 - 24999",7,15.5,10,2013-03-08
"TECNALIA Research & Innovation",Spain,"10000 - 24999",0,5,0,2011-10-07
"The Shift Project",France,"10000 - 24999",0,0.5,3,2014-12-17
"Università degli Studi di Torino",Italy,"10000 - 24999",0,0.5,0,2016-11-22
"VERNUNFTKRAFT. - Bundesinitiative für vernünftige Energiepolitik",Germany,"10000 - 24999",0,3.75,0,2014-02-14
"VTT Technical Research Centre of Finland Ltd",Finland,"10000 - 24999",3,10.5,2,2015-05-08
"Women's Eco-nomic and Social Think Tank","United Kingdom","10000 - 24999",0,1.25,1,2013-09-19
"RESEARCH UNIT ONE",Italy,24700,3,1,1,2016-07-05
"1000001 Labs",Spain,"< 9,999",0,3,0,2016-02-23
"AGENCIA DE QUALITAT I AVALUACIO SANITARIES DE CATALUNYA",Spain,"< 9,999",0,2.25,0,2015-12-01
"AREL agenzia ricerche e legislazione fondata da nino andreatta",Italy,"< 9,999",0,4,1,2015-02-04
"AT-One EEIG",Germany,"< 9,999",0,1,0,2012-10-08
"Akademie für Raumforschung und Landesplanung",Germany,"< 9,999",0,0.25,0,2014-08-05
"Alfred-Wegener-Institut, Helmholtz-Zentrum für Polar- und Meeresforschung",Germany,"< 9,999",0,0.25,0,2012-07-30
"Alliance des consultants industriels francophones",France,"< 9,999",0,1.5,0,2012-11-19
"Ars Electronica Linz GmbH",Austria,"< 9,999",0,0.5,0,2014-12-04
"Asociación Empresarial de Investigación Centro Tecnológico del Mármol, Piedra y Materiales",Spain,"< 9,999",0,1.5,0,2016-12-07
"Asociación para la Investigación y Desarrollo Industrial de los Recursos Naturales",Spain,"< 9,999",0,0.5,0,2015-06-01
"Aspen Institute Prague","Czech Republic","< 9,999",0,4,0,2015-02-17
"Assembly of Scientists and Experts of Afghanistan",Germany,"< 9,999",0,2.5,0,2013-07-15
"Association Européenne des Facultés Libres",France,"< 9,999",1,0.5,0,2015-01-19
"Association Fondation Internet Nouvelle Génération",France,"< 9,999",0,0.25,0,2009-08-11
"Association de Coordination Technique Agricole",France,"< 9,999",0,17.5,0,2015-01-20
"Association française d'étude de la concurence",France,"< 9,999",0,1.25,0,2009-07-29
"Association of European-level Research Infrastructure Facilities",Belgium,"< 9,999",0,1,0,2011-11-19
"Association philosophique française le DROIT HUMAIN",France,"< 9,999",0,6.25,0,2015-06-05
"Austrian Institute for European Law and Policy",Austria,"< 9,999",0,0.5,0,2010-05-30
"Autism Causes Centre","United Kingdom","< 9,999",0,0.25,0,2014-10-10
"Automotive Intelligence Center",Spain,"< 9,999",0,0.75,0,2016-09-26
"BENAKI PHYTOPATHOLOGICAL INSTITUTE",Greece,"< 9,999",0,19.5,0,2015-01-16
"BRIDGING EUROPE",Greece,"< 9,999",0,11.25,0,2014-09-26
"Balearic Islands Coastal Observing and Forecasting System",Spain,"< 9,999",0,2.5,0,2011-04-29
"Board of Quality Standards",Dominica,"< 9,999",0,0.75,0,2015-11-17
"Bureau de Recherches Géologiques et Minières",France,"< 9,999",0,1,0,2013-08-23
"CAB International","United Kingdom","< 9,999",0,0.25,0,2012-04-04
"CAMBRIDGE ASSOCIATION OF ENTREPRENEURS",Singapore,"< 9,999",0,10,0,2014-07-25
"CENTRE SCIENTIFIQUE & TECHNIQUE DE L'INDUSTRIE TEXTILE BELGE",Belgium,"< 9,999",0,0.25,0,2016-09-16
"CFA Institute","United States","< 9,999",2,3,7,2009-04-08
CIRAD,France,"< 9,999",0,0.25,0,2011-12-19
"CITOLIVA-Centro Tecnológico del Olivar y del Aceite",Spain,"< 9,999",0,0.25,0,2016-02-25
"CMU RESEARCH INSTITUTE",Cyprus,"< 9,999",0,0.5,0,2014-01-04
"CONSORZIO NAZIONALE INTERUNIVERSITARIO PER LE TELECOMUNICAZIONI",Italy,"< 9,999",0,50,0,2012-10-22
"COUNCIL OF EUROPEAN FORESTERS",Romania,"< 9,999",0,0.5,0,2012-01-18
CSA-INCAS,Romania,"< 9,999",0,2,0,2012-10-13
Cablexperts,Austria,"< 9,999",0,1,0,2011-04-01
"Center for the Study of Democracy",Bulgaria,"< 9,999",0,1,2,2010-11-17
"Centre National de la Recherche Scientifique",France,"< 9,999",0,3.5,4,2015-07-14
"Centre d'Etudes Internationales de la Propriété Intellectuelle",France,"< 9,999",0,1.25,0,2014-01-29
"Centre for European Policy Studies",Belgium,"< 9,999",2,50,63,2011-09-16
"Centre for European and International Policy Action",Belgium,"< 9,999",0,2,0,2015-05-27
"Centre for Public Policy PROVIDUS",Latvia,"< 9,999",0,1,0,2015-03-10
"Centre for the Study of Financial Innovation","United Kingdom","< 9,999",0,1.5,0,2016-02-18
"Centre on Regulation in Europe",Belgium,"< 9,999",0,5.5,5,2013-08-21
"Centro Ricerche Produzioni Vegetali soc coop",Italy,"< 9,999",0,0.5,0,2016-08-05
"Centro Studi, formazione, comunicazione e progettazione sull'Unione Europea e la global governance",Italy,"< 9,999",0,0.25,0,2016-10-11
"Citynet S.A.",Spain,"< 9,999",0,0.25,0,2011-08-26
"Climate Economics Chair (Paris-Dauphine University -  Europlace Institute of Finance)",France,"< 9,999",0,2.5,1,2013-01-25
"Club des organismes de recherche associés",Belgium,"< 9,999",0,10,0,2012-02-13
"Collaborating Centre on Sustainable Consumption and Production",Germany,"< 9,999",0,22.5,0,2015-05-20
"Connect-EU Materials Group",Spain,"< 9,999",0,0.25,0,2011-11-21
"Consorzio per il Centro Interuniversitario di Biologia Marina ed Ecologia Applicata G. Bacci",Italy,"< 9,999",0,0.75,0,2009-05-25
"Corporazione del Giglio del Beccaio 2013",Italy,"< 9,999",0,1.25,0,2014-04-08
"Council of Geopolitics",Hungary,"< 9,999",0,32.75,0,2008-07-01
Creis-Terminal,France,"< 9,999",0,2.5,0,2011-01-03
"Croatan Institute","United States","< 9,999",0,0.25,0,2015-11-25
"DBFZ Deutsches Biomasseforschungszentrum gemeinnützige GmbH",Germany,"< 9,999",0,1.5,0,2016-08-02
"DEX Innovation Centre","Czech Republic","< 9,999",0,0.25,0,2014-09-29
Demos,"United Kingdom","< 9,999",0,1,0,2016-03-29
"Deutsche Agrarforschungsallianz",Germany,"< 9,999",0,0.5,0,2016-06-23
"Deutsche Gesellschaft für Recht und Informatik e.V.",Germany,"< 9,999",0,0.75,0,2011-01-14
"Deutsche Gesellschaft für Verkehrspsychologie",Germany,"< 9,999",0,1.75,0,2016-04-23
"Deutsches Forschungszentrum für Künstliche Intelligenz DFKI GmbH",Germany,"< 9,999",0,0.25,2,2014-12-01
"Deutsches Institut für Wirtschaftsforschung",Germany,"< 9,999",0,0.25,1,2013-08-28
"Deutsches Zentrum für Neurodegenerative Erkrankungen e.V.",Germany,"< 9,999",0,0.75,0,2015-11-23
"Droit & Croissance / Rules for Growth",France,"< 9,999",0,6.25,0,2016-04-05
"EGALE Egalité-laïcité-Europe",France,"< 9,999",0,7.5,0,2012-04-18
"EINSTEINWEB SRL",Italy,"< 9,999",0,3,0,2016-01-07
"EQUITY IN HEALTH INSTITUTE",Italy,"< 9,999",0,0.25,0,2013-06-24
"EU-Asia Centre",Belgium,"< 9,999",0,1,1,2012-12-21
"EUROPEAN BUSINESS AVIATION ASSOCIATION",Belgium,"< 9,999",5,5,7,2014-03-28
"EUROPEAN SPALLATION SOURCE",Sweden,"< 9,999",0,0.25,0,2015-04-28
"Elaphe Propulsion Technologies",Slovenia,"< 9,999",0,0.5,1,2016-07-12
"Elettra - Sincrotrone Trieste S.C.p.A.",Italy,"< 9,999",0,100,0,2012-10-18
"Energieinstitut an der Johannes Kepler Universität Linz",Austria,"< 9,999",0,0.25,0,2016-04-21
"European Bitumen Association",Belgium,"< 9,999",0,0.25,0,2012-10-19
"European Capital Markets Institute",Belgium,"< 9,999",1,1,2,2011-11-23
"European Centre for International Political Economy",Sweden,"< 9,999",0,7,5,2014-12-06
"European Centre for Public Affairs","United Kingdom","< 9,999",0,0.5,2,2013-01-23
"European Centre for Public Affairs 2.0",Belgium,"< 9,999",0,1.25,0,2014-05-28
"European Corporate Governance Institute",Belgium,"< 9,999",0,1,0,2016-02-09
"European Federation for Investment Law and Arbitration",Belgium,"< 9,999",0,1,0,2014-11-01
"European Foundation for Democracy",Belgium,"< 9,999",6,7,1,2011-09-15
"European Gravitational Observatory",Italy,"< 9,999",0,3.75,0,2012-10-19
"European Information Society Institute, o.z.",Slovakia,"< 9,999",0,0.25,0,2012-09-06
"European Institute for Asian Studies",Belgium,"< 9,999",0,14,1,2013-07-03
