"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"The Skill Set",Ireland,"50000 - 99999",1,1,0,2012-04-22
"Timothée Fechner",Belgium,"50000 - 99999",1,1,0,2018-05-05
"HS Data Analysis and Consultancy",Germany,90000,0,1,0,2016-08-16
"Euro Freelancers",Belgium,75600,0,0.75,0,2012-02-09
"Fabrizio Protti",Italy,60000,1,1,0,2018-02-03
"KM Brussels",Belgium,60000,0,1,0,2014-11-13
"Gray EU",Belgium,50000,0,1,0,2018-05-18
"Acceleratio B.V.",Netherlands,"25000 - 49999",0,1,0,2016-09-29
"Anemone Technology",Denmark,"25000 - 49999",1,0.25,0,2017-08-30
"Anja Siegemund",Belgium,"25000 - 49999",1,1,0,2011-09-11
"Bartholomew  Advisors SCS",Belgium,"25000 - 49999",1,1,5,2013-08-21
"Cadenza Consulting",Belgium,"25000 - 49999",0,1,0,2015-05-11
"Christopher Irwin","United Kingdom","25000 - 49999",0,0.25,0,2009-03-20
"David Mendes",Portugal,"25000 - 49999",0,1,0,2018-04-13
"E J Consultants (London) Limited","United Kingdom","25000 - 49999",0,1,0,2015-02-02
"Eisotero Group Associated",Italy,"25000 - 49999",0,3,0,2016-11-22
"European Intermediation",Belgium,"25000 - 49999",1,1,0,2012-11-06
FishFix,Portugal,"25000 - 49999",0,1,0,2018-08-22
Fortzer,Belgium,"25000 - 49999",1,1,0,2011-09-01
"Giorgia Lionetti",Italy,"25000 - 49999",0,1,0,2014-04-06
"IF Steelman",France,"25000 - 49999",0,1,0,2018-01-10
"Jayant Dasgupta",India,"25000 - 49999",0,0.25,0,2018-04-18
"Lykke Advice",Belgium,"25000 - 49999",0,1,0,2016-09-15
"Marco Casali ditta individuale",Italy,"25000 - 49999",0,1.25,0,2017-04-27
"Marco Lusetti",Italy,"25000 - 49999",0,1,0,2015-09-23
"Mathieu Fonteneau",Belgium,"25000 - 49999",1,0.75,2,2015-03-24
"Maybeck Communications, a Division of Palara SPRL",Belgium,"25000 - 49999",0,1,0,2018-01-15
Overberg,Belgium,"25000 - 49999",0,1,0,2016-06-01
"Peter Jens",Belgium,"25000 - 49999",0,1,0,2011-07-04
Phronesis,Belgium,"25000 - 49999",1,1,0,2016-09-30
RIVAS,Belgium,"25000 - 49999",1,0.5,0,2018-09-04
"Renaat Van Rompaey",Netherlands,"25000 - 49999",1,1.25,0,2012-01-05
"Robert VIERHOUT",Belgium,"25000 - 49999",1,0.75,0,2014-10-28
Robillart,Belgium,"25000 - 49999",0,1,0,2012-12-10
"Schellter Strategy Consulting bvba",Belgium,"25000 - 49999",0,2,0,2011-07-22
"Smart Co S.r.l.",Italy,"25000 - 49999",0,0.5,0,2016-09-08
"Soraya Belghazi",Belgium,"25000 - 49999",1,0.75,0,2018-08-03
"Support Base SPRL",Belgium,"25000 - 49999",1,1,0,2017-11-28
"Van Dijk EU Consultancy",Netherlands,"25000 - 49999",0,0.5,0,2015-05-06
"Vlassembrouck Consult",Belgium,"25000 - 49999",1,1,0,2012-01-10
"Lejeune Consulting",Germany,40000,1,1,0,2015-01-29
self-employed,Netherlands,40000,0,0.5,0,2016-08-22
ALTERTOX,Belgium,30000,1,1,0,2014-04-29
"Les Dossiers Européens",Belgium,30000,0,1,0,2015-06-16
"RING Advocacy ApS",Denmark,30000,0,1,0,2015-02-09
"Vandoren Consulting",Belgium,30000,0,0.5,3,2015-05-13
ACOPOL,Belgium,"10000 - 24999",1,0.5,0,2017-04-20
ADIMO,Belgium,"10000 - 24999",0,0.5,0,2017-04-18
"Agencia de desarrollo turístico ""Medinalogo""",Spain,"10000 - 24999",0,1,0,2018-02-08
"Ariane Koek","United Kingdom","10000 - 24999",0,1,0,2018-01-13
"Blanche Magarinos-Rey",France,"10000 - 24999",1,0.75,0,2015-09-14
"Bluemats Technology BV",Netherlands,"10000 - 24999",0,1,0,2017-04-18
"Bureau Bungenberg",Germany,"10000 - 24999",0,1,0,2014-06-10
"Business Platform Europe",Belgium,"10000 - 24999",0,0.25,0,2013-12-23
"Cabinet Tauthui & Associés",France,"10000 - 24999",0,0.75,0,2010-11-09
"Charlotte Lund Thomsen IP Advice",Denmark,"10000 - 24999",1,0.5,0,2018-07-09
"Commentum political communication",Germany,"10000 - 24999",0,0.5,0,2013-01-31
"Dan Ion G Oprea Authorized Professional",Romania,"10000 - 24999",0,0.75,0,2018-05-07
"Dario Vins",Germany,"10000 - 24999",0,1,0,2018-08-10
"Diane Luquiser",Belgium,"10000 - 24999",1,1,0,2016-06-13
"Diedert Debusscher",Belgium,"10000 - 24999",1,0.5,0,2018-02-23
"Dr. Raphael von Heereman",Germany,"10000 - 24999",1,1,0,2017-04-26
"Emmanuele Forlani",Italy,"10000 - 24999",0,1,0,2016-06-20
EuroCogit,Italy,"10000 - 24999",1,1,0,2016-11-22
"GIGLIO & Partners",Italy,"10000 - 24999",0,0.5,0,2010-01-06
"Giulio Pirotta",Italy,"10000 - 24999",0,1,0,2016-10-17
"Gustaaf Bos Consulting",Belgium,"10000 - 24999",0,0.5,0,2015-11-18
"HORACIO GONZALEZ ALEMAN",Spain,"10000 - 24999",1,0.75,0,2015-01-28
"Hamling IT AB",Sweden,"10000 - 24999",0,0.25,0,2017-09-21
"Hongwei SHI",China,"10000 - 24999",0,0.5,0,2016-07-09
"Iconoclast Tech LLC","United States","10000 - 24999",0,1,0,2017-04-24
"J. GARCIA CARRION",Spain,"10000 - 24999",0,1.5,1,2018-08-02
"JEN Sandra",France,"10000 - 24999",0,0.5,0,2011-11-09
"Kirkland Consulting","United Kingdom","10000 - 24999",0,1,0,2017-09-21
"LOPEZ LEZA CONSULTORES",Spain,"10000 - 24999",1,1,1,2015-05-05
LOWWEL,Belgium,"10000 - 24999",0,1,0,2017-08-23
"Linda van Goor Regulatory Communication",Netherlands,"10000 - 24999",1,1,0,2015-06-16
"Luca Muscelli consultant",Italy,"10000 - 24999",1,1,0,2018-06-01
"Luca Ruggero Jacovella",Italy,"10000 - 24999",0,1,0,2013-06-06
"M. Raymond BARBIER",France,"10000 - 24999",0,0.5,0,2015-10-28
"Michel Maroy",Belgium,"10000 - 24999",0,0.75,0,2014-10-24
"NETSMART - ANONYMI EMPORIKI ETAIRIA ANAPTYXIS KAI DIADOSIS YPIRESION KAI PROIONTON SE TOMEIS YPSILIS TECHNOLOGIAS",Greece,"10000 - 24999",0,1,0,2016-12-10
"Odesseana Consulting",Germany,"10000 - 24999",0,1,0,2014-09-11
"PIOTR WIERZCHOWSKI",Poland,"10000 - 24999",0,1,0,2008-09-17
"PSL Associates SCS",Belgium,"10000 - 24999",1,1,0,2015-02-18
"Petr Kolar","Czech Republic","10000 - 24999",1,1,1,2014-12-08
"Phil Papard Consulting","United Kingdom","10000 - 24999",0,0.25,0,2015-09-09
"Pierre Fruitier-Roth",France,"10000 - 24999",0,1,0,2016-05-23
"ProSunergy Limited","United Kingdom","10000 - 24999",0,0.5,1,2015-02-06
"Professor Eric Sampson","United Kingdom","10000 - 24999",0,0.5,0,2016-11-20
"Rasa Uzdavinyte",Lithuania,"10000 - 24999",0,1,0,2018-06-03
"Reduced Mobility Rights Limited","United Kingdom","10000 - 24999",0,1.25,0,2015-01-14
"Regulatory Solutions",Belgium,"10000 - 24999",0,0.25,1,2016-12-08
"SRA Consulting",Austria,"10000 - 24999",1,0.25,0,2015-07-16
"STRATEGY IMPLEMENTED",Austria,"10000 - 24999",0,0.5,0,2018-08-14
"SVM Consult",France,"10000 - 24999",2,1,0,2014-10-06
"Saublens Christian",Belgium,"10000 - 24999",0,1,1,2016-12-08
"Serenella Molendini",Italy,"10000 - 24999",0,0.75,0,2016-03-11
"Sidekick Project Support",Netherlands,"10000 - 24999",0,1,0,2016-11-28
"Sophie Delair",Belgium,"10000 - 24999",0,0.25,0,2014-02-03
StudioArgo,Italy,"10000 - 24999",1,0.5,0,2016-01-08
"The Fullilove Consulting Group","United States","10000 - 24999",1,1,0,2009-02-10
Videokuvatalo,Finland,"10000 - 24999",0,0.75,1,2015-10-13
"Willem Scholten Consultancy",Netherlands,"10000 - 24999",0,0.5,0,2016-03-01
"Zielke Research Consult GmbH",Germany,"10000 - 24999",0,0.25,0,2017-08-05
"Zofus Advokat & Konsulentfirma",Denmark,"10000 - 24999",0,0.25,0,2017-11-21
freudenberg:consulting,Germany,"10000 - 24999",0,1,0,2017-05-29
partneRupp,Belgium,"10000 - 24999",1,0.75,0,2017-11-08
"prof dr horst fischer",Germany,"10000 - 24999",1,1,0,2018-06-18
"Age-friendly Nederland",Netherlands,22000,0,1,0,2017-01-27
"Davide Bonagurio",Belgium,20000,1,0.5,0,2017-10-20
"Mozaik Business Services",Croatia,20000,0,1,0,2017-06-12
"The Extremely Useful Company",Netherlands,20000,0,1,1,2016-06-29
"Consumer Packaging Manufacturers Alliance","United Kingdom",18000,0,1,0,2016-10-24
"CAMBAZARD Pierre",France,15000,0,0.5,0,2011-09-02
"OceanWise Limited","United Kingdom",12000,0,0.25,0,2017-07-21
"Clean Fuels Consulting","United States",10000,0,1,0,2014-03-08
"Lettini Giuseppe",Italy,10000,0,0.75,0,2015-11-25
"2thePoint Consulting",Belgium,"< 9,999",1,1,0,2015-01-29
"AMC Strategy","United Kingdom","< 9,999",0,0.5,4,2015-01-19
"ANTON KERN D.I.",Belgium,"< 9,999",0,0.25,0,2012-03-04
"ARBELLOT-REPAIRE François",France,"< 9,999",0,0.5,0,2016-05-24
"Akkermans Customs Consultancy",Netherlands,"< 9,999",0,0.25,0,2018-03-19
"Alberto Carnesecca",Italy,"< 9,999",0,0.25,0,2013-10-06
"Alexander Alvaro",Belgium,"< 9,999",0,1,0,2016-07-06
"Ambienta 45,C.B.",Spain,"< 9,999",0,0.25,0,2017-01-27
"Angel Calzada Gómez",Spain,"< 9,999",0,0.25,0,2017-02-12
Arcole.cyber,France,"< 9,999",0,0.5,0,2017-02-26
"Ario Advisory","United Kingdom","< 9,999",0,1,2,2016-11-16
"Askary BV",Netherlands,"< 9,999",0,0.25,0,2015-12-10
"Astronomie-Werkstatt ""Sterne ohne Grenzen""",Germany,"< 9,999",0,1.5,0,2015-07-22
"Athanasios Panagopoulos",Greece,"< 9,999",0,0.25,0,2017-01-04
BONANOVA,Belgium,"< 9,999",0,0.25,3,2013-11-26
"BSchwarzenegger GMCT e.U.",Austria,"< 9,999",0,1,0,2016-11-03
"Beratungs- und Schulungsinstitut für Tierschutz bei Transport und Schlachtung",Germany,"< 9,999",0,0.25,0,2017-03-23
"Bird and Associates","United Kingdom","< 9,999",0,0.25,0,2016-12-29
"Brillmann Zsolt",Hungary,"< 9,999",0,0.5,0,2016-06-07
"CC Wizard Oy",Finland,"< 9,999",0,0.25,0,2018-02-22
"Carlo van de Weijer",Netherlands,"< 9,999",0,0.25,0,2017-03-23
Cerulogy,"United Kingdom","< 9,999",0,0.5,0,2017-11-13
"Charlotte Johnston (Crangon Ltd)","United Kingdom","< 9,999",0,0.25,0,2017-08-01
"Chase TransAtlantic Consulting",Belgium,"< 9,999",0,0.25,2,2016-08-27
"Chemical Recycling Association","United Kingdom","< 9,999",0,0.25,0,2017-01-04
"Chris Davies Ltd","United Kingdom","< 9,999",0,0.5,0,2017-04-03
Conker,Netherlands,"< 9,999",0,0.25,0,2017-11-21
"Cosmethics Oy",Finland,"< 9,999",0,1,0,2017-04-13
"DK finančno svetovanje, Darko Kovačič s.p.",Slovenia,"< 9,999",0,1.5,0,2017-06-04
"Degeorges Consulting ehf.",Iceland,"< 9,999",1,0.25,0,2014-12-02
"Demorais Consulting Ltd","United Kingdom","< 9,999",0,0.25,0,2018-07-16
"Deviller Environmental Risk Assessment of Chemicals",France,"< 9,999",0,0.5,0,2016-05-27
"Dipl.-Kfm. Rüdiger König",Germany,"< 9,999",0,0.5,0,2017-04-25
"Dr. Peter Köhler",Germany,"< 9,999",0,0.25,0,2018-01-17
"Dr. Spoo Umwelt-Consulting",Germany,"< 9,999",0,1,0,2012-10-25
"EB Capital",Belgium,"< 9,999",0,0.25,0,2015-11-03
ESB,"United Kingdom","< 9,999",0,0.25,3,2018-02-20
"Edmund Gray",Ireland,"< 9,999",0,0.25,0,2017-08-14
"Elena Zacharenko",Belgium,"< 9,999",1,1,0,2016-09-07
"Engaged Consulting Limited","United Kingdom","< 9,999",0,0.25,0,2017-05-11
Exigon,Belgium,"< 9,999",0,0.25,0,2016-11-02
"FELULA SA",Luxembourg,"< 9,999",0,0.25,1,2015-01-30
"FMT Consulting","United Kingdom","< 9,999",0,0.25,0,2017-02-21
"FON KUM GILBERT CONSULTING",France,"< 9,999",2,0.5,0,2013-03-26
"Falco Valkenburg B.V.",Netherlands,"< 9,999",0,0.25,0,2017-11-29
"Fastlane Consulting",Belgium,"< 9,999",0,0.5,0,2013-06-27
"Ferdinand Schwabe",Germany,"< 9,999",0,0.25,0,2018-08-31
"Fiona Hall","United Kingdom","< 9,999",0,1,1,2014-08-30
Flowcanto,Netherlands,"< 9,999",0,0.25,0,2016-08-12
"FoodREG Consult sàrl",Switzerland,"< 9,999",0,0.25,0,2017-01-25
"Frisenna Stefano Paolo",Italy,"< 9,999",1,0.5,0,2016-09-10
"GKL Consulting",Germany,"< 9,999",0,0.25,0,2016-09-25
"GLP CONSEILS",France,"< 9,999",0,0.5,0,2017-04-25
"Ganymede Consultancy",Netherlands,"< 9,999",0,2,0,2017-08-07
"Global Regulatory Communications",France,"< 9,999",0,1,0,2018-04-24
"Governance Perspectives Ltd","United Kingdom","< 9,999",0,1,0,2016-02-24
GreenOrange,"United States","< 9,999",0,2,0,2015-02-16
"Greenhouse Communications","United States","< 9,999",0,1,3,2015-02-16
"Heavenly Creature Producties",Netherlands,"< 9,999",0,1,1,2016-02-04
"High Brace Ltd",Finland,"< 9,999",0,0.25,0,2012-01-16
"INTERNATIONAL TRADE DEFENCE SERVICES BVBA",Belgium,"< 9,999",0,0.25,1,2016-06-02
"Ingenieurbüro M. Meier",Germany,"< 9,999",0,0.25,0,2016-06-17
"Itaka Media",Belgium,"< 9,999",1,1,0,2016-11-03
"Izar-Innovation Zone for Accountable Results",Italy,"< 9,999",0,0.5,0,2017-01-12
"J K Consultancy",Belgium,"< 9,999",0,1,0,2015-03-18
"JSPacheco International Consulting","United States","< 9,999",0,0.5,0,2015-09-10
"James Ramsay",Belgium,"< 9,999",1,1,0,2017-08-24
"Joulia-Paris Tamar",Belgium,"< 9,999",0,0.25,0,2012-06-24
"Kenneth Richter Consultancy",Germany,"< 9,999",0,0.5,0,2018-02-13
"Konstantinos Karamanis",Greece,"< 9,999",0,0.25,0,2016-11-08
"Koreneef Public Affairs Limited",Netherlands,"< 9,999",0,0.25,0,2015-05-12
LMCL,Belgium,"< 9,999",0,0.25,0,2015-04-27
"LUPUS IT-Consulting",Germany,"< 9,999",0,0.5,0,2017-02-28
"Lawrence Normie Consulting",Israel,"< 9,999",0,1,0,2015-03-24
"MAW Consulting Michal Wilkolek",Poland,"< 9,999",0,0.25,0,2017-10-09
"MG Maritime",Sweden,"< 9,999",0,0.75,0,2017-04-05
"Manche Atlantique Stratégie",France,"< 9,999",0,0.5,0,2016-07-25
"Manuel Casalboni",Italy,"< 9,999",0,0.25,0,2017-04-05
"Martin Clark Consultancy","United Kingdom","< 9,999",0,0.25,0,2014-01-14
"Michael Burrell","United Kingdom","< 9,999",0,0.25,0,2015-03-19
"Michael Hack Politikberatung",Germany,"< 9,999",1,0.5,1,2018-09-27
"Mirna Robert Epidemiology",Netherlands,"< 9,999",0,1,0,2017-04-20
"Mobile Applications&Innovation Re-Engineering Dr. Riegelmayer",Germany,"< 9,999",0,0.25,0,2012-03-30
"Mr Pietro Carlomagno",Italy,"< 9,999",2,1,0,2016-03-24
"Norrig Wellness Solutions",Nigeria,"< 9,999",0,1,0,2017-04-11
"OMR Conseil",Belgium,"< 9,999",0,0.25,0,2014-05-07
"Olivia Lind Haldorsson/Bottes Vertes",Belgium,"< 9,999",0,1,0,2014-09-23
OpenNovations,Netherlands,"< 9,999",0,0.25,0,2017-08-08
"PAYA LEBAR",France,"< 9,999",0,1.25,0,2016-05-10
"Pantle Beratung CFD-CAA-FSI",Germany,"< 9,999",0,0.25,0,2017-08-07
"Pierre Ménat Conseil (PMC)",France,"< 9,999",0,1,0,2016-03-13
"Pierre NAASSENS",Belgium,"< 9,999",1,0.25,0,2015-09-06
"Pollet Environmental Consulting",Belgium,"< 9,999",0,0.25,0,2009-02-20
ProDessus,Belgium,"< 9,999",1,0.5,0,2012-03-29
"Protocol International",Netherlands,"< 9,999",2,1.25,0,2015-08-31
"Public Politic Communications Ltd.","United Kingdom","< 9,999",1,0.5,0,2016-01-25
"Rank OÜ",Estonia,"< 9,999",0,0.25,0,2017-05-07
"Rechtsanwalt Roland Koch",Germany,"< 9,999",0,0.25,1,2016-11-23
"Relations and Property Management bvba",Belgium,"< 9,999",0,0.25,0,2012-03-17
"Roger Creswell","United Kingdom","< 9,999",0,0.75,0,2017-06-12
"Romeo D'Amicis",Italy,"< 9,999",0,1,0,2013-06-27
"SP&L Consulting",Belgium,"< 9,999",0,1,0,2014-12-10
"Scalable Life Sciences",Netherlands,"< 9,999",0,0.25,0,2016-03-14
"Sebastien Goulard",France,"< 9,999",0,0.25,0,2016-07-27
"Sergey Teleshev",Ukraine,"< 9,999",0,0.25,0,2013-10-28
"Sinergis Gestión Integrada",Spain,"< 9,999",0,0.25,0,2017-09-27
"StIR StrategyImpactReputation FZE","United Arab Emirates","< 9,999",0,0.25,0,2016-10-30
"Stratton Park Associates","United Kingdom","< 9,999",0,1.5,0,2013-11-25
"Studio Daniele Tumietto",Italy,"< 9,999",0,0.5,0,2017-04-05
"TT Werkhoven Ltd","United Kingdom","< 9,999",0,0.25,0,2018-05-10
"Technology Policy Advocates",Belgium,"< 9,999",0,0.5,0,2015-11-16
"Themis Research",Belgium,"< 9,999",1,0.25,0,2018-10-30
"Thibault Maillet",France,"< 9,999",0,0.25,0,2015-04-26
"Vanguard International and Government Affairs",Netherlands,"< 9,999",0,0.5,1,2016-08-27
"WE Solutions",Belgium,"< 9,999",0,0.25,0,2012-05-08
"Yoav Shemer-Kunz",France,"< 9,999",1,0.5,0,2017-02-12
"ecoreflect ltd","United Kingdom","< 9,999",0,0.25,0,2016-11-08
eurolobby,Germany,"< 9,999",0,1,0,2010-07-22
"fernando luis rodrigues pereira",Portugal,"< 9,999",0,1,0,2015-01-28
"gmjw consulting - Martin JW Hannemann",Germany,"< 9,999",0,1,0,2016-06-26
"narocon InnovationConsulting",Germany,"< 9,999",0,0.25,0,2013-05-23
"nv Degusch",Belgium,"< 9,999",0,0.5,1,2018-10-23
"van der Laan Consulting","United States","< 9,999",0,0.5,0,2015-01-20
"STEPS MANAGEMENT SPRL",Belgium,7000,0,0.25,2,2015-01-21
"E-Energy Market BV",Netherlands,6000,0,0.25,0,2008-08-13
"Wave di M. Bettinelli",Italy,5000,1,1.25,0,2014-11-02
"Dr.Elisabeth Berger bc - bergercommunications",Austria,4000,0,0.25,0,2013-11-04
"DB Advisors Ltd.","United Kingdom",3000,0,1,0,2016-09-08
"Casey Campbell","United Kingdom",2000,0,0.25,0,2012-06-22
"Ciaran Fitzgerald consulting ltd",Ireland,2000,0,0.25,0,2014-11-28
"Cluster CIME",France,2000,0,0.75,0,2017-01-19
"MINERALS AND MINING CONSULTANTS",Greece,2000,0,1.5,0,2017-01-17
"Bernardi Eugenio",Italy,1000,0,0.25,0,2008-06-26
Educore,Netherlands,1000,0,0.25,1,2015-06-16
"Piquemal, Jean",Belgium,1000,0,1,0,2014-11-27
"STIRPARO GIUSEPPE",Italy,1000,0,0.75,0,2014-07-18
"Senior Management Adviser",Italy,1000,0,1,0,2012-03-03
"Authentic Energy Management Services",Ireland,0,0,1.5,0,2016-10-30
"Henning Wriedt",Germany,0,0,0.25,0,2017-04-17
"Sterpa Dario",Italy,0,0,1,0,2016-11-25
"The Product-Life Institute Geneva",Switzerland,0,0,1,0,2017-07-21
"AGRISTRATEGY SPRL",Belgium,"no figure available",1,0.25,1,2017-11-20
"Alexander Nice",Belgium,"no figure available",1,0.5,0,2018-10-03
"Andoni Hidalgo",Spain,"no figure available",0,0.25,0,2018-05-23
"Andreea Petre-Goncalves","United Kingdom","no figure available",0,0.25,0,2018-05-29
"Bastien Farges",France,"no figure available",1,1,0,2018-08-18
"Better Europe",Belgium,"no figure available",1,0.75,1,2017-03-14
"Border Biotech Ltd",Ireland,"no figure available",0,0.75,0,2016-09-15
"Carbon Consulting Boenigk",Germany,"no figure available",0,1,0,2018-10-19
"Carla Cairós-Da Silva",Spain,"no figure available",0,0.25,0,2016-09-30
"Carlo Barbarisi",Italy,"no figure available",0,0.5,0,2017-04-20
"Carlos Gonzalez Gutierrez",Norway,"no figure available",0,0.75,0,2017-07-21
"Ceruti Consulting",Belgium,"no figure available",1,1,0,2018-03-07
"Cinzia Pasquale",Belgium,"no figure available",1,1,0,2018-03-07
"Colin George Pavelin",Germany,"no figure available",0,1,0,2017-01-16
"Cynthia Fürste",Belgium,"no figure available",0,0.25,0,2017-12-16
"Dario Faustino Ruivo",Portugal,"no figure available",1,1,0,2018-02-09
"Dariusz Sikora Executive Advisor",Poland,"no figure available",0,1,0,2018-09-17
"Disruptive Imagination",Belgium,"no figure available",0,0.5,0,2016-12-13
"EU CONCEPT Unternehmensberatung UG",Germany,"no figure available",0,1,0,2016-12-15
"EUROPOLARIS European Policy Advice and Research & Innovation Strategies",Netherlands,"no figure available",1,0.75,1,2017-08-21
EXPAND,"United States","no figure available",0,1,1,2017-08-06
"Egemone Consulting",France,"no figure available",0,1,0,2017-02-01
"Elena Petelos - PerMed",Netherlands,"no figure available",0,1.5,0,2016-11-25
"Elizabeth Drury","United Kingdom","no figure available",1,0.75,0,2018-08-29
"Emanuele Blasi",Belgium,"no figure available",1,0.25,0,2018-10-29
"Eszter Kantor",Belgium,"no figure available",0,1,0,2018-05-28
"FRANCOIS DESLIERRES",Belgium,"no figure available",0,1,0,2018-10-30
"Flaminia Triglia",Belgium,"no figure available",0,1,1,2018-09-28
"Geert Laier Christensen",Denmark,"no figure available",0,0.25,0,2018-09-21
"Global Health Access Solutions","United Kingdom","no figure available",1,1,0,2018-06-15
"Golden Gate public affairs",Belgium,"no figure available",0,0.25,0,2017-11-26
"Governance & Values",Germany,"no figure available",0,0.25,0,2018-09-20
"INTERNATIONAL CINEMA EXCHANGE PROJECT EU COMPANY",Belgium,"no figure available",0,1.25,0,2016-11-24
"Ingenieurbüro Maurer R.",Austria,"no figure available",0,0.25,0,2018-03-06
"JMG ANALISTA CONSULTOR",Spain,"no figure available",0,0.5,0,2018-04-04
"Jan Nemec",Belgium,"no figure available",1,1,0,2018-02-05
"Jennifer Holmgren","United States","no figure available",0,0.25,0,2017-11-08
"Joana Gil Afonso",Portugal,"no figure available",0,1,0,2016-11-09
"Julien-Alexis DEFROMONT",Belgium,"no figure available",0,0.25,0,2018-02-15
"KRINGS CONSULT text&concept",Luxembourg,"no figure available",0,1,0,2017-11-29
"Laure ANSELME",Guadeloupe,"no figure available",0,1,0,2017-04-22
"Libor Manda","Czech Republic","no figure available",0,1,0,2018-09-06
Loekintofood,Belgium,"no figure available",0,1,0,2017-02-21
"Maciej Kuziemski",Poland,"no figure available",0,1,0,2018-04-24
"Marco Giachetta",Italy,"no figure available",0,1,0,2017-07-21
"Matteo Braida",Italy,"no figure available",0,1,0,2017-07-31
"Networks Matter",Belgium,"no figure available",1,0.5,0,2018-04-30
"Nicolas Henin",France,"no figure available",0,0.25,0,2018-03-18
"Olivia Lucia Gambelin",Belgium,"no figure available",0,1,0,2018-01-07
"Prof. Ralph Sievering",Germany,"no figure available",0,0.25,0,2017-12-08
"Professor Dr. Thomas Rasmussen",Germany,"no figure available",0,0.25,0,2016-11-28
"Professor Stephen Nortcliff","United Kingdom","no figure available",0,0.25,0,2016-12-17
"Quentin Michelon",France,"no figure available",0,1,0,2018-10-08
"Risto Alanko",Finland,"no figure available",0,0.25,0,2016-11-27
"Ritvars Timermanis",Latvia,"no figure available",0,1,0,2018-05-07
SERRPA,Belgium,"no figure available",0,1,0,2017-11-22
"SPIEGELEER CONSULTING",France,"no figure available",0,1,0,2018-03-01
"Sarah Khor",Germany,"no figure available",0,0.25,0,2018-06-07
"Silvia Di Lillo",Italy,"no figure available",1,0.5,0,2017-03-09
"Stratosphere Advisors LLC","United States","no figure available",0,0.5,1,2018-07-25
Thaidigsmann.brussels,Belgium,"no figure available",1,1,0,2018-09-07
"Tine Viveka Westerberg",Norway,"no figure available",0,0.25,0,2016-12-19
"Valter Scardovi",Italy,"no figure available",0,0.5,0,2017-05-20
"julianprice.com Ltd","United Kingdom","no figure available",0,0.25,0,2018-09-18
"valueproject consulting di  Mariano Martone",Italy,"no figure available",1,0.75,0,2016-12-13
