"organisation name","country head office","lobbying costs","EP passes","lobbyists (FTE)","# of meetings","registered date"
"Independent Academic Research Studies International Institute","United Kingdom","800000 - 899999",0,5.25,0,2011-02-03
"Science Europe",Belgium,"800000 - 899999",2,7,7,2012-04-30
"Vlaamse Instelling voor Technologisch Onderzoek",Belgium,"800000 - 899999",0,5,0,2016-10-04
"Center for the Study of Democracy",Bulgaria,"700000 - 799999",0,25.5,2,2010-11-17
"Centre for European Policy Studies",Belgium,"700000 - 799999",0,3.5,3,2020-06-02
"Consorzio per la Ricerca e la Dimostrazione sulle Energie Rinnovabili",Italy,"700000 - 799999",0,1.5,0,2018-01-28
"Fondation Jean-Jaurès",France,"700000 - 799999",0,1.5,1,2019-11-19
"Laboratório Nacional de Engenharia Civil, I.P.",Portugal,"700000 - 799999",0,8.75,1,2017-11-09
"POUR LA SOLIDARITÉ asbl",Belgium,"700000 - 799999",0,13.25,0,2015-08-25
ThinkYoung,Belgium,"700000 - 799999",6,1.25,1,2013-07-19
"Zavod za gradbeništvo Slovenije",Slovenia,"700000 - 799999",0,16.5,0,2017-10-19
"ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V.",Germany,"700000 - 799999",0,12.25,1,2017-02-15
"Think Tank EUROPA",Denmark,732206,0,6.5,6,2015-01-23
"Collaborating Centre on Sustainable Consumption and Production",Germany,"600000 - 699999",0,9,0,2015-05-20
"Conference of European Schools for Advanced Engineering Education and Research",Belgium,"600000 - 699999",1,5,8,2015-02-10
"European Institute for Export Compliance",Belgium,"600000 - 699999",0,8,0,2011-12-05
Friedrich-Ebert-Stiftung,Germany,"600000 - 699999",1,3,10,2011-09-21
"IFP Energies nouvelles",France,"600000 - 699999",0,3,0,2012-04-24
"RAND Europe CIC","United Kingdom","600000 - 699999",0,7.75,0,2015-05-06
"TEKNA srl",Italy,"600000 - 699999",0,1.75,0,2018-06-22
"The Club of Rome",Switzerland,"600000 - 699999",0,4.25,4,2019-10-02
"Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V.",Germany,"600000 - 699999",0,3.75,5,2011-11-17
"Commissariat à l'Energie atomique et aux énergies alternatives",France,"500000 - 599999",3,2.5,8,2011-09-26
"Farm Europe",Belgium,"500000 - 599999",2,3.75,6,2017-05-24
"Fondazione per le Scienze Religiose Giovanni XXIII",Italy,"500000 - 599999",0,5.5,0,2015-04-29
"Institut national de recherche pour l’agriculture, l’alimentation et l’environnement",France,"500000 - 599999",0,8,8,2013-09-10
"Nationaal Kennisplatform Laadinfrastructuur",Netherlands,"500000 - 599999",0,0.25,0,2020-06-20
"Netherlands Organisation for Applied Scientific Research TNO",Netherlands,"500000 - 599999",0,4.5,9,2010-07-27
"TECNALIA Research & Innovation",Spain,"500000 - 599999",0,5,0,2011-10-07
"VTT Technical Research Centre of Finland Ltd",Finland,"500000 - 599999",1,5.5,2,2015-05-08
"Polish Institute of International Affairs",Poland,500000,1,3,1,2020-03-09
"ASOCIACIÓN DE INVESTIGACIÓN DE LAS INDUSTRIAS CERÁMICAS",Spain,"400000 - 499999",0,11.5,0,2017-09-26
BalticSea2020,Sweden,"400000 - 499999",0,2,1,2018-09-03
"European Centre for International Political Economy",Belgium,"400000 - 499999",0,7,0,2019-10-23
"European Research Institute on Cooperative and Social Enterprises",Italy,"400000 - 499999",0,3.25,0,2014-10-21
"Fondazione Studi Consulenti del Lavoro",Italy,"400000 - 499999",1,5.5,0,2015-10-04
"Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V.",Germany,"400000 - 499999",1,7.25,21,2011-08-31
"Green Bauhaus Foundation / Stiftung Grünes Bauhaus",Germany,"400000 - 499999",0,7.5,0,2018-02-05
"Institute of Oceanography and Fisheries",Croatia,"400000 - 499999",0,0.5,0,2020-01-23
"Internet Economy Foundation",Germany,"400000 - 499999",0,4.25,2,2017-11-13
"Japan Center for International Finance",Japan,"400000 - 499999",0,1.75,11,2015-02-13
"OFFICE NATIONAL D’ETUDES ET DE RECHERCHES AEROSPATIALES",France,"400000 - 499999",1,18,2,2014-10-20
PlusValue,"United Kingdom","400000 - 499999",0,2,1,2016-04-27
"Royal Institute of International Affairs","United Kingdom","400000 - 499999",0,2,3,2016-09-27
"The Joint Institute for Innovation Policy",Belgium,"400000 - 499999",0,3,0,2018-06-18
"WIK Wissenschaftliches Institut GmbH",Germany,"400000 - 499999",0,0.5,0,2020-03-02
"KTI Institute for Transport Sciences Non-Profit Ltd. / KTI Közlekedéstudományi Intézet Nonprofit Kft.",Hungary,420511,0,1.5,0,2019-04-24
"AIMPLAS - Asociación de Investigación de Materiales Plásticos y Conexas",Spain,"300000 - 399999",0,8.25,0,2017-07-25
AINIA,Spain,"300000 - 399999",0,0.5,0,2016-02-19
"Antall József Knowledge Center",Hungary,"300000 - 399999",5,4.5,0,2016-05-16
"Atlantic Council of the United States, Inc","United States","300000 - 399999",0,4.5,39,2015-02-20
"Balearic Islands Coastal Observing and Forecasting System",Spain,"300000 - 399999",0,6,0,2011-04-29
"CENTRO TECNOLOGICO DAS INDUSTRIAS TÊXTIL E DO VESTUÁRIO DE PORTUGAL",Portugal,"300000 - 399999",0,7.5,0,2018-01-24
"Center for European Policy Analysis","United States","300000 - 399999",0,1.75,5,2020-04-03
"Centre National de la Recherche Scientifique",France,"300000 - 399999",0,3,4,2015-07-14
"ECODOM - CONSORZIO ITALIANO PER IL RECUPERO E RICICLAGGIO ELETTROD",Italy,"300000 - 399999",0,6,0,2016-12-07
"European School of Governance (eusg) gGmbH",Germany,"300000 - 399999",0,5.25,0,2015-06-18
"Europäische Stabilitäts-Initiative e.V.",Germany,"300000 - 399999",0,1.75,6,2014-12-22
"Financial Markets Law Committee","United Kingdom","300000 - 399999",0,3.75,2,2015-07-01
"Fridtjof Nansen Institute",Norway,"300000 - 399999",0,5.25,0,2019-01-24
"Fundació Privada Catalunya Europa",Spain,"300000 - 399999",0,6.75,0,2010-07-07
"Fundació Solidaritat UB",Spain,"300000 - 399999",0,7,0,2017-02-15
"Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.",Germany,"300000 - 399999",1,3.75,19,2011-09-07
"Human Technology Foundation",Liechtenstein,"300000 - 399999",0,10,2,2018-04-22
"IKV, Fondation pour le Développement Economique",Turkey,"300000 - 399999",0,2,4,2011-09-28
"Institut Français de la Vigne et du Vin",France,"300000 - 399999",0,8,0,2016-08-19
"Institut Français du Textile et de l'Habillement",France,"300000 - 399999",0,0.25,0,2017-03-10
"Institut français de recherche pour l’exploitation de la mer",France,"300000 - 399999",0,3.5,0,2016-05-24
"Integrated Carbon Observation System European Research infrastructure Consortium",Finland,"300000 - 399999",0,1,0,2018-10-08
"Istituti Clinici Scientifici Maugeri SpA - SB",Italy,"300000 - 399999",0,9.5,0,2019-02-20
"Max-Planck-Gesellschaft zur Förderung der Wissenschaften",Germany,"300000 - 399999",1,3,9,2014-01-21
"Migration Policy Institute Europe",Belgium,"300000 - 399999",0,2,14,2015-02-24
"Polska Izba Spedycji i Logistyki",Poland,"300000 - 399999",0,4.75,0,2017-04-27
"South Centre",Switzerland,"300000 - 399999",0,1.75,0,2018-01-09
"Stichting Universal Smart Energy Framework",Netherlands,"300000 - 399999",0,2.25,2,2015-08-19
"acatech-Deutsche Akademie der Technikwissenschaften/ National Academy of Science and Engineering",Germany,"300000 - 399999",0,4.5,1,2011-11-09
"Institute for Monitoring Peace and Cultural Tolerance in School Education",Israel,380050,2,5.25,0,2019-12-11
"AGENCIA DE QUALITAT I AVALUACIO SANITARIES DE CATALUNYA",Spain,"200000 - 299999",0,9.25,0,2015-12-01
"Centre for Information Policy Leadership at Hunton Andrews Kurth LLP","United States","200000 - 299999",0,1,3,2019-05-23
"Centre on Regulation in Europe",Belgium,"200000 - 299999",0,10.25,5,2013-08-21
"Danish Technological Institute",Denmark,"200000 - 299999",0,1.75,0,2018-02-09
"Elinkeinoelämän Valtuuskunta EVA ry",Finland,"200000 - 299999",0,1.25,2,2015-02-19
EuroComment,Belgium,"200000 - 299999",0,2,6,2015-01-13
"FUNDACION EUROPEA SOCIEDAD Y EDUCACION",Spain,"200000 - 299999",0,5,0,2010-07-02
"Forsvarets forskningsinstitutt",Norway,"200000 - 299999",0,1.25,0,2017-05-11
"Fundación CARTIF",Spain,"200000 - 299999",0,8.75,0,2012-10-29
"Institut National de l'environnement industriel et des risques",France,"200000 - 299999",0,1,0,2010-07-29
"Institut de Recerca i Tecnologia Agroalimentaria",Spain,"200000 - 299999",0,5.75,0,2016-06-20
"Institute for Economics and Peace",Australia,"200000 - 299999",0,3.5,0,2019-09-12
"Institute of Innovation and Responsible Development",Poland,"200000 - 299999",0,3,0,2020-09-18
"Interuniversitair Micro-Electronica Centrum vzw",Belgium,"200000 - 299999",0,4,7,2011-11-21
"Istituto Universitario di Studi Europei Centro di Documentazione Europea",Italy,"200000 - 299999",0,4,0,2010-10-05
"Leading Health Care Foundation",Sweden,"200000 - 299999",0,1,0,2019-06-03
"Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung",Germany,"200000 - 299999",0,4,0,2016-08-18
"Luxembourg Institute of Socio-Economic Research",Luxembourg,"200000 - 299999",0,2,2,2020-06-10
"National Research Council of Italy",Italy,"200000 - 299999",1,6.25,3,2011-09-01
"New Financial LLP","United Kingdom","200000 - 299999",0,7.5,4,2014-11-19
"Peter G. Peterson Institute for International Economics","United States","200000 - 299999",0,5.25,7,2018-12-06
"RISE Research Institutes of Sweden AB",Sweden,"200000 - 299999",0,8,0,2016-08-12
"SPARC Europe",Netherlands,"200000 - 299999",0,0.75,1,2014-12-22
"Stiftelsen Skogsbrukets Forskningsinstitut",Sweden,"200000 - 299999",0,1.5,0,2017-01-26
"SwissCore, Contact Office for European Research, Innovation and Education",Switzerland,"200000 - 299999",1,4,7,2012-04-05
"The Young Foundation","United Kingdom","200000 - 299999",0,4.5,4,2015-02-17
"Transport Research Centre (Centrum dopravniho vyzkumu, v.v.i. in Czech)","Czech Republic","200000 - 299999",0,2.25,0,2019-05-21
"WIFO - Österreichisches Institut für Wirtschaftsforschung",Austria,"200000 - 299999",0,7,0,2016-05-24
"Öko-Institut e.V.",Germany,"200000 - 299999",0,4,0,2014-03-18
"Nassauischer Kunstverein Wiesbaden",Germany,240000,0,7,0,2018-03-01
"European Association of Public Sector Pension Institutions",Germany,208500,0,1,0,2018-04-06
"Acta-les instituts techniques agricoles",France,"100000 - 199999",0,1.5,0,2018-06-22
"Airlines International Representation in Europe",Belgium,"100000 - 199999",0,1.75,8,2014-12-01
"Associazione Italiana Allevatori",Italy,"100000 - 199999",0,2,0,2017-03-24
"Austrian Institute of Technology GmbH",Austria,"100000 - 199999",0,12.25,2,2016-12-21
"Bayerische Forschungsallianz (Bavarian Research Alliance) GmbH",Germany,"100000 - 199999",0,1.75,0,2012-10-09
"Beyond the Horizon ISSG VZW",Belgium,"100000 - 199999",1,8,0,2017-08-08
"Canada 2020",Canada,"100000 - 199999",0,3,1,2020-08-28
"Center for Global Development","United States","100000 - 199999",0,1,1,2019-08-13
"Center for Global Development in Europe","United Kingdom","100000 - 199999",0,1,1,2018-11-02
"Club des Organismes de Recherche Associés",Belgium,"100000 - 199999",0,1,0,2017-03-31
"Confrontations Europe",France,"100000 - 199999",0,4.25,3,2011-10-05
"Democratization Policy Council",Germany,"100000 - 199999",0,3,0,2015-02-18
"Deutsche Akademie der Naturforscher Leopoldina e.V. -- Nationale Akademie der Wissenschaften",Germany,"100000 - 199999",0,2.5,7,2016-11-22
"Deutsche Gesellschaft für Auswärtige Politik e.V.",Germany,"100000 - 199999",0,2.25,1,2019-08-19
"DiXi Group",Ukraine,"100000 - 199999",0,2.5,0,2018-11-07
"EPLO Institute for Sustainable Development",Greece,"100000 - 199999",0,3.5,0,2020-12-22
"EUROPEUM Institute for European Policy","Czech Republic","100000 - 199999",0,6,4,2017-07-17
"European Council on Foreign Relations","United Kingdom","100000 - 199999",0,0.25,14,2015-01-14
"European Foundation for South Asian Studies",Netherlands,"100000 - 199999",1,5,0,2017-03-02
"European Institute for Asian Studies",Belgium,"100000 - 199999",0,1.5,1,2013-07-03
"European Marine Board",Belgium,"100000 - 199999",0,5,2,2015-09-08
"European Policy Information Center",Belgium,"100000 - 199999",1,1.25,0,2016-05-04
"European Roundtable on Climate Change and Sustainable Transition",Belgium,"100000 - 199999",0,5,0,2020-11-17
"Finnish Institute of International Affairs",Finland,"100000 - 199999",0,2,6,2014-12-12
"Flanders Make",Belgium,"100000 - 199999",0,3.5,0,2017-09-29
"Fondation pour les etudes et recherches sur le developpement international",France,"100000 - 199999",0,2.5,1,2016-09-09
"Forschungszentrum Jülich GmbH",Germany,"100000 - 199999",1,3,3,2019-03-21
"Forum Energii",Poland,"100000 - 199999",0,10.25,3,2017-02-28
"Fundación Seminario de Investigación para la Paz",Spain,"100000 - 199999",0,3,0,2019-03-25
"Fundacja Instytut Spraw Publicznych",Poland,"100000 - 199999",0,4,1,2020-06-18
"Global Young Academy",Germany,"100000 - 199999",0,1.75,1,2014-09-29
"Institut Européen de Bioéthique-European Institute of Bioethics",Belgium,"100000 - 199999",2,2,0,2011-12-08
"Institut der deutschen Wirtschaft Köln e.V.",Germany,"100000 - 199999",2,2,10,2015-01-29
"Institut für Seeverkehrswirtschaft und Logistik",Germany,"100000 - 199999",0,1,0,2018-12-13
"Institute for European Environmental Policy",Belgium,"100000 - 199999",1,1.75,12,2016-10-31
"Instituto Tecnológico de Informática",Spain,"100000 - 199999",0,2.5,0,2018-04-09
"Instituto de Astrofisica de Canarias",Spain,"100000 - 199999",0,0.75,2,2017-10-13
"Instituut voor Landbouw en Visserijonderzoek",Belgium,"100000 - 199999",0,2,0,2020-04-23
"Instytut Techniki Budowlanej",Poland,"100000 - 199999",0,10,0,2011-08-22
"Istituto Italiano per la Privacy e la Valorizzazione dei Dati",Italy,"100000 - 199999",0,1.75,0,2015-09-30
"Istituto per la Competitività",Italy,"100000 - 199999",0,6.25,14,2015-07-12
"Kangaroo Group",Belgium,"100000 - 199999",0,1.5,3,2011-12-12
"Konsortium Deutsche Meeresforschung e.V.",Germany,"100000 - 199999",1,4,0,2011-06-06
"Leibniz Institute of Freshwater Ecology and Inland Fisheries",Germany,"100000 - 199999",0,1,0,2020-11-13
"Mercator Institute for China Studies",Germany,"100000 - 199999",0,3.75,1,2018-03-19
"OpenForum Europe AISBL",Belgium,"100000 - 199999",0,3.75,6,2008-11-28
"PubAffairsBruxelles ASBL",Belgium,"100000 - 199999",4,4.75,2,2014-12-07
"RAIZ - Instituto de Investigação da Floresta e Papel",Portugal,"100000 - 199999",0,4,0,2017-01-19
"Small Arms Survey",Switzerland,"100000 - 199999",0,5.25,0,2018-06-14
"South Asia Democratic Forum",Belgium,"100000 - 199999",0,6,0,2011-11-29
"Stichting Maritiem Research Instituut Nederland",Netherlands,"100000 - 199999",0,1,0,2018-10-08
"Stiftelsen The Stockholm Environment Institute",Sweden,"100000 - 199999",0,1,2,2019-09-10
"Stiftung Wissenschaft und Politik",Germany,"100000 - 199999",2,3,2,2014-01-17
"Studieförbundet Näringsliv och Samhälle",Sweden,"100000 - 199999",0,1,2,2017-11-21
Synopia,France,"100000 - 199999",0,9.75,0,2013-10-23
"The European House - Ambrosetti",Italy,"100000 - 199999",0,2,21,2014-11-21
"University Medical Center Groningen/Academisch Ziekenhuis Groningen",Netherlands,"100000 - 199999",0,3.25,0,2018-03-01
"Wellcome Trust","United Kingdom","100000 - 199999",0,2,13,2014-04-28
"ZEW – Leibniz-Zentrum für Europäische Wirtschaftsforschung GmbH Mannheim",Germany,"100000 - 199999",0,2,4,2016-04-22
"Expert Forum Association",Romania,181972,0,1,0,2020-06-07
"Centro Europeo di Formazione Professionale",Italy,120000,0,7,0,2017-06-07
"Real Instituto Elcano",Spain,112023,0,4.25,3,2015-10-30
"European Expertise and Expert Institute",France,104229,0,4.25,0,2020-04-16
"The Friday Group",Belgium,100000,0,0.25,0,2017-05-19
"ARVALIS -Institut du végétal",France,"50000 - 99999",0,2.5,1,2017-12-21
"Akademie für Raumentwicklung in der Leibniz-Gemeinschaft",Germany,"50000 - 99999",0,2.5,0,2014-08-05
"Bussola Institute",Belgium,"50000 - 99999",5,1.5,0,2018-12-13
"CFA Institute","United States","50000 - 99999",0,2.5,7,2009-04-08
"CONCITO, Denmarks Green Think Tank",Denmark,"50000 - 99999",0,1.25,0,2020-12-01
"Center for Data Innovation","United States","50000 - 99999",1,3,1,2015-10-16
"Center for Strategic and International Studies","United States","50000 - 99999",0,5.5,2,2015-02-02
"Centre de Recherches Métallurgiques",Belgium,"50000 - 99999",0,1.25,0,2016-11-24
"Centro Nacional de Experimentación de Tecnologías de Hidrógeno y Pilas de Combustible",Spain,"50000 - 99999",0,0.75,0,2012-10-02
"Centro Tecnológico de Automoción de Galicia",Spain,"50000 - 99999",0,2,0,2019-09-23
"Commissie Meijers",Netherlands,"50000 - 99999",0,1.75,0,2017-10-26
"Digital New Deal",France,"50000 - 99999",0,2,0,2020-08-25
"European Centre for Public Affairs","United Kingdom","50000 - 99999",0,0.5,2,2013-01-23
"European Climate Research Alliance",Belgium,"50000 - 99999",0,0.75,0,2018-04-27
"European Foundation for Democracy",Belgium,"50000 - 99999",1,2.5,1,2011-09-15
"European Network of Scientists for Social and Environmental Responsibility",Germany,"50000 - 99999",0,2,1,2016-02-27
"European Research Institute of Catalysis a.i.s.b.l.",Belgium,"50000 - 99999",0,0.5,0,2017-04-03
"European Risk Forum",Belgium,"50000 - 99999",0,2.5,8,2010-11-18
"European Trade Union Institute",Belgium,"50000 - 99999",0,1.75,3,2016-12-22
"FONDATION ROBERT SCHUMAN",France,"50000 - 99999",0,1.25,6,2011-07-27
"FONDAZIONE BRUNO KESSLER",Italy,"50000 - 99999",0,1,0,2017-06-27
Finabel,Belgium,"50000 - 99999",0,3,0,2018-05-17
"Forum Internazionale ed Europeo di Ricerche sull'Immigrazione",Italy,"50000 - 99999",0,2.75,0,2016-12-06
"Fundación AZTI - AZTI Fundazioa",Spain,"50000 - 99999",0,5,0,2020-05-22
"Fundación Centro de Tecnologías de Interacción Visual y Comunicaciones-Vicomtech",Spain,"50000 - 99999",0,1.5,0,2019-04-30
GENERATIONLIBRE,France,"50000 - 99999",0,3,0,2016-11-08
"Geologian tutkimuskeskus",Finland,"50000 - 99999",0,0.5,0,2016-09-09
"Global CCS Institute Ltd",Australia,"50000 - 99999",6,0.75,6,2014-08-25
Hanns-Seidel-Stiftung,Germany,"50000 - 99999",1,2.25,17,2012-03-16
"INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE",France,"50000 - 99999",0,2,2,2012-01-23
"ISTITUTO SUPERIORE DI SANITA'",Italy,"50000 - 99999",0,7.5,0,2016-07-12
"Ilmatieteen laitos",Finland,"50000 - 99999",0,1.25,0,2017-09-07
"Information Technology and Innovation Foundation","United States","50000 - 99999",0,1.25,7,2015-02-18
"Institut Montaigne",France,"50000 - 99999",0,1,4,2016-07-05
"Institut pro politiku a společnost","Czech Republic","50000 - 99999",0,4,2,2020-07-07
"Institute of global transformation",Netherlands,"50000 - 99999",0,1,0,2014-07-30
"Instituto de Engenharia de Sistemas e Computadores, Tecnologia e Ciência",Portugal,"50000 - 99999",0,0.75,1,2018-12-14
"Institutul National de Cercetare-Dezvoltare Aerospatiala ""Elie Carafoli""",Romania,"50000 - 99999",0,2.5,0,2019-10-31
"Instytut Techniki Górniczej KOMAG",Poland,"50000 - 99999",0,0.25,0,2017-03-17
"International Institute for Peace",Austria,"50000 - 99999",0,4,0,2019-04-23
"Istituto Nazionale di Fisica Nucleare",Italy,"50000 - 99999",0,2.75,0,2014-03-24
"Istituto Nazionale di Ricerca Metrologica",Italy,"50000 - 99999",0,4,0,2019-10-29
"Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei",Germany,"50000 - 99999",0,3.5,0,2020-10-01
"Kooperationsstelle EU der Wissenschaftsorganisationen",Germany,"50000 - 99999",3,2.25,1,2011-10-14
"L'Avenir en Europe/ Future in Europe",France,"50000 - 99999",8,2.5,0,2015-04-11
"Leibniz-Zentrum für Marine Tropenforschung (ZMT) GmbH",Germany,"50000 - 99999",0,2.5,0,2018-01-05
"Magyar Tudományos Akadémia",Hungary,"50000 - 99999",0,2,3,2015-06-25
"Max Planck Institute Foundation Luxemburg",Luxembourg,"50000 - 99999",0,3.75,2,2017-05-24
"Naturalis Biodiversity Center",Netherlands,"50000 - 99999",0,0.25,0,2012-10-19
"Netherlands Aerospace Centre",Netherlands,"50000 - 99999",0,2,0,2015-01-21
"Norwegian Institute for Nature Research",Norway,"50000 - 99999",0,0.5,0,2020-06-08
"Ocean Sea Foundation",Germany,"50000 - 99999",1,2,0,2020-11-22
"Progressive Policy Institute","United States","50000 - 99999",0,1.5,10,2015-12-22
"SCOPE Europe (Self and Co-Regulation for an Optimized Policy Environment in Europe)",Belgium,"50000 - 99999",0,1.5,1,2017-11-24
"Sieć Badawcza Łukasiwicz - Instytut Metalurgii Żelaza im. Stanisława Staszica",Poland,"50000 - 99999",0,2.25,0,2017-03-23
"Social Good Accelerator",France,"50000 - 99999",0,2,0,2019-07-12
"Stiftung Neue Verantwortung e.V.",Germany,"50000 - 99999",0,1,0,2017-11-24
"The Scotch Whisky Research Institute","United Kingdom","50000 - 99999",0,0.25,0,2016-11-16
"Trans European Policy Studies Association",Belgium,"50000 - 99999",2,2,0,2014-01-03
"Transportøkonomisk institutt",Norway,"50000 - 99999",0,0.25,0,2019-10-08
"Tyndall National Institute",Ireland,"50000 - 99999",0,1.5,0,2019-11-06
"EUROPEAN SME ACADEMY AVIGNON",Belgium,80000,0,2.5,0,2019-05-16
"Società Italiana degli Studiosi del Diritto Civile",Italy,65000,0,6.25,0,2020-05-26
VIB,Belgium,50000,2,1,3,2018-10-04
"2° Investing Initiative",France,"25000 - 49999",0,2.25,0,2017-08-02
"Agora Verkehrswende",Germany,"25000 - 49999",0,0.5,0,2017-09-19
"Alliance to Renew Co-operation among Humankind",Belgium,"25000 - 49999",0,0.5,0,2019-07-24
"CERCLE D'ECONOMIA",Spain,"25000 - 49999",0,0.5,1,2018-01-16
"Centre d'Etudes Internationales de la Propriété Intellectuelle",France,"25000 - 49999",0,1.25,0,2014-01-29
"Centre de coopération internationale en recherche agronomique pour le développement",France,"25000 - 49999",0,3,1,2020-09-05
"Comité Colbert",France,"25000 - 49999",0,0.25,2,2009-09-14
"Coppieters Foundation",Belgium,"25000 - 49999",0,2.5,0,2011-02-15
